timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
211543923,211543648,42042860,60.1877325,24.832678599999998,-2.4134395,-5.2129474,-9.393379,0.22263904,0.116216525,-4.172325e-07,-1.2219852,-2.6362062,-1.7588034,-1.7915224,-0.025598146,0.051155806,0.014507944,1.3392595,4.4435496,0.4410116,-1.9414581,0.0038622918,0.1869402,-0.03642802,7.10973e-05,-9.697216,6.5869827,0.24550845,0.23095354,0.1215466,0.06521915,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
212043963,212043648,42042860,60.1877325,24.832678599999998,-3.0055974,-6.5452394,-10.246106,0.22263904,0.116216525,-4.172325e-07,-1.1219769,-2.6114771,-1.2867954,-1.3083581,-0.025598146,0.051155806,0.014507944,1.129579,0.033018373,2.12142,-1.9728009,0.00357375,0.15358832,-0.03642802,7.251937e-05,-9.697216,7.4397097,0.24575108,0.23083545,0.11253615,0.06513907,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
212543936,212543648,42042860,60.1877325,24.832678599999998,-3.5559013,-7.818087,-10.670976,0.22263904,0.116216525,-4.172325e-07,-1.0014975,-2.452124,-0.7066434,-0.74004763,-0.025598146,0.051155806,0.014507944,1.338771,-1.0069078,-0.18925387,-1.975406,0.0035361925,0.15185334,-0.03642802,7.38331e-05,-9.697216,7.864579,0.2459335,0.23126376,0.107723944,0.065129116,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
213043927,213043647,42042860,60.1877325,24.832678599999998,-3.976759,-8.872284,-11.079462,0.22263904,0.116216525,-4.172325e-07,-0.5501641,-1.6887498,-0.7089734,-0.7769835,-0.025598146,0.051155806,0.014507944,3.0805218,4.673588,-2.8658779,-1.9697708,0.0033812865,0.15682103,-0.03642802,7.319468e-05,-9.697216,8.273066,0.24626634,0.23136953,0.11667209,0.0651169,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
213543926,213543648,42042860,60.1877325,24.832678599999998,-4.1795483,-9.521215,-11.436796,0.22263904,0.116216525,-4.172325e-07,-0.23192167,-0.95135486,-0.630872,-0.6960299,-0.025598146,0.051155806,0.014507944,1.8309457,0.64737487,0.1996128,-1.9440767,0.0025612307,0.18417265,-0.03642802,6.8697576e-05,-9.697216,8.6304,0.24684693,0.23172504,0.13358141,0.06528118,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214043928,214043647,42042860,60.1877325,24.832678599999998,-4.248012,-9.84575,-11.75516,0.22263904,0.116216525,-4.172325e-07,-0.054569125,-0.435914,-0.64896,-0.6857653,-0.025598146,0.051155806,0.014507944,-0.501637,-1.9341973,0.7218619,-1.9207047,0.001796346,0.20556727,-0.03642802,6.5499364e-05,-9.697216,8.948764,0.24729763,0.23261927,0.13163604,0.06538446,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214543930,214543648,42042860,60.1877325,24.832678599999998,-4.2301536,-9.91156,-12.07991,0.22263904,0.116216525,-4.172325e-07,0.048452277,-0.06496168,-0.72272396,-0.7240762,-0.025598146,0.051155806,0.014507944,-2.1237748,-2.6968665,0.6935259,-1.9107739,0.0013819333,0.21490347,-0.03642802,6.445507e-05,-9.697216,9.273514,0.24857824,0.2333942,0.12769435,0.06559917,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215043924,215043647,42042860,60.1877325,24.832678599999998,-4.1995625,-9.896545,-12.394099,0.22263904,0.116216525,-4.172325e-07,0.09172535,-0.023685439,-0.7126334,-0.67824477,-0.025598146,0.051155806,0.014507944,0.7836114,2.678647,-0.17507903,-1.9146489,0.0011828596,0.2075445,-0.03642802,6.440868e-05,-9.697216,9.587703,0.25068936,0.23457813,0.121250324,0.065849714,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215543964,215543648,42042860,60.1877325,24.832678599999998,-4.134403,-9.8426,-12.700894,0.22263904,0.116216525,-4.172325e-07,0.09987707,0.1832852,-0.7547395,-0.6890021,-0.025598146,0.051155806,0.014507944,-2.0148664,-2.657234,-1.0259556,-1.9318897,0.0011011625,0.19240075,-0.03642802,6.481872e-05,-9.697216,9.894498,0.25372365,0.23622712,0.11949682,0.066303305,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216043929,216043648,42042860,60.1877325,24.832678599999998,-4.0502915,-9.730203,-12.999375,0.22263904,0.116216525,-4.172325e-07,0.07126714,0.22357973,-0.6955311,-0.6096238,-0.025598146,0.051155806,0.014507944,-0.01886504,-1.4165404,1.4477859,-1.9612975,0.0010552828,0.16435961,-0.03642802,6.528168e-05,-9.697216,10.192979,0.25690562,0.23861443,0.11891852,0.06685427,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216543921,216543648,42042860,60.1877325,24.832678599999998,-4.0136538,-9.702039,-13.256831,0.22263904,0.116216525,-4.172325e-07,-0.05658702,-0.08787577,-0.60808074,-0.5037446,-0.025598146,0.051155806,0.014507944,1.9195205,0.50893265,-0.17014462,-1.959142,0.0010401465,0.16813639,-0.03642802,6.546003e-05,-9.697216,10.450435,0.25910613,0.24027799,0.116324596,0.067061804,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217043951,217043648,42042860,60.1877325,24.832678599999998,-4.05942,-9.832123,-13.457006,0.22263904,0.116216525,-4.172325e-07,-0.117051736,-0.21488261,-0.6285446,-0.49509,-0.025598146,0.051155806,0.014507944,3.2125256,-0.12242001,-0.59795177,-1.9521837,0.0010394224,0.17769729,-0.03642802,6.504316e-05,-9.697216,10.65061,0.25879776,0.24109268,0.11344872,0.066774905,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217543927,217543647,42042860,60.1877325,24.832678599999998,-4.0689797,-9.8813715,-13.66661,0.22263904,0.116216525,-4.172325e-07,0.012771556,0.05196094,-0.66115767,-0.4963275,-0.025598146,0.051155806,0.014507944,-1.2572304,-5.6274877,-1.1495801,-1.9377466,0.0010396289,0.19126347,-0.03642802,6.467236e-05,-9.697216,10.860213,0.25827444,0.2421745,0.11155962,0.066557944,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218043922,218043647,42042860,60.1877325,24.832678599999998,-4.134293,-9.928178,-13.879748,0.22263904,0.116216525,-4.172325e-07,-0.2466348,-0.517648,-0.6799902,-0.49830118,-0.025598146,0.051155806,0.014507944,-1.1122172,-1.625557,-2.7677803,-1.9209594,0.001041526,0.21349597,-0.03642802,6.445297e-05,-9.697216,11.073352,0.25787786,0.2423502,0.11072722,0.06635777,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218543938,218543647,42042860,60.1877325,24.832678599999998,-4.3796673,-10.498351,-14.096229,0.22263904,0.116216525,-4.172325e-07,-0.6020008,-1.5222952,-0.5999464,-0.43362567,-0.025598146,0.051155806,0.014507944,-3.1696453,-2.462734,0.15146475,-1.9377009,0.0009922024,0.18705158,-0.03642802,6.3855914e-05,-9.697216,11.289832,0.25752184,0.24233803,0.1167138,0.06628916,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219043938,219043648,42042860,60.1877325,24.832678599999998,-4.645073,-11.249876,-14.366636,0.22263904,0.116216525,-4.172325e-07,-0.50338423,-1.3388016,-0.74012536,-0.5772423,-0.025598146,0.051155806,0.014507944,-0.40742522,0.91335076,2.2826438,-1.9574041,0.00090421597,0.16367795,-0.03642802,6.336419e-05,-9.697216,11.56024,0.2573364,0.24285363,0.1153069,0.06628197,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219543933,219543648,42042860,60.1877325,24.832678599999998,-4.9074945,-11.89465,-14.569187,0.22263904,0.116216525,-4.172325e-07,-0.47315526,-1.1903003,-0.47101828,-0.31352508,-0.025598146,0.051155806,0.014507944,0.21804124,2.9841096,0.230035,-1.9575546,0.00087931973,0.16441993,-0.03642802,6.319479e-05,-9.697216,11.762791,0.2573117,0.24272366,0.1109041,0.06622429,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
220043928,220043648,42042860,60.1877325,24.832678599999998,-5.1700993,-12.508945,-14.732739,0.22263904,0.116216525,-4.172325e-07,-0.46348035,-1.2488215,-0.36785415,-0.22860217,-0.025598146,0.051155806,0.014507944,0.031606767,-1.518121,-1.5022377,-1.9495791,0.0008736225,0.1702842,-0.03642802,6.325643e-05,-9.697216,11.926343,0.2574186,0.24257857,0.11009481,0.06626258,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
221044106,221043648,42042860,60.1877325,24.832678599999998,-5.628584,-13.590953,-14.988042,0.22263904,0.116216525,-4.172325e-07,-0.27175406,-0.74209255,-0.43634197,-0.30710274,-0.025598146,0.051155806,0.014507944,2.1804333,5.2678337,-1.3901362,-1.953164,0.0008774367,0.1691539,-0.03642802,6.327311e-05,-9.697216,12.181645,0.2576919,0.24279706,0.10962304,0.06634184,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
221544385,221543648,42042860,60.1877325,24.832678599999998,-5.7346034,-13.851446,-15.105706,0.22263904,0.116216525,-4.172325e-07,-0.07518995,-0.38720885,-0.37096128,-0.2360524,-0.025598146,0.051155806,0.014507944,-0.6815596,-1.658131,-2.779765,-1.9144123,0.00087704643,0.2074887,-0.03642802,6.301778e-05,-9.697216,12.29931,0.25761658,0.2424986,0.11002974,0.06621447,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
222044396,222043648,42042860,60.1877325,24.832678599999998,-5.756522,-13.905362,-15.231653,0.22263904,0.116216525,-4.172325e-07,0.029204106,-0.10881387,-0.47224,-0.3259411,-0.025598146,0.051155806,0.014507944,1.83182,2.316463,-1.5152173,-1.8944486,0.0008662307,0.22711237,-0.03642802,6.275587e-05,-9.697216,12.425257,0.25743097,0.24206178,0.110982224,0.066129215,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223044099,223043647,42042860,60.1877325,24.832678599999998,-5.7849164,-13.983131,-15.477788,0.22263904,0.116216525,-4.172325e-07,-0.13962652,-0.13933869,-0.4454177,-0.27083603,-0.025598146,0.051155806,0.014507944,-0.74274445,2.4605787,2.2771614,-1.947393,0.0008584753,0.17179935,-0.03642802,6.242222e-05,-9.697216,12.6713915,0.2570629,0.24158259,0.10944467,0.06583981,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
223544367,223543648,42042860,60.1877325,24.832678599999998,-5.8813343,-14.018699,-15.610722,0.22263904,0.116216525,-4.172325e-07,-0.19911273,-0.09576432,-0.4427975,-0.2659617,-0.025598146,0.051155806,0.014507944,-1.0564125,-1.1258225,0.9184001,-1.922036,0.0008628709,0.1983476,-0.03642802,6.230463e-05,-9.697216,12.804325,0.25685403,0.24099095,0.10936604,0.06567339,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224044093,224043648,42042860,60.1877325,24.832678599999998,-5.9482913,-14.041958,-15.720598,0.22263904,0.116216525,-4.172325e-07,-0.003151327,-0.030134685,-0.433434,-0.25195462,-0.025598146,0.051155806,0.014507944,3.033876,0.35454902,-2.8625348,-1.9068217,0.00086833,0.21364462,-0.03642802,6.2235486e-05,-9.697216,12.914202,0.25665426,0.2409502,0.10912768,0.065597735,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
224544096,224543648,42042860,60.1877325,24.832678599999998,-5.927478,-14.032089,-15.862563,0.22263904,0.116216525,-4.172325e-07,0.10223909,0.044229496,-0.47301093,-0.3005106,-0.025598146,0.051155806,0.014507944,1.0305904,-0.90306944,-1.3935777,-1.9572941,0.00087391434,0.16304839,-0.03642802,6.214193e-05,-9.697216,13.056167,0.25642574,0.2403423,0.10925928,0.06550452,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
225044096,225043648,42042860,60.1877325,24.832678599999998,-5.894739,-13.999283,-16.012894,0.22263904,0.116216525,-4.172325e-07,0.059210684,0.10656325,-0.46317038,-0.29412118,-0.025598146,0.051155806,0.014507944,0.25574407,-0.16159503,1.5109813,-1.9911844,0.00087963755,0.12955594,-0.03642802,6.21559e-05,-9.697216,13.206497,0.2566401,0.2399763,0.10974411,0.06554911,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226044104,226043648,42042860,60.1877325,24.832678599999998,-5.8537154,-13.959806,-16.281534,0.22263904,0.116216525,-4.172325e-07,-0.08254348,0.10886822,-0.3486418,-0.19103509,-0.025598146,0.051155806,0.014507944,-3.046373,-0.34987134,0.5696198,-1.952797,0.00089272036,0.16735786,-0.03642802,6.197256e-05,-9.697216,13.475138,0.2563964,0.23962931,0.1092951,0.065446705,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
226544098,226543648,42042860,60.1877325,24.832678599999998,-5.908236,-13.90733,-16.417704,0.22263904,0.116216525,-4.172325e-07,-0.09192421,0.14632656,-0.35428274,-0.20819964,-0.025598146,0.051155806,0.014507944,-1.5420083,-0.8149685,1.4009839,-1.9338592,0.00089859514,0.18603453,-0.03642802,6.193402e-05,-9.697216,13.611307,0.25634223,0.2392329,0.10935916,0.06542157,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227044122,227043648,42042860,60.1877325,24.832678599999998,-5.9617095,-13.868431,-16.5247,0.22263904,0.116216525,-4.172325e-07,-0.056425557,0.061447006,-0.24081515,-0.10201699,-0.025598146,0.051155806,0.014507944,3.1252065,0.7442069,2.3583827,-1.9581947,0.00090465095,0.16278414,-0.03642802,6.1919556e-05,-9.697216,13.718304,0.25635722,0.23888431,0.10908584,0.065415986,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
227544112,227543648,42042860,60.1877325,24.832678599999998,-5.9849973,-13.85039,-16.633858,0.22263904,0.116216525,-4.172325e-07,-0.020207157,0.03174926,-0.3309073,-0.20431615,-0.025598146,0.051155806,0.014507944,0.79426414,-3.3113766,0.21710452,-1.9927988,0.0009103629,0.1274916,-0.03642802,6.192981e-05,-9.697216,13.827461,0.2563237,0.23906113,0.10923043,0.06546149,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228044093,228043648,42042860,60.1877325,24.832678599999998,-6.0260367,-13.873255,-16.770845,0.22263904,0.116216525,-4.172325e-07,-0.0354935,-0.059640378,-0.3106716,-0.18949027,-0.025598146,0.051155806,0.014507944,-2.8034062,-1.8016686,-0.3018515,-1.9729013,0.00091599976,0.14844948,-0.03642802,6.182772e-05,-9.697216,13.964449,0.25626314,0.23864157,0.10949117,0.06548632,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
228544116,228543648,42042860,60.1877325,24.832678599999998,-5.992829,-13.953333,-16.890371,0.22263904,0.116216525,-4.172325e-07,0.24624705,-0.17064337,-0.2986598,-0.17608552,-0.025598146,0.051155806,0.014507944,-2.168932,0.57354987,0.8158101,-1.8958204,0.00092021644,0.22294265,-0.03642802,6.172751e-05,-9.697216,14.083975,0.2561212,0.23816605,0.10958125,0.06546246,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229044385,229043648,42042860,60.1877325,24.832678599999998,-5.89974,-14.045416,-16.999008,0.22263904,0.116216525,-4.172325e-07,0.13993083,-0.11626306,-0.27515554,-0.14939626,-0.025598146,0.051155806,0.014507944,1.2253668,0.85437644,0.15499797,-1.9353082,0.00092301273,0.18277535,-0.03642802,6.1627026e-05,-9.697216,14.192612,0.255922,0.23819864,0.109270886,0.065461725,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
229544097,229543648,42042860,60.1877325,24.832678599999998,-5.8899245,-14.111938,-17.104038,0.22263904,0.116216525,-4.172325e-07,0.07537848,-0.070249006,-0.28333,-0.16178684,-0.025598146,0.051155806,0.014507944,-0.7928285,-2.3127854,0.37944093,-1.9172332,0.0009303075,0.20188393,-0.03642802,6.1596635e-05,-9.697216,14.297642,0.25567687,0.23765376,0.108901076,0.06543639,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
