timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
294004375,294004229,3407898,0.0025480473,-0.33064663,0.16364127,22.063707,0,0,0,0,8
295004360,295004230,3407898,0.24387978,-0.14957705,-0.01164108,22.131643,0,0,0,0,8
296004383,296004232,3407898,-1.0085522,0.11250545,0.048312977,22.161835,0,0,0,0,8
297004358,297004229,3407898,0.16765486,0.5211423,-0.15314098,22.124094,0,0,0,0,8
299004363,299004229,3407898,-0.7518822,0.33822414,-0.1739084,21.980677,0,0,0,0,8
300004433,300004273,3407898,0.10114749,0.17108557,0.42236802,22.131643,0,0,0,0,8
301004360,301004229,3407898,-0.14238256,0.09277058,0.2424309,22.116547,0,0,0,0,8
302004374,302004229,3407898,0.2984463,0.049020767,-0.22807522,21.96558,0,0,0,0,8
303004355,303004229,3407898,0.3461181,-0.012881795,-0.10262136,21.905193,0,0,0,0,8
304004376,304004229,3407898,0.25952613,0.38045844,-0.055932138,21.92029,0,0,0,0,8
305004349,305004229,3407898,0.16509254,-0.050827716,-0.1556807,21.89441,0,0,0,0,7
306004371,306004229,3407898,0.11413754,-0.23808423,0.22026454,22.033514,0,0,0,0,8
307004349,307004229,3407898,-0.04669755,-0.59187025,-0.29079622,22.006556,0,0,0,0,7
308004373,308004229,3407898,-0.42618176,0.0970423,0.1022633,22.05616,0,0,0,0,8
309004362,309004230,3407898,0.28583097,-0.15415686,0.24418788,21.859903,0,0,0,0,8
310004414,310004272,3407898,-0.29827145,0.8104373,-0.15926962,21.882547,0,0,0,0,8
311004358,311004228,3407898,-0.18136935,0.050594565,0.056023736,21.96558,0,0,0,0,8
312004372,312004229,3407898,0.8917084,-0.2812095,-0.011349636,21.859903,0,0,0,0,8
313004362,313004229,3407898,-0.6581207,-0.4704978,0.16317496,22.01087,0,0,0,0,8
314004373,314004229,3407898,0.32480943,-0.22205484,0.018927163,21.83726,0,0,0,0,8
315004358,315004229,3407898,0.39637128,-0.019218607,-0.15019324,22.01087,0,0,0,0,8
