timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
235286825,-0.0049920264,-0.067693174,-0.0018452646,0.0
235306825,-0.0019081606,-0.06329646,-0.00052144687,0.0
235326825,-0.0018663674,-0.06319847,-0.0004890415,0.0
235346825,-0.0018399835,-0.06445426,-0.00048094869,0.0
235366825,-0.0019872803,-0.06517306,-0.00048968743,0.0
235386824,-0.0024241372,-0.06497308,-0.0004965632,0.0
235406826,-0.0030876515,-0.06393907,-0.0004931621,0.0
235426824,-0.0037232155,-0.062162098,-0.00048262675,0.0
235446826,-0.0041894126,-0.05989029,-0.00046484574,0.0
235466824,-0.004150618,-0.057532698,-0.00044774663,0.0
235486825,-0.0036695548,-0.055272315,-0.00044608142,0.0
235506824,-0.0027389093,-0.053322405,-0.0004549804,0.0
235526826,-0.0015816555,-0.05119051,-0.00047617455,0.0
235546829,-0.0003572304,-0.049547646,-0.00051212206,0.0
235566826,0.00081877765,-0.048009865,-0.0005884249,0.0
235586824,0.0018663639,-0.04658163,-0.0007094766,0.0
235606827,0.0024010008,-0.04530876,-0.0008595288,0.0
235626825,0.0027314015,-0.04400564,-0.0010308989,0.0
235646825,0.0027025708,-0.042763192,-0.0012342532,0.0
235666824,0.0023574,-0.041952368,-0.001473106,0.0
235686825,0.0019934608,-0.041330196,-0.001747259,0.0
235706826,0.0012069826,-0.040586397,-0.0020382758,0.0
235726824,0.00037123758,-0.040158175,-0.0023381736,0.0
235746826,-0.0005229096,-0.039512847,-0.0026590824,0.0
235766826,-0.0015476632,-0.0389672,-0.0030003758,0.0
235786824,-0.0028071776,-0.038461164,-0.003362677,0.0
235806825,-0.00062602706,-0.035468332,-0.0023929803,0.0
235826825,-0.0018478036,-0.03755302,-0.0028496354,0.0
235846824,-0.0034398907,-0.04282251,-0.0033538842,0.0
235866825,-0.0048561348,-0.04844427,-0.0038751296,0.0
235886824,-0.0060671954,-0.05258061,-0.0043946584,0.0
235906824,-0.007597256,-0.054931108,-0.004890894,0.0
235926825,-0.009416419,-0.055905476,-0.005368592,0.0
235946825,-0.011305141,-0.055921096,-0.0058405716,0.0
235966826,-0.01322807,-0.05540566,-0.0062990966,0.0
235986825,-0.014910411,-0.054420825,-0.00673856,0.0
236006826,-0.016347677,-0.05322887,-0.0071553774,0.0
236046825,-0.019017508,-0.050645452,-0.007934168,0.0
236066825,-0.019850446,-0.049286116,-0.008296048,0.0
236086825,-0.020632159,-0.047921084,-0.008652179,0.0
236106824,-0.021200087,-0.04699339,-0.008993585,0.0
236126836,-0.021511694,-0.045888975,-0.009307093,0.0
236146826,-0.021553697,-0.045100976,-0.009578287,0.0
236166824,-0.021445183,-0.04482242,-0.009817655,0.0
236186825,-0.020889055,-0.044668525,-0.010022795,0.0
236206827,-0.020383677,-0.04445148,-0.010197818,0.0
236226825,-0.019781506,-0.04420612,-0.010331207,0.0
236246828,-0.018889744,-0.04379178,-0.010429087,0.0
236266825,-0.018132724,-0.04320636,-0.010490301,0.0
236286825,-0.017549563,-0.042568825,-0.0105062565,0.0
236306825,-0.015077781,-0.039556608,-0.009514094,0.0
236326824,-0.014421745,-0.041724056,-0.009471422,0.0
236346826,-0.013662026,-0.04731343,-0.00941873,0.0
236366823,-0.013349687,-0.053069316,-0.009369051,0.0
236386825,-0.01306611,-0.057420414,-0.009299306,0.0
236406825,-0.012843559,-0.059854303,-0.009174725,0.0
236426824,-0.012467215,-0.060610875,-0.009000448,0.0
236446824,-0.011981795,-0.060512453,-0.008804767,0.0
236466827,-0.011190623,-0.059978392,-0.008605175,0.0
236486825,-0.010192015,-0.059068475,-0.008407203,0.0
236506825,-0.009349762,-0.058027536,-0.008189186,0.0
236526827,-0.008761658,-0.057026908,-0.007957231,0.0
236546825,-0.007980238,-0.056145553,-0.00773109,0.0
236566823,-0.0075351973,-0.05541937,-0.0075336318,0.0
236586825,-0.007407066,-0.05484881,-0.007350127,0.0
236606825,-0.007267015,-0.054420643,-0.0071759294,0.0
236626826,-0.007334927,-0.05389792,-0.00700782,0.0
236646827,-0.0074488097,-0.053437583,-0.0068429387,0.0
236666825,-0.0074054454,-0.053171948,-0.00670202,0.0
236686825,-0.007863428,-0.05290624,-0.006585549,0.0
236706824,-0.008482296,-0.052723162,-0.0065018795,0.0
236726824,-0.009344495,-0.052743975,-0.0064457594,0.0
236746826,-0.010508893,-0.052767493,-0.006403418,0.0
236766825,-0.011860346,-0.05280972,-0.006375464,0.0
236786824,-0.013203184,-0.05302184,-0.006363088,0.0
236806824,-0.010511514,-0.04901065,-0.0050559477,0.0
236826825,-0.012303565,-0.05141323,-0.0050677373,0.0
236846825,-0.014418388,-0.05712978,-0.005101317,0.0
236866832,-0.01647729,-0.06298889,-0.0051595955,0.0
236886825,-0.018257396,-0.067513466,-0.0052254433,0.0
236906824,-0.019818481,-0.07007499,-0.0052590794,0.0
236926825,-0.021261089,-0.07087281,-0.0052541923,0.0
236946827,-0.02276166,-0.06998336,-0.005219903,0.0
236966825,-0.023785165,-0.0687654,-0.0051888386,0.0
236986824,-0.02441197,-0.06670726,-0.005163029,0.0
237006832,-0.02524557,-0.06484708,-0.0051303217,0.0
237026824,-0.025956288,-0.06286703,-0.0050899615,0.0
237046825,-0.02697305,-0.060729396,-0.0050359373,0.0
237066827,-0.027650032,-0.05900353,-0.004980923,0.0
237086824,-0.02831247,-0.057327684,-0.004922744,0.0
237106824,-0.029033571,-0.056075506,-0.0048912023,0.0
237126830,-0.02941384,-0.05501198,-0.004872276,0.0
237146835,-0.029747337,-0.05379566,-0.0048522144,0.0
237166825,-0.029976582,-0.05263279,-0.0048354627,0.0
237186826,-0.029708905,-0.05160597,-0.0048149624,0.0
237206825,-0.02967078,-0.051252615,-0.0048133903,0.0
237226827,-0.02954702,-0.050994657,-0.004833042,0.0
237246825,-0.029068908,-0.050718583,-0.004879398,0.0
237266826,-0.028742496,-0.050401945,-0.0049335035,0.0
237286832,-0.028360728,-0.050086495,-0.0049877246,0.0
237306825,-0.025406592,-0.050514534,-0.00507107,0.0
237326825,-0.025223458,-0.050095275,-0.005158499,0.0
237346826,-0.025371864,-0.0494282,-0.0052645346,0.0
237366825,-0.025743991,-0.048654657,-0.005372704,0.0
237386824,-0.02600818,-0.048328336,-0.005502899,0.0
237406824,-0.023740368,-0.048615094,-0.0056655784,0.0
237426833,-0.023993675,-0.047652457,-0.0058279405,0.0
237446826,-0.024518168,-0.046885513,-0.0060174926,0.0
237466824,-0.025415802,-0.04612441,-0.0062288344,0.0
237486825,-0.026074672,-0.04520123,-0.006455166,0.0
237506825,-0.02636552,-0.044650048,-0.006685946,0.0
237526824,-0.026377335,-0.04394937,-0.0069403653,0.0
237546825,-0.026192432,-0.043179926,-0.0072192005,0.0
237686824,-0.028243357,-0.040735554,-0.009468399,0.0
237706830,-0.028788786,-0.04050851,-0.009807779,0.0
237726826,-0.029415447,-0.040523257,-0.01013256,0.0
237746825,-0.02997544,-0.040417835,-0.010455327,0.0
237766825,-0.030627912,-0.040706832,-0.010779284,0.0
237786825,-0.031167246,-0.04082061,-0.0111051565,0.0
237806824,-0.026910208,-0.04097266,-0.0114522865,0.0
237826824,-0.02782946,-0.04084959,-0.01178653,0.0
237846827,-0.029729497,-0.040824246,-0.012125884,0.0
237866824,-0.031428095,-0.040341705,-0.012463453,0.0
237886823,-0.03299283,-0.040056504,-0.012793164,0.0
237906825,-0.034100045,-0.039583717,-0.013102068,0.0
237926824,-0.034750804,-0.038894784,-0.013405552,0.0
237946825,-0.03499059,-0.038214043,-0.013708905,0.0
237966828,-0.034951523,-0.03731032,-0.014007552,0.0
237986826,-0.034600217,-0.036446355,-0.014315859,0.0
238006823,-0.034354776,-0.035263196,-0.0146265915,0.0
238026826,-0.034352746,-0.03439982,-0.014938776,0.0
238046825,-0.03435953,-0.033269983,-0.015232223,0.0
238066828,-0.03455531,-0.032209266,-0.0155055765,0.0
238086826,-0.034653652,-0.031625137,-0.015759634,0.0
238106824,-0.034762006,-0.031446677,-0.015997408,0.0
238126826,-0.034650747,-0.03125036,-0.016230322,0.0
238146828,-0.034451116,-0.031622466,-0.0164591,0.0
238166825,-0.03416076,-0.031848233,-0.016673742,0.0
238186824,-0.033694267,-0.032031946,-0.016872678,0.0
238206825,-0.033550337,-0.032087192,-0.017055066,0.0
238226824,-0.033288036,-0.03192364,-0.017225819,0.0
238246824,-0.03304867,-0.031986803,-0.017377786,0.0
238266826,-0.03263772,-0.031752016,-0.017519962,0.0
238286824,-0.032042213,-0.03184936,-0.017648317,0.0
238306824,-0.023643868,-0.03056219,-0.017803892,0.0
238326825,-0.02372809,-0.030024018,-0.017933117,0.0
238346825,-0.025526732,-0.029682478,-0.01809404,0.0
238366825,-0.027426302,-0.02928125,-0.01827024,0.0
238386825,-0.028628042,-0.028744401,-0.01843337,0.0
238406824,-0.029207055,-0.02806048,-0.018593488,0.0
238426824,-0.029247535,-0.027105905,-0.018736474,0.0
238446827,-0.028899115,-0.026719505,-0.018899597,0.0
238466825,-0.028316345,-0.02615635,-0.019076576,0.0
238486825,-0.027636375,-0.025640963,-0.01927036,0.0
238506826,-0.027131831,-0.024924085,-0.01949335,0.0
238526824,-0.026597308,-0.024112992,-0.019745847,0.0
238546826,-0.026235228,-0.02327627,-0.02002097,0.0
238566826,-0.02611879,-0.022506591,-0.020311844,0.0
238586825,-0.025956975,-0.021835854,-0.020612545,0.0
238606824,-0.02569654,-0.021174591,-0.02091082,0.0
238626826,-0.025206536,-0.020886315,-0.021224406,0.0
238646829,-0.024929432,-0.021090684,-0.021549743,0.0
238666825,-0.024850322,-0.02172102,-0.02187452,0.0
238686826,-0.024547061,-0.022481276,-0.022180121,0.0
238706824,-0.014537939,-0.021258106,-0.022511061,0.0
238726825,-0.015514477,-0.02253204,-0.022779353,0.0
238746827,-0.018823512,-0.024556361,-0.02306538,0.0
238766824,-0.022383897,-0.02657763,-0.023339882,0.0
238786824,-0.024813848,-0.028219938,-0.023584194,0.0
238806825,-0.015646664,-0.027175765,-0.02386119,0.0
238826823,-0.017253742,-0.028221171,-0.024038332,0.0
238846830,-0.020313464,-0.029610345,-0.024197802,0.0
238866825,-0.02338929,-0.031148158,-0.024338864,0.0
238886824,-0.025242228,-0.03209863,-0.024435652,0.0
238906824,-0.025984988,-0.033051483,-0.02449244,0.0
238926829,-0.026227426,-0.033779584,-0.024506634,0.0
238946826,-0.02541349,-0.034283012,-0.024486708,0.0
238966826,-0.023843616,-0.03421617,-0.024455328,0.0
238986824,-0.022280976,-0.03408972,-0.024415005,0.0
239006824,-0.020759104,-0.033730973,-0.024348283,0.0
239026825,-0.019702304,-0.033158626,-0.024259517,0.0
239046824,-0.018692795,-0.032862864,-0.02415452,0.0
239066825,-0.017689308,-0.032687083,-0.024036456,0.0
239086824,-0.016687714,-0.032554075,-0.023918625,0.0
239106824,-0.015753873,-0.032313313,-0.023802048,0.0
239126827,-0.015131908,-0.031835213,-0.023695905,0.0
239146826,-0.014338992,-0.031246178,-0.023594024,0.0
239166824,-0.013661173,-0.03044811,-0.023506112,0.0
239186825,-0.013206496,-0.029818734,-0.023437446,0.0
239206823,-0.0012064807,-0.025799055,-0.023480333,0.0
239226825,0.009576422,-0.022261634,-0.023522127,0.0
239246824,0.016721021,-0.02027673,-0.023584694,0.0
239266824,0.019279856,-0.019692883,-0.023681208,0.0
239286824,0.018207135,-0.020064771,-0.023797145,0.0
239306825,0.015238568,-0.021101039,-0.023905374,0.0
239326824,0.010762956,-0.022517469,-0.023990855,0.0
239346827,0.005670365,-0.024189336,-0.024051804,0.0
239366825,0.00047236335,-0.02588039,-0.02409373,0.0
239386824,-0.0047016544,-0.02751578,-0.024107924,0.0
239406825,-0.008638144,-0.02892922,-0.024107117,0.0
239426824,-0.011965631,-0.030237887,-0.02407043,0.0
239446826,-0.015460644,-0.03154387,-0.0240239,0.0
239466825,-0.019417197,-0.032882433,-0.023977755,0.0
239486825,-0.022748409,-0.03403149,-0.023914108,0.0
239506825,-0.024717007,-0.034682766,-0.023837715,0.0
239526824,-0.026194334,-0.035349548,-0.02372248,0.0
239546827,-0.027439035,-0.036326967,-0.023581546,0.0
239566824,-0.02849025,-0.037009355,-0.02344282,0.0
239586828,-0.029534668,-0.037795424,-0.023285815,0.0
239606825,-0.029518664,-0.038080145,-0.0231275,0.0
239626825,-0.028826779,-0.03822579,-0.022974715,0.0
239646825,-0.027726421,-0.038139448,-0.022831166,0.0
239666825,-0.026644517,-0.037838645,-0.022704994,0.0
239686824,-0.025682338,-0.03752845,-0.022579154,0.0
239706824,-0.024118926,-0.03680878,-0.022447016,0.0
239726824,-0.022883076,-0.03599878,-0.022298394,0.0
239746824,-0.02189656,-0.035323333,-0.022134231,0.0
239766825,-0.020746898,-0.034897946,-0.021958163,0.0
239786825,-0.019742552,-0.03444539,-0.02177157,0.0
239806825,-0.01805062,-0.03387203,-0.02158243,0.0
239826824,-0.016313644,-0.033094227,-0.0213881,0.0
239846826,-0.014479901,-0.032565117,-0.021189328,0.0
239866824,-0.012854418,-0.03200697,-0.020994533,0.0
239886824,-0.011364031,-0.03149186,-0.020789005,0.0
239906826,-0.009295327,-0.030726476,-0.020576712,0.0
239926825,-0.0071936846,-0.03016375,-0.020350184,0.0
239946825,-0.0054852236,-0.029942399,-0.020118402,0.0
239966826,-0.0038228733,-0.030001206,-0.019879866,0.0
239986825,-0.002287224,-0.029861143,-0.019637529,0.0
240006824,-3.2858097e-05,-0.029574124,-0.019390771,0.0
240026825,0.0021908071,-0.02910936,-0.019157985,0.0
240046824,0.00416838,-0.028602315,-0.01893025,0.0
240066828,0.005802471,-0.028114052,-0.01870213,0.0
240086825,0.0073399446,-0.027803045,-0.018463736,0.0
240106824,0.008447544,-0.027716098,-0.018224463,0.0
240126825,0.009514814,-0.027576115,-0.017995246,0.0
240146826,0.010516611,-0.027667865,-0.017760439,0.0
240166828,0.011408347,-0.027785063,-0.01751494,0.0
240186824,0.01248535,-0.027762864,-0.017267505,0.0
240206825,0.013227237,-0.02746778,-0.017027758,0.0
240226826,0.013955332,-0.027216325,-0.016793378,0.0
240246826,0.014699257,-0.026898721,-0.016560549,0.0
240266825,0.015575477,-0.026539441,-0.016328221,0.0
240286824,0.01635433,-0.026186137,-0.016093025,0.0
240306824,0.017223071,-0.02606067,-0.015865723,0.0
240326828,0.017903985,-0.025829624,-0.01564705,0.0
240346824,0.018569732,-0.02569865,-0.015430105,0.0
240366826,0.019263148,-0.025301663,-0.015219823,0.0
240386824,0.020065472,-0.024748085,-0.0150110135,0.0
240406824,0.020687453,-0.024029719,-0.014813758,0.0
240426825,0.021296196,-0.023241136,-0.014633122,0.0
240446824,0.021799237,-0.022655915,-0.014457339,0.0
240466825,0.022344625,-0.021931818,-0.014287886,0.0
240486826,0.022831796,-0.020970626,-0.014107725,0.0
240506825,0.023146251,-0.02042864,-0.01393947,0.0
240526824,0.02347549,-0.020213608,-0.013778985,0.0
240546827,0.02373825,-0.019878922,-0.013625055,0.0
240566828,0.023860725,-0.019707637,-0.013461704,0.0
240586824,0.023993464,-0.019401545,-0.013296542,0.0
240606827,0.024128653,-0.019345935,-0.013140436,0.0
240626829,0.024212964,-0.019098531,-0.012984719,0.0
240646824,0.02443228,-0.018989688,-0.012829281,0.0
240666829,0.024428021,-0.01895377,-0.012663191,0.0
240686827,0.024538457,-0.019123094,-0.012499457,0.0
240706827,0.024684459,-0.01943361,-0.012343063,0.0
240726825,0.024677958,-0.020085976,-0.012191937,0.0
240746825,0.024775662,-0.020650905,-0.012033869,0.0
240766826,0.024848614,-0.020953983,-0.011868854,0.0
240786825,0.024867842,-0.021355532,-0.011704671,0.0
240806827,0.024826214,-0.021964448,-0.011547591,0.0
240826825,0.024889803,-0.022471579,-0.011389387,0.0
240846827,0.025009368,-0.022715267,-0.011228557,0.0
240866825,0.025444515,-0.022902666,-0.011068242,0.0
240886824,0.025877152,-0.02311812,-0.010926926,0.0
240906828,0.026292156,-0.023416976,-0.010808113,0.0
240926824,0.026611002,-0.023820767,-0.010698797,0.0
240946827,0.026663313,-0.02422181,-0.0105924755,0.0
240966827,0.02679032,-0.02449011,-0.010482191,0.0
240986825,0.026869388,-0.024646359,-0.010372244,0.0
241006828,0.026887273,-0.024898842,-0.010272348,0.0
241026825,0.026895653,-0.025044195,-0.010174252,0.0
241046825,0.027103977,-0.025121294,-0.010064967,0.0
241066825,0.02723065,-0.025159607,-0.009950614,0.0
241086824,0.027541528,-0.025131447,-0.009835334,0.0
241106826,0.02778033,-0.025253693,-0.009738505,0.0
241126827,0.027822295,-0.025388332,-0.009654343,0.0
241146826,0.02771312,-0.025519118,-0.00957283,0.0
241166824,0.027404077,-0.025337001,-0.00948858,0.0
241186826,0.027097583,-0.02537965,-0.009410026,0.0
241206826,0.026687017,-0.025223535,-0.009334123,0.0
241226825,0.026368948,-0.0250952,-0.009262957,0.0
241246825,0.025983715,-0.025155976,-0.009193499,0.0
241266824,0.025814816,-0.025161501,-0.009124653,0.0
241286824,0.025642607,-0.02507155,-0.00905555,0.0
241306826,0.025437765,-0.025316514,-0.00900638,0.0
241326825,0.02529276,-0.025778433,-0.008971338,0.0
241346829,0.024885338,-0.026165273,-0.008932228,0.0
241366825,0.024210427,-0.026707191,-0.008884107,0.0
241386825,0.02348116,-0.027249638,-0.008825227,0.0
241406825,0.02290108,-0.02767834,-0.008767894,0.0
241426825,0.022193762,-0.028204355,-0.008713054,0.0
241446827,0.021745034,-0.028475825,-0.008663293,0.0
241466824,0.021333091,-0.02856948,-0.008610661,0.0
241486825,0.020823248,-0.028703798,-0.00857967,0.0
241506828,0.020410616,-0.029006857,-0.008575909,0.0
241526825,0.019800462,-0.029214788,-0.00858687,0.0
241546828,0.019193301,-0.029744523,-0.008604404,0.0
241566826,0.01848846,-0.029973129,-0.0086107375,0.0
241586824,0.017891495,-0.030264137,-0.008628675,0.0
241606825,0.017021775,-0.030545643,-0.008661253,0.0
241626825,0.016077366,-0.030697849,-0.0087097725,0.0
241646826,0.015219412,-0.030834358,-0.008767117,0.0
241666825,0.014498563,-0.031012332,-0.008842138,0.0
241686827,0.013871676,-0.03131147,-0.008942749,0.0
241706824,0.012938086,-0.031698313,-0.00907103,0.0
241726824,0.01206961,-0.03181848,-0.009200037,0.0
241746826,0.011209754,-0.031821046,-0.009314642,0.0
241766824,0.010499286,-0.031923328,-0.009422597,0.0
241786828,0.010091131,-0.032147225,-0.009532874,0.0
241806825,0.009716595,-0.032534793,-0.00963178,0.0
241826824,0.0095253,-0.033091974,-0.009719868,0.0
241846825,0.009561404,-0.033513516,-0.009795735,0.0
241866825,0.009752522,-0.033936962,-0.009866679,0.0
241886825,0.009837248,-0.03445924,-0.0099526895,0.0
241906825,0.009960518,-0.034916326,-0.01004357,0.0
241926825,0.009951254,-0.0353075,-0.010126933,0.0
241946825,0.009888786,-0.035836287,-0.010194306,0.0
241966825,0.009833007,-0.03661902,-0.010261201,0.0
241986826,0.009839935,-0.037317663,-0.010326876,0.0
242006825,0.009915347,-0.03774629,-0.010375121,0.0
242026824,0.010088457,-0.038218025,-0.010425029,0.0
242046825,0.010227216,-0.038414262,-0.010483297,0.0
242066826,0.010434558,-0.03843516,-0.010561538,0.0
242086825,0.010415936,-0.03820114,-0.01065227,0.0
242106825,0.010194754,-0.038102668,-0.010755222,0.0
242126824,0.010091004,-0.03806616,-0.01086763,0.0
242146826,0.0099593215,-0.037949122,-0.010988312,0.0
242166825,0.009675995,-0.038172632,-0.011126174,0.0
242186824,0.009461395,-0.03835329,-0.0112758875,0.0
242206826,0.009371282,-0.038638156,-0.011444157,0.0
242226824,0.009276893,-0.038767427,-0.011630688,0.0
242246828,0.00893042,-0.03899009,-0.011838917,0.0
242266825,0.008665744,-0.039168183,-0.0120462375,0.0
242286825,0.008253481,-0.039166544,-0.012252866,0.0
242306824,0.0076607103,-0.039307106,-0.012452205,0.0
242326825,0.0068066954,-0.039625764,-0.012648607,0.0
242526826,0.0007602696,-0.038876213,-0.014226376,0.0
242546824,-0.0001875659,-0.038682975,-0.0143168885,0.0
242566826,-0.0013545222,-0.03863817,-0.01439175,0.0
242586828,-0.0024102721,-0.038819596,-0.014458735,0.0
242606824,-0.00345694,-0.03891229,-0.014520936,0.0
242623097,-0.00412741,-0.038903404,-0.014556742,0.0
242646833,-0.0048727198,-0.039066777,-0.014590793,0.0
242666824,-0.005201037,-0.038887948,-0.014605706,0.0
242686825,-0.0051898486,-0.03851063,-0.014618158,0.0
242706826,-0.0052633095,-0.03821596,-0.014621808,0.0
242726824,-0.005342806,-0.037921634,-0.014619087,0.0
242746826,-0.0053464253,-0.037766706,-0.014603242,0.0
242766825,-0.0054440363,-0.03798239,-0.014583528,0.0
242786832,-0.005391056,-0.03820526,-0.014559655,0.0
242806826,-0.0056757745,-0.038659032,-0.014538581,0.0
242826825,-0.0059952536,-0.039277192,-0.014511065,0.0
242846828,-0.0061254064,-0.039731678,-0.014470985,0.0
242866824,-0.0061349957,-0.039859235,-0.0144137265,0.0
242886825,-0.006190412,-0.039965667,-0.0143446755,0.0
242906825,-0.006054102,-0.039998863,-0.0142699685,0.0
242926831,-0.0058174366,-0.039885927,-0.014189745,0.0
242946825,-0.005541922,-0.03991149,-0.014094025,0.0
242966825,-0.005100799,-0.040001582,-0.0139791565,0.0
242986825,-0.0046284124,-0.040095158,-0.013856698,0.0
243006825,-0.0041260226,-0.040448166,-0.013741073,0.0
243026825,-0.0035381939,-0.04046584,-0.013621035,0.0
243046824,-0.0028569584,-0.040370293,-0.0134945875,0.0
243066834,-0.002158404,-0.040106162,-0.013367309,0.0
243086825,-0.0017959062,-0.039777607,-0.013245927,0.0
243106825,-0.014444151,-0.04489527,-0.013317853,0.0
243126825,-0.026044274,-0.04931152,-0.013347426,0.0
243146826,-0.03408003,-0.05212539,-0.0132968305,0.0
243166825,-0.037137307,-0.052945606,-0.013163952,0.0
243186828,-0.03586473,-0.05224231,-0.012999935,0.0
243206829,-0.03215673,-0.050869014,-0.012848653,0.0
243226824,-0.027446311,-0.04865196,-0.012705937,0.0
243246825,-0.022367947,-0.04606098,-0.012579779,0.0
243266825,-0.017335646,-0.043402374,-0.012485445,0.0
243286824,-0.01240653,-0.040407572,-0.012406294,0.0
243306826,-0.008645531,-0.03781066,-0.012369055,0.0
243326824,-0.005454215,-0.035415083,-0.012360507,0.0
243346825,-0.0028854772,-0.03327357,-0.012365906,0.0
243366825,-0.000852378,-0.031614527,-0.012400134,0.0
243386826,0.0006488752,-0.03036765,-0.012448187,0.0
243406825,0.0013392096,-0.029772677,-0.0125254765,0.0
243426825,0.001772069,-0.029288338,-0.012604942,0.0
243446825,0.0018666728,-0.029019712,-0.012695598,0.0
243466824,0.0020854287,-0.02878037,-0.012805856,0.0
243486827,0.001886193,-0.028562644,-0.012923215,0.0
243506824,0.0014971836,-0.028657382,-0.013054508,0.0
243526825,0.0009129851,-0.028922861,-0.013186895,0.0
243546829,1.0178544e-05,-0.02938801,-0.013330098,0.0
243566825,-0.0009767858,-0.030180473,-0.013480301,0.0
243586824,-0.001998161,-0.030855441,-0.013631054,0.0
243606826,-0.0030162118,-0.03143344,-0.013775342,0.0
243626824,-0.0042297305,-0.031881556,-0.013926819,0.0
243646827,-0.005562881,-0.03219321,-0.014090694,0.0
243666831,-0.007074034,-0.0324038,-0.014259076,0.0
243686824,-0.009083771,-0.03257706,-0.014432577,0.0
243706825,-0.010974923,-0.03294826,-0.014600721,0.0
243726825,-0.013028564,-0.03337114,-0.014755142,0.0
243746828,-0.015067044,-0.03414982,-0.0149091445,0.0
243766825,-0.016890425,-0.035156205,-0.015070737,0.0
243786825,-0.018995149,-0.03584542,-0.015227829,0.0
243806825,-0.020922566,-0.036223378,-0.015382256,0.0
243826824,-0.022598557,-0.03677696,-0.015539162,0.0
243846826,-0.024229128,-0.03739507,-0.015699396,0.0
243866824,-0.025733365,-0.037674606,-0.01584813,0.0
243886824,-0.027099958,-0.037995994,-0.015993094,0.0
243906825,-0.028895346,-0.038618516,-0.016127046,0.0
243926824,-0.030323843,-0.03903034,-0.016235413,0.0
243946824,-0.03139894,-0.039610002,-0.016332237,0.0
243966826,-0.032254167,-0.04027814,-0.016437573,0.0
243986826,-0.033142876,-0.04091149,-0.016549358,0.0
244006824,-0.033717822,-0.041883595,-0.016670251,0.0
244026824,-0.034548752,-0.042527594,-0.01680618,0.0
244046830,-0.035344403,-0.04312369,-0.016947998,0.0
244066825,-0.035790797,-0.043729704,-0.017082587,0.0
244086825,-0.03619831,-0.044283587,-0.017195495,0.0
244106824,-0.03656459,-0.04498168,-0.017309837,0.0
244126824,-0.036943737,-0.045507703,-0.017425654,0.0
244146826,-0.03758729,-0.046315305,-0.017536284,0.0
244166825,-0.03777775,-0.04644297,-0.017634155,0.0
244186824,-0.03789926,-0.046271633,-0.017710354,0.0
244206825,-0.03820339,-0.046765197,-0.017771333,0.0
244226824,-0.038460508,-0.04698101,-0.017821023,0.0
244246825,-0.03878819,-0.047270175,-0.017855315,0.0
244266825,-0.038945258,-0.047633085,-0.017878661,0.0
244286824,-0.038941205,-0.047782153,-0.01789292,0.0
244306824,-0.038754877,-0.048276633,-0.017904429,0.0
244326825,-0.03877295,-0.04857192,-0.01792041,0.0
244346825,-0.039034463,-0.049269646,-0.017932976,0.0
244366824,-0.039328687,-0.049409248,-0.017937964,0.0
244386826,-0.039778486,-0.049421154,-0.017938623,0.0
244406824,-0.04006345,-0.04948012,-0.017945763,0.0
244426824,-0.040586665,-0.04948345,-0.017965574,0.0
244446826,-0.041275296,-0.049519792,-0.017994206,0.0
244466824,-0.042241193,-0.04954646,-0.018030394,0.0
244486825,-0.042595573,-0.049432468,-0.01807152,0.0
244506825,-0.043251924,-0.049405023,-0.01812036,0.0
244526825,-0.044143196,-0.049767338,-0.018192673,0.0
244546825,-0.04479432,-0.0499306,-0.01828154,0.0
244566826,-0.045315877,-0.05038619,-0.018372562,0.0
244586824,-0.046183687,-0.050380826,-0.018456321,0.0
244606827,-0.04668189,-0.050600216,-0.018533837,0.0
244626825,-0.04697733,-0.05047708,-0.018618021,0.0
244645575,-0.047398094,-0.0503614,-0.018693417,0.0
244666825,-0.047770113,-0.05043851,-0.018786233,0.0
244686826,-0.048014805,-0.050490785,-0.018870525,0.0
244706825,-0.047852732,-0.05089604,-0.018952085,0.0
244726824,-0.047192078,-0.051408403,-0.019030236,0.0
244746832,-0.04662529,-0.052021176,-0.019118434,0.0
244766825,-0.04588038,-0.052319903,-0.019222392,0.0
244786824,-0.04528354,-0.052643027,-0.019334514,0.0
244806825,-0.04477244,-0.052945808,-0.019457655,0.0
244826826,-0.044162598,-0.05262877,-0.019592425,0.0
244846826,-0.04361081,-0.052779987,-0.019730471,0.0
244866827,-0.043320335,-0.052744884,-0.019860629,0.0
244886824,-0.043170914,-0.052794706,-0.019980663,0.0
244906824,-0.042945277,-0.05293051,-0.020098582,0.0
244926830,-0.042821065,-0.05329887,-0.020218538,0.0
244946825,-0.04271205,-0.05350968,-0.020339249,0.0
244966825,-0.04244838,-0.053386956,-0.020469606,0.0
244986825,-0.0424789,-0.053782184,-0.02058909,0.0
245006824,-0.042350225,-0.053924516,-0.020731566,0.0
245026824,-0.0422352,-0.054067012,-0.020872312,0.0
245046825,-0.04236293,-0.054323226,-0.021004401,0.0
245066825,-0.042570103,-0.054564342,-0.02112431,0.0
245086824,-0.042730387,-0.054783624,-0.021240117,0.0
245106825,-0.043055132,-0.054952167,-0.021357808,0.0
245126826,-0.04349045,-0.055204585,-0.021459965,0.0
245146825,-0.0435304,-0.0552081,-0.021556538,0.0
245166826,-0.04344587,-0.05501015,-0.021633644,0.0
245186825,-0.04336933,-0.05487194,-0.021701273,0.0
