timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
200532256,200341730,0.09631047,0.09631608,0.20679398,1.0422031,1.0422279,2.6802185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41906,0.0,0.0,0.0,0.0,0.0,0.0,0.002507646,0.0025075136,0.002507646,0.0025018784,1.0000324,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201032244,200841730,0.096263155,0.09626988,0.2067879,1.0461618,1.0461861,2.696349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419514,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076484,0.002507519,0.0025076484,0.002501876,1.0000324,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201532452,201341729,0.09626412,0.096270874,0.20678543,1.0523207,1.0523453,2.7128596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419963,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076496,0.002507525,0.0025076496,0.002501873,1.0000321,1.0000325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202032217,201841729,0.09632385,0.09632954,0.20680264,1.0566027,1.0566274,2.7197223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419267,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076505,0.002507526,0.0025076505,0.0025018717,1.0000324,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202532345,202341729,0.096267134,0.096275896,0.20679468,1.0585386,1.0585629,2.7293975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419691,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076515,0.0025075306,0.0025076515,0.0025018693,1.0000324,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203032249,202841729,0.096311815,0.09631799,0.20680596,1.062813,1.0628376,2.7363958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420096,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076482,0.0025075348,0.0025076482,0.0025018675,1.0000325,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203532314,203341729,0.09630466,0.096312955,0.20680366,1.0669305,1.0669551,2.7462585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420495,0.0,0.0,0.0,0.0,0.0,0.0,0.00250765,0.0025075402,0.00250765,0.0025018654,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204032215,203841729,0.096301466,0.09630878,0.206802,1.0731002,1.0731249,2.7693126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41976,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076494,0.0025075383,0.0025076494,0.002501863,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204532434,204341729,0.0962522,0.09626474,0.20679207,1.0750549,1.0750797,2.779215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420182,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076529,0.00250755,0.0025076529,0.0025018626,1.0000321,1.0000327,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205032271,204841729,0.09630692,0.09631198,0.20680766,1.077303,1.0773281,2.782821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420597,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076615,0.0025075758,0.0025076615,0.0025018647,1.0000324,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205532189,205341729,0.09627433,0.09627673,0.20679404,1.0812976,1.0813222,2.7992098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42022,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077322,0.002507684,0.0025077322,0.0025019795,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206032209,205841729,0.096708596,0.09747994,0.20680681,1.0835633,1.083594,2.8060536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420624,0.0,0.0,0.0,0.0,0.0,0.0,0.0025158033,0.0025158033,0.002513573,0.002506343,1.0000324,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207032242,206841729,0.09655665,0.09676239,0.20681211,1.0898261,1.0898632,2.812943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420248,0.0,0.0,0.0,0.0,0.0,0.0,0.0025337252,0.0025337252,0.0025210984,0.0025020353,1.0000322,1.0000324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
207532202,207341729,0.09650178,0.09766179,0.20681286,1.0940075,1.094033,2.8129358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420612,0.0,0.0,0.0,0.0,0.0,0.0,0.0025314682,0.0025314682,0.0025194397,0.0025019785,1.000032,1.0000322,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208032239,207841729,0.09654949,0.097670384,0.20680709,1.0980334,1.0980637,2.8162909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420969,0.0,0.0,0.0,0.0,0.0,0.0,0.0025174925,0.0025174925,0.002512275,0.0025032945,1.0000317,1.000032,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208532254,208341729,0.096436724,0.0968688,0.20680977,1.1022383,1.1022755,2.8195992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421329,0.0,0.0,0.0,0.0,0.0,0.0,0.0035298371,0.0035293482,0.0035298371,0.0035002187,1.0000318,1.0000318,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209032499,208841729,0.09769593,0.096608184,0.20681219,1.1023154,1.1023486,2.816251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420886,0.0,0.0,0.0,0.0,0.0,0.0,0.002769364,0.002769364,0.0027657163,0.0027681082,1.0000316,1.0000318,1.0000004,0.0,0.0,0.0,0.0,0.0,0.0
209532357,209341729,0.106429234,0.09882172,0.20683771,1.1067513,1.1066959,2.8197153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421214,0.0,0.0,0.0,0.0,0.0,0.0,0.0026596717,0.0026596717,0.0026552603,0.0026552114,1.0000317,1.0000323,1.0000005,0.0,0.0,0.0,0.0,0.0,0.0
210032422,209841729,0.11014233,0.10052117,0.20684806,1.106944,1.1067835,2.8165896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42155,0.0,0.0,0.0,0.0,0.0,0.0,0.0026451363,0.0026451363,0.0026337893,0.002617675,1.0000309,1.000034,1.0000012,0.0,0.0,0.0,0.0,0.0,0.0
210532675,210341729,0.105822325,0.09943168,0.20685166,1.1068517,1.1066744,2.809835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420717,0.0,0.0,0.0,0.0,0.0,0.0,0.002605205,0.002605205,0.002603615,0.0025834334,1.0000309,1.0000356,1.0000007,0.0,0.0,0.0,0.0,0.0,0.0
211532353,211341729,0.100123316,0.096884765,0.20685954,1.1132197,1.1129783,2.813157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421385,0.0,0.0,0.0,0.0,0.0,0.0,0.0025780734,0.0025780734,0.0025754618,0.0025574777,1.0000315,1.0000395,1.0000001,0.0,0.0,0.0,0.0,0.0,0.0
