timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
212013949,211823647,-1.9868623,0.016890036,-2.0050883,-1.9623133,-1.8677651,3.1415274,-2.073154,-0.0060970783,-0.008045912,-0.012868404,-0.011269808,-0.0032713413,-0.007859707,-0.004594803,0.0023138523,-0.103369236,-0.013220549,0.71194553,0.28126687,3.2361746e-05,5.198838e-06,0.006750033,1
213013977,212823647,-2.0087554,0.013472743,-2.0186687,-1.9804711,-1.8960685,-3.0538013,-2.0794053,-0.031142712,-0.04139644,-0.06501442,0.10815275,-0.015266359,0.12520027,0.1313622,0.14347792,-0.15211773,0.11455965,0.71487826,0.27834728,2.964266e-05,1.771545e-06,0.006743052,1
214013948,213823648,-1.9805176,0.0063776914,-1.9820634,-1.9628416,-1.9205823,-2.5494573,-2.0124602,-0.07142868,-0.07601116,-0.086343445,0.041658677,-0.064174,0.041618288,0.043482423,0.04727459,-0.05015832,0.03848821,0.7213565,0.27228114,2.2028782e-05,1.3763515e-06,0.0063388613,1
215013957,214823648,-1.9475902,0.005932072,-1.952821,-1.9353739,-1.8970736,-2.4722235,-1.9803761,0.005896114,0.0053481683,0.004111573,0.01969923,0.006769106,0.007951055,0.008192729,0.008707754,-0.0034235716,0.0075453743,0.71307796,0.28110102,2.4571173e-05,1.3286089e-05,0.00578329,1
216014000,215823648,-1.9642287,0.005996193,-1.980011,-1.9626616,-1.9245642,-2.4970675,-2.0074182,-0.045151666,-0.045065373,-0.044907868,-0.05188191,-0.045302927,-0.027812496,-0.027266584,-0.02604612,-0.0428366,-0.02867499,0.7116005,0.2826672,2.5115216e-05,9.391617e-06,0.005697816,1
217013948,216823648,-1.9961126,0.0057439953,-1.9973891,-1.9808737,-1.9446169,-2.4899306,-2.0234737,0.08245351,0.08455124,0.08931837,0.03389433,0.07916006,-0.15707302,-0.15868425,-0.16207027,-0.09534538,-0.15446773,0.7142972,0.27985927,2.3932042e-05,4.6426935e-06,0.0058149127,1
218013984,217823648,-1.9644134,0.005692149,-1.9679333,-1.9517462,-1.9162303,-2.4521997,-1.9934905,0.059969578,0.06016933,0.060643986,0.05812063,0.059673347,-0.021350913,-0.021889374,-0.023038095,-0.004629072,-0.02050114,0.70960295,0.2848203,2.5619009e-05,4.4779536e-06,0.005546638,1
219013952,218823648,-1.9446783,0.004101013,-1.9500736,-1.9385077,-1.9127616,-2.304529,-1.9685329,0.07316011,0.07356453,0.0744746,0.062221766,0.0725241,0.33721602,0.33698714,0.3365234,0.34601653,0.33757973,0.69237024,0.3029593,4.0094557e-05,4.0094557e-05,0.004590397,1
220013974,219823648,-1.9513516,0.004075677,-1.9543446,-1.9428884,-1.9178842,-2.3031058,-1.9723586,0.0054761767,0.0053857565,0.005165577,0.0059845448,0.0056166053,-0.060122013,-0.05971229,-0.05880654,-0.07299054,-0.060771346,0.690188,0.3052588,4.1281277e-05,2.0930887e-05,0.004490894,1
221013958,220823648,-1.9573741,0.004100183,-1.9626279,-1.9514495,-1.9265723,-2.3054457,-1.9804631,0.013617456,0.011729717,0.0074913204,0.06756547,0.016631693,-0.007351458,-0.0068172216,-0.005711198,-0.03367269,-0.00823766,0.69102675,0.30439222,4.0737912e-05,1.939619e-05,0.004520875,1
222013952,221823648,-1.9104425,0.003944973,-1.9107841,-1.9003533,-1.8771207,-2.2313066,-1.9274361,-0.053565323,-0.055022456,-0.05829653,-0.011853338,-0.051237587,-0.07322496,-0.07275736,-0.07177672,-0.094796956,-0.07399355,0.6893867,0.306132,4.141003e-05,5.7153247e-06,0.004434199,1
223013986,222823648,-1.928986,0.003996948,-1.9381688,-1.9276853,-1.9048539,-2.2576318,-1.954622,-0.09605483,-0.09545496,-0.09409859,-0.11162202,-0.096998066,-0.007564336,-0.008080542,-0.0091599375,0.010655567,-0.0067489,0.68797195,0.30760697,4.2243228e-05,4.3125638e-06,0.0043745534,1
224013995,223823648,-1.8934575,0.004060317,-1.8936983,-1.8834143,-1.8604943,-2.2099144,-1.910124,0.09033686,0.090586245,0.09112622,0.08084995,0.08993503,-0.08393587,-0.08353943,-0.08265105,-0.09473288,-0.08455588,0.689114,0.3064222,4.157263e-05,4.655817e-06,0.0044176136,1
225013950,224823648,-1.9784253,0.004140307,-1.9876782,-1.9773504,-1.9548376,-2.3024683,-2.0038996,-0.07359917,-0.073865004,-0.07445576,-0.064719655,-0.07316413,-0.058477484,-0.058642093,-0.058989547,-0.055077944,-0.0582306,0.6892532,0.30627862,4.1461073e-05,5.074904e-06,0.0044217217,1
226013960,225823648,-1.9529387,0.0042108297,-1.9585708,-1.948263,-1.9258076,-2.2726364,-1.9747529,-0.16134174,-0.16093096,-0.15999544,-0.1710087,-0.1619817,-0.013496378,-0.014059747,-0.015248282,0.0051515847,-0.01261135,0.68957853,0.30594197,4.1298674e-05,5.154489e-06,0.0044330438,1
227013950,226823648,-1.9384894,0.0042634276,-1.9443132,-1.9340929,-1.9118348,-2.2556167,-1.9603543,0.081799924,0.082286,0.083375484,0.0678682,0.08103066,0.11628783,0.11612998,0.1158238,0.12318502,0.116540074,0.6913951,0.30405477,4.0257557e-05,6.0480043e-06,0.0045037656,1
228014013,227823648,-2.0021586,0.0043285275,-2.0035791,-1.9934226,-1.9712803,-2.313325,-2.0195346,0.0424077,0.042850822,0.04384855,0.030351877,0.04170993,0.043145116,0.04286675,0.042298056,0.053416163,0.04358476,0.69033486,0.30516133,4.0863466e-05,4.800096e-06,0.0044581434,1
229013949,228823651,-1.8949016,0.0043390607,-1.9075208,-1.8975368,-1.875815,-2.2119303,-1.9231796,0.0019628704,0.0020082295,0.002102375,-3.6984682e-05,0.0018933415,0.11456147,0.11469729,0.11501253,0.11051454,0.11434519,0.68932486,0.30621743,4.141086e-05,3.3934118e-06,0.004412864,1
230013950,229823648,-1.9181159,0.0043913363,-1.9236287,-1.9137334,-1.8921977,-2.225329,-1.9391531,-0.030355547,-0.030235074,-0.029966693,-0.033770867,-0.030541345,0.044908382,0.04486289,0.044788502,0.04662817,0.04497692,0.6912652,0.304201,4.0280906e-05,4.101006e-06,0.0044893455,1
231013951,230823648,-1.9589235,0.0044874093,-1.9594455,-1.9495564,-1.9280204,-2.2610154,-1.9749691,-0.0038582683,-0.0038813055,-0.003932275,-0.0027604848,-0.003814049,0.030644834,0.030564222,0.030406937,0.032756142,0.030765906,0.69192725,0.3035117,3.9906732e-05,4.492353e-06,0.004516625,1
232013955,231823647,-1.9565265,0.004561584,-1.9583354,-1.9484788,-1.9270155,-2.2589123,-1.9738073,0.011033826,0.01170297,0.013204537,-0.008180544,0.00997252,-0.022768356,-0.02299045,-0.023429625,-0.013180755,-0.022412665,0.6923067,0.30311778,3.96985e-05,4.5741963e-06,0.0045312084,1
233013950,232823648,-1.9322803,0.004648202,-1.9407849,-1.9309412,-1.909513,-2.2409804,-1.9562325,0.038752396,0.038970467,0.039466437,0.033605177,0.038414996,-0.0035124198,-0.0038196202,-0.0044600274,0.0065130536,-0.0030323174,0.691831,0.30361426,3.99804e-05,4.1939893e-06,0.0045105834,1
235013948,234823648,-1.9217641,0.004712308,-1.9240665,-1.914478,-1.8936148,-2.2164128,-1.9391081,0.08510028,0.085412316,0.08608914,0.07309631,0.08459494,0.025764287,0.02632247,0.0275619,0.010275422,0.02489269,0.6931496,0.3022474,3.9183593e-05,3.9409856e-06,0.0045598317,1
237013948,236823647,-1.9571813,0.004808723,-1.9585621,-1.9491311,-1.9285994,-2.246227,-1.9733648,0.07845682,0.07841737,0.078338146,0.08123563,0.07853271,-0.035763167,-0.036108963,-0.036840327,-0.025785618,-0.035228387,0.6944976,0.3008474,3.8425598e-05,4.119742e-06,0.004612449,1
238013949,237823648,-1.922882,0.0048902966,-1.92077,-1.9114631,-1.8906943,-2.2062917,-1.9356462,-0.008737866,-0.008621436,-0.008358929,-0.011637513,-0.008915931,-0.09164482,-0.09178022,-0.09205061,-0.08727048,-0.09143604,0.69554204,0.29975852,3.7858612e-05,4.7656667e-06,0.004656871,1
239013947,238823647,-1.9104444,0.004965334,-1.9176621,-1.9084014,-1.8877327,-2.2017586,-1.9324645,0.018562488,0.018113323,0.017104983,0.032190196,0.019288577,-0.03735651,-0.037351787,-0.03733681,-0.039706513,-0.037377506,0.69603294,0.29924753,3.758639e-05,4.9136743e-06,0.0046769595,1
240013955,239823648,-1.9715319,0.0042889835,-1.9797288,-1.971708,-1.9537708,-2.226719,-1.992574,0.029049993,0.029545546,0.030538917,-0.0019353628,0.028191268,0.16101964,0.16488604,0.17329901,0.04647371,0.1549792,0.6971406,0.29811698,3.669674e-05,3.1785823e-06,0.004702635,1
241013948,240823647,-1.9748665,0.0039038814,-1.9772509,-1.9703285,-1.9547771,-2.1917174,-1.9883791,0.023181438,0.023389935,0.023877025,0.019197464,0.022860408,0.027646996,0.026933003,0.025411472,0.049753662,0.028760131,0.68991,0.30566403,4.040217e-05,2.9145199e-06,0.0043826066,1
242013959,241823647,-1.9524779,0.0036218357,-1.9513521,-1.9450046,-1.9306813,-2.1484087,-1.9615906,0.008445919,0.008466184,0.008543193,0.01246655,0.008439422,-0.040945787,-0.04241603,-0.045579445,0.003422916,-0.038654,0.69237524,0.30311126,3.8908594e-05,2.5522697e-06,0.0044721467,1
243013956,242823647,-1.9438224,0.0035159595,-1.9488186,-1.9427093,-1.9293822,-2.1356876,-1.9584193,0.062036153,0.062230293,0.06268093,0.05749887,0.061732817,0.034396566,0.033902142,0.032854274,0.04975429,0.03516617,0.6951209,0.30026016,3.7355443e-05,2.7983642e-06,0.0045788134,1
244013948,243823648,-1.9566731,0.0030396876,-1.9551328,-1.9502329,-1.939037,-2.1083205,-1.9631126,0.17245889,0.17259336,0.17293334,0.17253435,0.17226219,0.037043497,0.03532056,0.031605378,0.08950792,0.039733034,0.69755936,0.29773572,3.5883342e-05,5.8159712e-06,0.004663306,1
245013946,244823647,-1.9427327,0.002969064,-1.9421035,-1.9374316,-1.9267241,-2.088451,-1.9497302,0.01402092,0.013898134,0.013586402,0.014480352,0.014214039,-0.030010767,-0.028540954,-0.025334887,-0.07520075,-0.03231615,0.696072,0.2992918,3.6606834e-05,3.8724e-06,0.0045957263,1
246013980,245823648,-1.9519455,0.0027135145,-1.9559708,-1.9518064,-1.9422145,-2.0868256,-1.9627975,-0.024665937,-0.024483964,-0.024077103,-0.03219168,-0.024968386,-0.017009536,-0.016116278,-0.01415793,-0.04400222,-0.01840962,0.6931066,0.30238825,3.8067134e-05,1.651527e-06,0.0044653476,1
247013956,246823648,-1.9435108,0.0026518623,-1.9518538,-1.9479446,-1.9389129,-2.0749245,-1.95828,-0.042464435,-0.042359173,-0.042137563,-0.04848951,-0.042644203,-0.00037559867,0.0010321587,0.004103452,-0.043205425,-0.0025800318,0.69341683,0.30206874,3.7846152e-05,1.8254174e-06,0.004474708,1
248013998,247823648,-1.9635254,0.002434314,-1.965048,-1.9616512,-1.9537413,-2.0724602,-1.9706686,-0.09641218,-0.09646106,-0.09656763,-0.09342635,-0.0963192,0.054088622,0.053243313,0.051431462,0.07953819,0.0554036,0.6924242,0.3031072,3.8275408e-05,1.9925512e-06,0.00442841,1
249013947,248823648,-1.9559335,0.0021911168,-1.9504863,-1.9475477,-1.9406179,-2.0439677,-1.9553959,0.136765,0.13676682,0.13677877,0.13801149,0.13677284,-0.06291413,-0.06378567,-0.06565577,-0.03654301,-0.061557386,0.6951314,0.3002953,3.676284e-05,3.3440024e-06,0.004533193,1
250013994,249823648,-1.9370565,0.002191743,-1.9401104,-1.9373273,-1.9307252,-2.028914,-1.9447803,0.20148492,0.20149076,0.20150614,0.20169103,0.2014817,-0.11052137,-0.11078723,-0.11134472,-0.102604106,-0.110111125,0.6954931,0.29991418,3.6556026e-05,1.083829e-05,0.004545407,1
251013980,250823648,-1.9295571,0.0022666599,-1.9321904,-1.9294274,-1.9228661,-2.0204053,-1.9368305,0.06733173,0.06743413,0.067674756,0.06351966,0.06716043,-0.07382613,-0.07341333,-0.07249981,-0.08644061,-0.07447544,0.6947634,0.30067542,3.693508e-05,9.572444e-06,0.00451462,1
252013956,251823647,-1.9434652,0.0022725165,-1.9441442,-1.941486,-1.9351611,-2.0290976,-1.9486167,0.09127339,0.091340184,0.091496505,0.08870068,0.0911626,-0.031049304,-0.030699164,-0.029921569,-0.041817453,-0.03160102,0.69417506,0.3012902,3.7223883e-05,8.183483e-06,0.004489277,1
253013952,252823648,-1.9683143,0.0023571614,-1.969445,-1.9666412,-1.9604676,-2.055554,-1.9738821,0.010771453,0.0108021945,0.0108748,0.009767845,0.010723792,0.04947156,0.04950494,0.049595915,0.048306324,0.049414486,0.69415694,0.3013098,3.7238304e-05,8.057257e-06,0.004487964,1
254013954,253823648,-1.9388598,0.002422413,-1.9318924,-1.9291254,-1.923051,-2.0167468,-1.9362613,-0.10844755,-0.10842073,-0.108359694,-0.10948545,-0.10848862,0.014895678,0.0150626,0.015442625,0.009654537,0.01463002,0.6942256,0.30123904,3.719905e-05,7.9459005e-06,0.0044902517,1
255013957,254823648,-1.9411706,0.0024606301,-1.943824,-1.9412832,-1.9352175,-2.0251622,-1.9481117,-0.061280087,-0.061339743,-0.061480515,-0.05866623,-0.06117014,0.054698046,0.054163214,0.053022496,0.07072353,0.055528168,0.6944079,0.30104902,3.709056e-05,7.932449e-06,0.004498076,1
256013980,255823648,-1.9869246,0.0025025504,-1.9886144,-1.9859742,-1.9801457,-2.0697742,-1.992799,-0.0036228597,-0.0035579503,-0.0034014583,-0.0056395233,-0.0037282705,0.08892364,0.08888901,0.08883404,0.08986611,0.08897289,0.6950928,0.30028874,4.6751386e-05,4.6456098e-05,0.004525188,1
258013949,257823648,-1.9267011,0.002681568,-1.9303142,-1.9276775,-1.9218848,-2.0111923,-1.9344773,0.06624272,0.06626802,0.066327,0.06533367,0.06620404,-0.017874636,-0.017771468,-0.017529195,-0.02117981,-0.01804081,0.6953392,0.3000303,4.656053e-05,4.8058635e-05,0.0045359824,1
259013965,258823648,-1.9521971,0.0027170416,-1.9523464,-1.9499339,-1.9441575,-2.0296822,-1.9564263,0.079981044,0.079786584,0.079311386,0.086218,0.08031899,0.22561723,0.22566742,0.22579134,0.22364241,0.22553313,0.6949544,0.30043635,4.6822883e-05,4.404686e-05,0.004518374,1
260013949,259823648,-1.9527,0.0027882243,-1.952577,-1.9502023,-1.9445175,-2.0286775,-1.956592,0.06941615,0.06941722,0.06941922,0.06952639,0.06941976,-0.12051457,-0.12061477,-0.12081289,-0.11765683,-0.12036389,0.69573903,0.29961428,4.6289773e-05,4.8716367e-05,0.0045517525,1
261013985,260823647,-1.9944184,0.0028705902,-2.0016508,-1.9991294,-1.9935704,-2.0790758,-2.0056424,0.1761412,0.17628694,0.17664102,0.17152777,0.17589644,0.05321932,0.053169727,0.053081572,0.054736793,0.053292632,0.6962015,0.29912972,4.598765e-05,5.1877218e-05,0.004570939,1
262013956,261823648,-1.9588463,0.0029395144,-1.956798,-1.9542911,-1.9487857,-2.033647,-1.9607545,0.0006315708,0.00089517236,0.0015356541,-0.007897109,0.00018456578,0.066610456,0.06666303,0.06679839,0.06515634,0.066524446,0.6967397,0.29856625,4.5651184e-05,5.560435e-05,0.0045927903,1
263014124,262823648,-1.9318573,0.0029335495,-1.9312677,-1.9288247,-1.9234841,-2.005999,-1.9351108,0.012045808,0.012317173,0.012976155,0.0031464323,0.011584446,-0.009370759,-0.00921078,-0.00884521,-0.014080033,-0.009623215,0.69723094,0.29804993,4.528059e-05,5.8550522e-05,0.0046153297,1
264014122,263823648,-1.9147491,0.0029762865,-1.916989,-1.9147619,-1.909408,-1.9884807,-1.9207691,-0.10490224,-0.10487611,-0.10481378,-0.105722465,-0.104941845,-0.07105906,-0.07105279,-0.07102001,-0.071418524,-0.07107416,0.6973239,0.29795316,4.521016e-05,5.8369627e-05,0.0046193944,1
265014119,264823648,-1.9801203,0.0029551957,-1.9818,-1.9795034,-1.9744902,-2.0520058,-1.98541,-0.010756001,-0.0104126185,-0.0095755905,-0.02176112,-0.011340886,0.027783394,0.027737916,0.027660906,0.02939409,0.027850151,0.6967246,0.29858664,4.560433e-05,5.1251744e-05,0.0045918417,1
266014165,265823647,-1.9669622,0.0030148595,-1.9653901,-1.9631315,-1.9582168,-2.0343428,-1.968932,-0.046310738,-0.046368726,-0.046511415,-0.044336956,-0.046205185,0.078386426,0.078320265,0.07819688,0.080121756,0.07848263,0.6966717,0.298641,4.5590074e-05,5.0487008e-05,0.004591119,1
267014125,266823647,-1.9675533,0.0030043721,-1.9710544,-1.9690015,-1.9640934,-2.036827,-1.9745244,-0.021149062,-0.021527424,-0.022453181,-0.008922152,-0.020493068,0.069470525,0.0694986,0.06957358,0.06797981,0.06941986,0.6959654,0.29938522,4.6066514e-05,4.4483804e-05,0.004558889,1
268014118,267823647,-1.9431196,0.0029765447,-1.941367,-1.939406,-1.9347087,-2.004243,-1.944686,-0.021773307,-0.021977017,-0.022476157,-0.015175825,-0.021417828,0.008645318,0.008662067,0.008713864,0.007718295,0.008613437,0.69587034,0.29948747,4.6128032e-05,4.2390737e-05,0.004553736,1
269014130,268823647,-1.9550124,0.003059888,-1.9538125,-1.9517033,-1.9471602,-2.0179043,-1.9570913,0.059338715,0.059342053,0.059348654,0.05927292,0.059338327,-0.0558379,-0.055846214,-0.055845633,-0.055778235,-0.055830553,0.6956176,0.29975355,4.6318277e-05,4.037634e-05,0.00454212,1
270014122,269823647,-1.3803918,0.0031074425,-1.3117082,-1.30965,-1.3052789,-1.3740176,-1.314871,-0.016946577,-0.01688575,-0.01673904,-0.018896379,-0.01704584,-0.06449205,-0.06447035,-0.0644055,-0.06528044,-0.06453061,0.69468874,0.30072963,4.698078e-05,3.405485e-05,0.0045006135,1
271014153,270823648,-0.38563734,0.003184545,-0.30279553,-0.3007704,-0.29646653,-0.36399227,-0.30590957,-0.05545626,-0.05521121,-0.05461426,-0.06330806,-0.055871993,-0.017234206,-0.01726833,-0.017318755,-0.01615566,-0.017187446,0.6944228,0.30100924,4.718179e-05,3.2172407e-05,0.004488524,1
272014118,271823648,0.6234053,0.0032864371,0.695564,0.69746256,0.70180833,0.63620466,0.6924662,-0.030947745,-0.030832596,-0.030553274,-0.034627438,-0.031140313,-0.028990582,-0.028996274,-0.028988205,-0.028902836,-0.028987471,0.69418794,0.30125698,4.7375444e-05,3.0602903e-05,0.004477197,1
273013963,272823648,1.5764394,0.0034433813,1.655037,1.6570446,1.6612508,1.5946546,1.6519833,0.09933259,0.09932171,0.09929322,0.09971257,0.099356554,0.013301328,0.0133094415,0.013345346,0.012843281,0.01328294,0.69415784,0.30128768,4.7377976e-05,3.052776e-05,0.0044764285,1
274013947,273823648,2.5179055,0.0036044095,2.5881014,2.5900605,2.5943346,2.5281975,2.585024,0.074089564,0.0740772,0.07404485,0.07450504,0.0741161,-0.06216442,-0.062140346,-0.06207112,-0.06310272,-0.06220702,0.6941226,0.30132526,4.741398e-05,3.0282297e-05,0.0044744555,1
275013950,274823648,-2.783414,0.0037695288,-2.700648,-2.6986802,-2.6944463,-2.7606444,-2.703705,-0.048305765,-0.048261814,-0.04815675,-0.04969956,-0.048375405,0.012238517,0.012254637,0.01230999,0.011572423,0.012207389,0.6941513,0.30129582,4.7404075e-05,3.0358875e-05,0.0044751447,1
276013981,275823648,-1.7612375,0.003939191,-1.6902764,-1.6884726,-1.6840749,-1.7485884,-1.6933737,-0.06840374,-0.06837364,-0.06830285,-0.06936471,-0.06844886,0.1215623,0.121601574,0.12170798,0.12015773,0.121495105,0.69442946,0.3010046,4.7196445e-05,3.174792e-05,0.0044870237,1
277013957,276823648,-0.774894,0.0041087777,-0.6954315,-0.6935052,-0.68921757,-0.7548675,-0.6985057,-0.036842622,-0.036864594,-0.036920402,-0.036107905,-0.03679923,0.018826716,0.0188426,0.018895492,0.01811532,0.018796228,0.69439894,0.30103648,4.7213973e-05,3.1584477e-05,0.004485769,1
278013952,277823648,-0.056347135,0.0042475034,-0.045588095,-0.04379201,-0.039406817,-0.10366121,-0.048675437,0.039799877,0.03975577,0.039646007,0.0412355,0.039880954,0.03632213,0.03635132,0.036431048,0.035197224,0.036271553,0.69441086,0.3010241,4.720331e-05,3.1635474e-05,0.0044861673,1
279013946,278823647,-0.110787205,0.0043405155,-0.117365584,-0.11557105,-0.11119705,-0.17535569,-0.12044569,-0.06944869,-0.06951148,-0.06966636,-0.06734737,-0.0693354,-0.014540307,-0.014583085,-0.014654692,-0.013516538,-0.014481422,0.69450414,0.30092654,4.7139652e-05,3.205626e-05,0.004490066,1
281013984,280823648,-0.16415507,0.0045143226,-0.16413273,-0.16214626,-0.15797763,-0.22385985,-0.1671577,-0.10733624,-0.107276134,-0.10713134,-0.10924734,-0.10743425,-0.08978685,-0.08978,-0.089746654,-0.09012917,-0.089802906,0.69433,0.30110997,4.7272166e-05,3.1043328e-05,0.004481717,1
282013951,281823648,-0.17786121,0.004593635,-0.17914136,-0.17716129,-0.17300378,-0.2386867,-0.18215822,0.07799131,0.07795911,0.07787887,0.07909812,0.07805204,0.020409528,0.020373847,0.020317711,0.021247469,0.020457562,0.6945843,0.3008438,4.708665e-05,3.2299362e-05,0.0044925017,1
283013952,282823648,-0.15892754,0.004681464,-0.16007571,-0.15829514,-0.15396036,-0.21759912,-0.16312909,-0.073357716,-0.073288225,-0.073120594,-0.075566,-0.073470615,0.046958968,0.046966173,0.047006324,0.046550706,0.046940424,0.6945477,0.30088258,4.710997e-05,3.2131196e-05,0.004490481,1
284013951,283823652,-0.51804864,0.004747166,-0.6926921,-0.6908072,-0.6866166,-0.75082463,-0.6956973,0.08430072,0.08425195,0.08412891,0.08568246,0.08438919,-0.116721846,-0.11644797,-0.11585621,-0.12520522,-0.11714388,0.6940994,0.30135238,4.7426474e-05,2.9789418e-05,0.0044709286,1
285013955,284823648,-1.8198222,0.0049977577,-1.9256843,-1.9237665,-1.9196898,-1.9836557,-1.9286358,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
286013987,285823647,-1.8198222,0.0049977577,-1.9392351,-1.9373193,-1.9332405,-1.9971879,-1.9421874,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
287013980,286823648,-1.8198222,0.0049977577,-1.8373603,-1.8356148,-1.8313888,-1.893617,-1.8403405,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
288013954,287823648,-1.8198222,0.0049977577,-1.8685902,-1.8668413,-1.8626195,-1.9248785,-1.8715689,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
289013983,288823647,-1.8198222,0.0049977577,-1.9026018,-1.900849,-1.8966322,-1.9589282,-1.905579,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
290013945,289823648,-1.8198222,0.0049977577,-1.9450661,-1.943308,-1.9390975,-2.0014439,-1.9480413,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
291013945,290823647,-1.8198222,0.0049977577,-1.9794482,-1.9775368,-1.9734514,-2.037354,-1.9824023,0.07200101,0.071912855,0.071691155,0.07472101,0.072161436,-0.11266808,-0.112426564,-0.11189011,-0.12035529,-0.113045156,0.6938728,0.3015894,4.757846e-05,2.864689e-05,0.004461556,1
