timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
265032318,264841729,-1.9904019,0.0029554684,-1.9917487,-1.9894376,-1.9842262,-2.0405898,-1.9952153,-0.02307184,-0.022715874,-0.021829478,-0.030904755,-0.023637839,0.027843714,0.02777934,0.02762413,0.029537678,0.027957022,0.6963531,0.29667398,4.9760463e-05,5.2058058e-05,0.0068711443,1
266032514,265841729,-1.9725746,0.0030171988,-1.9732225,-1.9709561,-1.9658629,-2.021048,-1.9766148,0.05102745,0.05096655,0.050807,0.0525486,0.051142987,0.0059224367,0.005823612,0.005589843,0.0080833435,0.0060834885,0.6960555,0.29699528,4.998977e-05,4.9807593e-05,0.0068494724,1
267032544,266841729,-1.9776428,0.0029888072,-1.9782727,-1.9760721,-1.971145,-2.024605,-1.9815545,-0.06865927,-0.069032826,-0.06997879,-0.060191803,-0.068032,-0.06330079,-0.063265264,-0.0632059,-0.06412053,-0.06333852,0.6958415,0.2972306,5.0193008e-05,4.775324e-05,0.006829931,1
268032331,267841729,-1.9484904,0.0029719418,-1.9462296,-1.9440943,-1.9393486,-1.9910029,-1.9493927,-0.012422239,-0.012617903,-0.013116831,-0.007953251,-0.012086773,0.0048911646,0.0049415007,0.005034253,0.0038721412,0.00483308,0.695367,0.29774094,5.057751e-05,4.4619985e-05,0.0067968704,1
269032558,268841729,-1.9596002,0.003063895,-1.9602095,-1.958088,-1.9533696,-2.004702,-1.9633522,-0.010688741,-0.010745514,-0.010895543,-0.009313673,-0.010580055,0.16785887,0.16787156,0.16788298,0.16770086,0.16785672,0.69515115,0.29796997,5.073245e-05,4.355646e-05,0.0067845574,1
270032514,269841729,-1.3039267,0.003105633,-1.3045224,-1.3024576,-1.2979327,-1.3475423,-1.3075417,0.017055586,0.017170995,0.017453186,0.014556661,0.016882643,-0.049586535,-0.049541593,-0.049458742,-0.05032319,-0.049634993,0.6941957,0.2989882,5.1466075e-05,3.886922e-05,0.0067256587,1
271032314,270841729,-0.38844198,0.0031685417,-0.2951873,-0.29315567,-0.28870583,-0.33746058,-0.29815823,-0.0540964,-0.053859286,-0.05327099,-0.059295133,-0.054467857,-0.011451095,-0.0114685,-0.0115196705,-0.010836601,-0.011408806,0.6939906,0.29920372,5.159343e-05,3.795462e-05,0.0067159827,1
272032303,271841729,0.61593014,0.0032745085,0.6976526,0.69955623,0.7040418,0.65648204,0.694698,-0.018492438,-0.018388398,-0.01813455,-0.020732284,-0.01864694,-0.02117322,-0.02114126,-0.02108648,-0.021649059,-0.021202978,0.69392544,0.2992717,5.1633702e-05,3.7614114e-05,0.006713537,1
273032353,272841729,1.5576909,0.0034301109,1.6561788,1.6581925,1.6625434,1.6145357,1.6532646,0.08797964,0.08798397,0.087987974,0.0879844,0.0879875,0.0064189434,0.0064168647,0.006398052,0.0065903813,0.0064372495,0.69407356,0.2991167,5.152763e-05,3.810623e-05,0.0067200707,1
274032338,273841729,2.5070417,0.0035870841,2.5863452,2.5883074,2.5927176,2.5449722,2.583415,0.05604743,0.056028992,0.05597546,0.05656611,0.05609312,-0.057120726,-0.057120096,-0.057133935,-0.057010915,-0.057105742,0.6940017,0.29919413,5.158762e-05,3.776434e-05,0.006714941,1
275032271,274841729,-2.7940245,0.00375412,-2.700657,-2.698687,-2.6943204,-2.7419693,-2.7035658,-0.04159921,-0.041546226,-0.04142171,-0.042685777,-0.04166836,0.00921832,0.009262497,0.009341303,0.008481401,0.009172738,0.6939957,0.29919997,5.1589628e-05,3.7755588e-05,0.0067149745,1
276032544,275841729,-1.6908232,0.003937879,-1.6914028,-1.6893932,-1.6850479,-1.732958,-1.6943123,-0.0057769325,-0.005831425,-0.00597653,-0.0044499794,-0.0056709033,0.07318844,0.07321386,0.07325229,0.07277691,0.073168576,0.694376,0.29879823,5.1304098e-05,3.9216055e-05,0.0067352303,1
277032507,276841729,-0.6977557,0.0041067074,-0.69831085,-0.6963829,-0.69195884,-0.7394166,-0.70123935,-0.014403425,-0.014409341,-0.014431931,-0.014194664,-0.014378637,-0.054511033,-0.054443784,-0.054313265,-0.05577503,-0.05459269,0.6943241,0.2988542,5.1348157e-05,3.8952792e-05,0.0067313816,1
278032578,277841729,-0.06290016,0.0042264685,-0.06341569,-0.061621312,-0.057112917,-0.103675105,-0.06635159,-0.04659906,-0.046597794,-0.046602115,-0.04655616,-0.046586484,-0.13681301,-0.13674213,-0.13660333,-0.13815182,-0.13690029,0.6942028,0.2989837,5.143663e-05,3.8418904e-05,0.0067236484,1
279032302,278841729,-0.12947525,0.004313471,-0.1371611,-0.1353659,-0.13086604,-0.17738852,-0.14009205,-0.055853557,-0.055887446,-0.05597931,-0.054993615,-0.055783596,-0.028898275,-0.028901761,-0.0289233,-0.028721713,-0.02887858,0.6942308,0.29895496,5.1419163e-05,3.8490212e-05,0.0067243995,1
