timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving
200036309,200035728,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200074007,200040331,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200078327,200078035,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200336282,200136077,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200436371,200435725,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200516463,200435725,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200635702,200635658,0.0,0.0,0.98802394,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200656112,200655725,0.0,0.0,0.9600798,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
200672714,200660137,0.0,0.0,0.8882235,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200692688,200681134,0.0,0.0,0.7904191,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200712697,200696713,0.0,0.0,0.67664665,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200736673,200735725,0.0,0.0,0.55489016,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200756116,200755726,0.0,0.0,0.4371257,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200776115,200775728,0.0,0.0,0.3832335,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200796565,200796521,0.0,0.0,0.22355285,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200816127,200815726,0.0,0.0,0.12974048,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200836345,200835726,0.0,0.0,0.035928108,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200856132,200856085,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200876395,200875726,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200936386,200935725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200956112,200955725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200976117,200975725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
200996143,200995725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201012696,201000213,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201035727,201035684,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201056122,201055724,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201092795,201084038,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201135699,201135657,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201176112,201175724,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201335693,201335634,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201356120,201355725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201536441,201355725,0.0,0.0,0.0,-0.9640719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201615692,201615649,0.0,0.0,0.0,-0.9600799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201635729,201635686,0.0,0.0,0.0,-0.94610786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201656130,201655724,0.0,0.0,0.0,-0.9281438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
201675728,201675685,0.0,0.0,0.0,-0.9081837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201695680,201695637,0.0,0.0,0.0,-0.89221567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201715701,201715658,0.0,0.0,0.0,-0.8702595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201735695,201735635,0.0,0.0,0.0,-0.85229546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201756139,201756094,0.0,0.0,0.0,-0.8283434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201775692,201775633,0.0,0.0,0.0,-0.8063873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201795710,201795667,0.0,0.0,0.0,-0.7904192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201816131,201816088,0.0,0.0,0.0,-0.77245516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201832723,201820169,0.0,0.0,0.0,-0.7524951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201855685,201855643,0.0,0.0,0.0,-0.72455096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201872501,201859725,0.0,0.0,0.0,-0.69261485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201892903,201892840,0.0,0.0,0.0,-0.6646707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201916128,201916084,0.0,0.0,0.0,-0.64670664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201935704,201935661,0.0,0.0,0.0,-0.6307386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201952777,201939817,0.0,0.0,0.0,-0.60878253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201975688,201975646,0.0,0.0,0.0,-0.57684636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
201994007,201993701,0.0,0.0,0.0,-0.5349302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202016385,202015724,0.0,0.0,0.0,-0.49501005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202036379,202035725,0.0,0.0,0.0,-0.46906194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202056115,202056070,0.0,0.0,0.0,-0.43912184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202076095,202075724,0.0,0.0,0.0,-0.4071857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202094722,202094666,0.0,0.0,0.0,-0.36327353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202116108,202115727,0.0,0.0,0.0,-0.32734537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202135732,202135686,0.0,0.0,0.0,-0.29940128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202155669,202155625,0.0,0.0,0.0,-0.27145717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202175710,202175668,0.0,0.0,0.0,-0.24351305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202195689,202195619,0.0,0.0,0.0,-0.20958091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202212527,202199712,0.0,0.0,0.0,-0.17764479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202235671,202235628,0.0,0.0,0.0,-0.15169668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202255688,202255644,0.0,0.0,0.0,-0.13772462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202275683,202275640,0.0,0.0,0.0,-0.12574857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202292524,202292458,0.0,0.0,0.0,-0.11576854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202316115,202316071,0.0,0.0,0.0,-0.1057885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202336405,202335724,0.0,0.0,0.0,-0.097804464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202355673,202355630,0.0,0.0,0.0,-0.08782443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202375677,202375635,0.0,0.0,0.0,-0.083832406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202393600,202393556,0.0,0.0019959707,0.0,-0.07385237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202416108,202416063,0.0,0.0019959707,0.0,-0.06786434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202436328,202435724,0.0,0.0019959707,0.0,-0.059880313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202456103,202455724,0.0,0.0019959707,0.0,-0.04990027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202475728,202475685,0.0,0.005987987,0.0,-0.039920233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202494540,202494474,0.0,0.005987987,0.0,-0.029940192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202515679,202515637,0.0,0.0,0.0,-0.02195616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202536354,202535724,0.0,0.0,0.0,-0.015968136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202555694,202555649,0.0,0.0,0.0,-0.009980112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202575708,202575666,0.0,0.0,0.0,-0.005988097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202595492,202595448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202615690,202615647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
202636349,202635724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202656499,202656455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202676105,202675727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202696099,202695724,0.0,0.0,0.0,0.005976051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202715696,202715653,0.0,0.0,0.0,0.009960115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202735670,202735627,0.0,0.0,0.0,0.01593621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202752679,202739709,0.0,0.0,0.0,0.013944179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202775662,202775618,0.0,0.0,0.0,0.017928243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202796092,202795724,0.0,0.0,0.0,0.021912307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202816166,202815724,0.0,0.0,0.0,0.027888402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202832626,202820188,0.0,0.0,0.0,0.029880434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202872679,202859671,0.0,0.0,0.0,0.031872466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202895684,202895623,0.0,0.0,0.0,0.03585653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202935681,202935639,0.0,0.0,0.0,0.037848562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202952858,202939719,0.0,0.0,0.0,0.039840594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202975711,202975652,0.0,0.0,0.0,0.039840594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
202996113,202995737,0.0,0.0,0.0,0.043824658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203015661,203015618,0.0,0.0,0.0,0.051792786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203035662,203035619,0.0,0.0,0.0,0.05776888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203055692,203055648,0.0,0.0,0.0,0.06972107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203075711,203075653,0.0,0.0,0.0,0.07968123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203095688,203095646,0.0,0.0,0.0,0.08764936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203112487,203104055,0.0,0.0,0.0,0.10557765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203135736,203135664,0.0,0.0,0.0,0.11952187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203156480,203156438,0.0,0.0,0.0,0.14342625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203175694,203175641,0.0,0.0,0.0,0.16932267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203196115,203195724,0.0,0.0,0.0,0.19123502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203215695,203215635,0.0,0.0,0.0,0.21713144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203235694,203235635,0.0,0.0,0.0,0.24302785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203255693,203255651,0.0,0.0,0.0,0.26892427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203275688,203275646,0.0,0.0,0.0,0.28486052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203295696,203295653,0.0,0.0,0.0,0.3027888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203315675,203315632,0.0,0.0,0.0,0.31673303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203336577,203336534,0.0,0.0,0.0,0.3346613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203356248,203355725,0.0,0.0,0.0,0.3525896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203375693,203375633,0.0,0.0,0.0,0.37848604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203396114,203395724,0.0,0.0,0.0,0.3964143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203415697,203415637,0.0,0.0,0.0,0.41235057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203436470,203436428,0.0,0.0,0.0,0.4223107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203455717,203455644,0.0,0.0,0.0,0.43625495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203472662,203459740,0.0,0.0,0.0,0.4501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203495696,203495638,0.0,0.0,0.0,0.46812746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203516114,203515725,0.0,0.0,0.0,0.4840637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203535697,203535634,0.0,0.0,0.0,0.501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203552442,203539720,0.0,0.0,0.0,0.51593626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203575689,203575628,0.0,0.0,0.0,0.5278884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203592790,203579712,0.0,0.0,0.0,0.5338645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203615686,203615644,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203635676,203635633,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203655732,203655686,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203675695,203675653,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203696115,203695724,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203715687,203715644,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203752441,203739696,0.0,0.0,0.0,0.5378486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203775707,203775635,0.0,0.0,0.0,0.5458167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203795695,203795652,0.0,0.0,0.0,0.54980075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203816114,203815724,0.0,0.0,0.0,0.5597609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
203835730,203835687,0.0,0.0,0.0,0.5717131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203856437,203856393,0.0,0.0,0.0,0.58764935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203876386,203875724,0.0,0.0,0.0,0.6135458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203895697,203895638,0.0,0.0,0.0,0.6454183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203912716,203912673,0.0,0.0,0.0,0.67928284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203935692,203935633,0.0,0.0,0.0,0.69920313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203955697,203955636,0.0,0.0,0.0,0.7231076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203975697,203975636,0.0,0.0,0.0,0.74302787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
203996488,203996446,0.0,0.0,0.0,0.7569721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204013607,204013564,0.0,0.0,0.0,0.76095617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204032453,204017629,0.0,0.0,0.0,0.7649402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204055697,204055638,0.0,0.0,0.0,0.76693225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204075661,204075617,0.0,0.0,0.0,0.7689243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204095691,204095618,0.0,0.0,0.0,0.77091634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204114553,204114510,0.0,0.0,0.0,0.7749004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204135694,204135651,0.0,0.0,0.0,0.7749004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204155664,204155621,0.0,0.0,0.0,0.7768924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204175681,204175639,0.0,0.0,0.0,0.7788844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204195665,204195623,0.0,0.0,0.0,0.7868526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204215646,204215532,0.0,0.0,0.0,0.7928287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204232795,204219667,0.0,0.0,0.0,0.80278885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204255687,204255626,0.0,0.0,0.0,0.81274897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204275662,204275619,0.0,0.0,0.0,0.8207171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204295720,204295661,0.0,0.0,0.0,0.8306773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204312872,204312823,0.0,0.0,0.0,0.8446215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204335684,204335625,0.0,0.0,0.0,0.8585657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204352523,204339706,0.0,0.0,0.0,0.876494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204375661,204375618,0.0,0.0,0.0,0.8904382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204396098,204395724,0.0,0.0,0.0,0.9023904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204413590,204413545,0.0,0.0019959707,0.0,0.9083665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204432513,204417613,0.0,0.0019959707,0.0,0.9123506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204455686,204455625,0.0,0.0019959707,0.0,0.9183267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204472554,204459709,0.0,0.0019959707,0.0,0.9203187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204495662,204495619,0.0,0.0039919787,0.0,0.92430276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204514554,204514475,0.0,0.0039919787,0.0,0.9302789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204535669,204535627,0.0,0.0039919787,0.0,0.936255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204555685,204555626,0.0,0.007983995,0.0,0.9442231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204575662,204575619,0.0,0.005987987,0.0,0.94621515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204592791,204579699,0.0,0.007983995,0.0,0.9541832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204615471,204615415,0.0,0.005987987,0.0,0.9701195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204635662,204635619,0.0,0.007983995,0.0,0.98605573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204655663,204655619,0.0,0.007983995,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204675661,204675618,0.0,0.007983995,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
204695684,204695624,0.0,0.011976011,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204715723,204715651,0.0,0.015968027,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204735700,204735657,0.0,0.013972019,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204755684,204755624,0.0,0.015968027,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204775673,204775631,0.0,0.017964035,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204815691,204815629,0.0,0.019960042,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204855666,204855622,0.0,0.02395206,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204915684,204915624,0.0,0.025948066,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204975670,204975627,0.0,0.027944075,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
204995660,204995617,0.0,0.029940082,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205055706,205055663,0.0,0.027944075,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205095693,205095634,0.0,0.029940082,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205115696,205115637,0.0,0.027944075,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205155698,205155636,0.0,0.029940082,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205216118,205216074,0.0,0.033932097,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205235703,205235641,0.0,0.035928108,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205255707,205255664,0.0,0.037924115,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205275700,205275656,0.0,0.03992012,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205335705,205335547,0.0,0.041916132,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205356490,205356447,0.0,0.03992012,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205375692,205375633,0.0,0.037924115,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205395695,205395635,0.0,0.035928108,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205415728,205415685,0.0,0.033932097,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205435693,205435633,0.0,0.027944075,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205455714,205455638,0.0,0.025948066,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205476170,205476110,0.0,0.019960042,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205496121,205495724,0.0,0.015968027,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205515694,205515634,0.0,0.007983995,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205535695,205535635,0.0,0.0019959707,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205556494,205556451,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205575698,205575639,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205596765,205596721,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205616130,205616087,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205635694,205635635,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205655705,205655644,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205695703,205695644,0.0,0.0,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205715696,205715636,0.0,0.005987987,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
205735698,205735638,0.0,0.019960042,0.0,0.9880478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
