timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
236952254,236952233,0.6999604,6.498219e-06,-0.6989794,3.4261234,0.015844671,3.4085557,1
237052442,237052420,0.6999662,6.4838628e-06,-0.94841796,3.3371763,0.02994869,3.3209984,1
237152305,237152284,0.69996,6.4690894e-06,1.379269,3.2783284,0.06447673,3.2758508,1
237252256,237252234,0.7,6.454252e-06,-0.7831795,3.2419226,0.021022169,3.2252095,1
237352259,237352238,0.6999168,6.440986e-06,1.8616459,3.1216,0.12336002,3.1284745,1
237452263,237452240,0.7,6.4275036e-06,-1.9337114,3.1717112,0.13099273,3.166833,1
237552446,237552424,0.7,6.412473e-06,-2.5311267,3.1366386,0.22694509,3.1425228,1
237752224,237752204,0.699893,6.3816124e-06,-0.9496941,3.0610254,0.032738443,3.046503,1
237852242,237852220,0.69995296,6.3684397e-06,1.5115396,2.987185,0.08498346,2.987203,1
237952262,237952239,0.6999881,6.3527464e-06,0.38675445,3.016566,0.0055095395,3.002995,1
238052390,238052369,0.69999737,6.3373354e-06,-1.0008106,2.97013,0.037470188,2.9563828,1
238152284,238152263,0.69986516,6.3216617e-06,3.159039,2.9627018,0.37426528,3.005429,1
238252218,238252202,0.69985443,6.306413e-06,2.6865337,2.9326742,0.27345023,2.9599898,1
238352222,238352201,0.6998864,6.294543e-06,0.4563871,3.0226243,0.007656672,3.0091474,1
238452282,238452259,0.69995725,6.279599e-06,0.7348598,2.9405658,0.020404954,2.9297879,1
238552416,238552376,0.6999186,6.264679e-06,-0.6781297,2.88028,0.017739782,2.8658166,1
238652258,238652237,0.7,6.249853e-06,-0.09090204,2.8489902,0.00032226546,2.8339481,1
238752263,238752242,0.69998336,6.2376794e-06,-1.1041455,2.875457,0.047108926,2.8638253,1
238852256,238852235,0.7,6.224344e-06,-1.0525525,2.8752766,0.042811982,2.8630571,1
238952253,238952232,0.7,6.2064796e-06,-1.1590147,2.8160338,0.05300264,2.8044567,1
239052270,239052246,0.69999486,6.1894857e-06,0.15579492,2.7977943,0.00096393615,2.7839653,1
239152333,239152309,0.69998485,6.1721084e-06,0.44724673,2.6824443,0.008285546,2.6707153,1
239252287,239252267,0.69976187,6.1668225e-06,0.101992846,2.762809,0.00041835604,2.7491271,1
239352260,239352238,0.6999942,6.1637106e-06,-1.2442229,2.671666,0.064383075,2.6626832,1
239452317,239452296,0.7,6.1553537e-06,-1.1802952,2.6868463,0.057609748,2.6753018,1
239552253,239552232,0.6999837,6.1421547e-06,0.4920728,2.5858374,0.01040435,2.57604,1
239652221,239652198,0.7,6.124913e-06,-1.2301838,2.5517952,0.06589488,2.5410523,1
239752280,239752259,0.7,6.1052233e-06,-1.2592936,2.4727814,0.071256705,2.4623551,1
239852225,239852204,0.7,6.0840684e-06,-0.846958,2.4875007,0.03204188,2.4749544,1
239952229,239952208,0.6999831,6.063114e-06,-0.22259003,2.5137763,0.0021899906,2.5003767,1
240052212,240052191,0.7,6.0421985e-06,-0.23707443,2.523512,0.0024746945,2.5100515,1
240152217,240152195,0.69993883,6.021855e-06,-1.0200222,2.4937046,0.04635875,2.481847,1
240252227,240252206,0.7,6.001583e-06,-2.2862816,2.4570317,0.23637752,2.4598382,1
240352224,240352202,0.6999935,5.980907e-06,-1.3363618,2.403495,0.0825586,2.3943796,1
240452252,240452231,0.6999316,5.9597073e-06,0.1638909,2.3761523,0.0012560094,2.3649557,1
240552254,240552233,0.6999725,5.938135e-06,0.7108189,2.3256166,0.024140002,2.3196306,1
240652259,240652236,0.6999651,5.916159e-06,0.8849139,2.2757914,0.038232006,2.2717702,1
240752318,240752295,0.6999505,5.8938576e-06,0.763587,2.2528121,0.028757397,2.2474577,1
240852267,240852246,0.6999961,5.871641e-06,-1.0505387,2.249676,0.054508172,2.2394843,1
240952259,240952238,0.7,5.849437e-06,-1.545908,2.2169209,0.11977732,2.2109773,1
241052306,241052285,0.7,5.8271285e-06,-0.5225878,2.169855,0.0139844455,2.1579626,1
241152266,241152243,0.7,5.8041283e-06,-0.17847306,2.0960798,0.0016884764,2.0849571,1
241252258,241252237,0.6999614,5.7804173e-06,0.7374989,2.0427072,0.029585171,2.0378704,1
241352255,241352233,0.7,5.7564594e-06,-3.5409942,2.016141,0.69101435,2.0504887,1
241452259,241452238,0.6999541,5.732414e-06,1.0542041,1.9858464,0.062181503,1.9856644,1
241552262,241552241,0.6999913,5.7074335e-06,0.1950196,1.9221537,0.0021984973,1.9135634,1
241652225,241652204,0.6999726,5.6823856e-06,0.6224334,1.9357866,0.022237493,1.9308312,1
241752227,241752203,0.7,5.658514e-06,-2.1887455,1.9375066,0.27472922,1.9414424,1
241852254,241852231,0.6999546,5.6348586e-06,1.0282612,1.8934755,0.062044702,1.8937448,1
241952223,241952198,0.6999735,5.611147e-06,-1.170585,1.8866038,0.0807017,1.8785876,1
242052294,242052272,0.7,5.5878063e-06,-0.6365994,1.8479278,0.024367165,1.8377309,1
242152223,242152199,0.7,5.563201e-06,-2.7476907,1.8033398,0.46517417,1.8181071,1
242252221,242252200,0.7,5.5387145e-06,-1.1032238,1.7995237,0.075149685,1.7912496,1
242552227,242552204,0.6999159,5.4610414e-06,1.730346,1.672641,0.19889353,1.6879281,1
242652266,242652243,0.699973,5.4356287e-06,0.5732658,1.7126113,0.021321155,1.7088526,1
242752270,242752249,0.7,5.411227e-06,-2.021284,1.7325126,0.26202083,1.7339158,1
242852254,242852233,0.7,5.3866092e-06,-0.34627512,1.7055922,0.0078113284,1.6964179,1
242952287,242952266,0.7,5.3621134e-06,-0.8805157,1.6608595,0.051867917,1.6522337,1
243052249,243052228,0.7,5.337576e-06,-1.0130353,1.6399108,0.06953227,1.6321234,1
243152285,243152263,0.7,5.308148e-06,-2.9149346,1.6620524,0.5680289,1.6785882,1
243252266,243252245,0.6999956,5.2872074e-06,-3.1574514,1.8782611,0.5897594,1.899256,1
243352567,243352546,0.69978446,5.268387e-06,1.7118313,1.9874932,0.16382259,2.0016606,1
243452256,243452234,0.699903,5.2525997e-06,-1.2170811,2.0689414,0.07955149,2.0601745,1
243552257,243552236,0.7,5.2408323e-06,-1.190033,2.2016711,0.07146987,2.191476,1
243652266,243652245,0.6999891,5.2266228e-06,0.318713,2.26529,0.004982339,2.2573788,1
243752218,243752196,0.7,5.213207e-06,-2.3605785,2.3028498,0.26886162,2.3053162,1
243852413,243852374,0.69983405,5.2006976e-06,4.4915867,2.3193069,0.96649325,2.433091,1
243952231,243952210,0.7,5.19031e-06,-0.8660917,2.590168,0.032177873,2.5765126,1
244052223,244052201,0.6998644,5.1814864e-06,-0.65594876,2.701048,0.017699664,2.6869369,1
244152223,244152202,0.6999265,5.174127e-06,0.83013105,2.7931051,0.027413437,2.787256,1
244252248,244252226,0.6999979,5.167284e-06,-0.39057446,2.7536662,0.006155366,2.7389584,1
244352414,244352374,0.7,5.1601346e-06,-0.8447922,2.6924083,0.029452106,2.67853,1
244452258,244452237,0.69989973,5.1527513e-06,-0.87901205,2.7016795,0.03177703,2.688283,1
244552219,244552198,0.7,5.145153e-06,-1.1754029,2.6188798,0.058615897,2.6075418,1
244652301,244652279,0.69999224,5.1367733e-06,0.2677139,2.582081,0.0030841073,2.571034,1
244752254,244752234,0.6999343,5.128177e-06,1.4578618,2.5382023,0.09303877,2.5421247,1
244852445,244852424,0.69996977,5.1198e-06,1.0486753,2.5711977,0.047523025,2.568816,1
244952312,244952291,0.7,5.111641e-06,-2.8028207,2.6260846,0.33238345,2.6387217,1
245052259,245052239,0.7,5.103677e-06,-1.8752015,2.6194732,0.14915554,2.6155066,1
245152260,245152240,0.7,5.0957265e-06,-1.1917787,2.6239028,0.060145196,2.6128168,1
245252262,245252239,0.7,5.088058e-06,-4.6292043,2.648179,0.89913076,2.719017,1
245352450,245352429,0.69986695,5.080975e-06,2.1657062,2.7093782,0.19234768,2.7272155,1
245552292,245552271,0.69999975,5.067652e-06,-1.7063458,2.7831075,0.11624161,2.7765405,1
245652274,245652253,0.7,5.0609087e-06,-1.112711,2.7066898,0.05082574,2.6947868,1
245752252,245752231,0.69995016,5.053699e-06,1.812582,2.6793137,0.13624772,2.6892104,1
245852412,245852371,0.7,5.0463464e-06,-2.154659,2.6243415,0.1965596,2.6250288,1
245952252,245952215,0.6999334,5.0388458e-06,0.9581026,2.6431012,0.038589373,2.6379132,1
246052217,246052194,0.69998926,5.031394e-06,-0.4438715,2.6341536,0.008310572,2.6203036,1
246152225,246152201,0.7,5.0239264e-06,-1.1439667,2.6029506,0.055862237,2.5919347,1
246252269,246252246,0.69999266,5.0163712e-06,-0.07990533,2.5568223,0.00027746518,2.5436525,1
246352411,246352371,0.7,5.008267e-06,-0.05010906,2.4667733,0.000113099515,2.4540281,1
246452229,246452207,0.69997567,4.9994674e-06,-0.6767324,2.4059854,0.021149421,2.3937147,1
246552227,246552204,0.69999266,4.9908786e-06,-2.6389613,2.3936598,0.3232668,2.4064517,1
246652229,246652206,0.699968,4.9821306e-06,-1.0516307,2.3810227,0.051608413,2.3710623,1
246752282,246752259,0.69981813,4.9739365e-06,1.8416581,2.4606254,0.1531546,2.4688337,1
246852534,246852495,0.6998682,4.9665173e-06,1.644762,2.4722376,0.121583164,2.4765983,1
246952266,246952243,0.7,4.9583064e-06,-1.5439867,2.4727097,0.10712022,2.4673107,1
247052284,247052263,0.7,4.948686e-06,-1.4754785,2.3865616,0.101356275,2.380363,1
247152255,247152234,0.7,4.9375035e-06,-2.1089172,2.2980857,0.21503557,2.3009546,1
247252285,247252264,0.69999856,4.9255495e-06,0.04334092,2.264502,9.216819e-05,2.2531147,1
247352450,247352429,0.7,4.912939e-06,-0.99866694,2.173647,0.050981175,2.1638231,1
247452261,247452240,0.69999075,4.899696e-06,0.26352882,2.1280892,0.0036259675,2.1182637,1
247652253,247652232,0.6999978,4.872577e-06,-0.23343092,2.042854,0.0029637183,2.0320718,1
247752225,247752204,0.7,4.8587262e-06,-0.19210082,1.9830809,0.0020676428,1.972393,1
247852418,247852380,0.7,4.8446045e-06,-1.6640071,1.9713775,0.1560623,1.9692907,1
247952228,247952207,0.6999859,4.830523e-06,0.37827456,1.9473866,0.008164312,1.9395188,1
248052226,248052203,0.6999525,4.816023e-06,1.2391808,1.88509,0.090509616,1.887549,1
248152256,248152234,0.7,4.8011825e-06,-0.9133816,1.8551701,0.04996642,1.8465047,1
248252228,248252207,0.7,4.7862013e-06,-1.1399174,1.8123806,0.07966267,1.8052473,1
248352454,248352433,0.6999977,4.771115e-06,0.05761987,1.796165,0.00020537889,1.7871603,1
248452225,248452203,0.7,4.7556264e-06,-0.24416378,1.7522638,0.0037802495,1.7427876,1
248552252,248552214,0.7,4.739399e-06,-0.7461555,1.7091862,0.036193185,1.7003098,1
248652231,248652210,0.7,4.722999e-06,-2.8840837,1.6987735,0.54404867,1.7176197,1
248752275,248752252,0.7,4.706478e-06,-0.2800322,1.6622095,0.0052418867,1.6532612,1
248852561,248852537,0.69996035,4.6895707e-06,0.93143165,1.638833,0.058819965,1.6391797,1
248952259,248952238,0.6999427,4.673217e-06,0.37321442,1.660215,0.009322019,1.6543897,1
249152266,249152245,0.7,4.640112e-06,-1.4059098,1.559983,0.14078374,1.555847,1
249252269,249252246,0.7,4.623082e-06,-0.5964376,1.5684502,0.02520094,1.5599382,1
249352453,249352432,0.7,4.6060463e-06,-1.1176457,1.5403794,0.09010277,1.5336062,1
249452284,249452263,0.7,4.5886272e-06,-0.44471258,1.5434636,0.014237048,1.5349472,1
249552262,249552240,0.7,4.571209e-06,-0.3855126,1.5069116,0.010958393,1.4986815,1
249652262,249652241,0.6999802,4.5536744e-06,0.4486878,1.528376,0.014635778,1.5247054,1
249752228,249752207,0.7,4.536498e-06,-1.3983128,1.527827,0.1421975,1.5228282,1
249852450,249852427,0.7,4.5195184e-06,-2.6730554,1.4995344,0.5294403,1.512984,1
249952229,249952205,0.699965,4.5023503e-06,-1.8326135,1.5138055,0.24650694,1.5132489,1
250052221,250052199,0.69998866,4.486346e-06,0.25580174,1.4736285,0.0049337423,1.4686532,1
250152268,250152246,0.69997305,4.471738e-06,0.6316089,1.4843748,0.029861417,1.4829302,1
250252223,250252200,0.69998366,4.45801e-06,-1.9857706,1.4997904,0.29213598,1.5017539,1
250352411,250352370,0.6999378,4.4448375e-06,1.3320272,1.4838907,0.13285618,1.4926955,1
250452237,250452214,0.69996417,4.4326725e-06,-0.92457765,1.5496204,0.06129414,1.5420203,1
250552257,250552233,0.7,4.4211574e-06,-0.752069,1.561411,0.04024905,1.5532116,1
250652225,250652202,0.6999657,4.4095937e-06,-0.17880473,1.5494547,0.002292644,1.5416914,1
250752293,250752270,0.7,4.3982977e-06,-1.8996646,1.5677092,0.2557678,1.5685023,1
250852444,250852422,0.7,4.387003e-06,-1.1533881,1.5365684,0.0961959,1.53011,1
250952257,250952235,0.7,4.375313e-06,-0.9896509,1.5595732,0.06977756,1.5521837,1
251052258,251052237,0.6998956,4.3642126e-06,2.677442,1.5899665,0.5009676,1.6294549,1
251152284,251152263,0.7,4.3534187e-06,-0.864272,1.5972122,0.051963184,1.5893689,1
251252256,251252235,0.6998282,4.342573e-06,0.79680854,1.7026879,0.041431475,1.7011651,1
251352465,251352442,0.6999772,4.3331183e-06,0.11857411,1.7150617,0.00091087236,1.7073896,1
251452302,251452281,0.69992846,4.325923e-06,-4.0278373,1.7120391,1.0529013,1.7638755,1
251552260,251552239,0.7,4.3168247e-06,-1.652129,1.7290691,0.1754014,1.7260996,1
251652268,251652248,0.69998646,4.3071113e-06,0.36708713,1.6889293,0.008865114,1.683641,1
251752232,251752210,0.6999592,4.2972038e-06,-0.5102161,1.6678578,0.017342305,1.6588569,1
251852442,251852421,0.6999438,4.287165e-06,1.5127033,1.6688596,0.15235096,1.6789333,1
251952223,251952202,0.7,4.2773327e-06,-1.905996,1.7119762,0.23577824,1.7126919,1
252052245,252052223,0.69990903,4.2680676e-06,0.37685996,1.7132543,0.009210764,1.707169,1
252152222,252152201,0.69993347,4.258977e-06,1.8381557,1.6904635,0.2220835,1.7052759,1
252252231,252252208,0.7,4.250287e-06,-3.093269,1.709818,0.621789,1.7363033,1
252352392,252352371,0.699928,4.2422566e-06,1.7215924,1.7511817,0.1880559,1.7628975,1
252452250,252452211,0.6999684,4.2344013e-06,0.90601754,1.7405375,0.052401934,1.7390686,1
252552224,252552203,0.6999884,4.2259576e-06,-2.6779537,1.7395561,0.45806298,1.7561009,1
252652221,252652200,0.69996023,4.2179477e-06,-0.2780212,1.7992226,0.0047734063,1.7897902,1
252752267,252752244,0.7,4.210481e-06,-2.6644664,1.8229567,0.43271467,1.8390675,1
252852490,252852446,0.7,4.203139e-06,-1.3087051,1.8163334,0.10477207,1.8108784,1
252952256,252952235,0.7,4.1954086e-06,-1.1058375,1.7799418,0.07633686,1.7730687,1
253052276,253052255,0.69981843,4.1942103e-06,-0.29140663,1.8335251,0.005145997,1.8240733,1
253152287,253152266,0.7,4.194373e-06,-1.2062457,1.7763016,0.09101486,1.7707627,1
253252258,253252238,0.7,4.192236e-06,-1.2350779,1.8327899,0.09247694,1.8258152,1
253352290,253352269,0.7,4.187554e-06,-0.70467365,1.772201,0.031132974,1.7628766,1
253452258,253452237,0.6999395,4.18094e-06,-0.5241848,1.777605,0.017174777,1.7682067,1
253552252,253552231,0.69997215,4.1738203e-06,-2.3698213,1.7522947,0.35610786,1.7597998,1
253652254,253652233,0.69990283,4.166641e-06,-0.1646194,1.7734733,0.0016978326,1.7645727,1
253752292,253752271,0.69998974,4.159383e-06,0.24788356,1.7672137,0.0038633482,1.7602743,1
253852220,253852199,0.69995284,4.152142e-06,0.45195538,1.8183799,0.012481419,1.8125143,1
253952226,253952203,0.6999393,4.145179e-06,-0.47015518,1.8124977,0.013550724,1.802822,1
254052270,254052248,0.69993776,4.138998e-06,1.9662075,1.8971235,0.22642303,1.9150718,1
254152227,254152204,0.7,4.133468e-06,-1.7952275,1.9775051,0.1810835,1.9758928,1
254252228,254252205,0.6999627,4.1289095e-06,-2.9377825,2.0266795,0.47316402,2.0478928,1
254352245,254352224,0.6999714,4.124638e-06,0.9753884,2.0324237,0.052011386,2.0304978,1
254452257,254452235,0.6999768,4.1203407e-06,0.7991519,2.0586867,0.034468777,2.0544527,1
254552228,254552203,0.7,4.1159465e-06,-1.8751757,2.0251322,0.19292481,2.0253375,1
254652261,254652237,0.6999114,4.1116323e-06,1.1004491,2.1117332,0.06371745,2.110854,1
254752229,254752206,0.69997597,4.10784e-06,0.84378195,2.090716,0.037837546,2.0865557,1
254852265,254852242,0.69995487,4.1031462e-06,0.80981374,2.0525985,0.035499625,2.0480022,1
254952260,254952237,0.69999695,4.0996183e-06,-0.41962376,2.1481977,0.009107589,2.1365848,1
255052287,255052264,0.6999671,4.0947784e-06,-0.8131792,2.185656,0.033616167,2.1748602,1
255152257,255152236,0.6998991,4.0905393e-06,1.2460666,2.2724876,0.0759169,2.2724247,1
255252263,255252242,0.6999392,4.0865402e-06,-3.361907,2.2984855,0.5463703,2.332598,1
255352303,255352283,0.6998873,4.0828786e-06,0.8561115,2.2944357,0.035492968,2.288505,1
255452258,255452237,0.69998777,4.0818104e-06,0.5296962,2.6908388,0.011585736,2.680194,1
255552264,255552243,0.69991577,4.081095e-06,1.0780082,2.952063,0.043739717,2.9457324,1
255652260,255652239,0.6999465,4.0814743e-06,-3.6961012,3.0065384,0.5048687,3.0470614,1
255752285,255752263,0.69991213,4.0818586e-06,3.097525,2.9560363,0.36064288,2.9953885,1
255852231,255852210,0.6999701,4.082206e-06,-2.0782442,3.0691764,0.15636113,3.0686162,1
255952231,255952210,0.7,4.0830196e-06,-3.7321365,3.191518,0.4849257,3.231798,1
256052221,256052200,0.6999238,4.084541e-06,1.8709075,3.339166,0.11647269,3.3444366,1
256152225,256152202,0.69984776,4.086274e-06,-2.3074493,3.3070679,0.17888696,3.311346,1
256252237,256252216,0.69994533,4.0878726e-06,1.7955077,3.2960396,0.10867749,3.2993078,1
256352249,256352210,0.699948,4.0898685e-06,-3.1665573,3.4279926,0.32500672,3.4525485,1
256452234,256452213,0.69989014,4.0921113e-06,0.6496053,3.4107764,0.013746855,3.3962233,1
256552221,256552200,0.69996506,4.0943874e-06,0.40434945,3.53098,0.005144888,3.5143135,1
256752226,256752205,0.7,4.099038e-06,-1.7812381,3.3416512,0.10549705,3.336359,1
257252272,257252249,0.7,4.1073795e-06,-0.5663532,3.238973,0.011003349,3.2225225,1
257352256,257352235,0.7,4.1083417e-06,-0.3572983,3.191037,0.004445162,3.1745467,1
257452260,257452239,0.699991,4.109137e-06,-0.085933626,3.2587893,0.00025178364,3.24256,1
257552258,257552235,0.7,4.111701e-06,-3.3005395,3.4970725,0.34611684,3.5175397,1
257652508,257652464,0.7,4.11342e-06,-2.0504575,3.552221,0.13151008,3.5454302,1
257752261,257752239,0.7,4.1146864e-06,-2.1005774,3.483569,0.1407377,3.4767554,1
257852222,257852201,0.7,4.1131957e-06,-3.5474927,3.591103,0.3893791,3.6120045,1
257952276,257952254,0.69997317,4.110554e-06,1.3490541,3.6623404,0.055215057,3.663316,1
258052220,258052197,0.6998405,4.1111516e-06,3.1343417,3.9693172,0.27500105,4.0147257,1
258152441,258152420,0.6998624,4.114e-06,1.4140406,4.061814,0.054696713,4.058965,1
258252234,258252213,0.6998832,4.11783e-06,0.9384121,4.0911145,0.023916798,4.079732,1
258352255,258352229,0.7,4.122087e-06,-1.3007586,4.0007358,0.046990607,3.982833,1
258452231,258452208,0.7,4.126149e-06,-2.242578,3.8378618,0.14560065,3.8317108,1
258552236,258552210,0.7,4.1299354e-06,-1.3525301,3.7014606,0.05491339,3.685102,1
258652413,258652374,0.7,4.133439e-06,-2.2914975,3.6326013,0.1606122,3.6276007,1
258752230,258752208,0.69998693,4.1363946e-06,0.7672831,3.5216782,0.01857458,3.5133781,1
258852263,258852241,0.7,4.139026e-06,-1.7824051,3.433609,0.10280625,3.422033,1
258952290,258952270,0.6999892,4.14137e-06,0.5971432,3.2978413,0.012013918,3.288583,1
259052259,259052235,0.7,4.1434505e-06,-0.74401003,3.1830032,0.019323153,3.1666753,1
259152466,259152445,0.7,4.1454164e-06,-1.7249802,3.1029491,0.10654942,3.0920978,1
259252312,259252291,0.6999759,4.14718e-06,1.2411805,3.0209749,0.056660485,3.0225163,1
259352274,259352251,0.6999545,4.148616e-06,1.0949944,2.946242,0.04521816,2.9451227,1
259452289,259452267,0.7,4.1496646e-06,-2.7185116,2.882088,0.28491324,2.88884,1
259552256,259552234,0.7,4.1503545e-06,-0.015865892,2.8114226,9.948563e-06,2.798849,1
259652508,259652486,0.69999844,4.1505637e-06,-1.7100744,2.7314932,0.11895628,2.7225122,1
259752259,259752238,0.7,4.1501826e-06,-1.517185,2.6534805,0.09638704,2.6434972,1
259852267,259852246,0.7,4.1496273e-06,-2.6261525,2.6093974,0.29366836,2.6159778,1
259952222,259952201,0.69995683,4.148963e-06,0.21106783,2.594411,0.0019079316,2.583554,1
260052226,260052205,0.7,4.1480416e-06,-2.3860183,2.506905,0.252329,2.510552,1
260152422,260152384,0.7,4.1467047e-06,-0.8974681,2.4839866,0.036028508,2.4713378,1
260252252,260252216,0.6999929,4.1446215e-06,0.28414696,2.4353619,0.0036836641,2.4265094,1
260352228,260352207,0.7,4.142125e-06,-3.0604858,2.4021208,0.4332548,2.4175425,1
260452222,260452201,0.69997644,4.1415915e-06,-0.44489247,2.5937784,0.008478806,2.5804589,1
260552266,260552244,0.69994956,4.1405888e-06,-0.48180926,2.650508,0.009731474,2.6368058,1
260652425,260652386,0.7,4.1404355e-06,-2.1430802,2.7346196,0.18661109,2.7322116,1
260752252,260752231,0.69989604,4.1403264e-06,0.22842714,2.672799,0.0021691353,2.6613896,1
260852230,260852209,0.6999775,4.140278e-06,-3.2441444,2.774986,0.42140245,2.797009,1
260952292,260952271,0.69995004,4.1403937e-06,0.08147472,2.8676333,0.00025720513,2.8549745,1
261052250,261052229,0.7,4.1402463e-06,-0.5461818,2.8743863,0.011531526,2.8595066,1
261152457,261152434,0.7,4.1398157e-06,-1.4658659,2.8873696,0.082688205,2.8755589,1
261252269,261252248,0.7,4.1391786e-06,-0.9012841,2.7911,0.03233743,2.7769365,1
261352256,261352235,0.7,4.138355e-06,-0.53564125,2.7611067,0.011545755,2.7468061,1
261452276,261452255,0.6999259,4.13708e-06,-1.3884149,2.7886457,0.07680733,2.7776341,1
261552288,261552267,0.69989675,4.1359413e-06,2.0706215,2.8127174,0.16936857,2.8310401,1
261752266,261752243,0.69998527,4.136472e-06,-0.4394933,2.848307,0.007534861,2.8335357,1
261852307,261852286,0.7,4.1359594e-06,-0.91428876,2.7983801,0.033190787,2.7846608,1
261952221,261952200,0.6999083,4.1354865e-06,1.017159,2.8466043,0.040383883,2.8427556,1
262052246,262052225,0.6999814,4.135352e-06,0.06440139,2.8604438,0.00016110705,2.8469603,1
262152417,262152377,0.6999481,4.1356657e-06,0.12942088,2.8813553,0.0006459061,2.8677654,1
262252263,262252242,0.6999971,4.1359917e-06,0.13505962,2.8487518,0.00071146566,2.8355315,1
262352224,262352203,0.6999979,4.1361914e-06,-0.90034074,2.776603,0.032438256,2.7633538,1
262452232,262452209,0.7,4.136019e-06,-0.5065091,2.7288642,0.010446003,2.71502,1
262552223,262552200,0.6999686,4.1361586e-06,-0.607708,2.868451,0.014305397,2.853795,1
262652393,262652369,0.69993895,4.136458e-06,2.9014342,2.8929758,0.32332417,2.9321282,1
262752226,262752203,0.6999705,4.1368107e-06,1.4293491,2.966238,0.07652937,2.967355,1
262852256,262852219,0.7,4.137087e-06,-0.7378013,2.94424,0.020542964,2.929351,1
262952258,262952236,0.7,4.137026e-06,-2.5174103,2.8742878,0.2449826,2.8800633,1
263052266,263052245,0.7,4.1371095e-06,-2.2452817,3.0620508,0.18293078,3.061244,1
263152581,263152544,0.7,4.137524e-06,-4.5036325,3.0353208,0.7424698,3.098637,1
263252256,263252236,0.7,4.1378844e-06,-1.6261675,3.0377753,0.096723594,3.0284252,1
263352301,263352280,0.6999776,4.13832e-06,1.1273837,3.122206,0.045231342,3.1187105,1
263452260,263452239,0.6999088,4.139135e-06,1.3762518,3.2200377,0.06535704,3.220568,1
263552258,263552235,0.7,4.140273e-06,-3.6299934,3.2328136,0.4528856,3.2612631,1
263652449,263652426,0.7,4.1412227e-06,-1.7479576,3.1998966,0.10609218,3.1896188,1
263752256,263752234,0.6999588,4.1423223e-06,2.1782348,3.2774682,0.16085273,3.2979624,1
263852260,263852239,0.7,4.1442886e-06,-2.5566607,3.5010145,0.20744824,3.501097,1
263952226,263952206,0.69997287,4.1462436e-06,-0.6981582,3.485131,0.015539824,3.4675682,1
264052219,264052198,0.699908,4.1467856e-06,1.5976923,3.4997826,0.081040606,3.5057611,1
264152449,264152428,0.7,4.1477283e-06,-3.5753827,3.4870217,0.4073314,3.5103428,1
264252222,264252201,0.69985455,4.151231e-06,0.37195605,3.6976092,0.00415738,3.6832335,1
264352226,264352204,0.69998735,4.1542803e-06,0.06921083,3.7767475,0.00014092487,3.7597291,1
264452295,264452274,0.6999783,4.157244e-06,1.3032205,3.6789021,0.051295005,3.6783721,1
264552229,264552208,0.7,4.1598137e-06,-3.280963,3.5595005,0.3360246,3.5738192,1
264652438,264652416,0.6999613,4.162328e-06,-0.35057613,3.5302393,0.0038682811,3.5122101,1
264752232,264752211,0.6999953,4.164731e-06,0.047142208,3.462378,7.131861e-05,3.446825,1
264852227,264852206,0.6999969,4.166905e-06,-1.6271325,3.3617034,0.08750723,3.3496745,1
264952255,264952234,0.7,4.1700723e-06,-1.9230962,3.4942524,0.11759943,3.4839246,1
265052260,265052237,0.7,4.1720896e-06,-0.33533654,3.4589682,0.0036122072,3.4419167,1
265152453,265152432,0.7,4.173678e-06,-0.3133357,3.404699,0.003204044,3.387648,1
265252257,265252235,0.7,4.1747517e-06,-0.20768255,3.3529189,0.0014293364,3.3368835,1
265352255,265352234,0.7,4.175735e-06,-0.059305727,3.3731544,0.000115854935,3.3580973,1
265452293,265452271,0.69996476,4.1767566e-06,0.2308501,3.3291378,0.001778631,3.3164496,1
265552265,265552245,0.6999616,4.1779786e-06,0.25326854,3.305135,0.002156407,3.2922454,1
265652503,265652448,0.6999583,4.17935e-06,2.1903102,3.216493,0.16572429,3.241609,1
265752349,265752328,0.6999637,4.1807043e-06,-0.83404815,3.251475,0.02377165,3.234767,1
265852259,265852238,0.7,4.181713e-06,-2.1175737,3.179563,0.15669933,3.1737678,1
265952254,265952232,0.69993246,4.1826747e-06,3.4629278,3.170548,0.42025223,3.2338295,1
266052239,266052217,0.7,4.1837707e-06,-0.55663675,3.1929169,0.0107823545,3.1761456,1
266152424,266152384,0.6999471,4.184657e-06,-1.2991319,3.1796458,0.058977347,3.165799,1
266252219,266252198,0.7,4.1854014e-06,-1.2100283,3.1375113,0.051851727,3.1234534,1
266352226,266352205,0.6999829,4.185927e-06,0.8443818,3.0560486,0.025922384,3.0498347,1
266452224,266452203,0.6999719,4.1862004e-06,1.3587968,3.000167,0.06837875,3.0025532,1
266552227,266552204,0.7,4.18612e-06,-0.42568153,2.9221108,0.0068901777,2.9070559,1
266652416,266652376,0.7,4.1859885e-06,-3.7470355,2.9316702,0.5321303,2.964967,1
266852227,266852203,0.7,4.1857916e-06,-3.7330098,2.8365238,0.5458701,2.8699222,1
266952226,266952202,0.69998866,4.185623e-06,0.035222083,2.9153814,4.72816e-05,2.901972,1
267052336,267052313,0.7,4.1854664e-06,-2.9058368,2.8671083,0.32723206,2.8788483,1
267152450,267152426,0.6999597,4.1850863e-06,0.3648802,2.7994442,0.0052842856,2.788696,1
