timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
241241729,32767,32767,32767,32767,32767,32767
241246729,32767,32767,32767,32767,32767,32767
241251729,32767,32767,32767,32767,32767,32767
241256729,32767,32767,32767,32767,32767,32767
241261729,32767,32767,32767,32767,32767,32767
241266729,32767,32767,32767,32767,32767,32767
241271729,32767,32767,32767,32767,32767,32767
241276729,32767,32767,32767,-29,-36,32767
241281729,32767,32767,32767,32767,32767,32767
241286729,32767,32767,32767,32767,32767,32767
241291729,32767,32767,32767,32767,32767,32767
241296729,32767,32767,32767,32767,32767,32767
241301729,32767,32767,32767,32767,32767,32767
241306729,32767,32767,32767,32767,32767,32767
241311729,32767,32767,32767,32767,32767,32767
241316729,32767,32767,32767,32767,-46,32767
241321729,32767,32767,32767,32767,32767,32767
241326729,32767,32767,32767,32767,32767,32767
241331728,32767,32767,32767,32767,32767,32767
241336729,32767,32767,32767,32767,32767,32767
241341729,32767,32767,32767,32767,32767,32767
241346730,32767,32767,32767,32767,32767,32767
241351729,32767,32767,32767,32767,32767,32767
241356729,32767,32767,32767,32767,32767,32767
241361729,32767,32767,32767,-13,32767,32767
241366729,32767,32767,32767,32767,32767,32767
241371729,32767,32767,32767,32767,32767,32767
241376729,32767,32767,32767,32767,32767,32767
241381729,32767,32767,32767,32767,32767,32767
241386729,32767,32767,32767,32767,32767,32767
241391729,32767,32767,32767,32767,32767,32767
241396729,32767,32767,32767,32767,32767,32767
241401729,32767,32767,32767,32767,32767,32767
241406729,32767,32767,32767,-30,32767,32767
241411729,32767,32767,32767,32767,32767,32767
241416729,32767,32767,32767,32767,-6,32767
241421729,32767,32767,32767,32767,32767,32767
241426729,32767,32767,32767,32767,32767,32767
241431729,32767,32767,32767,32767,32767,32767
241436729,32767,32767,32767,32767,32767,32767
241441729,32767,32767,32767,32767,32767,32767
241446729,32767,32767,32767,32767,32767,32767
241451729,32767,32767,32767,32767,32767,32767
241456729,32767,32767,32767,32767,-16,32767
241461729,32767,32767,32767,32767,32767,32767
241466729,32767,32767,32767,32767,32767,32767
241471728,32767,32767,32767,32767,32767,32767
241476729,32767,32767,32767,32767,32767,32767
241481729,32767,32767,32767,32767,32767,32767
241486729,32767,32767,32767,32767,32767,32767
241491729,32767,32767,32767,-14,32767,32767
241496729,32767,32767,32767,32767,32767,32767
241501729,32767,32767,32767,32767,32767,32767
241506729,32767,32767,32767,32767,32767,32767
241511729,32767,32767,32767,32767,32767,32767
241516729,32767,32767,32767,32767,32767,32767
241521729,32767,32767,32767,32767,32767,32767
241526729,32767,32767,32767,32767,32767,32767
241531729,32767,32767,32767,32767,32767,32767
241536729,32767,32767,32767,-31,32767,32767
241541729,32767,32767,32767,32767,32767,32767
241546729,32767,32767,32767,32767,32767,32767
241551729,32767,32767,32767,32767,32767,32767
241556729,32767,32767,32767,32767,32767,32767
241561729,32767,32767,32767,32767,-26,32767
241566729,32767,32767,32767,32767,32767,32767
241571728,32767,32767,32767,32767,32767,32767
241576730,32767,32767,32767,32767,32767,32767
241581729,32767,32767,32767,32767,32767,32767
241586729,32767,32767,32767,32767,32767,32767
241591729,32767,32767,32767,32767,32767,32767
241596729,32767,32767,32767,32767,32767,32767
241601729,32767,32767,32767,32767,-36,32767
241606729,32767,32767,32767,32767,32767,32767
241611729,32767,32767,32767,32767,32767,32767
241616733,32767,32767,32767,32767,32767,32767
241621729,32767,32767,32767,-15,32767,32767
241626729,32767,32767,32767,32767,32767,32767
241631728,32767,32767,32767,32767,32767,32767
241636729,32767,32767,32767,32767,32767,32767
241641729,32767,32767,32767,32767,32767,32767
241646729,32767,32767,32767,32767,32767,32767
241651728,32767,32767,32767,32767,32767,32767
241656729,32767,32767,32767,32767,32767,32767
241661729,32767,32767,32767,32767,32767,32767
241666729,32767,32767,32767,-32,32767,32767
241671729,32767,32767,32767,32767,32767,32767
241676729,32767,32767,32767,32767,32767,32767
241681729,32767,32767,32767,32767,32767,32767
241686729,32767,32767,32767,32767,32767,32767
241691728,32767,32767,32767,32767,32767,32767
241696729,32767,32767,32767,32767,32767,32767
241701729,32767,32767,32767,32767,32767,32767
241706729,32767,32767,32767,32767,-46,32767
241711729,32767,32767,32767,32767,32767,32767
241716729,32767,32767,32767,32767,32767,32767
241721729,32767,32767,32767,32767,32767,32767
241726729,32767,32767,32767,32767,32767,32767
