timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
201016210,200825671,-0.45719817,0.015368537,-0.014244303,0.8891181,0.001125447,-0.0016536617,0.030061781,0.04409713,-0.9869969,-3.0851076,-0.0030728776,-0.0014641914,-0.0005499491,-0.0048323576,-0.010793012,0.026948849,0.1450635,0.025840806,0.49660563,0.0005574011,0.00035643936,-0.0075166924,0.0,0.0,3.2734148e-05,3.2698237e-05,0.05028455,0.006196945,0.006199143,0.004265483,0.029886616,0.029910823,0.05276653,1.88465e-07,1.8865029e-07,3.9306113e-07,0.0019265126,0.0019748278,1.5211403e-05,0.0012126431,4.124171e-05,0.0012509776,0.0011694281,0.0011653705,0.0012500777,1.0,1.0,24
202016247,201825671,-0.45757723,0.015392021,-0.014218831,0.8889229,0.0023481515,0.008736961,0.02387084,0.03880439,-0.99694777,-3.047042,-0.0030766616,-0.0014581133,-0.00056728564,-0.004834516,-0.010789588,0.026973253,0.14511245,0.025848072,0.49659368,0.00057517126,0.0003149516,-0.0075118993,0.0,0.0,3.2734602e-05,3.270436e-05,0.050245974,0.0062080505,0.0062055634,0.0042720656,0.030047355,0.030071264,0.053130463,1.8848718e-07,1.8866179e-07,3.930397e-07,0.0019266057,0.001974921,1.5195745e-05,0.0012126015,4.1229912e-05,0.0012509734,0.001169048,0.0011649615,0.0012500695,1.0,1.0,24
203016002,202825671,-0.45838392,0.0156012615,-0.014200632,0.88850397,-0.0056249034,0.006954806,0.023875602,0.019703059,-1.0094342,-3.0140476,-0.0030781485,-0.0014347159,-0.00058036915,-0.0048401672,-0.010785472,0.026975043,0.1451849,0.025859838,0.4965845,0.0005011727,0.00015403125,-0.0075148693,0.0,0.0,3.2728833e-05,3.271456e-05,0.05019165,0.0062092748,0.006209922,0.0042707697,0.030186951,0.03021011,0.053222593,1.8856252e-07,1.887184e-07,3.9343556e-07,0.0019266988,0.0019750125,1.5179789e-05,0.0012125022,4.1218194e-05,0.0012509739,0.001168544,0.0011643668,0.0012500645,1.0,1.0,24
204015987,203825671,-0.45899138,0.015730718,-0.0142633915,0.8881869,-0.018261349,0.012625224,0.021351902,-0.0046912194,-1.0103279,-2.9705229,-0.0030757014,-0.0014235768,-0.0005949539,-0.0048423093,-0.01078499,0.026935931,0.14527166,0.025874034,0.49657434,0.0004854191,3.0600935e-05,-0.007517596,0.0,0.0,3.272748e-05,3.27274e-05,0.05016187,0.0062101316,0.006214192,0.0042763907,0.030314378,0.030337563,0.053528033,1.8858547e-07,1.8872792e-07,3.9340014e-07,0.0019267907,0.0019751033,1.5164638e-05,0.0012123281,4.1203126e-05,0.0012509762,0.0011682871,0.0011639827,0.0012500621,1.0,1.0,24
205015970,204825671,-0.45956513,0.015091134,-0.014049307,0.8879047,-0.0057369294,0.007676908,0.028172938,-0.010421813,-1.0080998,-2.9303691,-0.0030954783,-0.0014214796,-0.00061234826,-0.004862393,-0.0107859075,0.026900444,0.14540493,0.025896192,0.4965519,0.00052968215,-0.000107279346,-0.0075262534,0.0,0.0,3.274245e-05,3.274802e-05,0.05014541,0.006211063,0.0062168846,0.004282058,0.030436028,0.030459441,0.05383694,1.8920402e-07,1.89355e-07,3.9609188e-07,0.001926878,0.0019751904,1.5149728e-05,0.0012120685,4.118575e-05,0.0012509739,0.001168133,0.0011636608,0.0012500572,1.0,1.0,24
206015989,205825671,-0.48442748,-0.011452015,0.0004861899,0.87475634,0.19053046,-0.06659688,-0.25412026,0.0465848,-1.0346807,-2.9722748,-0.0031086414,-0.0014253584,-0.0006371215,-0.00496422,-0.010721446,0.026893102,0.1482121,0.026394373,0.4968834,0.0010604446,-0.003608451,-0.008105689,0.0,0.0,3.2665448e-05,3.2662898e-05,0.0481077,0.006534303,0.0074824616,0.004281324,0.030546011,0.030576825,0.053897593,1.8985402e-07,1.9000059e-07,3.991714e-07,0.001926844,0.0019751294,1.51344975e-05,0.0011966471,4.069135e-05,0.0012348616,0.0011463431,0.0011275035,0.001233881,1.0,1.0,24
207015972,206825671,-0.5152697,0.020871405,-0.011447271,0.8566974,-0.022278268,0.04854937,-0.70380867,0.19197221,-1.049684,-3.4204946,-0.0031237558,-0.0014168757,-0.0006554088,-0.004941643,-0.010678732,0.026703488,0.15110166,0.026910845,0.49681938,0.0023687414,-0.006446948,-0.008319419,0.0,0.0,3.2340566e-05,3.2224525e-05,0.0418724,0.006474173,0.006923191,0.0042879735,0.030654995,0.030687824,0.054153953,1.9043298e-07,1.9043844e-07,4.023858e-07,0.0019251872,0.001973212,1.5110097e-05,0.0011155948,3.8120215e-05,0.0012303392,0.001061955,0.0009982227,0.0012293323,1.0,1.0,24
208016021,207825671,-0.49507552,0.006156003,0.0029648682,0.86882305,-0.20927912,0.073762186,-1.0096345,0.086359814,-1.0331057,-4.2617254,-0.0031608688,-0.00141061,-0.0006667388,-0.005418966,-0.010666983,0.026506435,0.15363364,0.02736656,0.4968751,0.002333084,-0.010159024,-0.008652182,0.0,0.0,3.1944157e-05,3.1710908e-05,0.033918876,0.006460762,0.007704273,0.00428943,0.030772928,0.030803986,0.054126304,1.9060066e-07,1.9134865e-07,4.0704094e-07,0.001919838,0.001969453,1.5072975e-05,0.0010172531,3.5006524e-05,0.001228732,0.00093480543,0.00085189065,0.0012273161,1.0,1.0,24
209015982,208825671,-0.4443695,0.041252017,0.022103509,0.89462036,-0.16394617,-0.13228436,-1.1986486,-0.0514899,-1.0002855,-5.3976398,-0.003158383,-0.0014283081,-0.0006717628,-0.0055853985,-0.011005003,0.026439585,0.14727914,0.024155034,0.48968756,-0.00028145328,0.0022982792,-0.014127166,0.0,0.0,3.223173e-05,3.1429896e-05,0.062522516,0.008227804,0.0064489287,0.004299501,0.030896561,0.030928995,0.054310147,1.915263e-07,1.9377849e-07,4.1558854e-07,0.0019154437,0.001965329,1.5027145e-05,0.0013161636,0.0016163586,0.0013056297,0.0014581357,0.0014729605,0.0013060028,1.0,1.0,24
210015988,209825671,-0.5337278,0.08493079,0.048367728,0.8399893,-0.7299446,-1.1586748,-1.4241859,-0.4684842,-1.6316183,-6.7509317,-0.0031821907,-0.0014196978,-0.0006684588,-0.005690659,-0.011297809,0.026422499,0.14596662,0.027768195,0.48923984,-0.0036781516,-0.00038061172,-0.014217505,0.0,0.0,3.2638647e-05,3.3306802e-05,0.020028867,0.019205501,0.0100930575,0.0043225004,0.031147609,0.031036662,0.054458354,1.9784358e-07,1.950686e-07,4.2546287e-07,0.0019151005,0.0019635966,1.4979301e-05,0.0012102479,0.0013171865,0.0012305686,0.0012352924,0.0012712551,0.0012323624,1.0,1.0,24
212015992,211825671,-0.5629147,0.011052632,0.0077416236,0.82640487,-1.1405219,-2.597727,-1.750262,-2.7558174,-5.95648,-9.887305,-0.003193926,-0.0013664493,-0.0006634199,-0.006165951,-0.010666798,0.026372092,0.14542463,0.02700961,0.48928267,-0.0047416077,-0.00083376997,-0.014713675,0.0,0.0,3.2444106e-05,4.0017818e-05,0.0037796109,0.006985267,0.006470571,0.0043315156,0.03137624,0.031166052,0.05445176,2.1591839e-07,1.9534575e-07,4.4528235e-07,0.0019094374,0.0019444296,1.4851178e-05,0.00094283733,0.0009601289,0.0011754419,0.00091758603,0.0009600312,0.001175789,1.0,1.0,24
213016001,212825670,-0.5569613,-0.056805223,-0.04156375,0.8275505,-0.7643358,-2.0313768,-0.692175,-3.8368423,-8.431758,-10.925389,-0.003161765,-0.0013302795,-0.00066726597,-0.0047220015,-0.007156905,0.026836531,0.14449897,0.026835155,0.490074,-0.0059483163,-0.00060206186,-0.015150045,0.0,0.0,3.2490592e-05,4.106189e-05,0.0036170613,0.0076454883,0.00701348,0.004324226,0.031365838,0.031273123,0.054439917,2.1530958e-07,1.9649497e-07,4.5486644e-07,0.0018936283,0.0019258276,1.4774254e-05,0.0009035337,0.00088311307,0.0010820284,0.0008329934,0.00092334225,0.00108242,1.0,1.0,24
