timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
213042456,213041729,42042859,60.1877325,24.832678599999998,-3.9755418,-8.826504,-10.886146,0.2201162,0.143384,-2.0861626e-07,-0.58519703,-1.6291177,-0.62905014,-0.75122726,-0.025945434,0.04994766,0.011585729,0.48590508,0.916267,-1.7550709,-1.9586476,0.003443686,0.15614475,-0.026442554,7.252653e-05,-9.646487,8.170424,0.24600413,0.23121428,0.11784544,0.065077886,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
213542158,213541729,42042859,60.1877325,24.832678599999998,-4.1862655,-9.468845,-11.233814,0.2201162,0.143384,-2.0861626e-07,-0.23516591,-0.85943824,-0.5563204,-0.6769582,-0.025945434,0.04994766,0.011585729,1.3591027,2.5409708,0.19918333,-1.9390608,0.0025846842,0.18358825,-0.026442554,6.806311e-05,-9.646487,8.518093,0.24660039,0.23158106,0.13500154,0.065256916,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214042351,214041729,42042859,60.1877325,24.832678599999998,-4.252638,-9.79361,-11.546968,0.2201162,0.143384,-2.0861626e-07,-0.060953647,-0.363578,-0.5750156,-0.6690399,-0.025945434,0.04994766,0.011585729,0.95496094,0.097738884,1.8724835,-1.9232981,0.001774588,0.20505506,-0.026442554,6.492756e-05,-9.646487,8.831247,0.24702366,0.23246418,0.1322645,0.06537038,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
214542198,214541729,42042859,60.1877325,24.832678599999998,-4.2315307,-9.889204,-11.856661,0.2201162,0.143384,-2.0861626e-07,0.06566959,-0.055753887,-0.63230604,-0.6918772,-0.025945434,0.04994766,0.011585729,0.94870096,2.0274591,-0.7248009,-1.9182189,0.0013647608,0.21409129,-0.026442554,6.409302e-05,-9.646487,9.14094,0.24835406,0.23325555,0.1264572,0.06555637,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215042203,215041730,42042859,60.1877325,24.832678599999998,-4.1973305,-9.889716,-12.160153,0.2201162,0.143384,-2.0861626e-07,0.10206923,-0.022978347,-0.61457884,-0.641263,-0.025945434,0.04994766,0.011585729,0.22317433,0.19161376,4.568369,-1.9222776,0.0011741647,0.20662528,-0.026442554,6.418566e-05,-9.646487,9.444432,0.2504969,0.23444879,0.12111045,0.06583805,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
215542184,215541729,42042859,60.1877325,24.832678599999998,-4.134263,-9.852908,-12.451718,0.2201162,0.143384,-2.0861626e-07,0.110893674,0.13687265,-0.6428196,-0.6399096,-0.025945434,0.04994766,0.011585729,0.6159536,1.2061151,1.6403457,-1.9394389,0.0010976713,0.1912588,-0.026442554,6.468222e-05,-9.646487,9.735997,0.2535641,0.2366423,0.11898802,0.06633631,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216042164,216041729,42042859,60.1877325,24.832678599999998,-4.054567,-9.750177,-12.730542,0.2201162,0.143384,-2.0861626e-07,0.057605617,0.15201922,-0.60013795,-0.58087534,-0.025945434,0.04994766,0.011585729,-0.24264657,-1.5567203,-1.9944596,-1.9684528,0.0010597076,0.16318318,-0.026442554,6.5199114e-05,-9.646487,10.014821,0.25677887,0.2385018,0.11801902,0.06679233,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
216542194,216541729,42042859,60.1877325,24.832678599999998,-4.015445,-9.726337,-12.972942,0.2201162,0.143384,-2.0861626e-07,-0.071047984,-0.1707096,-0.48563448,-0.45192134,-0.025945434,0.04994766,0.011585729,-0.20824303,-4.906883,-0.38216132,-1.9667058,0.0010487629,0.1667206,-0.026442554,6.53756e-05,-9.646487,10.257221,0.25897402,0.24016318,0.1159422,0.067001455,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217042227,217041729,42042859,60.1877325,24.832678599999998,-4.052344,-9.837263,-13.16429,0.2201162,0.143384,-2.0861626e-07,-0.11714629,-0.21887311,-0.5054889,-0.45238805,-0.025945434,0.04994766,0.011585729,1.8450154,1.9640746,2.3433743,-1.9597174,0.00104854,0.17628382,-0.026442554,6.4971e-05,-9.646487,10.448569,0.2586883,0.24098526,0.11339057,0.06672255,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
217542159,217541729,42042859,60.1877325,24.832678599999998,-4.063718,-9.882544,-13.364113,0.2201162,0.143384,-2.0861626e-07,0.033799198,0.06408057,-0.5448294,-0.46892843,-0.025945434,0.04994766,0.011585729,1.5024469,3.606332,0.672218,-1.9455441,0.0010485149,0.18971154,-0.026442554,6.461222e-05,-9.646487,10.648392,0.2581862,0.24207997,0.111405924,0.06652243,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218042208,218041729,42042859,60.1877325,24.832678599999998,-4.121684,-9.936255,-13.579414,0.2201162,0.143384,-2.0861626e-07,-0.22021554,-0.5764937,-0.5775433,-0.49138257,-0.025945434,0.04994766,0.011585729,-0.29458788,-10.208728,-3.94953,-1.9292804,0.001050506,0.21157965,-0.026442554,6.438828e-05,-9.646487,10.863693,0.25780284,0.2422664,0.11068226,0.06629272,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
218542220,218541729,42042859,60.1877325,24.832678599999998,-4.368073,-10.518696,-13.794937,0.2201162,0.143384,-2.0861626e-07,-0.5870035,-1.5368214,-0.49059263,-0.4202365,-0.025945434,0.04994766,0.011585729,2.2534294,3.1107419,-2.8781648,-1.9458741,0.0009976061,0.18627663,-0.026442554,6.3773e-05,-9.646487,11.079216,0.25745717,0.24226168,0.117637135,0.0662108,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219042393,219041729,42042859,60.1877325,24.832678599999998,-4.6417875,-11.250948,-14.053402,0.2201162,0.143384,-2.0861626e-07,-0.49087483,-1.3035972,-0.6012912,-0.5354726,-0.025945434,0.04994766,0.011585729,-1.3179904,-1.2898966,0.6954683,-1.9668262,0.0009074578,0.16264246,-0.026442554,6.3310894e-05,-9.646487,11.337681,0.2572854,0.24278389,0.115058325,0.066236235,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
219542331,219541729,42042859,60.1877325,24.832678599999998,-4.9065933,-11.87459,-14.248644,0.2201162,0.143384,-2.0861626e-07,-0.48236138,-1.1353018,-0.3437886,-0.28863212,-0.025945434,0.04994766,0.011585729,-4.922085,2.1293824,5.125906,-1.967446,0.0008839313,0.16282117,-0.026442554,6.316426e-05,-9.646487,11.532923,0.25723344,0.24264757,0.11039985,0.06620897,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
220042326,220041729,42042859,60.1877325,24.832678599999998,-5.1664386,-12.486648,-14.418359,0.2201162,0.143384,-2.0861626e-07,-0.43795535,-1.1758776,-0.290709,-0.25582835,-0.025945434,0.04994766,0.011585729,1.0682104,-3.7249002,-2.0179448,-1.9584693,0.0008803141,0.16920638,-0.026442554,6.32137e-05,-9.646487,11.702638,0.2573516,0.24250746,0.109904766,0.06622748,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
221042592,221041729,42042859,60.1877325,24.832678599999998,-5.624813,-13.568699,-14.696142,0.2201162,0.143384,-2.0861626e-07,-0.24974135,-0.7096123,-0.36955917,-0.33350593,-0.025945434,0.04994766,0.011585729,-3.7383173,0.09812617,-0.13688523,-1.9615455,0.0008858187,0.16829266,-0.026442554,6.3115134e-05,-9.646487,11.980421,0.25757283,0.24271148,0.10950115,0.066307664,inf,inf,inf,inf,1,1,1,1,3,2,3,2,3,1,1,1,0,0,0
