timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
207463949,207273648,171799743191,0.00057148316,0.005328444,0.007217214,0,0.24460596,0.23109794,0.10131239,0.05907473,0.0023461774,0.01244355,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.72164,73.66653,0.49585813,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207664169,207473648,171799743191,0.0015320809,0.005103431,0.0064348816,0,0.24471733,0.23118737,0.09493177,0.07977248,0.004560653,0.014883174,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.660545,73.66653,0.49693248,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207863953,207673648,171799743191,0.008973311,0.007317035,0.008811467,0,0.24483712,0.23127729,0.09594143,0.07265386,0.0013262649,0.012710957,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.55332,73.66653,0.49699685,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
208063965,207873648,171799743191,0.0061599966,0.003371027,0.004199525,0,0.24495159,0.23136845,0.09627529,0.058764048,0.0013538359,0.016891578,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.381645,73.66653,0.4972176,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
208263948,208073648,171808131799,0.000482252,0.007517231,0.009759473,0,0.24504642,0.2314514,inf,0.04523477,0.002683912,0.012050433,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.575294,73.66653,0.4979266,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
208463975,208273648,171808131751,0.009375628,0.004569248,0.0060656136,0,0.24517317,0.23103729,0.033878468,0.047127232,0.000683104,0.01539834,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.443954,73.66653,0.4979405,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
208663977,208473648,171808131751,0.0008944087,0.005263134,0.009983915,0,0.24528922,0.23112026,0.019679885,0.046988554,0.0038391587,0.016286941,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.52395,73.66653,0.49764973,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
208863948,208673648,171808131751,0.012078144,0.01384697,0.02085473,0,0.24539433,0.23120087,0.014890628,0.06416361,0.0003176028,0.023374526,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.41307,73.66653,0.4972914,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209063956,208873648,171808131751,0.0036548898,0.006762625,0.016740387,0,0.24549274,0.23127253,0.010207723,0.03219918,0.0044130096,0.02409251,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.52158,73.66653,0.49747434,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209263949,209073648,171808131751,0.022956783,0.01177146,0.014807084,0,0.2455723,0.23133509,0.006855958,0.043826696,0.0033520975,0.01866064,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.44996,73.66653,0.49756438,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209463949,209273649,171808131751,0.016371284,0.0061958623,0.014025725,0,0.24568097,0.23140788,0.006615934,0.06480243,0.006508451,0.01713324,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.51263,73.66653,0.4973608,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209663965,209473648,171808131751,0.008615383,0.010004522,0.009977898,0,0.24580285,0.2314795,0.008007796,0.047836844,0.008155692,0.018946286,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.458496,73.66653,0.49701232,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209863986,209673648,171808131751,0.0024755842,0.0037334617,0.008903194,0,0.24592578,0.2315432,0.011028761,0.023294285,0.010291195,0.019403225,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.501114,73.66653,0.4966392,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210063950,209873649,171808131751,0.0020985333,0.0039081075,0.013968905,0,0.24604215,0.23160647,0.006439685,0.017882718,0.012371156,0.03473714,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.7159,73.66653,0.4962845,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210263955,210073648,171808131751,0.012487709,0.015389983,0.016038327,0,0.24612728,0.23165475,0.007588566,0.055018175,0.015197475,0.026193485,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.68638,73.66653,0.49612164,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210463948,210273648,171808131751,0.007900791,0.006527596,0.0098162005,0,0.24623403,0.23171125,0.0057877484,0.037065182,0.014146705,0.021278009,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.49621,73.66653,0.49721074,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210663950,210473647,171808131751,0.0028457395,0.0026251366,0.007553862,0,0.24634236,0.23176149,0.006200067,0.04683158,0.015986638,0.021895543,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.61227,73.66653,0.4967769,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210863949,210673648,171808131751,0.0011873763,0.007507574,0.008724256,0,0.24644041,0.23181278,0.0119528975,0.03267216,0.01577234,0.028423853,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.75251,73.66653,0.4968885,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211263977,211073648,171808131751,0.008792348,0.01251782,0.01388015,0,0.24661304,0.23140395,0.011767321,0.041838486,0.01688842,0.019409029,0.0,nan,0.0,0.0,3407890,3407890,6780433,466953,72.53605,73.66653,0.49566016,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
