timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
200397038,0.21899165,0.05735505,0.00039319045,0.0,0.0,-0.001,0
200402054,0.21883564,0.057326853,0.00031413021,0.0,0.0,-0.001,0
200407076,0.21875352,0.057253215,0.00031636126,0.0,0.0,-0.001,0
200412071,0.21867223,0.057104655,0.00018476305,0.0,0.0,-0.001,0
200417061,0.21874069,0.05688225,0.00029194474,0.0,0.0,-0.001,0
200422035,0.21876977,0.056781586,0.00021658008,0.0,0.0,-0.001,0
200427038,0.21896876,0.0567382,0.00034560115,0.0,0.0,-0.001,0
200432072,0.21908787,0.056726135,0.00035602276,0.0,0.0,-0.001,0
200437038,0.21902138,0.0567897,0.00050840783,0.0,0.0,-0.001,0
200442139,0.21888869,0.056867935,0.0006082432,0.0,0.0,-0.001,0
200447066,0.21877892,0.056957886,0.0005274792,0.0,0.0,-0.001,0
200452093,0.21869752,0.057022884,0.0006517611,0.0,0.0,-0.001,0
200457067,0.21881074,0.057071004,0.00051609933,0.0,0.0,-0.001,0
200462032,0.21895847,0.057070278,0.0006054327,0.0,0.0,-0.001,0
200467065,0.2189526,0.057021957,0.00041447976,0.0,0.0,-0.001,0
200472092,0.21897058,0.056954507,0.00033701843,0.0,0.0,-0.001,0
200477061,0.21892782,0.05695648,0.0002710189,0.0,0.0,-0.001,0
200482030,0.21884528,0.05685112,0.00013572173,0.0,0.0,-0.001,0
200487036,0.2189807,0.056931462,0.00024217452,0.0,0.0,-0.001,0
200492077,0.21905664,0.056931436,7.8255165e-05,0.0,0.0,-0.001,0
200497091,0.21895401,0.05701266,0.0003738577,0.0,0.0,-0.001,0
200502064,0.2190139,0.057062276,0.0003395569,0.0,0.0,-0.001,0
200507072,0.21903679,0.057099674,0.0004917702,0.0,0.0,-0.001,0
200512069,0.21921432,0.057019033,0.00060543197,0.0,0.0,-0.001,0
200517074,0.21922372,0.05697628,0.00060046575,0.0,0.0,-0.001,0
200522031,0.21923423,0.056764178,0.000746087,0.0,0.0,-0.001,0
200527033,0.21909855,0.056723405,0.0005355072,0.0,0.0,-0.001,0
200532071,0.21899772,0.056699082,0.0005927004,0.0,0.0,-0.001,0
200537036,0.21917677,0.05654876,0.00033288402,0.0,0.0,-0.001,0
200542080,0.21919131,0.056672163,0.00029099488,0.0,0.0,-0.001,0
200547078,0.21914992,0.056705534,0.00029349647,0.0,0.0,-0.001,0
200552072,0.21915245,0.056836694,0.00019692269,0.0,0.0,-0.001,0
200557074,0.21912836,0.057022605,0.00027501278,0.0,0.0,-0.001,0
200562032,0.21928656,0.057078272,0.000171062,0.0,0.0,-0.001,0
200567060,0.21941738,0.05705604,0.0003748024,0.0,0.0,-0.001,0
200572134,0.21937072,0.05697069,0.0003788717,0.0,0.0,-0.001,0
200577060,0.21946548,0.05685721,0.00042311792,0.0,0.0,-0.001,0
200582067,0.21959442,0.05666342,0.00041398418,0.0,0.0,-0.001,0
200587041,0.21963456,0.05679154,0.00048591406,0.0,0.0,-0.001,0
200592078,0.21952547,0.056649964,0.0005383821,0.0,0.0,-0.001,0
200597065,0.21938133,0.056965422,0.00052626006,0.0,0.0,-0.001,0
200602031,0.21928462,0.057030674,0.0005918994,0.0,0.0,-0.001,0
200607070,0.21931574,0.057072707,0.0005053565,0.0,0.0,-0.001,0
200612069,0.21926892,0.056985404,0.0005478817,0.0,0.0,-0.001,0
200617032,0.21922323,0.056819923,0.0003766532,0.0,0.0,-0.001,0
200622029,0.21936327,0.0567035,0.000329572,0.0,0.0,-0.001,0
200627040,0.21940699,0.05661478,0.00028311484,0.0,0.0,-0.001,0
200632076,0.21958466,0.056391798,0.00012476872,0.0,0.0,-0.001,0
200637033,0.21959943,0.056384645,0.00028612383,0.0,0.0,-0.001,0
200642073,0.21957293,0.056476425,0.00017354311,0.0,0.0,-0.001,0
200647083,0.21937042,0.056653656,0.00039080656,0.0,0.0,-0.001,0
200652080,0.21943688,0.056802005,0.0004150561,0.0,0.0,-0.001,0
200657075,0.21966022,0.05694446,0.0005298847,0.0,0.0,-0.001,0
200662030,0.21968783,0.056926377,0.0006680392,0.0,0.0,-0.001,0
200667038,0.2197052,0.05677831,0.0005189873,0.0,0.0,-0.001,0
200672092,0.21969183,0.05682114,0.00057390175,0.0,0.0,-0.001,0
200677063,0.2197384,0.056634314,0.0003778296,0.0,0.0,-0.001,0
200682028,0.21963356,0.056533657,0.00036013898,0.0,0.0,-0.001,0
200687041,0.21952754,0.05661073,0.00037782028,0.0,0.0,-0.001,0
200692069,0.21936339,0.056720726,0.0003097019,0.0,0.0,-0.001,0
200697092,0.2194253,0.056762002,0.0003625605,0.0,0.0,-0.001,0
200702057,0.21959652,0.056896843,0.00036297773,0.0,0.0,-0.001,0
200707076,0.2196727,0.056837995,0.0003688601,0.0,0.0,-0.001,0
200712092,0.21981806,0.05677342,0.00031943136,0.0,0.0,-0.001,0
200717109,0.22002564,0.056606382,0.00030900355,0.0,0.0,-0.001,0
200722056,0.219984,0.056554668,0.00020074961,0.0,0.0,-0.001,0
200727034,0.2199762,0.05651511,0.00042130245,0.0,0.0,-0.001,0
200732078,0.21983083,0.056557447,0.00042480289,0.0,0.0,-0.001,0
200737061,0.2196151,0.056524795,0.00048976485,0.0,0.0,-0.001,0
200742063,0.21965367,0.056771267,0.00060474215,0.0,0.0,-0.001,0
200747062,0.21967296,0.05675623,0.0005300725,0.0,0.0,-0.001,0
200752099,0.21982503,0.05684156,0.0006118448,0.0,0.0,-0.001,0
200757068,0.21997166,0.056847073,0.000452362,0.0,0.0,-0.001,0
200762027,0.21985862,0.056899402,0.00036403767,0.0,0.0,-0.001,0
200767038,0.22002454,0.056880224,0.00027895538,0.0,0.0,-0.001,0
200772085,0.21994485,0.0569143,0.00013586383,0.0,0.0,-0.001,0
200777077,0.21979228,0.056824453,0.00030176737,0.0,0.0,-0.001,0
200782062,0.21980685,0.056865204,0.00020993133,0.0,0.0,-0.001,0
200787036,0.21996927,0.056846704,0.00038827318,0.0,0.0,-0.001,0
200792066,0.22003715,0.05681789,0.0004414984,0.0,0.0,-0.001,0
200797066,0.22014856,0.056728262,0.00045380223,0.0,0.0,-0.001,0
200802027,0.22015174,0.0568292,0.00043654302,0.0,0.0,-0.001,0
200807079,0.2202198,0.056850206,0.0004067127,0.0,0.0,-0.001,0
200812077,0.22017464,0.056857657,0.0004295704,0.0,0.0,-0.001,0
200817065,0.21987855,0.056720786,0.0004422308,0.0,0.0,-0.001,0
200822060,0.21978046,0.05682772,0.00048431882,0.0,0.0,-0.001,0
200827040,0.21979544,0.056786533,0.00045048984,0.0,0.0,-0.001,0
200832087,0.21989329,0.0568382,0.0005154604,0.0,0.0,-0.001,0
200837067,0.2199344,0.05680242,0.0004307775,0.0,0.0,-0.001,0
200842080,0.21999548,0.05686613,0.0003999204,0.0,0.0,-0.001,0
200847064,0.22025082,0.05691883,0.00032188263,0.0,0.0,-0.001,0
200852077,0.22012126,0.05703719,0.00016682781,0.0,0.0,-0.001,0
200857071,0.22012834,0.0569787,0.0003127202,0.0,0.0,-0.001,0
200862025,0.2200698,0.057034556,0.00024359519,0.0,0.0,-0.001,0
200867036,0.21992765,0.057041124,0.00039380472,0.0,0.0,-0.001,0
200872089,0.21981806,0.056994293,0.00044326013,0.0,0.0,-0.001,0
200877069,0.22009027,0.056926273,0.00049392576,0.0,0.0,-0.001,0
200882029,0.22007813,0.05692096,0.0005627271,0.0,0.0,-0.001,0
200887036,0.22010691,0.057032146,0.00045524014,0.0,0.0,-0.001,0
200892072,0.22009575,0.056996375,0.00047084098,0.0,0.0,-0.001,0
200897059,0.22007391,0.057039622,0.0004306556,0.0,0.0,-0.001,0
200902029,0.21997185,0.057098057,0.0003796324,0.0,0.0,-0.001,0
200907090,0.21982443,0.057103425,0.00042239547,0.0,0.0,-0.001,0
200912076,0.2197831,0.057158817,0.00038188568,0.0,0.0,-0.001,0
200917035,0.21984738,0.057138696,0.00036827204,0.0,0.0,-0.001,0
200922037,0.21990037,0.057023052,0.00033144865,0.0,0.0,-0.001,0
200927036,0.22012009,0.057023905,0.000327936,0.0,0.0,-0.001,0
200932080,0.22006984,0.05698788,0.00025707405,0.0,0.0,-0.001,0
200937063,0.22025377,0.057162486,0.00034129416,0.0,0.0,-0.001,0
200942064,0.22017196,0.057165578,0.00032352714,0.0,0.0,-0.001,0
200947066,0.22004822,0.057215378,0.00038992942,0.0,0.0,-0.001,0
200952082,0.21995923,0.057306312,0.0004526988,0.0,0.0,-0.001,0
200957036,0.21978995,0.057421308,0.00049087906,0.0,0.0,-0.001,0
200962073,0.21979028,0.057254065,0.000554102,0.0,0.0,-0.001,0
200967037,0.2198939,0.05727799,0.00053802266,0.0,0.0,-0.001,0
200972100,0.22003868,0.057247497,0.00052283885,0.0,0.0,-0.001,0
200977061,0.21990034,0.057346586,0.00039334403,0.0,0.0,-0.001,0
200982029,0.22008248,0.05729121,0.00035764574,0.0,0.0,-0.001,0
200987062,0.22006841,0.057164412,0.00039211815,0.0,0.0,-0.001,0
200992081,0.21995509,0.05735079,0.000310002,0.0,0.0,-0.001,0
200997068,0.21981835,0.05724374,0.00040757813,0.0,0.0,-0.001,0
201002064,0.21989201,0.05714286,0.0003969962,0.0,0.0,-0.001,0
201007031,0.21994555,0.05723609,0.00037357162,0.0,0.0,-0.001,0
201012034,0.22016905,0.05730794,0.00035456425,0.0,0.0,-0.001,0
201017086,0.2202333,0.05731687,0.00040284218,0.0,0.0,-0.001,0
201022043,0.22023113,0.057246484,0.00038414774,0.0,0.0,-0.001,0
201027020,0.2202346,0.057284147,0.00042593782,0.0,0.0,-0.001,0
201032063,0.22019014,0.057282127,0.00043378398,0.0,0.0,-0.001,0
201036971,0.21997681,0.057304695,0.00047348012,0.0,0.0,-0.001,0
201042036,0.21983935,0.057427995,0.00055335724,0.0,0.0,-0.001,0
201047030,0.21987197,0.05740719,0.00050527527,0.0,0.0,-0.001,0
201052035,0.21992216,0.05736372,0.00052231294,0.0,0.0,-0.001,0
201057028,0.22005509,0.057496376,0.00039521715,0.0,0.0,-0.001,0
201062024,0.22006182,0.0575265,0.00035137084,0.0,0.0,-0.001,0
201067044,0.22030734,0.05747036,0.0003253891,0.0,0.0,-0.001,0
201072026,0.22020328,0.05737403,0.00025356674,0.0,0.0,-0.001,0
201077013,0.22013225,0.057386722,0.00035489508,0.0,0.0,-0.001,0
201081998,0.21996683,0.057415403,0.00030325298,0.0,0.0,-0.001,0
201087006,0.2199674,0.05739417,0.00041659252,0.0,0.0,-0.001,0
201092017,0.22005938,0.057375535,0.00047033202,0.0,0.0,-0.001,0
201097028,0.22010028,0.057407014,0.00045631125,0.0,0.0,-0.001,0
201101997,0.22017422,0.05752396,0.0004517915,0.0,0.0,-0.001,0
201107021,0.2201806,0.057486057,0.00042252996,0.0,0.0,-0.001,0
201112016,0.22028065,0.057417985,0.00040187725,0.0,0.0,-0.001,0
201117029,0.2200256,0.057285234,0.00042955228,0.0,0.0,-0.001,0
201122001,0.22007336,0.057363164,0.00043661034,0.0,0.0,-0.001,0
201127030,0.21976607,0.057296254,0.00045709033,0.0,0.0,-0.001,0
201132016,0.21986295,0.057318963,0.0005025801,0.0,0.0,-0.001,0
201137002,0.22001436,0.057338223,0.00042137803,0.0,0.0,-0.001,0
201142018,0.22003083,0.057439577,0.00038905395,0.0,0.0,-0.001,0
201147031,0.22010846,0.057451364,0.00035926612,0.0,0.0,-0.001,0
201152008,0.22025189,0.057475112,0.00027587963,0.0,0.0,-0.001,0
201157004,0.22028627,0.05741543,0.00035369775,0.0,0.0,-0.001,0
201162001,0.22018786,0.057416808,0.00028616874,0.0,0.0,-0.001,0
201167044,0.21988097,0.05735501,0.0004665284,0.0,0.0,-0.001,0
201172058,0.21992405,0.057376698,0.00047154614,0.0,0.0,-0.001,0
201176999,0.21999657,0.057463277,0.00048599805,0.0,0.0,-0.001,0
201181997,0.21996418,0.0574515,0.0005411976,0.0,0.0,-0.001,0
201187029,0.22006539,0.05759521,0.00044810568,0.0,0.0,-0.001,0
201192013,0.22015391,0.057564516,0.00045546476,0.0,0.0,-0.001,0
201197004,0.22042178,0.057576,0.00038198926,0.0,0.0,-0.001,0
201202025,0.22031298,0.057466116,0.00035674794,0.0,0.0,-0.001,0
201207022,0.22010513,0.057347253,0.0003811066,0.0,0.0,-0.001,0
201212039,0.2199533,0.05740535,0.00035755738,0.0,0.0,-0.001,0
201217033,0.22001809,0.057424825,0.00041137627,0.0,0.0,-0.001,0
201222025,0.22004198,0.05732081,0.0004065552,0.0,0.0,-0.001,0
201227033,0.220107,0.05756008,0.00044666504,0.0,0.0,-0.001,0
201232047,0.22018929,0.05746999,0.00040888437,0.0,0.0,-0.001,0
201237005,0.22033074,0.057536036,0.0003453652,0.0,0.0,-0.001,0
201242007,0.22034,0.057456788,0.00029474558,0.0,0.0,-0.001,0
201247009,0.22026041,0.057326052,0.00042085774,0.0,0.0,-0.001,0
201252064,0.22004703,0.057288025,0.000415133,0.0,0.0,-0.001,0
201257008,0.21998386,0.057288002,0.00050549046,0.0,0.0,-0.001,0
201262007,0.22011618,0.057272635,0.000548995,0.0,0.0,-0.001,0
201267005,0.220082,0.057414994,0.00039424747,0.0,0.0,-0.001,0
201272023,0.2201653,0.057465136,0.00041843377,0.0,0.0,-0.001,0
201277014,0.22027932,0.057565782,0.00034377765,0.0,0.0,-0.001,0
201281995,0.22042933,0.057457067,0.0003021737,0.0,0.0,-0.001,0
201287025,0.22047357,0.05737432,0.0003559611,0.0,0.0,-0.001,0
201292010,0.22036909,0.057347666,0.0002835105,0.0,0.0,-0.001,0
201297004,0.22026813,0.057357248,0.00039486127,0.0,0.0,-0.001,0
201301998,0.22033225,0.057436585,0.00040206913,0.0,0.0,-0.001,0
201307035,0.22037646,0.057421744,0.00044928066,0.0,0.0,-0.001,0
201312022,0.22027014,0.0575724,0.00043022976,0.0,0.0,-0.001,0
201317005,0.22039649,0.057576235,0.00043883896,0.0,0.0,-0.001,0
201322002,0.22061253,0.0575111,0.00044206023,0.0,0.0,-0.001,0
201327004,0.22074462,0.05740151,0.00037534517,0.0,0.0,-0.001,0
201332027,0.22058997,0.057293814,0.00035493847,0.0,0.0,-0.001,0
201337025,0.2204453,0.057213582,0.00042589894,0.0,0.0,-0.001,0
201342014,0.22041485,0.05727116,0.00044507702,0.0,0.0,-0.001,0
201347006,0.22046867,0.057254598,0.00045191182,0.0,0.0,-0.001,0
201352074,0.22045207,0.057328694,0.00046217884,0.0,0.0,-0.001,0
201357014,0.22051573,0.057444874,0.00043680888,0.0,0.0,-0.001,0
201362002,0.22054832,0.057434384,0.00036827588,0.0,0.0,-0.001,0
201367006,0.22081704,0.05744215,0.00036142074,0.0,0.0,-0.001,0
201372047,0.2208053,0.057317227,0.0002689382,0.0,0.0,-0.001,0
201377004,0.22052646,0.0572235,0.00035539316,0.0,0.0,-0.001,0
201382006,0.2205229,0.05727019,0.0003642111,0.0,0.0,-0.001,0
201387002,0.22063333,0.057309836,0.00040478757,0.0,0.0,-0.001,0
201392043,0.22050141,0.057390112,0.0004744864,0.0,0.0,-0.001,0
201397003,0.22056451,0.057561867,0.0004540262,0.0,0.0,-0.001,0
201401998,0.2206243,0.057567745,0.00044242688,0.0,0.0,-0.001,0
201407023,0.22087283,0.057500906,0.00039106715,0.0,0.0,-0.001,0
201412012,0.22104621,0.057437755,0.000379688,0.0,0.0,-0.001,0
201417005,0.22083518,0.057182644,0.00039027396,0.0,0.0,-0.001,0
201422014,0.22072951,0.057269823,0.00034749336,0.0,0.0,-0.001,0
201427012,0.22060698,0.0571935,0.00042653154,0.0,0.0,-0.001,0
201432016,0.2205938,0.057287227,0.00041313656,0.0,0.0,-0.001,0
201437042,0.22047126,0.057395257,0.000434354,0.0,0.0,-0.001,0
201442015,0.22050829,0.05745946,0.00043672943,0.0,0.0,-0.001,0
201447008,0.22070467,0.057459276,0.00036008784,0.0,0.0,-0.001,0
201452018,0.22093517,0.057395253,0.00033498992,0.0,0.0,-0.001,0
201457027,0.22095408,0.057309005,0.00031389698,0.0,0.0,-0.001,0
201461997,0.22082913,0.057299897,0.0002821726,0.0,0.0,-0.001,0
201467029,0.22078499,0.05725612,0.00038616298,0.0,0.0,-0.001,0
201472060,0.220743,0.057313062,0.00044885805,0.0,0.0,-0.001,0
201477027,0.22064257,0.05755753,0.00047818854,0.0,0.0,-0.001,0
201482046,0.22058333,0.05756889,0.0004936339,0.0,0.0,-0.001,0
201487029,0.2206869,0.0577088,0.00044868366,0.0,0.0,-0.001,0
201492048,0.22102231,0.05766152,0.00042072393,0.0,0.0,-0.001,0
201497035,0.22107708,0.057529874,0.00036058825,0.0,0.0,-0.001,0
201502028,0.2210326,0.057490718,0.00029293372,0.0,0.0,-0.001,0
201507021,0.22105381,0.057259142,0.00040052537,0.0,0.0,-0.001,0
201512011,0.22087714,0.057280373,0.00040343386,0.0,0.0,-0.001,0
201517010,0.22089729,0.057363223,0.00045082677,0.0,0.0,-0.001,0
201521996,0.22072949,0.057484157,0.0004824467,0.0,0.0,-0.001,0
201527027,0.22085129,0.057475723,0.00040978254,0.0,0.0,-0.001,0
201532013,0.22094718,0.057484705,0.00040419766,0.0,0.0,-0.001,0
201537027,0.22121903,0.057421453,0.00036113441,0.0,0.0,-0.001,0
201542017,0.22119346,0.05726923,0.00032201858,0.0,0.0,-0.001,0
201547035,0.22112,0.057112325,0.00041122647,0.0,0.0,-0.001,0
201552019,0.22110721,0.05701159,0.0004246783,0.0,0.0,-0.001,0
201557049,0.2209753,0.057205144,0.0004424847,0.0,0.0,-0.001,0
201561999,0.2208185,0.05729184,0.00049081177,0.0,0.0,-0.001,0
201567008,0.22077408,0.057385005,0.00046633388,0.0,0.0,-0.001,0
201572027,0.22080857,0.057429705,0.00045874456,0.0,0.0,-0.001,0
201577004,0.22115898,0.057402343,0.0003570272,0.0,0.0,-0.001,0
201581998,0.2212472,0.05720423,0.0003104148,0.0,0.0,-0.001,0
201587012,0.2212491,0.05710229,0.000353536,0.0,0.0,-0.001,0
201592039,0.22125864,0.056976832,0.00033913433,0.0,0.0,-0.001,0
201597034,0.22112234,0.057037354,0.0003729327,0.0,0.0,-0.001,0
201601998,0.22091874,0.05703229,0.00039291877,0.0,0.0,-0.001,0
201607023,0.22090681,0.05725131,0.0004845025,0.0,0.0,-0.001,0
201612012,0.2208222,0.05720393,0.0004807834,0.0,0.0,-0.001,0
201617030,0.22109973,0.05713438,0.00042382986,0.0,0.0,-0.001,0
201622022,0.22132057,0.05714099,0.00039283658,0.0,0.0,-0.001,0
201627032,0.22140671,0.05709792,0.0004165265,0.0,0.0,-0.001,0
201632022,0.22138062,0.056844976,0.0003799495,0.0,0.0,-0.001,0
201637005,0.22122104,0.05680203,0.00037419208,0.0,0.0,-0.001,0
201642013,0.22123659,0.057030577,0.00040567107,0.0,0.0,-0.001,0
201647008,0.2210813,0.05711919,0.00041742343,0.0,0.0,-0.001,0
201652014,0.22095764,0.05714047,0.00041509484,0.0,0.0,-0.001,0
201657013,0.22099608,0.05731621,0.00038362833,0.0,0.0,-0.001,0
201661998,0.22130485,0.057384375,0.00033855936,0.0,0.0,-0.001,0
201667035,0.22153726,0.057214353,0.00040805622,0.0,0.0,-0.001,0
201672027,0.22162372,0.057194877,0.0003473363,0.0,0.0,-0.001,0
201677028,0.22145708,0.05703044,0.00036836925,0.0,0.0,-0.001,0
201681999,0.22152217,0.057071738,0.00037854112,0.0,0.0,-0.001,0
201687006,0.22133824,0.057262354,0.0004602336,0.0,0.0,-0.001,0
201692019,0.22108428,0.057266887,0.00046419623,0.0,0.0,-0.001,0
201697003,0.22112012,0.057285547,0.0004480176,0.0,0.0,-0.001,0
201702000,0.2213465,0.057215683,0.00045840925,0.0,0.0,-0.001,0
201707021,0.22146505,0.057219546,0.00035310612,0.0,0.0,-0.001,0
201712039,0.22159182,0.057030614,0.00035303636,0.0,0.0,-0.001,0
201717025,0.22169828,0.05675866,0.00036296787,0.0,0.0,-0.001,0
201722023,0.22157653,0.056773204,0.00036278277,0.0,0.0,-0.001,0
201727031,0.22140361,0.05698859,0.0004059949,0.0,0.0,-0.001,0
201732039,0.22122903,0.05692698,0.00042007078,0.0,0.0,-0.001,0
201737004,0.22121567,0.05713936,0.00042091505,0.0,0.0,-0.001,0
201742014,0.22121099,0.05722439,0.00041373243,0.0,0.0,-0.001,0
201747032,0.22132882,0.057168413,0.00038654445,0.0,0.0,-0.001,0
201752049,0.22160752,0.057127174,0.0003456725,0.0,0.0,-0.001,0
201757029,0.22169384,0.056994952,0.00036887458,0.0,0.0,-0.001,0
201761997,0.22177488,0.05693371,0.000364704,0.0,0.0,-0.001,0
201767032,0.2216101,0.056873452,0.00037081112,0.0,0.0,-0.001,0
201772033,0.22136545,0.057023622,0.00041719613,0.0,0.0,-0.001,0
201777003,0.2213226,0.057135813,0.00045498594,0.0,0.0,-0.001,0
201781997,0.22126894,0.05723336,0.000462945,0.0,0.0,-0.001,0
201787004,0.22138838,0.05713613,0.00041053866,0.0,0.0,-0.001,0
201792042,0.22155277,0.057256468,0.00033981356,0.0,0.0,-0.001,0
201796999,0.22177592,0.057070665,0.0004079802,0.0,0.0,-0.001,0
201801996,0.22185849,0.05697157,0.00036948474,0.0,0.0,-0.001,0
201807029,0.22181824,0.05682064,0.00043766046,0.0,0.0,-0.001,0
201812018,0.22159721,0.057019822,0.00044632578,0.0,0.0,-0.001,0
201817003,0.22154528,0.057063196,0.00040203636,0.0,0.0,-0.001,0
201822002,0.2213212,0.057058927,0.00042581972,0.0,0.0,-0.001,0
201827007,0.22149585,0.057112314,0.0003923368,0.0,0.0,-0.001,0
201832010,0.221435,0.05719345,0.00037146176,0.0,0.0,-0.001,0
201837008,0.22180921,0.05706779,0.00038243236,0.0,0.0,-0.001,0
201842013,0.22202066,0.056802098,0.00036111695,0.0,0.0,-0.001,0
201847008,0.22187631,0.05675359,0.0003713285,0.0,0.0,-0.001,0
201852017,0.22185652,0.056887753,0.00037656527,0.0,0.0,-0.001,0
201857015,0.22161433,0.05699411,0.00043109021,0.0,0.0,-0.001,0
201861999,0.22139844,0.05698303,0.00044158616,0.0,0.0,-0.001,0
201867005,0.22139904,0.057217464,0.0004188686,0.0,0.0,-0.001,0
201872030,0.22147447,0.05726847,0.00038093113,0.0,0.0,-0.001,0
201877005,0.22160727,0.05716305,0.0004182635,0.0,0.0,-0.001,0
201882035,0.22187349,0.05703571,0.00036611283,0.0,0.0,-0.001,0
201887034,0.22195058,0.056886617,0.0003840276,0.0,0.0,-0.001,0
201892038,0.22186267,0.05685917,0.00037413544,0.0,0.0,-0.001,0
201897045,0.221663,0.056880653,0.00040916647,0.0,0.0,-0.001,0
201901995,0.22145808,0.056896813,0.0004384387,0.0,0.0,-0.001,0
201907020,0.22145092,0.056966905,0.00043359632,0.0,0.0,-0.001,0
201912011,0.22141743,0.056877784,0.0004524782,0.0,0.0,-0.001,0
201917002,0.22146793,0.05697337,0.00042806257,0.0,0.0,-0.001,0
201922000,0.22186129,0.056952294,0.0003959518,0.0,0.0,-0.001,0
201927030,0.22198042,0.05658479,0.00040437386,0.0,0.0,-0.001,0
201932022,0.22203569,0.056703787,0.0003800251,0.0,0.0,-0.001,0
201937011,0.22171429,0.05670769,0.0004025194,0.0,0.0,-0.001,0
201942016,0.2216175,0.056730688,0.00041892138,0.0,0.0,-0.001,0
201947017,0.22145152,0.056649074,0.000425836,0.0,0.0,-0.001,0
201952038,0.22138153,0.05676859,0.00044463607,0.0,0.0,-0.001,0
201957037,0.22129712,0.056854326,0.00037495556,0.0,0.0,-0.001,0
201962026,0.221603,0.05681969,0.00037062314,0.0,0.0,-0.001,0
201967012,0.22180568,0.05658844,0.00039898293,0.0,0.0,-0.001,0
201972030,0.22185461,0.056562476,0.00041118,0.0,0.0,-0.001,0
201977002,0.2219034,0.056546092,0.00042601002,0.0,0.0,-0.001,0
201981997,0.2215874,0.056500766,0.00040251834,0.0,0.0,-0.001,0
201987029,0.22149895,0.05664828,0.00043631464,0.0,0.0,-0.001,0
201992010,0.22127308,0.05657645,0.00046833197,0.0,0.0,-0.001,0
201997007,0.22127351,0.05673243,0.00041191236,0.0,0.0,-0.001,0
202002005,0.22121957,0.05663787,0.00039180322,0.0,0.0,-0.001,0
202007027,0.22150318,0.056615844,0.00041176277,0.0,0.0,-0.001,0
202012010,0.22170366,0.056386583,0.0004157589,0.0,0.0,-0.001,0
202017030,0.22168085,0.056488443,0.00039139722,0.0,0.0,-0.001,0
202021997,0.22148485,0.05651086,0.000424863,0.0,0.0,-0.001,0
202027007,0.22129618,0.056592092,0.0004019677,0.0,0.0,-0.001,0
