timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
200523944,200333649,0.014626613,-0.044257272,0.0035286434,0.0127866715,0.049290955,-0.17915535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15459657,0.0,0.0,0.0,0.0,0.0,0.0,0.0004195571,-0.00048885826,-0.0041466057,0.0004195571,0.0021368805,0.00026342645,-1.680851e-05,0.0,0.0,0.0,0.0,0.0,0.0
201024180,200833649,-0.010988258,-0.05285511,0.0016167276,-0.00063125417,0.04824215,-0.16937661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27267623,0.0,0.0,0.0,0.0,0.0,0.0,0.0008300245,-0.00064872886,-0.0042645633,0.0008300245,0.016483206,-0.00092580914,-0.00036978722,0.0,0.0,0.0,0.0,0.0,0.0
201524177,201333648,0.043116964,-0.031789232,0.010060605,0.016971728,0.044169545,-0.17332506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014072657,0.0,0.0,0.0,0.0,0.0,0.0,0.0009817183,-0.0012689703,-0.0033845976,0.0009817183,-0.0027303826,-0.0033093654,-0.00011461973,0.0,0.0,0.0,0.0,0.0,0.0
202024199,201833648,-0.07594354,0.027822513,0.074421085,-0.00079085305,0.04863465,-0.1185348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2773037,0.0,0.0,0.0,0.0,0.0,0.0,0.0014286041,-0.00032367522,-0.004055105,0.0014286041,0.007267504,0.016085835,0.0004271865,0.0,0.0,0.0,0.0,0.0,0.0
202524167,202333648,0.05357275,-0.033041343,0.054791823,0.019565374,0.03128445,-0.12308931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18040824,0.0,0.0,0.0,0.0,0.0,0.0,0.00022575259,-0.002011953,-0.0029464886,0.00022575259,-0.004931687,-0.0117366575,-0.0005143881,0.0,0.0,0.0,0.0,0.0,0.0
203024164,202833648,-0.00986827,0.08160854,-0.0077762455,0.007319765,0.039274335,-0.14458466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24824142,0.0,0.0,0.0,0.0,0.0,0.0,6.195903e-05,-0.002453727,-0.002281256,6.195903e-05,0.0059392797,-0.0008308254,-0.00012165308,0.0,0.0,0.0,0.0,0.0,0.0
203524159,203333648,0.040413927,-0.03604167,0.029705953,0.019403655,0.02077818,-0.12548542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587038,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002976656,-0.0019622045,-0.001371257,-0.0002976656,-0.00468563,0.006702088,0.00030052662,0.0,0.0,0.0,0.0,0.0,0.0
204024165,203833648,0.017304339,-0.025490474,-0.037492186,0.018617947,0.01125288,-0.14400244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08209658,0.0,0.0,0.0,0.0,0.0,0.0,0.0017113388,-0.0015464853,-0.0028387606,0.0017113388,0.017946951,-0.0020962842,-0.00045704842,0.0,0.0,0.0,0.0,0.0,0.0
204524164,204333648,-0.015879106,0.050043356,-0.022862453,0.013699481,0.013632894,-0.12383366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32758427,0.0,0.0,0.0,0.0,0.0,0.0,0.0026212633,-0.001550853,-0.003004454,0.0026212633,-0.0012606038,0.028296009,0.0007804036,0.0,0.0,0.0,0.0,0.0,0.0
205024197,204833648,-0.019986764,0.015711945,-0.026509702,-0.002559998,0.01095891,-0.11594725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25790572,0.0,0.0,0.0,0.0,0.0,0.0,0.00558877,-0.0018942914,-0.0032398403,0.00558877,0.0028942218,0.036514994,0.00077462196,0.0,0.0,0.0,0.0,0.0,0.0
205524170,205333648,0.0439532,-0.002287209,0.011847893,0.009043538,0.011752129,-0.07571268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599914,0.0,0.0,0.0,0.0,0.0,0.0,0.011568725,-0.0023209378,-0.0053883865,0.011568725,-0.012770883,0.025451962,0.0005285144,0.0,0.0,0.0,0.0,0.0,0.0
206024166,205833648,-0.023129001,-0.057298727,-0.10245641,-0.028632956,0.0116016865,-0.024419546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25188255,0.0,0.0,0.0,0.0,0.0,0.0,0.014745563,-0.0016823626,-0.0033849925,0.014745563,0.004243167,0.031160448,-0.00065249205,0.0,0.0,0.0,0.0,0.0,0.0
207024195,206833649,0.09538599,0.10002659,-0.20367736,-0.00029066205,0.018859506,0.054667473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41171575,0.0,0.0,0.0,0.0,0.0,0.0,0.015203208,-0.0014099786,-0.0026449412,0.015203208,0.1555096,0.0029287376,-0.015539169,0.0,0.0,0.0,0.0,0.0,0.0
207524180,207333648,0.020336762,-0.05463176,-0.13432765,-0.012270272,0.0064002275,0.09465456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627852,0.0,0.0,0.0,0.0,0.0,0.0,0.0147847235,-0.0017423162,-0.003041409,0.0147847235,0.11776165,0.0010309331,-0.007862687,0.0,0.0,0.0,0.0,0.0,0.0
208024194,207833648,-0.03661236,0.057999767,-0.13343304,-0.0016405731,0.0139859915,0.12877607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31687355,0.0,0.0,0.0,0.0,0.0,0.0,0.014450312,0.00068681804,-0.004799053,0.014450312,0.0050140256,-0.040538803,-0.0009549856,0.0,0.0,0.0,0.0,0.0,0.0
208524109,208333651,0.0590498,-0.07223554,-0.10716033,-0.003585996,0.002590537,0.15877724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094369,0.0,0.0,0.0,0.0,0.0,0.0,0.0047195256,0.0002975956,-0.0009343177,0.0047195256,-0.04066083,0.025050275,-0.0008582473,0.0,0.0,0.0,0.0,0.0,0.0
209024103,208833648,0.1067673,0.017571367,-0.07259953,0.016109476,0.016748786,0.19912577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908682,0.0,0.0,0.0,0.0,0.0,0.0,0.0013921559,-0.0016042285,-0.0012549013,0.0013921559,-0.038722165,0.08156816,-0.00059878826,0.0,0.0,0.0,0.0,0.0,0.0
209524137,209333648,0.1058251,-0.022057652,-0.042497516,0.034234047,0.033136487,0.20842123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427788,0.0,0.0,0.0,0.0,0.0,0.0,0.001548022,-3.3666147e-05,0.001431182,0.001548022,-0.104830615,-0.09186559,0.0042322874,0.0,0.0,0.0,0.0,0.0,0.0
210024141,209833648,-0.027438164,0.026215553,-0.017907143,0.03178397,0.06067264,0.22182894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467551,0.0,0.0,0.0,0.0,0.0,0.0,0.0009818673,-0.000503412,0.00088874996,0.0009818673,-0.090580925,-0.023698783,0.012979507,0.0,0.0,0.0,0.0,0.0,0.0
210524105,210333648,-0.05547875,-0.058553815,-0.06790125,0.04056239,0.0744133,0.18851233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47146797,0.0,0.0,0.0,0.0,0.0,0.0,0.0012795255,0.0003115132,0.0012795255,-0.00062841177,-0.0920403,-0.009618844,0.009304345,0.0,0.0,0.0,0.0,0.0,0.0
211524005,211333648,-0.004107833,-0.01986456,-0.09179628,0.04690385,0.09047747,0.17117977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38845253,0.0,0.0,0.0,0.0,0.0,0.0,0.0016762316,0.0009779623,0.00049482286,0.0016762316,0.17048189,0.12375836,-0.036720037,0.0,0.0,0.0,0.0,0.0,0.0
212023950,211833648,-0.03427744,-0.062058926,-0.07849491,0.036854506,0.06851387,0.17773151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122302055,0.0,0.0,0.0,0.0,0.0,0.0,0.0021291003,0.0014928652,0.0021291003,-0.00302881,0.024878748,-0.040467005,-0.0017995238,0.0,0.0,0.0,0.0,0.0,0.0
212523938,212333648,-0.01617229,0.06357193,0.20382327,0.034434795,0.06212902,-0.00625515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5968294,0.0,0.0,0.0,0.0,0.0,0.0,0.001729019,-0.00011980999,0.001729019,-0.00021141768,0.17974314,0.043351498,-0.019564092,0.0,0.0,0.0,0.0,0.0,0.0
213023944,212833648,0.019327462,0.050876617,0.115266204,0.021270275,0.016495705,-0.042193413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768629,0.0,0.0,0.0,0.0,0.0,0.0,0.0026423857,-0.0024396358,0.0026423857,0.0026381016,0.09916929,-0.12224422,0.0012974739,0.0,0.0,0.0,0.0,0.0,0.0
213523936,213333648,-0.117329836,0.082386136,0.032709897,-0.03462124,-0.05982876,-0.12176609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07422733,0.0,0.0,0.0,0.0,0.0,0.0,0.0036669374,0.0014261939,0.0020242557,0.0036669374,0.14039516,-0.11694038,-0.0026624799,0.0,0.0,0.0,0.0,0.0,0.0
214023938,213833648,-0.09425337,0.009321809,-0.019976437,-0.046599865,-0.110980034,-0.13701248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022199675,0.00021055155,0.0022199675,0.0021624565,0.16016166,-0.026784789,-0.0009828806,0.0,0.0,0.0,0.0,0.0,0.0
214523942,214333648,0.22705302,-0.08457072,0.0028145313,-0.010664463,-0.14921951,-0.15028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019220412,0.0014192075,0.0008653626,0.0019220412,0.08079902,0.03745035,0.00035059452,0.0,0.0,0.0,0.0,0.0,0.0
215023967,214833648,-0.0014612302,0.05289359,-0.13665408,-0.026670933,-0.12565231,-0.29998684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014668852,0.000908711,0.0014668852,0.001098007,0.04585964,-0.020119976,-0.0031673312,0.0,0.0,0.0,0.0,0.0,0.0
215523940,215333648,-0.15993543,-0.009729654,-0.17083985,-0.036546707,-0.12074947,-0.3471098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011221766,-0.0002861498,-0.0001661405,0.0011221766,-0.05235364,-0.0021966286,-0.0011079907,0.0,0.0,0.0,0.0,0.0,0.0
216023938,215833648,-0.010874733,0.057692587,-0.1433624,-0.018889427,-0.108181,-0.38045883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008301651,0.0008301651,-0.00040069222,4.1365623e-05,-0.08543883,-0.055857703,-0.0022241473,0.0,0.0,0.0,0.0,0.0,0.0
216523965,216333648,-0.042269636,0.10176493,-0.13107866,-0.008189201,-0.07714844,-0.39625645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44945717,0.0,0.0,0.0,0.0,0.0,0.0,0.0020255279,0.0020255279,-0.0015970618,-0.00046676397,0.1406304,-0.085852206,-0.03991419,0.0,0.0,0.0,0.0,0.0,0.0
217023936,216833648,0.04031098,-0.07272929,-0.1305641,0.048189163,-0.061667442,-0.48889542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26429272,0.0,0.0,0.0,0.0,0.0,0.0,0.0022140443,-0.0020008483,-0.0004767999,0.0022140443,0.13151488,0.08506924,-0.024858236,0.0,0.0,0.0,0.0,0.0,0.0
217523940,217333648,0.19368315,0.085107215,-0.19662839,0.06059265,-0.046471596,-0.54953384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15872383,0.0,0.0,0.0,0.0,0.0,0.0,0.0020730793,0.00023292145,0.002047114,0.0020730793,-0.13476983,-0.100514874,-0.013346612,0.0,0.0,0.0,0.0,0.0,0.0
218023942,217833648,0.04234758,0.012258634,-0.108019054,0.04735899,-0.059293747,-0.4549818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23770905,0.0,0.0,0.0,0.0,0.0,0.0,0.0035294387,0.0035294387,-0.0003822893,0.0032002926,0.18093827,0.2312212,-0.08474618,0.0,0.0,0.0,0.0,0.0,0.0
218523938,218333648,0.014167845,0.01513803,-0.13238028,0.09593153,0.026975632,-0.43049812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01599884,0.0,0.0,0.0,0.0,0.0,0.0,0.0009805262,-0.003949904,-0.0031516105,0.0009805262,0.12318328,-0.059572563,-0.052502453,0.0,0.0,0.0,0.0,0.0,0.0
219023939,218833648,-0.012387514,0.26340044,-0.19846216,0.094917774,0.07675743,-0.46694088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605364,0.0,0.0,0.0,0.0,0.0,0.0,0.0028231367,-0.0022726166,0.0028231367,0.0010391772,0.3123062,-0.059022184,-0.056679964,0.0,0.0,0.0,0.0,0.0,0.0
219523940,219333648,0.21918565,-0.0018303394,-0.14206812,0.12562561,0.009988785,-0.4796772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674614,0.0,0.0,0.0,0.0,0.0,0.0,0.002076082,0.0005021277,0.002076082,0.00086575747,0.19799244,-0.01804656,-0.036691844,0.0,0.0,0.0,0.0,0.0,0.0
220023940,219833648,0.068006575,-0.08042228,-0.09906614,0.116196156,-0.009970665,-0.4721918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46404648,0.0,0.0,0.0,0.0,0.0,0.0,0.0010489747,0.00016145827,0.0010489747,-4.7892332e-05,0.16333121,0.10978874,-0.034413815,0.0,0.0,0.0,0.0,0.0,0.0
221023936,220833648,0.01062268,0.0014146566,-0.17595202,0.08971834,-0.034578323,-0.53131485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27283,0.0,0.0,0.0,0.0,0.0,0.0,0.0012119412,-0.00044904742,0.0012119412,-9.834766e-06,-0.13409415,-0.07792756,-0.015180409,0.0,0.0,0.0,0.0,0.0,0.0
221523974,221333648,-0.010169819,-0.014887929,-0.14233872,0.07309437,-0.07366562,-0.5470123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377247,0.0,0.0,0.0,0.0,0.0,0.0,0.0024735332,-0.0008939686,0.0015001148,0.0024735332,0.09720719,-0.092463344,-0.010445893,0.0,0.0,0.0,0.0,0.0,0.0
222023938,221833648,-0.018609576,-0.052540824,-0.20626807,0.062434196,-0.094789505,-0.56636333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22715855,0.0,0.0,0.0,0.0,0.0,0.0,0.0017363876,-0.00054632174,0.0017363876,0.0011285543,0.1661673,0.011821153,-0.015305221,0.0,0.0,0.0,0.0,0.0,0.0
222523953,222333648,-0.024150163,0.00031153113,-0.17199036,0.07441521,-0.08256817,-0.51187706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09732723,0.0,0.0,0.0,0.0,0.0,0.0,0.0006085932,-0.00027538976,-0.0012575611,0.0006085932,-0.14606827,0.009260021,0.0012189746,0.0,0.0,0.0,0.0,0.0,0.0
223023936,222833648,-0.11022881,-0.015824482,-0.18203825,0.07371235,-0.06402874,-0.50497437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299057,0.0,0.0,0.0,0.0,0.0,0.0,0.00057433546,-0.0014522015,0.00057433546,0.00054708123,-0.09416747,0.044685602,-0.0009096861,0.0,0.0,0.0,0.0,0.0,0.0
