timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
237262318,-5.7658434,-13.907815,nan,0.0017073393,0.2509159,-0.29752576,-0.48148525,-0.03669838,-0.3794525,-0.035696864,-0.0027207832,-0.7270579,-1.9502478,1e-45
237362321,-5.7658434,-13.907815,nan,-0.0026722192,0.26140454,-0.2975258,-0.43014532,-0.09816357,-0.40827572,-0.031979598,-0.0072980714,-0.7290613,-1.9502478,1e-45
237462312,-5.7658434,-13.907815,nan,-0.0056112525,0.27251926,-0.29925475,-0.3863786,0.07178047,-0.33927137,-0.028534826,0.0053011305,-0.72421724,-1.9502478,1e-45
237762342,-5.7658434,-13.907815,nan,-0.0073620793,0.29712597,-0.29752576,-0.31006122,0.18500423,-0.37308913,-0.022972265,0.013706862,-0.72659165,-1.9502478,1e-45
237862286,-5.7658434,-13.907815,nan,-0.009432721,0.30603185,-0.29752576,-0.384512,0.14072724,-0.40846777,-0.028589685,0.010463516,-0.7291492,-1.9502478,1e-45
237962276,-5.7658434,-13.907815,nan,-0.010937118,0.313692,-0.29752576,-0.33408433,0.1442697,-0.37111434,-0.024746228,0.0106863165,-0.7264009,-1.9502478,1e-45
238062292,-5.7658434,-13.907815,nan,-0.011451721,0.31967607,-0.29792392,-0.36443725,0.11893516,-0.41820186,-0.027120009,0.008850694,-0.72977704,-1.9502478,1e-45
238162271,-5.7658434,-13.907815,nan,-0.010699295,0.325565,-0.30081877,-0.29970327,0.102632165,-0.36340842,-0.022184785,0.0075970897,-0.7258633,-1.9502478,1e-45
238262278,-5.7658434,-13.907815,nan,-0.010480046,0.3306775,-0.30081877,-0.3323099,0.06662435,-0.294892,-0.024428915,0.0048977183,-0.72093344,-1.9502478,1e-45
238362283,-5.7658434,-13.907815,nan,-0.008602381,0.33312097,-0.29960212,-0.3028991,0.1622224,-0.48924804,-0.022696119,0.0121552665,-0.7348029,-1.9502478,1e-45
238462276,-5.7658434,-13.907815,nan,-0.0039836406,0.33149108,-0.29752576,-0.18330407,0.04413461,-0.2639512,-0.01343317,0.00323434,-0.7187692,-1.9502478,1e-45
238562245,-5.7658434,-13.907815,nan,0.003370285,0.32683247,-0.29752576,-0.1644693,-0.022192761,-0.16328984,-0.011933464,-0.0016102487,-0.7115354,-1.9502478,1e-45
238662315,-5.7658434,-13.907815,nan,0.011071658,0.3221929,-0.29752576,-0.041043006,-0.07960107,-0.2403597,-0.0030023444,-0.005822913,-0.7171569,-1.9502478,1e-45
238762326,-5.7658434,-13.907815,nan,0.018053675,0.3159778,-0.29752576,-0.15282878,-0.1233498,-0.42493337,-0.011382528,-0.009186964,-0.7303318,-1.9502478,1e-45
238862348,-5.7658434,-13.907815,nan,0.025521303,0.3061315,-0.29752576,-0.14895493,-0.13097769,-0.63246465,-0.0113168,-0.009950986,-0.7451305,-1.9502478,1e-45
238962319,-5.7658434,-13.907815,nan,0.03377397,0.29335612,-0.2992487,-0.11703447,-0.23603296,-0.42173198,-0.008712084,-0.01757037,-0.73001003,-1.9502478,1e-45
239062625,-5.7658434,-13.907815,nan,0.040777277,0.27779484,-0.29913762,-0.10323615,-0.240382,-0.692359,-0.007888662,-0.01836849,-0.74940705,-1.9502478,1e-45
239162286,-5.7658434,-13.907815,nan,0.046295665,0.26182494,-0.29752576,-0.091679044,-0.27618274,-0.46586272,-0.006854641,-0.020649577,-0.73325336,-1.9502478,1e-45
239262291,-3.6850133,-14.156381,-18.659094,2.0278883,0.010460568,0.60377693,3.1503863,-0.68532526,2.736203,0.16207623,-0.035257563,-0.5045172,-1.9528745,0.0
239362335,-3.5850132,-14.156381,-18.659094,2.1183457,-0.0039120675,0.59817696,3.1548939,-0.60567623,1.5736713,0.18905945,-0.036295615,-0.5876711,-1.9528745,0.0
239462287,-3.4850132,-14.156381,-18.659094,2.1966212,-0.013898802,0.5653534,3.0331852,-0.57760805,0.6431778,0.20230748,-0.03852532,-0.654084,-1.9528745,0.0
239562513,-3.385013,-14.156381,-18.659094,2.2546976,-0.018598175,0.51589584,2.5559654,-0.5426427,-0.049153052,0.18335965,-0.038928065,-0.70350856,-1.9528745,0.0
239662258,-3.2850132,-14.156381,-18.659094,2.2857394,-0.020085812,0.46035004,2.148708,-0.49659422,-0.45395365,0.16047479,-0.037087798,-0.7324033,-1.9528745,0.0
239762253,-3.1850133,-14.156381,-18.659094,2.2925162,-0.021575259,0.40449905,1.8913358,-0.43411112,-0.6798945,0.14434467,-0.033130884,-0.74843395,-1.9528745,0.0
239862283,-3.0850132,-14.156381,-18.659094,2.2816315,-0.02271862,0.35272026,1.6539558,-0.33242676,-0.8050389,0.12773864,-0.025674045,-0.75739026,-1.9528745,0.0
239962278,-2.9850132,-14.156381,-18.659094,2.2557724,-0.02262802,0.30734634,1.4651226,-0.3704166,-0.800169,0.11311412,-0.028597847,-0.75711614,-1.9528745,0.0
240062508,-2.885013,-14.156381,-18.659094,2.216861,-0.018889904,0.26747513,1.2418705,-0.42269516,-0.7359959,0.09529796,-0.032436546,-0.75253546,-1.9528745,0.0
240162288,-2.885013,-14.156381,-18.659094,2.0709069,-0.015047598,0.23166084,0.93548316,-0.40551376,-0.73191714,0.071754165,-0.031104032,-0.7521952,-1.9528745,0.0
240262254,-2.885013,-14.156381,-18.659094,1.917781,-0.011664629,0.19844627,0.5524156,-0.3142412,-0.7584913,0.042480633,-0.024165077,-0.7541412,-1.9528745,0.0
240362316,-2.885013,-14.156381,-18.659094,1.758978,-0.007127428,0.16634369,0.3514304,-0.2891716,-0.7478587,0.026997231,-0.02221445,-0.7533677,-1.9528745,0.0
240462256,-2.885013,-14.156381,-18.659094,1.5973973,-3.8957594e-05,0.13625526,0.09973877,-0.22965187,-0.7799475,0.007685925,-0.0176971,-0.7556621,-1.9528745,0.0
240562456,-2.885013,-14.156381,-18.659094,1.4385604,0.0070757866,0.10768318,-0.20956433,-0.25167364,-0.7497741,-0.016101122,-0.01933644,-0.7534919,-1.9528745,0.0
240662338,-2.885013,-14.156381,-18.659094,1.2806535,0.014773083,0.08081436,-0.37910002,-0.19772537,-0.80050504,-0.029269135,-0.015265762,-0.75712603,-1.9528745,0.0
240762292,-2.885013,-14.156381,-18.659094,1.1239742,0.025436591,0.05480385,-0.5980392,-0.21298206,-0.7946794,-0.046147827,-0.016434807,-0.7567243,-1.9528745,0.0
240862292,-2.885013,-14.156381,-18.659094,0.9710824,0.035415173,0.031845093,-0.7002939,-0.1422659,-0.7722196,-0.053924054,-0.010954764,-0.7551211,-1.9528745,0.0
240962292,-2.885013,-14.156381,-18.659094,0.82469356,0.04292493,0.010932922,-0.86613345,-0.1574374,-0.74183595,-0.06649928,-0.0120875975,-0.7529237,-1.9528745,0.0
241062510,-2.885013,-14.156381,-18.659094,0.68739206,0.05011668,-0.007961273,-0.9183494,-0.19034292,-0.74530214,-0.07053346,-0.014619214,-0.75319976,-1.9528745,0.0
241162288,-2.885013,-14.156381,-18.659094,0.55909586,0.05638704,-0.024494171,-1.0122559,-0.23386416,-0.7186402,-0.0775498,-0.017916536,-0.75129664,-1.9528745,0.0
241262291,-2.885013,-14.156381,-18.659094,0.43901405,0.061680745,-0.039665222,-1.0520377,-0.14797416,-0.7479931,-0.08082211,-0.011368018,-0.75339186,-1.9528745,0.0
241362302,-2.885013,-14.156381,-18.659094,0.32875544,0.065974236,-0.05366707,-1.1370639,-0.17498711,-0.7214855,-0.087129004,-0.013408615,-0.75144476,-1.9528745,0.0
241462319,-2.885013,-14.156381,-18.659094,0.22789921,0.070821285,-0.06609535,-1.1695824,-0.17341821,-0.7258642,-0.08966436,-0.01329486,-0.7518123,-1.9528745,0.0
241562503,-2.885013,-14.156381,-18.659094,0.13716924,0.07498521,-0.076963425,-1.1736978,-0.16776225,-0.7346611,-0.09005525,-0.012872028,-0.7524402,-1.9528745,0.0
241662322,-2.885013,-14.156381,-18.659094,0.057285104,0.07703547,-0.08516693,-1.1866019,-0.22521697,-0.62776166,-0.09010613,-0.01710214,-0.7446803,-1.9528745,0.0
241762268,-2.885013,-14.156381,-18.659094,-0.014841485,0.07835641,-0.09015274,-1.1433811,-0.22962044,-0.6205989,-0.08677939,-0.017427541,-0.7442984,-1.9528745,0.0
241862254,-2.885013,-14.156381,-18.659094,-0.07876184,0.0793077,-0.09292793,-1.1569512,-0.18182473,-0.5636934,-0.08732996,-0.013724647,-0.7402365,-1.9528745,0.0
241962307,-2.885013,-14.156381,-18.659094,-0.13274279,0.0789761,-0.09395599,-1.122735,-0.2455926,-0.5439744,-0.08458611,-0.018502785,-0.73882896,-1.9528745,0.0
242062441,-2.885013,-14.156381,-18.659094,-0.1762582,0.07677817,-0.09444046,-1.0482717,-0.23837572,-0.5540602,-0.07905337,-0.017976642,-0.73954886,-1.9528745,0.0
242162255,-2.885013,-14.156381,-18.659094,-0.21084417,0.07340155,-0.09480667,-1.0001904,-0.26944685,-0.57404864,-0.07557264,-0.020358935,-0.7409757,-1.9528745,0.0
242262259,-2.885013,-14.156381,-18.659094,-0.23791426,0.06843581,-0.09584427,-0.9265268,-0.31903473,-0.5727787,-0.06999489,-0.024101624,-0.74084747,-1.9528745,0.0
242562454,-2.885013,-14.156381,-18.659094,-0.27118745,0.059117697,-0.09931564,-0.72593933,-0.19034603,-0.61474824,-0.05505716,-0.014436347,-0.7437618,-1.9528745,0.0
242662293,-2.885013,-14.156381,-18.659094,-0.27054963,0.057963464,-0.09810257,-0.60385895,-0.17167951,-0.5631367,-0.045572396,-0.0129564125,-0.7400982,-1.9528745,0.0
242762324,-2.885013,-14.156381,-18.659094,-0.26430872,0.058137417,-0.095609665,-0.5242782,-0.13085651,-0.5965817,-0.039700035,-0.009908876,-0.74258405,-1.9528745,0.0
242862297,-2.885013,-14.156381,-18.659094,-0.25272155,0.058175467,-0.093790054,-0.49608,-0.19764784,-0.5346537,-0.03733734,-0.014875914,-0.73810005,-1.9528745,0.0
242962338,-2.885013,-14.156381,-18.659094,-0.2363956,0.058979083,-0.09014511,-0.37664992,-0.1668541,-0.49447417,-0.028241653,-0.012510916,-0.7352956,-1.9528745,0.0
243062500,-2.885013,-14.156381,-18.659094,-0.21596573,0.060078047,-0.08540535,-0.32065633,-0.2064135,-0.45455778,-0.023948735,-0.015416324,-0.7324464,-1.9528745,0.0
243162297,-5.3508964,-14.138813,-18.890886,-2.5328329,0.07638679,-0.31244278,-3.9240496,-0.21853182,-1.3891248,-0.3197756,-0.017808426,-0.7991559,-1.9528745,0.0
243262335,-5.439053,-14.142381,-18.843815,-2.5708609,0.07158504,-0.2556095,-3.719043,-0.1004248,-0.84521544,-0.28834587,-0.0077861627,-0.7603316,-1.9528745,0.0
243362285,-5.52721,-14.145947,-18.796745,-2.589471,0.06756968,-0.19238472,-3.3300176,-0.11073883,-0.4548481,-0.24863884,-0.008268417,-0.73222274,-1.9528745,0.0
243462289,-5.615367,-14.149515,-18.749674,-2.581722,0.06396294,-0.12976074,-2.7969706,-0.120158784,-0.3614294,-0.20700637,-0.008893062,-0.72579885,-1.9528745,0.0
243562503,-5.615367,-14.149515,-18.749674,-2.4608831,0.06352896,-0.11946106,-2.2044604,-0.08570716,-0.4933529,-0.16526589,-0.0064253686,-0.7351943,-1.9528745,0.0
243662253,-5.615367,-14.149515,-18.749674,-2.3203244,0.06360054,-0.11249924,-1.7801394,-0.123921975,-0.525868,-0.13387969,-0.009319852,-0.7375326,-1.9528745,0.0
243762255,-5.615367,-14.149515,-18.749674,-2.1659498,0.06556926,-0.1064682,-1.3432854,-0.074477926,-0.5432894,-0.10119423,-0.005610674,-0.7387672,-1.9528745,0.0
243862268,-5.615367,-14.149515,-18.749674,-2.0015645,0.06736946,-0.10037041,-0.9440184,-0.2439124,-0.51736754,-0.07092801,-0.018326147,-0.73681563,-1.9528745,0.0
243962254,-5.615367,-14.149515,-18.749674,-1.8290485,0.06650696,-0.09418869,-0.7139417,-0.15004705,-0.39714444,-0.053021476,-0.011143369,-0.72830284,-1.9528745,0.0
244062494,-5.615367,-14.149515,-18.749674,-1.6519998,0.065109015,-0.0856781,-0.4376048,-0.24070162,-0.33357543,-0.032298505,-0.017765578,-0.7237897,-1.9528745,0.0
244162244,-5.615367,-14.149515,-18.749674,-1.4744915,0.063034296,-0.0754261,-0.09284945,-0.21181123,-0.26455808,-0.006805691,-0.015525368,-0.71883744,-1.9528745,0.0
244262321,-5.615367,-14.149515,-18.749674,-1.2956177,0.06269183,-0.06493187,0.15079212,-0.19150226,-0.24303341,0.011030472,-0.014008425,-0.71734774,-1.9528745,0.0
244362253,-5.615367,-14.149515,-18.749674,-1.1189595,0.060959578,-0.05508995,0.32460684,-0.29174963,-0.18748236,0.023613498,-0.021223303,-0.7133821,-1.9528745,0.0
244462256,-5.615367,-14.149515,-18.749674,-0.9493409,0.05825157,-0.045980453,0.5703323,-0.26544997,-0.23914272,0.041700765,-0.019408803,-0.7170195,-1.9528745,0.0
244562513,-5.615367,-14.149515,-18.749674,-0.78821677,0.05557709,-0.03954506,0.6259173,-0.12837282,-0.3267082,0.04616688,-0.00946862,-0.7233205,-1.9528745,0.0
244662290,-5.615367,-14.149515,-18.749674,-0.63466454,0.052224923,-0.034921646,0.66307193,-0.2233498,-0.29718205,0.04876426,-0.0164258,-0.72121286,-1.9528745,0.0
244762279,-5.615367,-14.149515,-18.749674,-0.4912838,0.04692397,-0.030902863,0.7090411,-0.37641847,-0.3671316,0.05250597,-0.02787457,-0.7262059,-1.9528745,0.0
244862288,-5.615367,-14.149515,-18.749674,-0.35728645,0.04099245,-0.026950836,0.8432328,-0.257455,-0.2934691,0.06198127,-0.018924057,-0.7208316,-1.9528745,0.0
244962293,-5.615367,-14.149515,-18.749674,-0.23397931,0.034627866,-0.024147034,0.87574184,-0.4188592,-0.2942062,0.064382,-0.030793315,-0.72096175,-1.9528745,0.0
245062520,-5.615367,-14.149515,-18.749674,-0.12344212,0.02735548,-0.022937775,0.974599,-0.42352274,-0.33412513,0.071936704,-0.03126089,-0.72384626,-1.9528745,0.0
245162324,-5.615367,-14.149515,-18.749674,-0.026235675,0.02007041,-0.021791458,0.890561,-0.30326506,-0.30877763,0.06556378,-0.022326607,-0.72197133,-1.9528745,0.0
245262298,-5.615367,-14.149515,-18.749674,0.057558488,0.013017273,-0.020822525,0.87746745,-0.3465475,-0.31774157,0.064658366,-0.025536215,-0.7226306,-1.9528745,0.0
245362314,-5.615367,-14.149515,-18.749674,0.12938225,0.006756878,-0.020486832,0.81946653,-0.40451574,-0.33789736,0.060502943,-0.02986625,-0.72404516,-1.9528745,0.0
245562541,-5.615367,-14.149515,-18.749674,0.23943293,-0.0055029867,-0.019987106,0.74199486,-0.34448153,-0.35939044,0.054905307,-0.025490558,-0.72565,-1.9528745,0.0
245662259,-5.615367,-14.149515,-18.749674,0.27874294,-0.009214831,-0.02038002,0.63117474,-0.3044765,-0.36145043,0.04671418,-0.022534754,-0.7258004,-1.9528745,0.0
245762255,-5.615367,-14.149515,-18.749674,0.3085804,-0.011190795,-0.02122879,0.6037481,-0.32760045,-0.38000315,0.044763938,-0.024289412,-0.7271126,-1.9528745,0.0
245862311,-5.615367,-14.149515,-18.749674,0.33124557,-0.012730074,-0.0224514,0.5652607,-0.2214024,-0.37494624,0.041890893,-0.016407907,-0.7267637,-1.9528745,0.0
245962256,-5.615367,-14.149515,-18.749674,0.34406486,-0.012146615,-0.024345398,0.42002428,-0.26230803,-0.41323936,0.031244423,-0.019512355,-0.72949564,-1.9528745,0.0
246062446,-5.615367,-14.149515,-18.749674,0.34961045,-0.009343481,-0.026115417,0.37197748,-0.1795313,-0.4090413,0.027659897,-0.01334978,-0.7291879,-1.9528745,0.0
246162261,-5.615367,-14.149515,-18.749674,0.35101202,-0.003353977,-0.026859283,0.29960263,-0.14412591,-0.34173962,0.022131162,-0.010646349,-0.72437096,-1.9528745,0.0
246262265,-5.615367,-14.149515,-18.749674,0.34582385,0.0041684625,-0.026443481,0.17896229,-0.17885399,-0.30967242,0.013177431,-0.013169457,-0.7220961,-1.9528745,0.0
246362255,-5.615367,-14.149515,-18.749674,0.33380544,0.011082983,-0.026355743,0.13797599,-0.09115932,-0.33097684,0.010179172,-0.0067252745,-0.7236233,-1.9528745,0.0
246462298,-5.615367,-14.149515,-18.749674,0.31774583,0.01865797,-0.026678085,0.08579447,-0.13360913,-0.3576138,0.0063476055,-0.00988523,-0.72551215,-1.9528745,0.0
246562456,-2.9681206,-14.2152195,-18.676176,2.8099267,-0.033968303,0.04434204,4.0853567,-0.18670791,-0.18745056,0.29718107,-0.013581692,-0.7133648,-1.9528745,0.0
246662290,-3.0498803,-14.213512,-18.73373,2.691589,-0.020692825,-0.015312195,3.6188293,-0.091630585,-0.21114127,0.26381317,-0.0066798828,-0.7149058,-1.9528745,0.0
246762300,-3.13164,-14.211804,-18.791283,2.5508866,-0.0064135073,-0.06822014,2.8416693,-0.0147563815,-0.23854673,0.20771167,-0.0010786168,-0.71681595,-1.9528745,0.0
246862322,-3.13164,-14.211804,-18.791283,2.4611049,0.007433653,-0.060222626,2.1030307,-0.012029225,-0.18822947,0.15296148,-0.0008749316,-0.7132762,-1.9528745,0.0
246962289,-3.2133996,-14.210096,-18.848837,2.2684553,0.023442507,-0.11341667,1.5299158,-0.007496607,-0.49593207,0.11472804,-0.0005621688,-0.7353985,-1.9528745,0.0
247062501,-3.2951593,-14.208388,-18.906391,2.054957,0.03917866,-0.16781425,0.96579295,0.009511852,-0.70636547,0.073904134,0.00072786317,-0.75042045,-1.9528745,0.0
247362274,-3.5404384,-14.203265,-19.079052,1.3515294,0.08606277,-0.30910873,-0.21053079,0.06573528,-0.80755436,-0.016266234,0.0050789034,-0.75764334,-1.9528745,0.0
247462292,-3.622198,-14.201557,-19.136606,1.11154,0.098960444,-0.3456211,-0.53501207,0.057128266,-0.7667668,-0.04117283,0.0043964097,-0.7546787,-1.9528745,0.0
247662284,-3.7857175,-14.198142,-19.251713,0.651477,0.12205777,-0.40411186,-0.98006094,0.06941034,-0.6799075,-0.074807376,0.005298043,-0.7485319,-1.9528745,0.0
247762282,-3.8674772,-14.196434,-19.309267,0.4372707,0.1322701,-0.4283085,-1.1422594,0.058667038,-0.6461675,-0.08690683,0.0044635804,-0.7461235,-1.9528745,0.0
247862250,-3.9492369,-14.194726,-19.366821,0.23499629,0.13983059,-0.44976997,-1.285041,0.08819283,-0.6179121,-0.09750629,0.0066918912,-0.74410665,-1.9528745,0.0
247962276,-4.030997,-14.193019,-19.424376,0.044661257,0.14565882,-0.46914482,-1.40231,0.09400137,-0.6301733,-0.10652937,0.0071410066,-0.7449818,-1.9528745,0.0
248062442,-4.1127563,-14.191311,-19.481928,-0.13189116,0.15162477,-0.4866104,-1.4512453,0.07349687,-0.62930864,-0.11023744,0.0055828653,-0.74492013,-1.9528745,0.0
248162293,-4.194516,-14.189603,-19.539482,-0.29323292,0.15643196,-0.50011826,-1.4888372,0.1058016,-0.5473749,-0.11219808,0.007973159,-0.7390256,-1.9528745,0.0
248262256,-4.2762756,-14.187895,-19.597036,-0.4405925,0.15956487,-0.511364,-1.5032985,0.06652245,-0.5408068,-0.11321406,0.005009834,-0.7385451,-1.9528745,0.0
248362250,-4.3580356,-14.186188,-19.65459,-0.57258856,0.16031957,-0.5213127,-1.4894831,0.046968997,-0.55792314,-0.11236823,0.0035433925,-0.7398246,-1.9528745,0.0
248462316,-4.439795,-14.18448,-19.712143,-0.69006246,0.1588872,-0.5293236,-1.4696718,-0.038297847,-0.5386125,-0.110667095,-0.0028838487,-0.73844624,-1.9528745,0.0
248562449,-4.521555,-14.182772,-19.769697,-0.79246587,0.15547976,-0.53710556,-1.4365134,-0.061484862,-0.56935686,-0.10849153,-0.004643595,-0.74064076,-1.9528745,0.0
248662255,-4.6033144,-14.181064,-19.827251,-0.8798086,0.15277176,-0.5450306,-1.4407632,0.014930837,-0.594306,-0.10907103,0.0011303189,-0.74239945,-1.9528745,0.0
248762288,-4.6850743,-14.179357,-19.884806,-0.9553598,0.1489077,-0.5521889,-1.4059895,0.0054321354,-0.5901312,-0.10639905,0.0004110799,-0.7421236,-1.9528745,0.0
248862284,-4.766834,-14.177649,-19.942358,-1.0209413,0.14471388,-0.55716324,-1.3711834,0.0136043485,-0.51476115,-0.1029981,0.0010219071,-0.736636,-1.9528745,0.0
248962296,-4.8485937,-14.1759405,-19.999912,-1.073358,0.14147224,-0.560091,-1.2275167,-0.024455354,-0.50809103,-0.09215923,-0.0018360536,-0.7362617,-1.9528745,0.0
249162292,-5.012113,-14.172525,-20.11502,-1.1379296,0.13607435,-0.56129456,-1.1238669,-0.015964556,-0.45146137,-0.08391445,-0.0011920067,-0.73222536,-1.9528745,0.0
249262321,-5.0938725,-14.170817,-20.172573,-1.1545871,0.13552532,-0.56103706,-0.96160424,-0.012969862,-0.4373284,-0.071697764,-0.00096704037,-0.7311863,-1.9528745,0.0
249362286,-5.1756325,-14.169109,-20.230127,-1.1636038,0.13442454,-0.560997,-0.84763336,-0.029333463,-0.4566384,-0.06332154,-0.002191325,-0.7325949,-1.9528745,0.0
249462325,-5.257392,-14.167401,-20.287682,-1.1648715,0.13275933,-0.56165886,-0.8104874,-0.09248532,-0.49408865,-0.060766954,-0.0069341627,-0.73526037,-1.9528745,0.0
249562297,-5.339152,-14.165694,-20.345236,-1.1611121,0.12856278,-0.5621395,-0.7077535,-0.049607296,-0.46243185,-0.05290021,-0.0037078396,-0.7329791,-1.9528745,0.0
249662288,-5.4209113,-14.163986,-20.402788,-1.1504028,0.12647809,-0.5619068,-0.5849903,-0.051531274,-0.49572122,-0.043866046,-0.0038641207,-0.73536175,-1.9528745,0.0
249762307,-5.5026712,-14.162278,-20.460342,-1.1345303,0.12535377,-0.56225777,-0.47812024,-0.11591334,-0.50583667,-0.035888582,-0.008700667,-0.7361067,-1.9528745,0.0
249862249,-5.5844307,-14.16057,-20.517897,-1.1129252,0.120079085,-0.5626583,-0.42218062,-0.1113918,-0.5300288,-0.031763498,-0.008380757,-0.7378335,-1.9528745,0.0
249962259,-5.6661906,-14.158863,-20.57545,-1.0853246,0.11393919,-0.56341934,-0.3525465,-0.10911125,-0.54342973,-0.02655914,-0.008219912,-0.7387901,-1.9528745,0.0
250062258,-5.6661906,-14.158863,-20.57545,-0.9753904,0.102596186,-0.5062599,-0.07914179,-0.29404873,-0.3023609,-0.0058231456,-0.021635707,-0.72158253,-1.9528745,0.0
250162290,-5.6661906,-14.158863,-20.57545,-0.8659802,0.089167595,-0.44898033,-0.0048176926,-0.3084109,-0.1104033,-0.00034773798,-0.022260902,-0.70782167,-1.9528745,0.0
250262252,-5.6661906,-14.158863,-20.57545,-0.75736374,0.074888274,-0.39422035,0.13550113,-0.33292308,-0.025461495,0.009697124,-0.023825604,-0.70181745,-1.9528745,0.0
250362291,-5.6661906,-14.158863,-20.57545,-0.65359885,0.05946741,-0.34428978,0.24488896,-0.39460152,0.030735672,0.017421523,-0.028072147,-0.6976595,-1.9528745,0.0
250462253,-5.6661906,-14.158863,-20.57545,-0.5522651,0.045004178,-0.2982769,0.3406092,-0.38468382,0.030765623,0.024236366,-0.027372537,-0.6978039,-1.9528745,0.0
250562259,-5.6661906,-14.158863,-20.57545,-0.4525006,0.030752944,-0.25545692,0.45815954,-0.43171048,0.04869476,0.032539807,-0.03066132,-0.6964866,-1.9528745,0.0
250662279,-5.6661906,-14.158863,-20.57545,-0.35738158,0.015840339,-0.21653748,0.5356155,-0.44388044,0.028021157,0.038123295,-0.031593904,-0.69799984,-1.9528745,0.0
250762320,-5.6661906,-14.158863,-20.57545,-0.26553813,0.0007093906,-0.18156433,0.6179341,-0.40078413,0.013269931,0.044048738,-0.028569441,-0.69905275,-1.9528745,0.0
250862285,-5.6661906,-14.158863,-20.57545,-0.18201669,-0.012312412,-0.15072632,0.6468438,-0.49562806,-0.030649364,0.04631615,-0.035488605,-0.7021877,-1.9528745,0.0
250962299,-5.6661906,-14.158863,-20.57545,-0.10645888,-0.024690961,-0.12410927,0.67186797,-0.4589364,-0.05357781,0.048220016,-0.0329379,-0.7038244,-1.9528745,0.0
251062341,-5.6661906,-14.158863,-20.57545,-0.03758819,-0.03631301,-0.10137749,0.60256183,-0.53392804,-0.112142295,0.043495595,-0.038541302,-0.70789117,-1.9528745,0.0
251162293,-5.6661906,-14.158863,-20.57545,0.024955964,-0.046449233,-0.081747055,0.60099566,-0.42592412,-0.16834658,0.04363433,-0.030923542,-0.71199906,-1.9528745,0.0
251262304,-5.6661906,-14.158863,-20.57545,0.07621465,-0.056413315,-0.06541443,0.5547167,-0.51680386,-0.2233428,0.04049377,-0.03772617,-0.71587497,-1.9528745,0.0
251362294,-5.6661906,-14.158863,-20.57545,0.116075516,-0.06696086,-0.051166534,0.5031326,-0.4705245,-0.1872352,0.03659582,-0.03422404,-0.7133093,-1.9528745,0.0
251462320,-5.6661906,-14.158863,-20.57545,0.14792742,-0.07677364,-0.038160324,0.4715759,-0.48535958,-0.19848242,0.03433914,-0.03534284,-0.71410775,-1.9528745,0.0
251562305,-5.6661906,-14.158863,-20.57545,0.17359821,-0.08611441,-0.028245926,0.4714489,-0.54572856,-0.2604848,0.034544375,-0.039987057,-0.71856797,-1.9528745,0.0
251662325,-5.6661906,-14.158863,-20.57545,0.19510417,-0.092900276,-0.02094841,0.4177848,-0.5828631,-0.24944395,0.030577194,-0.04265908,-0.717739,-1.9528745,0.0
251762261,-5.6661906,-14.158863,-20.57545,0.20922856,-0.0972599,-0.01515007,0.40842,-0.5562873,-0.31587982,0.030092096,-0.040986855,-0.72254753,-1.9528745,0.0
251862252,-5.6661906,-14.158863,-20.57545,0.21727784,-0.1011321,-0.011520386,0.1956924,-0.48094755,-0.3459044,0.014461109,-0.03554065,-0.7246907,-1.9528745,0.0
251962254,-5.6661906,-14.158863,-20.57545,0.2197009,-0.10541563,-0.009500504,0.22693798,-0.53746986,-0.34360608,0.016766407,-0.03970881,-0.72452664,-1.9528745,0.0
252062281,-5.6661906,-14.158863,-20.57545,0.21958765,-0.10920539,-0.006872177,0.20561703,-0.5479546,-0.20053838,0.014973955,-0.03990452,-0.71416855,-1.9528745,0.0
252162264,-5.6661906,-14.158863,-20.57545,0.21761894,-0.10970368,-0.0034389496,0.18002835,-0.47864705,-0.17816506,0.013083038,-0.034784287,-0.71266156,-1.9528745,0.0
252262254,-5.6661906,-14.158863,-20.57545,0.21245389,-0.111337185,-0.00044059753,0.18642165,-0.39987308,-0.19209069,0.01356634,-0.029099703,-0.713675,-1.9528745,0.0
252362290,-5.6661906,-14.158863,-20.57545,0.20547505,-0.11272244,0.0013904572,0.20040499,-0.5194097,-0.14474782,0.014513928,-0.037617203,-0.7102343,-1.9528745,0.0
252462260,-5.6661906,-14.158863,-20.57545,0.19712453,-0.11205835,0.0016365051,0.11470647,-0.55381376,-0.18190241,0.008339511,-0.04026395,-0.7129798,-1.9528745,0.0
252562266,-5.6661906,-14.158863,-20.57545,0.18862678,-0.11047015,-0.00092315674,0.13877758,-0.40235248,-0.33392256,0.010243425,-0.029698364,-0.7238354,-1.9528745,0.0
252662286,-5.6661906,-14.158863,-20.57545,0.17857075,-0.108304836,-0.004737854,0.11698677,-0.46716338,-0.3044319,0.008609392,-0.034379892,-0.72171223,-1.9528745,0.0
252762324,-5.6661906,-14.158863,-20.57545,0.16843316,-0.10514111,-0.009225845,0.065208375,-0.4336532,-0.29849645,0.0047962074,-0.031896066,-0.7213027,-1.9528745,0.0
252862292,-5.6661906,-14.158863,-20.57545,0.15698732,-0.101765394,-0.014183044,0.08926837,-0.42215055,-0.3141274,0.006576242,-0.03109908,-0.7224224,-1.9528745,0.0
