timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
201008245,201008171,3407882,-1.8437064,0.46960557,-9.00408,23.645618,0,0,0,0,7
202008294,202008210,3407882,-1.3362638,-0.70756143,-9.70123,23.716787,0,0,0,0,8
203008252,203008171,3407882,-0.5683985,0.3705027,-10.763957,23.731884,0,0,0,0,8
204008252,204008171,3407882,0.25797522,-0.85413146,-11.098921,23.784721,0,0,0,0,8
205008293,205008210,3407882,-0.6727707,-7.1101804,-10.308834,23.671497,0,0,0,0,8
206008253,206008171,3407882,-6.7708025,0.3728969,-8.95611,23.913044,0,0,0,0,8
207008245,207008171,3407882,-3.8717663,-0.47542006,-15.6868105,23.731884,0,0,0,0,7
208008294,208008210,3407882,-2.2577322,-3.5356374,-6.666056,23.822464,0,0,0,0,8
209008245,209008171,3407882,14.099796,8.807242,-8.867439,23.826777,0,0,0,0,7
210008253,210008170,3407882,-8.680179,-1.6681601,-14.328698,23.79227,0,0,0,0,8
212008252,212008171,3407882,0.6877344,3.5817258,-20.698473,23.79227,0,0,0,0,8
213008252,213008171,3407882,-1.5053543,-2.983774,-30.976181,23.784721,0,0,0,0,8
214008290,214008214,3407882,5.3048673,3.2424333,-15.608144,23.809525,0,0,0,0,7
215008245,215008171,3407882,0.7319417,-1.6095877,-7.120356,23.99931,0,0,0,0,7
216008262,216008171,3407882,-4.4478946,4.9921765,-22.994444,23.805689,0,0,0,0,9
217008295,217008212,3407882,44.51719,21.637,-9.074024,23.852657,0,0,0,0,8
218008260,218008175,3407882,31.739931,-2.7222073,-0.27832595,23.935688,0,0,0,0,8
219008252,219008171,3407882,-35.30011,-0.79128367,-3.2273839,23.70169,0,0,0,0,8
220008293,220008211,3407882,36.22068,3.2662897,-19.849728,23.913044,0,0,0,0,8
221008252,221008171,3407882,-11.747749,10.223241,-30.37823,23.550724,0,0,0,0,8
222008252,222008171,3407882,-5.957971,-10.006566,-25.77358,23.799818,0,0,0,0,8
223008301,223008211,3407882,9.128293,-6.060522,-7.1719637,23.832527,0,0,0,0,9
224008253,224008171,3407882,-5.879561,15.88074,-21.480179,23.79227,0,0,0,0,8
225008252,225008171,3407882,1.0654198,-6.476914,2.0721815,23.920591,0,0,0,0,8
226008293,226008211,3407882,-7.2203135,5.194819,-10.257359,23.79227,0,0,0,0,8
227008252,227008171,3407882,-6.3709707,-5.3396683,-11.224017,23.79227,0,0,0,0,8
228008246,228008171,3407882,-18.440826,4.50794,-7.94875,23.826777,0,0,0,0,7
229008293,229008210,3407882,15.452178,8.438364,9.943718,23.867754,0,0,0,0,8
230008252,230008171,3407882,-9.224859,-9.614515,-15.584457,23.830011,0,0,0,0,8
231008252,231008171,3407882,9.106945,8.954913,0.44951138,23.671497,0,0,0,0,8
232008293,232008210,3407882,20.059818,-0.75477207,9.09617,23.671497,0,0,0,0,8
233008252,233008171,3407882,-5.230732,7.8146744,-26.166231,23.777174,0,0,0,0,8
235008293,235008211,3407882,20.325575,13.551182,-13.908516,23.596014,0,0,0,0,8
237008252,237008171,3407882,-9.627085,-4.4340615,7.3208704,23.414856,0,0,0,0,8
238008296,238008214,3407882,-1.22224,-8.756793,-19.85272,23.550724,0,0,0,0,8
239008252,239008171,3407882,9.567828,2.1350293,-3.2812533,23.6564,0,0,0,0,8
240008245,240008171,3407882,5.692044,0.0,-1.1758951,23.654243,0,0,0,0,7
241008292,241008210,3407882,1.1430817,6.5605617,6.5761986,23.490337,0,0,0,0,8
242008252,242008171,3407882,-5.1050367,-1.9177556,-18.406025,23.66395,0,0,0,0,8
243008252,243008171,3407882,-9.338584,-4.9601874,0.41599256,23.550724,0,0,0,0,8
244008295,244008212,3407882,15.944785,1.6238673,16.138117,23.807367,0,0,0,0,8
245008252,245008171,3407882,-22.168512,-2.837129,-17.773954,23.580917,0,0,0,0,8
246008246,246008171,3407882,-2.847732,-4.2527866,5.4430466,23.619738,0,0,0,0,7
247008293,247008211,3407882,-0.107140526,2.4833858,-17.840393,23.79227,0,0,0,0,8
248008252,248008171,3407882,7.8182654,-8.756793,-14.974535,23.580917,0,0,0,0,8
