timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
202462244,202461729,42042859,60.1877325,24.832678599999998,0.025509581,-1.0053561,-2.961098,0.2201162,0.143384,-2.0861626e-07,-0.011181123,-0.0029140406,0.06246602,0.06773925,-0.025945434,0.04994766,0.011585729,-0.06390696,-0.15158412,-0.04413743,-2.1885953,0.05086176,-0.0063406387,0.00729649,6.495459e-05,-9.646487,0.081511974,0.24216451,0.22893839,0.10906382,0.06486762,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
202562285,202561729,42042859,60.1877325,24.832678599999998,0.023493132,-1.0049369,-2.9560256,0.2201162,0.143384,-2.0861626e-07,-0.010086581,3.0388192e-05,0.0634109,0.067259856,-0.025945434,0.04994766,0.011585729,0.20375499,0.2859432,0.019402873,-2.1885686,0.05086052,-0.0063532614,0.00729649,6.495361e-05,-9.646487,0.0812788,0.24221285,0.22876024,0.1090526,0.06484297,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
202662532,202661729,42042859,60.1877325,24.832678599999998,0.021327386,-1.0052512,-2.950898,0.2201162,0.143384,-2.0861626e-07,-0.010949206,0.0015505513,0.06393198,0.066526,-0.025945434,0.04994766,0.011585729,0.07806213,-0.06917205,0.13535154,-2.1884634,0.050858233,-0.0063279197,0.00729649,6.495623e-05,-9.646487,0.08187628,0.24225508,0.22907011,0.10902127,0.06486992,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
202762243,202761729,42042859,60.1877325,24.832678599999998,0.018896813,-1.0054799,-2.9457908,0.2201162,0.143384,-2.0861626e-07,-0.012212841,0.0019200116,0.06401624,0.06542154,-0.025945434,0.04994766,0.011585729,-0.012083835,-0.06528303,-0.32180372,-2.1883512,0.050857257,-0.0063170595,0.00729649,6.495637e-05,-9.646487,0.08120561,0.24229775,0.22889018,0.10901748,0.06484563,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
202862240,202861730,42042859,60.1877325,24.832678599999998,0.01678225,-1.0055267,-2.9409895,0.2201162,0.143384,-2.0861626e-07,-0.013366663,-0.00019564932,0.06656546,0.066460766,-0.025945434,0.04994766,0.011585729,0.19687262,-0.023975557,0.22699602,-2.1883178,0.05085623,-0.0063692355,0.00729649,6.496012e-05,-9.646487,0.07989144,0.24234508,0.22919746,0.109018646,0.064872466,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
202962282,202961729,42042859,60.1877325,24.832678599999998,0.015459914,-1.006551,-2.936258,0.2201162,0.143384,-2.0861626e-07,-0.013034558,0.00058486697,0.06642868,0.06484155,-0.025945434,0.04994766,0.011585729,-0.07642819,-0.035136797,-0.022296052,-2.1882322,0.05085369,-0.0063553005,0.00729649,6.495955e-05,-9.646487,0.08110714,0.24238554,0.22901593,0.1089833,0.0648485,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203062206,203061729,42042859,60.1877325,24.832678599999998,0.013913874,-1.0090866,-2.9309676,0.2201162,0.143384,-2.0861626e-07,-0.013826548,-0.00074649375,0.06795613,0.0654806,-0.025945434,0.04994766,0.011585729,0.024569469,-0.0037742625,-0.03509189,-2.1881359,0.050852414,-0.0063725105,0.00729649,6.496461e-05,-9.646487,0.08244038,0.24242747,0.22932243,0.10898318,0.06487567,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203162452,203161729,42042859,60.1877325,24.832678599999998,0.0116335545,-1.0109459,-2.9255667,0.2201162,0.143384,-2.0861626e-07,-0.014921866,-0.0013715232,0.06899754,0.06566239,-0.025945434,0.04994766,0.011585729,0.15407811,0.12883091,-0.3489262,-2.1880028,0.05085009,-0.0063541667,0.00729649,6.496547e-05,-9.646487,0.08115721,0.24246962,0.22913949,0.10896379,0.06485205,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203262215,203261730,42042859,60.1877325,24.832678599999998,0.009257463,-1.0127212,-2.9200177,0.2201162,0.143384,-2.0861626e-07,-0.017111653,-0.0015891974,0.073485844,0.069320396,-0.025945434,0.04994766,0.011585729,-0.16322209,-0.052461665,0.36811012,-2.1878488,0.050848965,-0.0063130604,0.00729649,6.497148e-05,-9.646487,0.08118868,0.24251325,0.2294438,0.108958334,0.06487913,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
203362209,203361733,42042859,60.1877325,24.832678599999998,0.00696655,-1.0143785,-2.9143467,0.2201162,0.143384,-2.0861626e-07,-0.016668428,-0.0029770306,0.07224386,0.06727134,-0.025945434,0.04994766,0.011585729,0.0427169,0.079113685,-0.36632124,-2.1878421,0.05084823,-0.0064000217,0.00729649,6.497315e-05,-9.646487,0.081218004,0.24255383,0.22925949,0.10896057,0.06485576,inf,inf,inf,inf,1,1,1,1,3,2,3,2,2,0,1,1,1,0,0
