timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
201003726,201003649,3407890,0.0018069487,0.040094275,-0.006170272,22.826086,0,0,0,0,8
202002477,202002400,3407890,-0.011357963,0.028020196,0.008351933,22.765701,0,0,0,0,8
203002475,203002399,3407890,-0.049203962,-0.0009159648,0.0033058,22.780798,0,0,0,0,8
204002476,204002399,3407890,-0.113729514,0.054899596,0.01622923,22.863829,0,0,0,0,8
205002476,205002398,3407890,-0.044257753,0.012140697,-0.07132035,22.735508,0,0,0,0,8
206002477,206002398,3407890,0.061303023,-0.0072444486,-0.015937787,22.660025,0,0,0,0,8
207002479,207002402,3407890,0.18753962,0.29644784,0.027770387,22.690218,0,0,0,0,8
208002475,208002398,3407890,0.092071116,0.25593722,-0.15025985,22.727959,0,0,0,0,8
209002476,209002398,3407890,0.27041778,-0.26899388,-0.028569773,22.697765,0,0,0,0,8
210002475,210002398,3407890,0.3212455,0.071628444,0.15267467,22.735508,0,0,0,0,8
212002477,212002399,3407890,0.07662462,0.15794563,-0.08562605,22.705315,0,0,0,0,8
213002476,213002399,3407890,0.113038376,-0.096301205,0.072203,22.720411,0,0,0,0,8
214002475,214002398,3407890,0.26985988,-0.2362856,0.09653436,22.826086,0,0,0,0,8
215002475,215002399,3407890,-0.10819209,-0.16339146,-0.15473975,22.750605,0,0,0,0,8
216002475,216002398,3407890,0.4316609,-0.5097344,-0.21992314,22.780798,0,0,0,0,8
217002475,217002398,3407890,0.21804126,-0.40205857,0.115394905,22.795893,0,0,0,0,8
218002475,218002399,3407890,-0.118467554,-0.7361942,0.4307366,22.705315,0,0,0,0,8
219002475,219002398,3407890,-0.40713802,0.43010375,-0.12465448,22.705315,0,0,0,0,8
220002477,220002400,3407890,0.06413419,-0.36359638,0.121415295,22.826086,0,0,0,0,8
221002476,221002399,3407890,0.16841261,-0.393207,0.025530437,22.644928,0,0,0,0,8
222002476,222002398,3407890,0.2546965,0.5300355,0.20050469,22.705315,0,0,0,0,8
223002478,223002398,3407890,-0.16777144,-0.17340046,0.047005646,22.826086,0,0,0,0,8
224002475,224002398,3407890,-0.12503752,-0.02344037,-0.0389285,22.826086,0,0,0,0,8
225002478,225002398,3407890,0.1667056,0.04391635,-0.14737873,22.660025,0,0,0,0,8
226002476,226002399,3407890,0.44511724,0.18347608,0.014938553,22.735508,0,0,0,0,8
227002491,227002398,3407890,-0.2272925,0.07520071,-0.037229802,22.720411,0,0,0,0,8
228002475,228002398,3407890,-0.4193703,0.18011197,0.31622434,22.727959,0,0,0,0,8
229002477,229002398,3407890,0.02803685,0.23494497,-0.03402393,22.720411,0,0,0,0,8
230002476,230002399,3407890,0.4387721,0.2825918,-0.025530437,22.644928,0,0,0,0,8
231002475,231002398,3407890,-0.12817678,0.178355,-0.16217573,22.765701,0,0,0,0,8
232002475,232002398,3407890,0.29493234,-0.028736312,0.0057039624,22.780798,0,0,0,0,8
233002475,233002399,3407890,0.22571038,0.20500124,0.01934351,22.841183,0,0,0,0,8
235002476,235002399,3407890,-0.22810021,-0.52239966,0.12451292,22.720411,0,0,0,0,8
236002475,236002398,3407890,-0.1928772,-0.6065852,0.031034552,22.795893,0,0,0,0,8
237002475,237002398,3407890,-0.18611571,-0.30920473,0.08765783,22.712862,0,0,0,0,8
238002477,238002400,3407890,0.17292581,-0.06051196,0.03961964,22.652475,0,0,0,0,8
239002483,239002399,3407890,-0.7238971,0.08874681,-0.17689407,22.758991,0,0,0,0,9
240002476,240002399,3407890,-0.5084104,-0.06723181,-0.09773344,22.644928,0,0,0,0,8
241002475,241002398,3407890,-0.08867372,-0.04185959,0.039478082,22.675121,0,0,0,0,8
242002477,242002398,3407890,0.23278828,0.082603365,0.03385739,22.795893,0,0,0,0,8
243002476,243002399,3407890,0.099815175,0.29704738,0.022158021,22.682669,0,0,0,0,8
