timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
200476014,200284383,6780433,5.8754516,0.115594745,0.1479168,12.418874,0.00019575382
200996015,200803983,6780433,5.890122,0.11560414,0.26532364,12.419326,0.0006298126
201386020,201193683,6780433,5.8935394,0.1156104,0.096153736,12.419296,8.271663e-05
202036257,201843183,6780433,5.904377,0.11561938,0.21054697,12.419799,0.00039658922
202496009,202297834,6780433,5.910501,0.115708604,0.16729784,12.4198475,0.00025039286
203016010,202817453,6780433,5.926043,0.11571408,0.23193836,12.420265,0.00048125116
203466030,203272087,6780433,5.938583,0.115634665,0.14077759,12.419528,0.00017730436
203726025,203531883,6780433,5.943317,0.11563692,0.110579014,12.4204645,0.00010938684
204506012,204311285,6780433,5.9608717,0.11564269,0.30387115,12.420358,0.0008260424
205026274,204830890,6780433,5.982213,0.115646064,0.23229599,12.420766,0.00048271692
205476025,205285533,6780433,6.0043993,0.11556952,0.23611069,12.420027,0.00049873086
205996031,205805133,6780433,6.0273623,0.1155832,0.23556042,12.420442,0.0004963924
207036241,206844391,6780433,6.070193,0.11560519,0.23415565,12.420805,0.0004904752
207496033,207298984,6780433,6.0929933,0.11569674,0.24871063,12.420804,0.0005533456
208016029,207818609,6780433,6.116249,0.1157045,0.3091836,12.421167,0.00085512176
208536245,208338183,6780433,6.1391497,0.11571128,0.34617662,12.4211,0.0010719954
208986001,208792833,6780433,6.1603613,0.115632735,0.39229965,12.420722,0.0013767227
209446024,209247497,6780433,6.17786,0.11572084,0.16926336,12.420271,0.0002563022
210026234,209832033,6780433,6.2001967,0.11564223,0.7474017,12.421384,0.0049968427
210486002,210286695,6780433,6.2279577,0.115729295,0.47014427,12.420909,0.0019772719
211526241,211325889,6780433,6.2980504,0.11573554,0.393775,12.421532,0.0013870068
212036297,211845487,6780433,6.3230677,0.11557517,0.21154642,12.421069,0.0004003224
212496011,212300132,6780433,6.343628,0.11567061,0.60663986,12.421041,0.0032920118
213016009,212819733,6780433,6.3826065,0.11568221,0.48681927,12.421461,0.0021199242
213336293,213144483,6780433,6.3977094,0.11560504,0.1734066,12.421386,0.0002689792
213986026,213793982,6780433,6.3777122,0.115616545,-0.25091934,12.421395,0.00056319055
214506009,214313605,6780433,6.335123,0.11562443,-0.66967773,12.422082,0.0040113893
215026004,214833183,6780433,6.285228,0.1156317,-0.61587524,12.423039,0.003392463
215486018,215287833,6780433,6.2587914,0.1157213,-0.17716265,12.423384,0.0002807126
215936295,215742483,6780433,6.2443633,0.11564319,-0.5360179,12.424391,0.0025694547
216526000,216327033,6780433,6.203634,0.115734,-0.40227365,12.425907,0.0014470135
216976008,216781682,6780433,6.179843,0.115655355,-0.2174449,12.42554,0.00042280555
217496032,217301283,6780433,6.168438,0.11566069,-0.10845137,12.426213,0.00010516924
218016030,217820890,6780433,6.1632633,0.11566548,-0.1861844,12.426725,0.00030994698
218406003,218210583,6780433,6.157252,0.11567185,-0.20446873,12.426642,0.00037381565
218986023,218795132,6780433,6.1731524,0.11560495,0.6137161,12.426318,0.0033678294
219506021,219314732,6780433,6.204027,0.11561759,0.20710802,12.426667,0.00038352766
220026018,219834371,6780433,6.2410026,0.11562859,0.53787994,12.42699,0.0025867966
221006024,220808610,6780433,6.293706,0.115728855,0.269145,12.426821,0.0006476944
221396281,221198314,6780433,6.309289,0.11573434,0.2032342,12.426638,0.0003693154
221976023,221782833,6780433,6.3198233,0.11565758,0.20166683,12.426119,0.00036365617
223016014,222822033,6780433,6.317632,0.11566717,0.26599646,12.426404,0.00063265034
223406028,223211745,6780433,6.316914,0.11566996,-0.1740942,12.426093,0.00027101385
223926019,223731333,6780433,6.3039355,0.11567312,-0.214643,12.426195,0.00041195788
224126023,223926184,6780433,6.3008685,0.11575785,-0.11849117,12.426217,0.00012554244
225026000,224835483,6780433,6.289622,0.11559879,-0.14825964,12.425697,0.00019655432
225936257,225744794,6780433,6.2676067,0.11561976,-0.096924305,12.425202,8.400776e-05
226526002,226329370,6780433,6.2703247,0.11571429,-0.2387309,12.425484,0.00050963764
226916009,226719033,6780433,6.272501,0.11572039,0.21817493,12.425267,0.00042565865
227496030,227303610,6780433,6.2857065,0.11564462,0.40995026,12.424754,0.0015029067
227956024,227758265,6780433,6.300566,0.11573355,0.17266846,12.424154,0.00026663468
228536235,228342805,6780433,6.295949,0.11565561,-0.25778294,12.424649,0.0005942671
228996011,228797453,6780433,6.286159,0.11574308,-0.28106785,12.424451,0.0007064844
229446003,229252086,6780433,6.275971,0.11566247,-0.16037273,12.423433,0.000230026
230036259,229836633,6780433,6.2800255,0.115749545,0.17086315,12.424256,0.0002610862
230296027,230096433,6780433,6.2805634,0.11575085,0.16415882,12.423993,0.00024100427
231006003,230810893,6780433,6.2989573,0.11566993,0.1604557,12.423785,0.00023025754
231326002,231135633,6780433,6.305974,0.11558891,0.13742495,12.423869,0.00016890083
231976211,231785133,6780433,6.319824,0.115604654,0.4036522,12.42289,0.0014573018
232496034,232304733,6780433,6.3380027,0.11561517,0.3359375,12.42301,0.0010093636
233016013,232824395,6780433,6.337081,0.1156241,-0.44444036,12.423134,0.0017666614
233536252,233343934,6780433,6.32222,0.11563166,-0.41034222,12.422822,0.0015060162
235036241,234837804,6780433,6.2792497,0.115731,-0.43183613,12.42243,0.0016679724
235425998,235227482,6780433,6.270047,0.115733966,-0.18064547,12.422581,0.00029187693
236396018,236201745,6780433,6.2578373,0.115656,-0.17643833,12.4217205,0.00027845922
236986203,236786283,6780433,6.2552233,0.11574229,-0.17984486,12.421484,0.00028932106
237506010,237305889,6780433,6.2466908,0.11574407,-0.16837597,12.421605,0.0002535946
238016024,237825483,6780433,6.23725,0.11558272,-0.22004318,12.421376,0.00043311538
238276036,238085309,6780433,6.226739,0.11558912,-0.24471807,12.420682,0.0005357277
238996006,238799733,6780433,6.238993,0.115687855,0.48493052,12.420846,0.0021036107
239386003,239189475,6780433,6.243964,0.1156947,-0.21756172,12.420563,0.00042342956
240036258,239838933,6780433,6.2500243,0.11570436,0.032954693,12.420696,9.715073e-06
240356026,240163682,6780433,6.251157,0.115624785,0.10064793,12.419701,9.062667e-05
240946000,240748267,6780433,6.2533445,0.11571484,-0.0572834,12.419473,2.935702e-05
241466005,241267833,6780433,6.25868,0.11571965,0.19950104,12.419605,0.00035607378
241916246,241722483,6780433,6.2652216,0.11563951,0.17888832,12.420114,0.0002862832
242436254,242242090,6780433,6.281835,0.11564281,0.24252033,12.419833,0.0005261845
242896004,242696745,6780433,6.2916903,0.11572902,0.2103262,12.419587,0.00039576468
243476002,243281284,6780433,6.3015647,0.11564786,0.19401646,12.418983,0.00033678178
243996022,243800889,6780433,6.3161845,0.11564971,0.3260541,12.419106,0.0009511445
244516026,244320488,6780433,6.3559394,0.11565724,0.31197166,12.419235,0.0008707489
245036211,244840089,6780433,6.3831744,0.11566924,0.32278728,12.418967,0.00093219086
245816023,245619484,6780433,6.410077,0.11568397,0.27609587,12.41881,0.0006820204
246526024,246333933,6780433,6.4186897,0.115610935,0.15102816,12.418633,0.00020407957
246985999,246788609,6780433,6.4262214,0.115700215,-0.11096001,12.417999,0.00011016378
248026026,247827805,6780433,6.4312224,0.11571025,0.21290636,12.418319,0.00040557573
248476038,248282453,6780433,6.4360433,0.115629904,-0.158463,12.417356,0.00022469019
248866003,248672132,6780433,6.4405503,0.1156324,0.18006754,12.417111,0.0002901401
249516005,249321633,6780433,6.446164,0.115635976,0.18606281,12.417693,0.0003097674
250036251,249841255,6780433,6.456129,0.115638204,0.1939869,12.417481,0.00033671988
250496262,250295889,6780433,6.4715395,0.11572364,0.36394835,12.417274,0.0011852521
251006004,250815482,6780433,6.498398,0.11556237,0.5508466,12.417116,0.0027151764
251526005,251335090,6780433,6.529658,0.11557484,0.2843542,12.41732,0.0007235173
251986020,251789733,6780433,6.554894,0.11566788,0.37006426,12.416759,0.0012254724
252506047,252309371,6780433,6.5843334,0.11567705,0.48014736,12.416982,0.0020629587
253026005,252828934,6780433,6.6104918,0.11568497,0.45075464,12.417228,0.0018180811
253476004,253283615,6780433,6.62128,0.11560717,0.18381882,12.416354,0.00030237326
253936247,253738266,6780433,6.6314993,0.11569607,0.22309637,12.416932,0.00044537743
254516023,254322806,6780433,6.6387634,0.11561814,0.23838568,12.416924,0.000508515
255036241,254842383,6780433,6.641087,0.11562243,-0.07571888,12.416849,5.130438e-05
255496005,255297032,6780433,6.6452456,0.115709506,0.079534054,12.416797,5.660492e-05
256016023,255816633,6780433,6.6508017,0.11571281,0.1149106,12.417173,0.000118155775
256536252,256336257,6780433,6.668186,0.11571583,0.30709028,12.417288,0.0008438454
257506215,257310483,6780433,6.698439,0.11564347,0.14176083,12.417963,0.0001798124
258026019,257830089,6780433,6.697715,0.11565682,0.12810516,12.4183655,0.0001468339
258476033,258284733,6780433,6.704538,0.115583204,0.097504616,12.417587,8.506887e-05
258996017,258804373,6780433,6.7117863,0.11559334,0.14614868,12.417979,0.0001911157
259516005,259323932,6780433,6.7338195,0.11560211,0.5120506,12.418347,0.002345954
259906037,259713632,6780433,6.745538,0.11560781,0.07357168,12.418233,4.843051e-05
260496021,260298183,6780433,6.7515807,0.11569911,0.11612463,12.4182005,0.00012065561
261016010,260817804,6780433,6.7804885,0.11570478,0.85057783,12.418491,0.006473167
261536208,261337383,6780433,6.803664,0.11570974,0.2986474,12.418356,0.0007980147
261986015,261792033,6780433,6.820165,0.11562975,0.16335726,12.417878,0.00023877397
262506252,262311633,6780433,6.8349295,0.11563328,0.20614338,12.418123,0.0003802247
263026010,262831260,6780433,6.8452396,0.11563641,0.33055115,12.418371,0.0009776202
263486007,263285889,6780433,6.863107,0.11572241,0.38474846,12.41783,0.0013245415
263996021,263805482,6780433,6.8843913,0.1155618,0.39237547,12.41774,0.0013775858
264516279,264325088,6780433,6.912254,0.11557482,0.18056059,12.4180155,0.00029170996
265036268,264844688,6780433,6.938083,0.115585916,0.28036213,12.41791,0.00070331147
265496003,265299393,6780433,6.958687,0.11567814,0.5575447,12.417822,0.0027814512
266016244,265818933,6780433,6.9940596,0.11568651,0.5213647,12.418126,0.002432118
266536255,266338532,6780433,7.0357933,0.11569381,0.4730444,12.418028,0.0020022055
266986001,266793183,6780433,7.066132,0.11561562,0.43717575,12.417602,0.0017101408
267506004,267312805,6780433,7.093036,0.115620986,0.30549383,12.417917,0.00083505217
268026022,267832383,6780433,7.1126785,0.11562574,0.09743166,12.418243,8.493711e-05
268486019,268287034,6780433,7.129996,0.115713015,0.40306616,12.4177685,0.0014536725
269006010,268806633,6780433,7.152191,0.11571654,0.52253723,12.418071,0.0024430808
269525999,269326256,6780433,7.176482,0.11571963,0.3627944,12.418376,0.0011776435
269976011,269780889,6780433,7.1958733,0.1156382,0.22105885,12.417551,0.00043725758
270496020,270300491,6780433,7.211778,0.1156466,0.20383263,12.417852,0.00037175632
271016253,270820089,6780433,7.2288995,0.115659446,0.26114082,12.4181595,0.00061016856
271986004,271794386,6780433,7.2662735,0.11559528,0.24788141,12.417641,0.00054980203
272506031,272313932,6780433,7.292196,0.115603544,0.2811923,12.417958,0.00070747995
273026019,272833533,6780433,7.314439,0.11561078,0.45728445,12.418279,0.0018709791
274006007,273807805,6780433,7.353004,0.11570571,0.15744543,12.418635,0.0002217909
274396022,274197483,6780433,7.3608994,0.11570962,0.20779133,12.418676,0.00038631095
274786016,274587184,6780433,7.362842,0.11571314,0.12493801,12.418839,0.00013965795
275496007,275301634,6780433,7.363953,0.11563534,0.22738123,12.419326,0.00046256065
275956245,275756282,6780433,7.3573904,0.11572247,-0.13159275,12.419357,0.00015492529
276406023,276210933,6780433,7.357178,0.11564211,0.27733326,12.420517,0.00068805274
