timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
265990116,0.11104994,0,0,0,0,0,0,0,0,0
266496170,0.22865792,0,0,0,0,0,0,0,0,0
267002513,0.14289188,0,0,0,0,0,0,0,0,0
267508912,-0.13008067,0,0,0,0,0,0,0,0,0
268014912,-0.23907423,0,0,0,0,0,0,0,0,0
268521082,-0.21422324,0,0,0,0,0,0,0,0,0
269027253,-0.26901373,0,0,0,0,0,0,0,0,0
269532908,-0.16688195,0,0,0,0,0,0,0,0,0
270038912,-0.23754811,0,0,0,0,0,0,0,0,0
270544911,-0.2685119,0,0,0,0,0,0,0,0,0
271051171,-0.29881248,0,0,0,0,0,0,0,0,0
272062911,-0.36609924,0,0,0,0,0,0,0,0,0
272568911,-0.34717944,0,0,0,0,0,0,0,0,0
273074912,-0.25500488,0,0,0,0,0,0,0,0,0
273581071,-0.34240833,0,0,0,0,0,0,0,0,0
274087182,-0.2666807,0,0,0,0,0,0,0,0,0
274592909,-0.23347314,0,0,0,0,0,0,0,0,0
275098929,-0.36264178,0,0,0,0,0,0,0,0,0
275604946,-0.3602636,0,0,0,0,0,0,0,0,0
276111303,-0.31860426,0,0,0,0,0,0,0,0,0
276617101,-0.24471383,0,0,0,0,0,0,0,0,0
277122912,-0.07699255,0,0,0,0,0,0,0,0,0
277628911,0.16317217,0,0,0,0,0,0,0,0,0
278134948,0.20920391,0,0,0,0,0,0,0,0,0
278641095,0.29511163,0,0,0,0,0,0,0,0,0
279147241,0.46886146,0,0,0,0,0,0,0,0,0
279652916,0.49865562,0,0,0,0,0,0,0,0,0
280158913,0.5051714,0,0,0,0,0,0,0,0,0
280664951,0.7941056,0,0,0,0,0,0,0,0,0
281171201,1.0456178,0,0,0,0,0,0,0,0,0
281677187,1.1811987,0,0,0,0,0,0,0,0,0
282182911,1.4325998,0,0,0,0,0,0,0,0,0
282688914,1.641212,0,0,0,0,0,0,0,0,0
283194912,1.7029842,0,0,0,0,0,0,0,0,0
283701071,2.1630256,0,0,0,0,0,0,0,0,0
284207214,3.153437,0,0,0,0,0,0,0,0,0
284712911,3.5396643,0,0,0,0,0,0,0,0,0
285218911,3.6869743,0,0,0,0,0,0,0,0,0
285724950,3.9868722,0,0,0,0,0,0,0,0,0
286231168,3.9485781,0,0,0,0,0,0,0,0,0
286737111,4.0924935,0,0,0,0,0,0,0,0,0
287242911,4.137715,0,0,0,0,0,0,0,0,0
287748913,4.3346624,0,0,0,0,0,0,0,0,0
288254914,4.264522,0,0,0,0,0,0,0,0,0
288761133,4.2272997,0,0,0,0,0,0,0,0,0
289267180,3.8997467,0,0,0,0,0,0,0,0,0
289751391,3.894792,0,0,0,0,0,0,0,0,0
289762802,3.9475982,0,0,0,0,0,0,0,0,0
289773206,3.9475982,0,0,0,0,0,0,0,0,0
289883291,3.9794118,0,0,0,0,0,0,0,0,0
289982706,3.933973,0,0,0,0,0,0,0,0,0
290081089,4.086253,0,0,0,0,0,0,0,0,0
290180115,4.1055474,0,0,0,0,0,0,0,0,0
290279177,4.0728846,0,0,0,0,0,0,0,0,0
290378394,4.0728846,0,0,0,0,0,0,0,0,0
290477293,3.9514868,0,0,0,0,0,0,0,0,0
290576353,3.8653455,0,0,0,0,0,0,0,0,0
290675191,3.7981298,0,0,0,0,0,0,0,0,0
290774258,3.7024918,0,0,0,0,0,0,0,0,0
290873217,3.580971,0,0,0,0,0,0,0,0,0
290983336,3.5158753,0,0,0,0,0,0,0,0,0
291082653,3.4127321,0,0,0,0,0,0,0,0,0
291181080,3.3387167,0,0,0,0,0,0,0,0,0
291280117,3.2272615,0,0,0,0,0,0,0,0,0
291379141,3.1776993,0,0,0,0,0,0,0,0,0
291478374,3.1181839,0,0,0,0,0,0,0,0,0
291577300,3.0788972,0,0,0,0,0,0,0,0,0
291676380,3.010478,0,0,0,0,0,0,0,0,0
291775240,2.933979,0,0,0,0,0,0,0,0,0
291874264,2.8933847,0,0,0,0,0,0,0,0,0
291984508,2.7786946,0,0,0,0,0,0,0,0,0
292083315,2.7482169,0,0,0,0,0,0,0,0,0
292182861,2.7694862,0,0,0,0,0,0,0,0,0
292282678,2.7807238,0,0,0,0,0,0,0,0,0
292381061,2.8193424,0,0,0,0,0,0,0,0,0
292480098,2.7756116,0,0,0,0,0,0,0,0,0
292579121,2.8222277,0,0,0,0,0,0,0,0,0
292678344,2.7984862,0,0,0,0,0,0,0,0,0
292876326,2.844603,0,0,0,0,0,0,0,0,0
292975239,2.8797085,0,0,0,0,0,0,0,0,0
293074245,2.8338144,0,0,0,0,0,0,0,0,0
293173195,2.8338144,0,0,0,0,0,0,0,0,0
293283312,2.860878,0,0,0,0,0,0,0,0,0
293371332,2.860878,0,0,0,0,0,0,0,0,0
293481055,2.8817806,0,0,0,0,0,0,0,0,0
293580120,2.823212,0,0,0,0,0,0,0,0,0
293679121,2.8402827,0,0,0,0,0,0,0,0,0
293778365,2.8570206,0,0,0,0,0,0,0,0,0
293877322,2.803136,0,0,0,0,0,0,0,0,0
293976349,2.7097085,0,0,0,0,0,0,0,0,0
294075207,2.6168275,0,0,0,0,0,0,0,0,0
294174302,2.5789766,0,0,0,0,0,0,0,0,0
294284256,2.5347407,0,0,0,0,0,0,0,0,0
294383278,2.4447305,0,0,0,0,0,0,0,0,0
294482630,2.368928,0,0,0,0,0,0,0,0,0
294680095,2.272915,0,0,0,0,0,0,0,0,0
294779120,2.262057,0,0,0,0,0,0,0,0,0
294878373,2.2538455,0,0,0,0,0,0,0,0,0
294977240,2.182703,0,0,0,0,0,0,0,0,0
295076319,2.107137,0,0,0,0,0,0,0,0,0
295175173,2.0535758,0,0,0,0,0,0,0,0,0
295274275,2.0022807,0,0,0,0,0,0,0,0,0
295373206,1.9526147,0,0,0,0,0,0,0,0,0
