timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
289582229,1043527,1,3407898,6780433,3407898,466953,0.041725904,0.14690703,0.060962092,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
290582236,1043527,1,3407898,6780433,3407898,466953,0.068112746,0.18810639,0.06379039,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
291582271,1043527,1,3407898,6780433,3407898,466953,0.024503287,0.15498188,0.042402793,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
292592182,1043527,1,3407898,6780433,3407898,466953,0.045859948,0.18251176,0.043779697,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
293592228,1043527,1,3407898,6780433,3407898,466953,0.05219075,0.1892669,0.08607184,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
294602192,1043527,1,3407898,6780433,3407898,466953,0.023962975,0.15076706,0.076577604,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
295602229,1043527,1,3407898,6780433,3407898,466953,0.09453551,0.16907178,0.13032933,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
296612432,1043527,1,3407898,6780433,3407898,466953,0.10002643,0.17154583,0.13854222,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
297332420,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,0.19494201,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
298332607,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
299332610,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
300342344,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
301352207,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
302352219,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
303362213,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
304362490,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
305372348,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
306382214,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,0.194942,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
307392237,1043527,1,3407898,6780433,3407898,466953,0.15821049,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
308392278,1043527,1,3407898,6780433,3407898,466953,0.0767036,0.089758545,0.111303136,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
309402232,1043527,1,3407898,6780433,3407898,466953,0.14969307,0.15577976,0.15482914,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
310412416,1043527,1,3407898,6780433,3407898,466953,0.19355568,0.20527199,0.20495477,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
311422202,1043527,1,3407898,6780433,3407898,466953,0.15518878,0.16058335,0.14984116,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
312422270,1043527,1,3407898,6780433,3407898,466953,0.2019157,0.19528827,0.19967568,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
313422412,1043527,1,3407898,6780433,3407898,466953,0.19686644,0.18728678,0.19000027,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
314422438,1043527,1,3407898,6780433,3407898,466953,0.15006143,0.13477552,0.14151204,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
315432201,1043527,1,3407898,6780433,3407898,466953,0.15112858,0.13362467,0.14058317,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
316432237,1043527,1,3407898,6780433,3407898,466953,0.13070798,0.105881326,0.11260955,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
317442187,1043527,1,3407898,6780433,3407898,466953,0.12534922,0.10006695,0.1071419,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
318442234,1043527,1,3407898,6780433,3407898,466953,0.10842325,0.08554556,0.080527335,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
319442271,1043527,1,3407898,6780433,3407898,466953,0.13852358,0.08695589,0.064443745,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
320442302,1043527,1,3407898,6780433,3407898,466953,0.17216441,0.11771416,0.09512639,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
321452197,1043527,1,3407898,6780433,3407898,466953,0.13759045,0.11149287,0.10309218,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
322452260,1043527,1,3407898,6780433,3407898,466953,0.17318162,0.1113452,0.10042389,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
323462191,1043527,1,3407898,6780433,3407898,466953,0.18080032,0.11591284,0.106004685,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
324462236,1043527,1,3407898,6780433,3407898,466953,0.17867823,0.10629214,0.107155345,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
325472212,1043527,1,3407898,6780433,3407898,466953,0.19015223,0.11503419,0.11837335,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
326472234,1043527,1,3407898,6780433,3407898,466953,0.17894247,0.105516404,0.104886115,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
327482190,1043527,1,3407898,6780433,3407898,466953,0.18658322,0.11498226,0.11771423,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
328482243,1043527,1,3407898,6780433,3407898,466953,0.20459962,0.1279326,0.13649864,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
330492493,1043527,1,3407898,6780433,3407898,466953,0.20854712,0.12976605,0.14519164,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
331502193,1043527,1,3407898,6780433,3407898,466953,0.19497614,0.14307931,0.14332446,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
332502255,1043527,1,3407898,6780433,3407898,466953,0.18934688,0.11404669,0.1352771,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
332632354,1043527,1,3407898,6780433,3407898,466953,1.0,0.1128218,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
333632380,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
334642607,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
335652201,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
336652213,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
337652337,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
338662208,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
339672232,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
340672353,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
341682213,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
342682234,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
343692213,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
344692335,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
345702351,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
346702366,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
347712299,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
348712329,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
349722567,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
350732666,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
351742187,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
352742219,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
353742315,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
354742341,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
355752308,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
356752458,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
357762307,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
358762361,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
359772342,1043527,1,3407898,6780433,3407898,466953,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.11282182,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
