timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
210063167,210062997,-0.30144635,0.4190436,-10.017815
210113143,210112979,-0.5536271,0.41195855,-9.897515
210163153,210162998,0.07649956,0.043209646,-9.922075
210213127,210212979,-0.17781208,-0.079863675,-9.854763
210263148,210262998,-0.034528125,-0.39094988,-10.065069
210313130,210312982,-0.34404778,-0.2449843,-9.7669115
210363148,210362997,-0.23941725,-0.43557635,-9.910745
210413133,210412980,-0.55980015,0.18842718,-9.493643
210463163,210462997,-0.12014263,-0.08550634,-9.557653
210513127,210512979,-0.38611928,-0.038385574,-9.663842
210563149,210562999,-0.21976195,0.05080552,-10.060231
210613127,210612979,-0.08185808,-0.013450246,-9.937148
210663164,210662999,-0.48998472,0.064524576,-9.814411
210713127,210712979,-0.098605685,0.14107488,-9.554079
210763147,210762998,-0.48460263,-0.118946955,-9.820113
210813132,210812981,-0.27824357,0.14653641,-9.932337
210863196,210863027,-0.2668183,-0.13783802,-10.295076
210913128,210912979,-0.49945322,0.26244184,-10.3420725
210963147,210962997,-0.45495948,0.30904034,-10.243607
211263170,211262997,-0.54885906,0.2572758,-9.970525
211313145,211312979,-0.30935428,-0.14521445,-9.8875675
211363192,211362998,-0.63199526,-0.28834805,-10.217675
211413152,211412979,-0.6565226,0.13742854,-10.5437565
211463185,211462997,-0.25895306,-0.039243575,-10.196276
211513145,211512980,-0.40318948,-0.25338706,-10.539511
211563167,211562997,-0.48813382,-0.009865252,-10.669325
211613144,211612979,-0.33806843,-0.011421719,-10.26348
211663163,211662998,-0.31662467,0.03166891,-10.3018265
211713145,211712980,-0.34642434,0.3331837,-9.911225
211763194,211762997,-0.67286,0.004119421,-9.402173
211813148,211812979,-0.4965108,0.15955962,-8.758792
211863173,211862999,-0.4177115,-0.22371715,-8.324811
211913144,211912979,-0.13818184,-0.0839787,-7.6818867
211963165,211962998,-0.7380027,0.33697706,-7.416723
212013143,212012979,-0.15122063,0.81905955,-6.9438014
212063190,212062999,-0.29268658,0.80469126,-6.418305
212113144,212112979,-0.90430194,0.20100273,-6.614295
212163170,212162997,-0.6242378,-0.89355296,-6.9711103
212213129,212212980,-0.29290688,0.16892472,-7.4871483
212263145,212262997,-1.1696869,-0.30780146,-8.1802845
212313132,212312980,-0.4519156,-0.28002623,-8.98397
212363147,212362998,-0.41445413,0.3192307,-9.579323
212413128,212412979,-0.6551865,0.5683704,-10.229
212463147,212462998,-0.5895208,0.011183065,-9.992266
212513127,212512978,-0.45832565,-0.10878633,-10.296397
212563153,212562998,-0.26058537,0.22941037,-9.661217
212613128,212612979,-0.50610954,-0.09212316,-9.094203
212663154,212662997,-0.82858956,0.22640102,-9.6389265
212763153,212762997,-0.5626288,-0.16113575,-10.102782
212813131,212812980,-0.4357079,-0.42052567,-10.372075
213013128,213012979,-0.46857953,0.2642919,-9.562819
213063171,213062998,-0.42384985,0.013980827,-9.396926
213163145,213162997,-0.8527393,0.29141727,-9.572969
213213144,213212979,-0.21235791,0.34095255,-9.597827
213263165,213262998,-0.4090146,-0.0047507463,-9.82551
213313144,213312979,-0.50158596,0.13866507,-9.869014
213363174,213362997,-0.43666413,0.022897007,-9.954928
213413146,213412980,-0.57994556,0.1357969,-9.652676
213463185,213462997,-0.44821316,0.32777864,-10.257043
213513159,213512979,-0.6452777,0.10608033,-10.223684
213563162,213562997,-0.3451581,0.3556654,-10.029096
213613144,213612979,-0.46067685,0.34816247,-9.914411
213663170,213662997,-0.41068828,0.48036277,-9.645385
213713183,213712979,-0.23846541,0.21182363,-10.072714
213763183,213762997,-0.14370292,0.59522945,-10.064685
213813144,213812979,0.118919544,0.2457181,-10.258846
213863186,213862999,-0.05698954,0.3377435,-9.9151945
213913144,213912979,-0.1782188,0.21637116,-9.862457
213963175,213962998,-0.16773912,0.10083152,-10.102515
214013145,214012979,-0.20111613,-0.15128185,-10.040278
214063196,214062997,-0.09904268,0.22124298,-10.267112
214113143,214112979,-0.04568967,0.039196685,-9.740517
214163148,214162982,-0.22296126,0.09285395,-10.091524
214213128,214212979,-0.52005786,0.10374854,-9.710937
214263153,214262999,0.13846187,0.2988699,-10.213158
214313127,214312979,-0.17478652,0.3279415,-10.13367
214363164,214362998,-0.07178299,0.4116837,-9.774916
214413128,214412979,-0.32235935,-0.16589898,-10.078347
214463152,214462998,-0.10273137,0.0608606,-10.125056
214513132,214512980,-0.38933244,0.46736225,-9.717193
214563150,214562997,-0.11159832,-0.064993195,-10.064983
214613127,214612979,-0.10720475,0.3537414,-9.974805
214663147,214662998,0.03572055,0.5851382,-9.932691
214713128,214712979,-0.24622265,0.5815241,-9.929881
214763159,214762998,-0.05488701,0.20429109,-9.747512
214813128,214812979,-0.0031264112,0.14763132,-9.986757
214863150,214862997,0.22054888,0.52704805,-9.650903
214913128,214912979,-0.4991877,0.6927703,-10.004132
214963154,214962998,0.3797627,0.29149625,-10.127435
215013138,215012979,-0.31513137,0.52441055,-9.711332
215063156,215062998,-0.39663994,0.29511684,-9.820192
215113128,215112979,-0.44239065,0.51360035,-9.571163
215163139,215162987,-0.68417686,0.37276027,-10.007557
215213129,215212980,-0.46248686,0.45826766,-9.808521
215263162,215262997,-0.7943052,0.11124411,-10.159891
215313143,215312979,-0.43482342,0.2939029,-10.047403
215363186,215362998,-0.39306527,0.07742393,-10.296754
215413144,215412979,-0.23518696,-0.06853669,-9.922893
215463182,215463000,-0.99142593,-0.020709101,-9.670829
215513159,215512981,-0.7196678,0.44419026,-9.506551
215563162,215562997,-0.0028771793,0.6857956,-9.69949
215613145,215612979,0.14968134,0.38706508,-9.108512
215663196,215662999,-1.232466,0.8455529,-9.704921
215713143,215712979,-0.31833196,0.2234773,-9.758087
215763172,215762997,-0.25241986,0.061306857,-9.911882
215813145,215812979,-0.43879044,-0.10860823,-9.579584
215863162,215862997,-0.8951534,0.45994118,-10.009018
215913145,215912980,0.2942279,-0.2156595,-9.960445
215963185,215963001,-0.5104461,0.118068546,-9.64128
216013148,216012982,-0.8384397,0.19045526,-9.487098
216063174,216063000,-0.73463523,0.00092049094,-9.343136
216113148,216112979,-0.7992112,0.08866195,-9.219769
216163190,216162997,-0.6727042,0.18714826,-9.430234
216213152,216212980,-0.56869584,0.37879887,-9.905503
216263151,216262997,-0.82960445,0.18219069,-10.133212
216313133,216312980,-0.89079994,0.6077505,-9.903018
216363146,216362998,-0.45156226,0.24550779,-9.116666
216413127,216412979,-0.75997394,0.17830169,-9.772857
216463153,216462997,-0.62105626,0.32736912,-9.461461
216513127,216512979,-1.1304624,0.11114005,-9.8154335
216563152,216562998,-0.8592535,0.4162963,-9.512972
216613127,216612979,-1.1599547,0.05679686,-9.51072
216663151,216662997,-0.8193039,0.68066615,-9.703412
216713129,216712980,-1.1069767,0.5231288,-9.606131
216763146,216762997,-1.034126,0.4239067,-9.695481
216813127,216812979,-1.10737,0.3465174,-10.2762375
216863155,216862998,-0.93566674,-0.16699474,-10.2197695
216913135,216912979,-0.083883226,0.727989,-10.132647
216963173,216962999,-1.5148355,-0.012488283,-9.783854
217013129,217012980,-0.1480739,0.6073373,-9.466227
217063150,217062998,-0.91803324,-0.05058017,-9.758759
217113133,217112983,-0.80987597,0.13516943,-10.007442
217163149,217162998,-0.9496363,0.14424318,-9.674364
217213127,217212979,-0.76538354,0.27580565,-9.993515
217263170,217262997,-0.48883322,0.65160567,-10.35011
217313146,217312980,-0.92106944,-0.03924911,-10.145505
217363184,217362997,-0.720867,-0.21834357,-9.891265
217413144,217412979,-0.81346065,0.33489043,-9.694345
217463218,217463028,-1.1376166,0.48126453,-9.962933
217513143,217512979,-1.0794133,0.0069075567,-10.026665
217563174,217562998,-0.47328448,-0.2568899,-10.140025
217613165,217612982,-0.42588267,0.0021561927,-10.037228
217663165,217662999,-0.53768003,-0.23517102,-9.43051
217713143,217712979,-2.1704817,0.288451,-9.583656
217763183,217762997,-0.7150788,0.45859867,-10.211125
217813144,217812980,-0.38237673,0.18976231,-9.883394
217863170,217862997,-0.6769189,0.2003745,-10.20391
217913145,217912980,-1.1487982,0.8114345,-10.631898
217963167,217962998,-0.84026885,0.6577638,-10.412602
218013149,218012979,-1.1207768,0.30085364,-10.372968
218063166,218062999,-0.69591385,0.2926497,-9.599322
218113145,218112979,-1.6093396,0.49519885,-9.594921
218163166,218162997,-0.72319984,0.2725562,-9.484318
218213145,218212980,-1.1606408,0.43114427,-9.72726
218263196,218262997,-0.879556,-0.40229777,-9.798036
218313128,218312979,-1.0704579,0.18974668,-9.6436825
218363153,218362999,-1.8245591,0.30398402,-10.078803
218413127,218412979,-0.74244726,0.59983516,-10.114685
218463150,218462999,-1.203999,-0.06411549,-10.08288
218513127,218512979,-1.1430826,-0.24833193,-9.984938
218563152,218562998,-1.1549206,0.30003968,-9.777455
218613128,218612979,-0.6333687,0.28995633,-10.424413
218663148,218662998,-1.2097689,0.6755807,-9.978003
218713128,218712979,-0.92898315,0.5482469,-9.997207
218763150,218762997,-0.5700021,0.5063815,-10.571998
218813128,218812980,-0.7042067,0.18297528,-10.580766
218863153,218862998,-0.9652866,0.25504413,-9.87197
218913128,218912979,-0.78913015,0.59375745,-10.039361
218963158,218962998,-1.7676303,-0.023838697,-10.110988
219013132,219012979,-1.1067939,0.059315268,-9.471699
219063158,219062998,-0.986511,-0.6727541,-8.378333
219113130,219112981,-1.1676077,-0.04663106,-8.822125
219163151,219162997,-1.1492372,0.45636192,-8.568583
219213132,219212979,-0.9945298,0.18289673,-9.558354
219263152,219262999,-0.8855752,0.24087328,-9.307175
219313144,219312979,-1.2104445,-0.29749003,-9.70818
219363166,219362997,-0.51972157,0.50460345,-9.837216
219413145,219412980,-1.3607005,-0.28594017,-9.833684
219463163,219462998,-1.0513333,-0.1784544,-9.245658
219513143,219512979,-0.6869751,0.2715887,-9.320197
219563190,219562999,-0.8390826,-0.24565993,-9.366219
219613144,219612979,-1.2942191,0.074473515,-8.983979
219663178,219662997,-0.48722985,0.42583373,-10.3131
219713149,219712980,-1.031444,0.15403341,-10.2781315
219763163,219762998,-1.0945791,0.08830658,-9.919655
219813143,219812979,-1.8319423,-0.08136324,-9.9412155
219863185,219862998,-0.8892581,0.3473717,-9.82506
219913145,219912979,-0.6682183,0.02051663,-9.303549
219963174,219962998,-1.0337198,0.13314946,-8.949651
220013145,220012980,-1.2221961,0.19627108,-8.878936
220063163,220062997,-1.2391951,0.32706168,-8.953749
220113147,220112982,-0.9935545,-0.040296752,-9.390224
220163164,220162998,-1.0290914,0.34151036,-9.387515
220213145,220212979,-1.4206765,-0.17560034,-9.324208
220263165,220262997,-1.2818878,0.1543232,-9.663572
220313129,220312980,-1.3548442,0.48210797,-9.969251
220363158,220362997,-0.5933019,-0.1939056,-10.159403
220413132,220412979,-0.3167982,1.2100803,-10.323709
220463153,220462999,-0.75497776,0.53127325,-10.356881
220663153,220662998,-0.7677731,0.5909577,-10.18468
220713128,220712979,-0.9990245,-0.23974302,-9.860725
220913131,220912979,-0.9396194,-0.7046373,-9.959632
221013127,221012979,-0.69547945,-0.039842445,-9.472935
221063146,221062997,-0.79893273,0.4583809,-10.103052
221113130,221112980,-0.65989685,0.12127212,-9.647879
221163146,221162997,0.14244893,0.29506245,-9.557739
221213128,221212979,-0.7800336,0.5092929,-9.54613
221263151,221262998,-0.53256875,0.38489005,-9.670389
221313152,221312979,-0.49866834,0.2921503,-9.727101
221363164,221362997,-0.6246746,0.8181284,-10.007426
221413146,221412980,-0.21798797,0.10825398,-9.805808
221463168,221462998,-0.5890934,0.7115751,-10.166877
221513145,221512979,-0.966804,0.66703254,-9.960393
221563183,221562999,-0.4071477,0.42272845,-9.80176
221613146,221612980,-0.8101642,-0.07926437,-10.204567
221663189,221662998,-0.6174522,0.7378895,-9.845016
221713144,221712979,0.3257749,0.41727597,-10.028508
221763168,221762997,-0.75915056,-0.15898088,-10.050077
221813145,221812980,-0.50760347,0.13983014,-9.313534
221863166,221862997,-0.9429594,0.07907769,-10.145622
221913145,221912980,-0.30889028,0.23007931,-9.54548
221963190,221962997,-0.60502774,0.5384244,-9.526152
222013144,222012979,-0.4952874,0.046747435,-9.74212
222063168,222062997,-0.63753605,0.048140626,-10.072169
222113149,222112979,-0.48126507,0.55831355,-9.927147
222163195,222162999,-0.45116386,0.19218828,-9.650316
222213144,222212979,-0.5894639,0.072282955,-9.472596
222263163,222262997,-0.9187399,0.54348385,-9.478896
222313145,222312980,-0.28524637,0.4542417,-9.858128
222363153,222362997,-0.4969838,0.49244815,-9.681889
222413127,222412979,-0.61950964,0.35950997,-9.899514
222463146,222462997,-0.20071244,0.1528526,-9.808004
222513127,222512979,-0.5151015,-0.07912944,-9.978979
222563146,222562997,-0.6812304,0.09903066,-9.638828
222613129,222612979,-0.42870495,0.0321512,-9.815408
222663153,222662997,-0.45781422,0.17272472,-9.620168
222713127,222712979,-0.39117023,0.41721088,-9.715516
222763148,222762999,-0.22385737,-0.1744022,-9.825987
222813128,222812979,-0.3921781,-0.34113163,-9.828028
222863150,222862997,-0.42067707,-0.13451815,-10.084993
222913128,222912980,-0.17439774,-0.32239667,-9.67135
222963152,222962997,-0.50417286,-0.102942534,-9.813419
223013128,223012979,-0.12835838,-0.08156972,-9.587526
223063156,223062998,0.18063821,0.10804912,-9.682809
223113137,223112980,-0.27742848,0.18414682,-9.8684635
223163152,223162998,-0.052755453,-0.13640998,-10.089114
223213128,223212979,0.29946786,-0.28094077,-9.936495
223263147,223262997,-0.30317646,0.33072117,-10.25529
223313132,223312980,-0.32244623,-0.06430909,-9.970234
223363162,223362997,-0.38052708,0.10746437,-9.574004
223413143,223412979,-0.11978433,0.10269185,-9.693025
223463194,223462998,-0.07854328,0.061175738,-9.802
223513144,223512979,-0.58227235,-0.06422765,-9.651307
223563198,223562997,-0.10219502,-0.14295454,-9.484329
223613147,223612980,-0.3041655,0.19761424,-9.765334
223663166,223662997,-0.2163498,-0.22826633,-9.614072
223713143,223712979,-0.21329515,0.030724132,-9.532382
223763188,223762999,-0.25128618,0.26602328,-9.874903
223813153,223812979,0.972471,-0.3405379,-9.747818
223863173,223862997,-0.27366737,0.06958528,-10.066032
223913150,223912980,-0.5352886,-0.22748467,-9.69756
223963162,223962997,-0.30918667,0.058840625,-9.723679
224013144,224012979,-0.37062514,0.30322474,-10.022434
224063207,224063025,-0.49765635,0.23952708,-9.920983
224113164,224112979,-0.3168715,0.18328887,-10.446142
224163171,224162998,-0.30592665,-0.13519621,-10.173688
224213145,224212979,-0.7065344,0.21783859,-9.92466
224263185,224262997,-0.37289515,0.46480864,-9.722092
224313143,224312979,-0.19304857,0.06425758,-9.53687
224363146,224362997,-0.62744373,0.06719328,-9.872245
224413129,224412980,-0.44133118,-0.33404452,-9.862419
224463163,224462997,-0.25771806,-0.14602745,-9.567789
224513135,224512979,-0.5167252,0.1602031,-9.968661
224563154,224562997,-0.020122368,0.19561854,-9.709319
224613150,224612997,-0.4326047,0.2544424,-10.093057
224663150,224662998,-0.14484216,0.10758724,-9.978469
224713128,224712979,-0.42862228,0.1290813,-9.646451
224763150,224762998,-0.20857279,-0.030669734,-9.621509
224813127,224812979,-0.58728975,0.05529667,-9.821247
224863188,224862999,-0.27317172,-0.12039344,-9.909902
224913134,224912980,-0.13048795,0.0028136652,-9.895836
224963146,224962997,-0.12939589,-0.04027837,-9.836238
225013135,225012980,-0.23045734,-0.23561087,-9.932794
225063150,225062999,-0.2531262,0.19142844,-9.511415
225113129,225112979,-0.23086251,-0.35139456,-9.386659
225163161,225162998,-0.5024155,0.1539982,-9.551803
225213127,225212979,-0.3554988,0.016925165,-9.727652
225263148,225262998,-0.08428346,0.27906036,-9.543733
225313128,225312980,-0.44156638,0.27693015,-9.838382
225363151,225362997,-0.21463668,-0.09236945,-9.806365
225413144,225412979,-0.36568192,0.13770393,-9.990358
225463186,225462999,-0.45733505,0.12989418,-9.775839
