timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
201866938,3407898,3407898,3407890,3407882,0,0.06276859,0.03560229,0.039235897,0.0,3407898,3407898,3407890,3407882,0,0.001554717,0.0017025792,0.0012125088,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
202066985,3407898,3407898,3407890,3407882,0,0.067587964,0.031892367,0.042522896,0.0,3407898,3407898,3407890,3407882,0,0.0015714102,0.0017921224,0.001055403,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
202266957,3407898,3407898,3407890,3407882,0,0.061985306,0.034887165,0.036996245,0.0,3407898,3407898,3407890,3407882,0,0.0015299862,0.0018787313,0.0011472395,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
202466954,3407898,3407898,3407890,3407882,0,0.062439684,0.038174268,0.042319365,0.0,3407898,3407898,3407890,3407882,0,0.001814988,0.0020288683,0.001258873,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
202666956,3407898,3407898,3407890,3407882,0,0.064846806,0.039937362,0.040259857,0.0,3407898,3407898,3407890,3407882,0,0.0016460716,0.001717062,0.0012707493,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
202866983,3407898,3407898,3407890,3407882,0,0.061246533,0.033694495,0.036852356,0.0,3407898,3407898,3407890,3407882,0,0.0015245962,0.0017113334,0.0010525926,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
203066957,3407898,3407898,3407890,3407882,0,0.06059974,0.039420366,0.050078224,0.0,3407898,3407898,3407890,3407882,0,0.0014595524,0.0016709231,0.0010527091,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
203266957,3407898,3407898,3407890,3407882,0,0.06398604,0.040304407,0.033374112,0.0,3407898,3407898,3407890,3407882,0,0.0016338566,0.0021064363,0.0013657432,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
203466948,3407898,3407898,3407890,3407882,0,0.056580614,0.03376172,0.031587683,0.0,3407898,3407898,3407890,3407882,0,0.0017495911,0.0019622438,0.0010076509,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
203666940,3407898,3407898,3407890,3407882,0,0.07453207,0.044419028,0.055084925,0.0,3407898,3407898,3407890,3407882,0,0.0017736356,0.0019076681,0.0012207456,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
203866955,3407898,3407898,3407890,3407882,0,0.058080573,0.042580433,0.040388256,0.0,3407898,3407898,3407890,3407882,0,0.0020114835,0.0022603336,0.0012467849,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
204066986,3407898,3407898,3407890,3407882,0,0.053202927,0.049042962,0.06876258,0.0,3407898,3407898,3407890,3407882,0,0.0015167976,0.0017901846,0.001019308,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
204266955,3407898,3407898,3407890,3407882,0,0.06725404,0.06196133,0.061099373,0.0,3407898,3407898,3407890,3407882,0,0.0020178773,0.0022125067,0.0010753126,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
204466961,3407898,3407898,3407890,3407882,0,0.068540655,0.025118323,0.06308729,0.0,3407898,3407898,3407890,3407882,0,0.0014489348,0.0014831942,0.0013342702,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
204666956,3407898,3407898,3407890,3407882,0,0.0931252,0.10659237,0.06531839,0.0,3407898,3407898,3407890,3407882,0,0.0012030225,0.0026601688,0.0019127135,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
205066958,3407898,3407898,3407890,3407882,0,0.04291099,0.06950123,0.061474677,0.0,3407898,3407898,3407890,3407882,0,0.00218665,0.0026784628,0.0010500001,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
205266937,3407898,3407898,3407890,3407882,0,0.11239453,0.11457888,0.08302919,0.0,3407898,3407898,3407890,3407882,0,0.0026992713,0.0037128935,0.0012765907,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
205466957,3407898,3407898,3407890,3407882,0,0.04539217,0.06249212,0.08453943,0.0,3407898,3407898,3407890,3407882,0,0.00090237317,0.0012647768,0.0010575115,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
205666961,3407898,3407898,3407890,3407882,0,0.040388446,0.04643411,0.050743476,0.0,3407898,3407898,3407890,3407882,0,0.0052387444,0.0067606377,0.0022134623,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
205866937,3407898,3407898,3407890,3407882,0,0.10301536,0.0625224,0.06374371,0.0,3407898,3407898,3407890,3407882,0,0.0016890712,0.0021850446,0.0007478671,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
206066946,3407898,3407898,3407890,3407882,0,0.07216638,0.050750185,0.08634439,0.0,3407898,3407898,3407890,3407882,0,0.0022977188,0.0025110173,0.0015215204,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
206266956,3407898,3407898,3407890,3407882,0,0.0918045,0.089265734,0.053130094,0.0,3407898,3407898,3407890,3407882,0,0.0026828398,0.0028252506,0.00083559455,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
206666956,3407898,3407898,3407890,3407882,0,0.09812213,0.1284535,0.07906594,0.0,3407898,3407898,3407890,3407882,0,0.0011156562,0.00078562705,0.0016842047,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
206866960,3407898,3407898,3407890,3407882,0,0.14142558,0.17869094,0.116744764,0.0,3407898,3407898,3407890,3407882,0,0.00229565,0.0032034693,0.0017919533,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
207066999,3407898,3407898,3407890,3407882,0,0.046741366,0.071087696,0.08414797,0.0,3407898,3407898,3407890,3407882,0,0.0018769925,0.0022538884,0.001017279,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
207266938,3407898,3407898,3407890,3407882,0,0.051916707,0.0943815,0.11944326,0.0,3407898,3407898,3407890,3407882,0,0.0011401996,0.0016408153,0.0015725088,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
207466937,3407898,3407898,3407890,3407882,0,0.10422363,0.085899904,0.06615671,0.0,3407898,3407898,3407890,3407882,0,0.00097129977,0.0015848166,0.0018077849,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
207666941,3407898,3407898,3407890,3407882,0,0.026094576,0.07946219,0.057795823,0.0,3407898,3407898,3407890,3407882,0,0.0008720705,0.0018957723,0.0018841893,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
207866938,3407898,3407898,3407890,3407882,0,0.11075938,0.1102454,0.073116824,0.0,3407898,3407898,3407890,3407882,0,0.0031333673,0.0030920834,0.0015978252,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
208066940,3407898,3407898,3407890,3407882,0,0.10153683,0.11257434,0.03377326,0.0,3407898,3407898,3407890,3407882,0,0.0029497196,0.0032341524,0.0017301103,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
208266955,3407898,3407898,3407890,3407882,0,0.028685383,0.09637829,0.11211896,0.0,3407898,3407898,3407890,3407882,0,0.0024114074,0.0020910208,0.001157047,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
208466953,3407898,3407898,3407890,3407882,0,0.071680896,0.105503835,0.04219563,0.0,3407898,3407898,3407890,3407882,0,0.0020835537,0.003266387,0.0018647405,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
208666987,3407898,3407898,3407890,3407882,0,0.06687255,0.09677358,0.06143959,0.0,3407898,3407898,3407890,3407882,0,0.0033018664,0.0034021258,0.0020544706,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
208866960,3407898,3407898,3407890,3407882,0,0.14628592,0.11777993,0.04402927,0.0,3407898,3407898,3407890,3407882,0,0.0021188513,0.0020641256,0.0013770524,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
209066959,3407898,3407898,3407890,3407882,0,0.06262469,0.055327587,0.012001138,0.0,3407898,3407898,3407890,3407882,0,0.0019661058,0.00226212,0.0014258338,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
209266939,3407898,3407898,3407890,3407882,0,0.049519833,0.053918358,0.078546405,0.0,3407898,3407898,3407890,3407882,0,0.0021602893,0.0037756427,0.001937709,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
209466959,3407898,3407898,3407890,3407882,0,0.04162777,0.05166224,0.043595113,0.0,3407898,3407898,3407890,3407882,0,0.0023344215,0.002058904,0.0022346876,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
209666940,3407898,3407898,3407890,3407882,0,0.13355488,0.11960657,0.024461465,0.0,3407898,3407898,3407890,3407882,0,0.0013083126,0.0031433986,0.0020603517,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
209866940,3407898,3407898,3407890,3407882,0,0.09337706,0.09984343,0.060858004,0.0,3407898,3407898,3407890,3407882,0,0.004233041,0.006207943,0.0025520367,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
210066942,3407898,3407898,3407890,3407882,0,0.09359155,0.03995221,0.054893423,0.0,3407898,3407898,3407890,3407882,0,0.0012245763,0.0022780565,0.0013193507,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
210266988,3407898,3407898,3407890,3407882,0,0.07858197,0.09546779,0.10596787,0.0,3407898,3407898,3407890,3407882,0,0.0021687017,0.002380091,0.0015621168,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
210466982,3407898,3407898,3407890,3407882,0,0.066967666,0.10212638,0.107546575,0.0,3407898,3407898,3407890,3407882,0,0.00089411496,0.003357688,0.002645903,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
210666958,3407898,3407898,3407890,3407882,0,0.07419169,0.10794762,0.05347925,0.0,3407898,3407898,3407890,3407882,0,0.0014551551,0.0013953812,0.0011920326,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
210866987,3407898,3407898,3407890,3407882,0,0.11272466,0.0745762,0.1776562,0.0,3407898,3407898,3407890,3407882,0,0.003687295,0.0042860443,0.0011038686,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
211266996,3407898,3407898,3407890,3407882,0,0.1368208,0.10578288,0.0867077,0.0,3407898,3407898,3407890,3407882,0,0.003273628,0.003363194,0.0011843875,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
211466938,3407898,3407898,3407890,3407882,0,0.14032108,0.08672926,0.15968274,0.0,3407898,3407898,3407890,3407882,0,0.0038497024,0.002227974,0.0026475838,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
211666938,3407898,3407898,3407890,3407882,0,0.036112152,0.05382413,0.076543435,0.0,3407898,3407898,3407890,3407882,0,0.0006387634,0.002302059,0.0018063667,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
211866962,3407898,3407898,3407890,3407882,0,0.04918532,0.07059172,0.06954585,0.0,3407898,3407898,3407890,3407882,0,0.0019407116,0.003497745,0.0017293622,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
212066940,3407898,3407898,3407890,3407882,0,0.106831,0.14861742,0.06972982,0.0,3407898,3407898,3407890,3407882,0,0.0036263363,0.0017956764,0.0018894415,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
212266955,3407898,3407898,3407890,3407882,0,0.12048781,0.092127085,0.033055384,0.0,3407898,3407898,3407890,3407882,0,0.002257647,0.001666307,0.0013170717,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
212466956,3407898,3407898,3407890,3407882,0,0.14285691,0.12641758,0.09020696,0.0,3407898,3407898,3407890,3407882,0,0.004062195,0.0043266527,0.0009360287,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
212666954,3407898,3407898,3407890,3407882,0,0.097213395,0.08855965,0.09185169,0.0,3407898,3407898,3407890,3407882,0,0.0025551151,0.003208159,0.0008726161,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
213066958,3407898,3407898,3407890,3407882,0,0.083120756,0.06148655,0.08736909,0.0,3407898,3407898,3407890,3407882,0,0.0022213394,0.0011652483,0.0024798193,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
213266940,3407898,3407898,3407890,3407882,0,0.085581176,0.1552171,0.14895585,0.0,3407898,3407898,3407890,3407882,0,0.0016445215,0.004521612,0.0041021635,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
213466938,3407898,3407898,3407890,3407882,0,0.09173091,0.1382133,0.061843317,0.0,3407898,3407898,3407890,3407882,0,0.001960997,0.004220277,0.003457663,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
213666939,3407898,3407898,3407890,3407882,0,0.1156179,0.0967661,0.107309476,0.0,3407898,3407898,3407890,3407882,0,0.0034779396,0.0018645634,0.0018247898,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
213866946,3407898,3407898,3407890,3407882,0,0.12046417,0.069370694,0.08845382,0.0,3407898,3407898,3407890,3407882,0,0.002496052,0.0026784947,0.0024738137,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
214066958,3407898,3407898,3407890,3407882,0,0.08237702,0.09069807,0.053202268,0.0,3407898,3407898,3407890,3407882,0,0.002123386,0.00258311,0.0026637895,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
214266955,3407898,3407898,3407890,3407882,0,0.062281623,0.12598507,0.09793985,0.0,3407898,3407898,3407890,3407882,0,0.0021555717,0.0014293697,0.0024002767,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
214466957,3407898,3407898,3407890,3407882,0,0.09926506,0.12719448,0.114642695,0.0,3407898,3407898,3407890,3407882,0,0.0024545898,0.0017575094,0.0029072042,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
214666960,3407898,3407898,3407890,3407882,0,0.14092436,0.15178521,0.07269349,0.0,3407898,3407898,3407890,3407882,0,0.0018511829,0.0028301282,0.0027200794,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
214866980,3407898,3407898,3407890,3407882,0,0.15591273,0.13255884,0.06631869,0.0,3407898,3407898,3407890,3407882,0,0.0036851787,0.003950761,0.002923093,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
215066957,3407898,3407898,3407890,3407882,0,0.10841323,0.09177106,0.06682823,0.0,3407898,3407898,3407890,3407882,0,0.0025715267,0.0010821022,0.0020065103,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
215266958,3407898,3407898,3407890,3407882,0,0.015609537,0.077673145,0.0633067,0.0,3407898,3407898,3407890,3407882,0,0.0012337229,0.0011369528,0.002295536,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
215466945,3407898,3407898,3407890,3407882,0,0.08050381,0.09743775,0.14879529,0.0,3407898,3407898,3407890,3407882,0,0.0033417998,0.0028780387,0.0015101604,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
215666939,3407898,3407898,3407890,3407882,0,0.15456598,0.13665453,0.14137474,0.0,3407898,3407898,3407890,3407882,0,0.0044549378,0.006288027,0.0025553496,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
215866939,3407898,3407898,3407890,3407882,0,0.04420439,0.20732741,0.18460225,0.0,3407898,3407898,3407890,3407882,0,0.0009837707,0.0032549899,0.0030259574,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
216066959,3407898,3407898,3407890,3407882,0,0.07027343,0.02943429,0.0511753,0.0,3407898,3407898,3407890,3407882,0,0.0018636365,0.0022514034,0.0014504942,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
216266955,3407898,3407898,3407890,3407882,0,0.115443684,0.2753209,0.17775235,0.0,3407898,3407898,3407890,3407882,0,0.003472986,0.0048123505,0.0027706209,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
216466957,3407898,3407898,3407890,3407882,0,0.16635962,0.18260606,0.10593784,0.0,3407898,3407898,3407890,3407882,0,0.004174273,0.002838006,0.0026030964,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
216666955,3407898,3407898,3407890,3407882,0,0.029952211,0.11174548,0.111857206,0.0,3407898,3407898,3407890,3407882,0,0.002620876,0.0028393648,0.00067533494,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
216866955,3407898,3407898,3407890,3407882,0,0.1951578,0.33393168,0.23956038,0.0,3407898,3407898,3407890,3407882,0,0.0020593994,0.0042813346,0.004653969,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
217066985,3407898,3407898,3407890,3407882,0,0.09742824,0.19839229,0.14495741,0.0,3407898,3407898,3407890,3407882,0,0.0023371761,0.004060497,0.0024831167,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
217266939,3407898,3407898,3407890,3407882,0,0.28450722,0.29412946,0.26003617,0.0,3407898,3407898,3407890,3407882,0,0.0011736095,0.0023227953,0.0018070674,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
217466953,3407898,3407898,3407890,3407882,0,0.10505075,0.17195573,0.14736928,0.0,3407898,3407898,3407890,3407882,0,0.002893962,0.002593922,0.002432485,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
217666959,3407898,3407898,3407890,3407882,0,0.13477997,0.22028184,0.190225,0.0,3407898,3407898,3407890,3407882,0,0.0034996243,0.0018250579,0.002598467,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
217866940,3407898,3407898,3407890,3407882,0,0.13027358,0.10076944,0.09301278,0.0,3407898,3407898,3407890,3407882,0,0.0026239809,0.0022599683,0.0034286806,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
218066941,3407898,3407898,3407890,3407882,0,0.16179651,0.3393953,0.26833153,0.0,3407898,3407898,3407890,3407882,0,0.006004349,0.012997018,0.0076105143,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
218266956,3407898,3407898,3407890,3407882,0,0.093671896,0.23538136,0.19813702,0.0,3407898,3407898,3407890,3407882,0,0.0068018064,0.009263153,0.0033624626,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
218466961,3407898,3407898,3407890,3407882,0,0.16458565,0.12461528,0.08637987,0.0,3407898,3407898,3407890,3407882,0,0.0029424003,0.0035691417,0.0033920351,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
218666962,3407898,3407898,3407890,3407882,0,0.044754766,0.119355746,0.10438431,0.0,3407898,3407898,3407890,3407882,0,0.0029486662,0.0040828013,0.0025515335,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
218866954,3407898,3407898,3407890,3407882,0,0.13431434,0.278763,0.19230077,0.0,3407898,3407898,3407890,3407882,0,0.0039614644,0.0049866675,0.0025883454,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
219066960,3407898,3407898,3407890,3407882,0,0.1464863,0.20644116,0.06698254,0.0,3407898,3407898,3407890,3407882,0,0.0027381296,0.0045214584,0.003869579,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
219266954,3407898,3407898,3407890,3407882,0,0.19156575,0.08825589,0.14183684,0.0,3407898,3407898,3407890,3407882,0,0.0021822497,0.0031704027,0.002654258,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
219466961,3407898,3407898,3407890,3407882,0,0.16448605,0.25032654,0.123395525,0.0,3407898,3407898,3407890,3407882,0,0.004057124,0.006393862,0.004480077,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
219666939,3407898,3407898,3407890,3407882,0,0.20993967,0.23581599,0.19017726,0.0,3407898,3407898,3407890,3407882,0,0.0041766204,0.005175979,0.004568038,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
219866958,3407898,3407898,3407890,3407882,0,0.07810368,0.0772319,0.058634274,0.0,3407898,3407898,3407890,3407882,0,0.0023383196,0.0012157158,0.0014494413,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
220066939,3407898,3407898,3407890,3407882,0,0.13152827,0.16462125,0.08529992,0.0,3407898,3407898,3407890,3407882,0,0.002763164,0.0053598913,0.0043089157,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
220266940,3407898,3407898,3407890,3407882,0,0.14727513,0.066162184,0.087345295,0.0,3407898,3407898,3407890,3407882,0,0.0038052532,0.005139239,0.0024124256,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
220466957,3407898,3407898,3407890,3407882,0,0.23086807,0.33698192,0.54356575,0.0,3407898,3407898,3407890,3407882,0,0.0037198619,0.0023589898,0.0050776983,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
220666958,3407898,3407898,3407890,3407882,0,0.029256511,0.13864882,0.164342,0.0,3407898,3407898,3407890,3407882,0,0.004571054,0.0047425465,0.0013739038,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
221066958,3407898,3407898,3407890,3407882,0,0.09933799,0.1833463,0.11841979,0.0,3407898,3407898,3407890,3407882,0,0.002168764,0.0027080334,0.002033915,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
221266955,3407898,3407898,3407890,3407882,0,0.09023702,0.01780857,0.104040764,0.0,3407898,3407898,3407890,3407882,0,0.0026251061,0.0035855311,0.0012456041,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
221466959,3407898,3407898,3407890,3407882,0,0.08281534,0.15240595,0.09351199,0.0,3407898,3407898,3407890,3407882,0,0.0035013068,0.0072803358,0.00462365,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
221666940,3407898,3407898,3407890,3407882,0,0.30815318,0.3447329,0.13416772,0.0,3407898,3407898,3407890,3407882,0,0.0027935908,0.0047881464,0.0020510664,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
221866939,3407898,3407898,3407890,3407882,0,0.116462514,0.22142395,0.15291464,0.0,3407898,3407898,3407890,3407882,0,0.0027427538,0.0007220755,0.0028383113,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
222066963,3407898,3407898,3407890,3407882,0,0.07868574,0.101801775,0.068924874,0.0,3407898,3407898,3407890,3407882,0,0.002246272,0.0027796037,0.0022120285,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
222266941,3407898,3407898,3407890,3407882,0,0.16728988,0.1753471,0.058328096,0.0,3407898,3407898,3407890,3407882,0,0.0023747168,0.001667991,0.0017283434,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
222466980,3407898,3407898,3407890,3407882,0,0.105434,0.12552094,0.022315573,0.0,3407898,3407898,3407890,3407882,0,0.0038162079,0.00523254,0.002253529,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
222666956,3407898,3407898,3407890,3407882,0,0.08094142,0.09810316,0.062360737,0.0,3407898,3407898,3407890,3407882,0,0.0027274897,0.0016625241,0.0014614912,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
222866954,3407898,3407898,3407890,3407882,0,0.10912946,0.09623822,0.018487385,0.0,3407898,3407898,3407890,3407882,0,0.0025894204,0.0020496673,0.0010889403,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
223066990,3407898,3407898,3407890,3407882,0,0.10875667,0.18950677,0.12952176,0.0,3407898,3407898,3407890,3407882,0,0.0034893304,0.005376009,0.0021544124,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
223266955,3407898,3407898,3407890,3407882,0,0.115589276,0.063039936,0.056446694,0.0,3407898,3407898,3407890,3407882,0,0.0016815679,0.0012069306,0.0009938662,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
223466941,3407898,3407898,3407890,3407882,0,0.102424555,0.107026555,0.12295266,0.0,3407898,3407898,3407890,3407882,0,0.0021161002,0.0019231248,0.0010123844,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
223666953,3407898,3407898,3407890,3407882,0,0.040430073,0.12865144,0.14346674,0.0,3407898,3407898,3407890,3407882,0,0.0025082934,0.0025591166,0.0012304911,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
223866941,3407898,3407898,3407890,3407882,0,0.083383285,0.041232403,0.111171745,0.0,3407898,3407898,3407890,3407882,0,0.0021104044,0.004860323,0.002885061,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
224066943,3407898,3407898,3407890,3407882,0,0.110839784,0.14682709,0.07695521,0.0,3407898,3407898,3407890,3407882,0,0.0010776647,0.0010920693,0.00064421864,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
224266939,3407898,3407898,3407890,3407882,0,0.08421849,0.111118175,0.0591742,0.0,3407898,3407898,3407890,3407882,0,0.0014698928,0.0029212718,0.002688358,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
224466955,3407898,3407898,3407890,3407882,0,0.108931564,0.093257666,0.09040502,0.0,3407898,3407898,3407890,3407882,0,0.0034612205,0.0057684556,0.0028158315,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
224666957,3407898,3407898,3407890,3407882,0,0.09429441,0.06864396,0.1522991,0.0,3407898,3407898,3407890,3407882,0,0.0016489858,0.0008552296,0.0012342719,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
224866955,3407898,3407898,3407890,3407882,0,0.07861452,0.062238052,0.017518533,0.0,3407898,3407898,3407890,3407882,0,0.0015920402,0.0020766193,0.001621458,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
225066965,3407898,3407898,3407890,3407882,0,0.04568353,0.05979813,0.020521432,0.0,3407898,3407898,3407890,3407882,0,0.0020184042,0.0018232018,0.000938522,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
225266958,3407898,3407898,3407890,3407882,0,0.09859174,0.08777294,0.030866457,0.0,3407898,3407898,3407890,3407882,0,0.002731237,0.0039651985,0.0020726356,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
225466938,3407898,3407898,3407890,3407882,0,0.0934209,0.16478,0.09994361,0.0,3407898,3407898,3407890,3407882,0,0.004075803,0.0037139254,0.0016210818,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
225666940,3407898,3407898,3407890,3407882,0,0.111001864,0.07835429,0.086111076,0.0,3407898,3407898,3407890,3407882,0,0.003823123,0.0035640942,0.0011933211,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
