timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,eas2tas,calibration_count
200052208,200029585,6780433,9.07901,24.73,101216.01,1.1835175,1.0173742,0
200225448,200224476,6780433,9.026163,24.73,101216.64,1.1835248,1.0173709,0
200312034,200289382,6780433,9.131856,24.724998,101215.35,1.1835296,1.0173689,0
200355365,200354393,6780433,9.216411,24.73,101214.35,1.183498,1.0173825,0
200441961,200419283,6780433,9.226979,24.73,101214.234,1.1834966,1.0173832,0
200485219,200484247,6780433,9.174133,24.73,101214.87,1.1835041,1.01738,0
200571949,200549182,6780433,9.171491,24.73,101214.875,1.1835042,1.0173799,0
200615108,200614133,6780433,9.086937,24.74,101215.9,1.1834764,1.0173918,0
200701705,200679096,6780433,9.03409,24.73,101216.52,1.1835234,1.0173717,0
200745048,200744034,6780433,9.237549,24.73,101214.11,1.1834952,1.0173838,0
200831604,200808983,6780433,9.237549,24.735,101214.11,1.1834753,1.0173923,0
200874910,200873934,6780433,8.85177,24.75,101218.72,1.1834697,1.0173947,0
200961505,200938884,6780433,9.04466,24.735,101216.41,1.1835022,1.0173807,0
201004802,201003833,6780433,9.065799,24.74,101216.164,1.1834797,1.0173905,0
201091402,201068782,6780433,9.1503525,24.74,101215.14,1.1834676,1.0173956,0
201134708,201133738,6780433,8.981244,24.74,101217.18,1.1834915,1.0173854,0
201221301,201198682,6780433,9.055229,24.74,101216.28,1.183481,1.0173899,0
201264601,201263632,6780433,9.04466,24.74,101216.414,1.1834825,1.0173892,0
201351206,201328609,6780433,8.960106,24.744999,101217.44,1.1834745,1.0173926,0
201394521,201393532,6780433,9.129214,24.74,101215.41,1.1834707,1.0173943,0
201481105,201458504,6780433,9.063156,24.744999,101216.18,1.1834599,1.017399,0
201524402,201523432,6780433,8.978601,24.75,101217.19,1.1834518,1.0174024,0
201611005,201588388,6780433,8.978601,24.744999,101217.19,1.1834717,1.017394,0
201654303,201653331,6780433,8.978601,24.75,101217.195,1.1834518,1.0174024,0
201740948,201718304,6780433,9.1503525,24.74,101215.16,1.1834679,1.0173955,0
201784253,201783265,6780433,9.213768,24.74,101214.39,1.1834588,1.0173994,0
201870801,201848182,6780433,9.160922,24.74,101215.016,1.1834662,1.0173962,0
201914112,201913138,6780433,9.14771,24.75,101215.164,1.1834282,1.0174125,0
202000711,201978082,6780433,8.999741,24.744999,101216.94,1.1834687,1.0173951,0
202044024,202043051,6780433,8.894048,24.75,101218.21,1.1834637,1.0173973,0
202130644,202107982,6780433,9.084294,24.75,101215.93,1.1834371,1.0174087,0
202173906,202172932,6780433,9.020879,24.75,101216.695,1.183446,1.0174049,0
202260519,202237885,6780433,8.999741,24.75,101216.94,1.1834489,1.0174037,0
202303802,202302833,6780433,9.105433,24.75,101215.69,1.1834342,1.0174099,0
202390444,202367804,6780433,9.105433,24.75,101215.67,1.1834341,1.01741,0
202433701,202432732,6780433,9.063156,24.75,101216.19,1.1834401,1.0174074,0
202520357,202497710,6780433,9.094864,24.75,101215.81,1.1834358,1.0174093,0
202563603,202562633,6780433,8.999741,24.75,101216.96,1.1834491,1.0174036,0
202650254,202627591,6780433,9.404016,24.744999,101212.11,1.1834123,1.0174193,0
202693502,202692532,6780433,9.084294,24.75,101215.945,1.1834372,1.0174086,0
202780105,202757494,6780433,9.221696,24.75,101214.28,1.1834178,1.0174171,0
202823422,202822452,6780433,9.168849,24.75,101214.914,1.1834252,1.0174139,0
202910053,202887406,6780433,9.274542,24.75,101213.65,1.1834104,1.0174202,0
202953324,202952334,6780433,9.253403,24.75,101213.91,1.1834134,1.0174189,0
203039902,203017282,6780433,9.084294,24.75,101215.94,1.1834372,1.0174086,0
203083224,203082251,6780433,9.084294,24.75,101215.94,1.1834372,1.0174086,0
203169803,203147181,6780433,9.052587,24.75,101216.32,1.1834416,1.0174068,0
203213194,203212133,6780433,9.063156,24.75,101216.195,1.1834402,1.0174074,0
203299710,203277086,6780433,9.073725,24.755001,101216.07,1.1834189,1.0174166,0
203343044,203342033,6780433,9.018237,24.75,101216.71,1.1834462,1.0174048,0
203429603,203406981,6780433,8.870267,24.76,101218.51,1.1834275,1.0174129,0
203472947,203471976,6780433,9.293037,24.76,101213.414,1.183368,1.0174385,0
203559522,203536882,6780433,9.039375,24.76,101216.48,1.1834036,1.0174232,0
203602846,203601876,6780433,8.891405,24.76,101218.26,1.1834246,1.0174141,0
203689400,203666781,6780433,8.933682,24.765,101217.75,1.1833988,1.0174252,0
203732724,203731745,6780433,8.954821,24.76,101217.48,1.1834154,1.017418,0
203819371,203796682,6780433,8.975959,24.765,101217.24,1.1833929,1.0174278,0
203862603,203861633,6780433,9.102791,24.76,101215.71,1.1833948,1.017427,0
203949221,203926604,6780433,9.0605135,24.76,101216.22,1.1834008,1.0174243,0
203992516,203991532,6780433,9.208484,24.76,101214.44,1.1833799,1.0174333,0
204079104,204056481,6780433,9.0605135,24.765,101216.234,1.1833812,1.0174327,0
204122419,204121432,6780433,9.208484,24.76,101214.445,1.18338,1.0174333,0
204209007,204186383,6780433,9.145068,24.765,101215.21,1.1833692,1.0174379,0
204252359,204251332,6780433,9.0605135,24.769999,101216.23,1.1833612,1.0174414,0
204338902,204316285,6780433,9.208484,24.76,101214.45,1.18338,1.0174333,0
204382228,204381255,6780433,9.166206,24.76,101214.96,1.183386,1.0174307,0
204468803,204446182,6780433,9.100148,24.769999,101215.734,1.1833555,1.0174438,0
204512125,204511134,6780433,9.163565,24.769999,101214.97,1.1833464,1.0174477,0
204598702,204576103,6780433,9.0605135,24.765,101216.23,1.1833811,1.0174328,0
204642017,204641032,6780433,9.271899,24.769999,101213.695,1.1833316,1.017454,0
204728601,204706010,6780433,9.250761,24.765,101213.94,1.1833543,1.0174444,0
204771952,204770931,6780433,9.356454,24.76,101212.66,1.183359,1.0174422,0
204858501,204835889,6780433,9.142426,24.769999,101215.22,1.1833494,1.0174464,0
204901897,204900831,6780433,9.332672,24.769999,101212.94,1.1833227,1.017458,0
204988423,204965792,6780433,9.271899,24.765,101213.69,1.1833513,1.0174456,0
205031706,205030732,6780433,9.166206,24.76,101214.96,1.183386,1.0174307,0
205118310,205095682,6780433,9.261331,24.765,101213.81,1.1833527,1.0174451,0
205161606,205160637,6780433,9.417227,24.769999,101211.94,1.183311,1.017463,0
205248223,205225582,6780433,9.176776,24.765,101214.836,1.1833647,1.0174398,0
205291502,205290532,6780433,9.163565,24.779999,101214.984,1.1833068,1.0174648,0
205378184,205355483,6780433,9.271899,24.765,101213.69,1.1833513,1.0174456,0
205421401,205420431,6780433,9.311534,24.769999,101213.195,1.1833258,1.0174565,0
205508023,205485385,6780433,9.374949,24.769999,101212.43,1.1833168,1.0174605,0
205551319,205550333,6780433,9.248118,24.769999,101213.96,1.1833346,1.0174527,0
205637957,205615309,6780433,9.195272,24.765,101214.586,1.1833619,1.017441,0
205681205,205680232,6780433,9.205841,24.779999,101214.48,1.183301,1.0174673,0
205767848,205745204,6780433,9.237549,24.769999,101214.09,1.1833361,1.0174521,0
205811105,205810132,6780433,9.226979,24.769999,101214.21,1.1833376,1.0174515,0
205897718,205875088,6780433,9.300965,24.774998,101213.33,1.1833074,1.0174645,0
205941004,205940031,6780433,9.184703,24.769999,101214.73,1.1833436,1.0174489,0
206027602,206004982,6780433,9.174133,24.774998,101214.86,1.1833253,1.0174568,0
206070946,206069972,6780433,9.353811,24.769999,101212.69,1.1833198,1.0174592,0
206157517,206134882,6780433,9.52292,24.774998,101210.67,1.1832763,1.0174779,0
206200801,206199832,6780433,9.586335,24.769999,101209.91,1.1832871,1.0174732,0
206287419,206264781,6780433,9.237549,24.774998,101214.09,1.1833162,1.0174607,0
206330710,206329731,6780433,9.692028,24.779999,101208.65,1.1832328,1.0174966,0
206677122,206654483,6780433,9.66032,24.779999,101209.03,1.1832373,1.0174946,0
206720445,206719474,6780433,9.562554,24.779999,101210.19,1.1832508,1.0174888,0
206807033,206784383,6780433,9.850567,24.774998,101206.74,1.1832304,1.0174975,0
206850363,206849390,6780433,9.731663,24.779999,101208.16,1.1832271,1.0174991,0
206936944,206914303,6780433,9.945691,24.774998,101205.6,1.183217,1.0175034,0
206980218,206979245,6780433,10.157077,24.779999,101203.08,1.1831677,1.0175245,0
207066898,207044182,6780433,10.157077,24.779999,101203.08,1.1831677,1.0175245,0
207110107,207109134,6780433,9.900771,24.779999,101206.14,1.1832035,1.0175092,0
207196720,207174092,6780433,10.04874,24.785,101204.36,1.1831627,1.0175267,0
207240024,207239032,6780433,10.04874,24.779999,101204.35,1.1831826,1.0175182,0
207326605,207303983,6780433,10.122726,24.785,101203.47,1.1831524,1.017531,0
207369901,207368932,6780433,10.283908,24.779999,101201.555,1.1831498,1.0175322,0
207456502,207433883,6780433,10.302404,24.785,101201.305,1.183127,1.017542,0
207499801,207498832,6780433,10.558709,24.779999,101198.26,1.1831113,1.0175488,0
207586402,207563782,6780433,10.577205,24.779999,101198.01,1.1831083,1.0175501,0
207629709,207628740,6780433,10.386958,24.789999,101200.3,1.1830955,1.0175556,0
207716306,207693682,6780433,10.558709,24.779999,101198.26,1.1831113,1.0175488,0
207759601,207758631,6780433,10.302404,24.789999,101201.33,1.1831074,1.0175505,0
207846209,207823608,6780433,10.682898,24.785,101196.75,1.1830739,1.0175649,0
207889521,207888531,6780433,10.746313,24.779999,101195.984,1.1830847,1.0175602,0
207976105,207953507,6780433,10.801802,24.779999,101195.33,1.1830771,1.0175636,0
208019400,208018431,6780433,10.661759,24.789999,101197.01,1.183057,1.0175722,0
208106002,208083389,6780433,11.076603,24.779999,101192.04,1.1830386,1.01758,0
208149401,208148331,6780433,11.147946,24.779999,101191.164,1.1830283,1.0175844,0
208235949,208213304,6780433,11.150589,24.785,101191.16,1.1830083,1.0175931,0
208279248,208278255,6780433,11.084531,24.789999,101191.94,1.1829977,1.0175977,0
208365801,208343182,6780433,11.298558,24.779999,101189.375,1.1830075,1.0175935,0
208409105,208408131,6780433,11.401609,24.779999,101188.12,1.1829928,1.0175997,0
208495712,208473082,6780433,11.327623,24.789999,101189.016,1.1829635,1.0176123,0
208539011,208538043,6780433,11.42539,24.779999,101187.86,1.1829897,1.0176011,0
208625647,208602982,6780433,11.626206,24.779999,101185.44,1.1829615,1.0176133,0
208668902,208667932,6780433,11.760964,24.779999,101183.805,1.1829423,1.0176215,0
208755519,208732884,6780433,11.718687,24.779999,101184.31,1.1829482,1.0176189,0
208798803,208797832,6780433,11.908934,24.779999,101182.03,1.1829216,1.0176303,0
208885444,208862803,6780433,12.038408,24.779999,101180.5,1.1829036,1.0176381,0
208928701,208927732,6780433,11.930073,24.779999,101181.78,1.1829187,1.0176316,0
209015363,208992711,6780433,12.088613,24.789999,101179.88,1.1828568,1.0176582,0
209058602,209057632,6780433,12.120319,24.779999,101179.5,1.182892,1.0176431,0
209145223,209122590,6780433,12.078043,24.785,101180.0,1.182878,1.0176492,0
209188500,209187532,6780433,12.355486,24.779999,101176.695,1.1828592,1.0176573,0
209275109,209252496,6780433,12.299997,24.785,101177.34,1.1828469,1.0176625,0
209318422,209317452,6780433,12.289429,24.789999,101177.48,1.1828285,1.0176704,0
209405024,209382382,6780433,12.437398,24.789999,101175.7,1.1828079,1.0176793,0
209448329,209447334,6780433,12.669923,24.789999,101172.914,1.1827753,1.0176933,0
209534905,209512283,6780433,12.595937,24.789999,101173.81,1.1827857,1.0176889,0
209578221,209577231,6780433,12.69106,24.789999,101172.65,1.1827722,1.0176947,0
209664816,209642189,6780433,12.923585,24.789999,101169.86,1.1827396,1.0177087,0
209708197,209707132,6780433,13.1138315,24.789999,101167.6,1.1827132,1.01772,0
209794708,209772085,6780433,13.177247,24.789999,101166.83,1.1827042,1.0177239,0
209838018,209837032,6780433,13.705711,24.789999,101160.484,1.18263,1.0177559,0
209924603,209901981,6780433,13.663434,24.789999,101160.984,1.1826358,1.0177534,0
209967949,209966979,6780433,13.7268505,24.789999,101160.23,1.182627,1.0177572,0
210054521,210031882,6780433,13.705711,24.789999,101160.484,1.18263,1.0177559,0
210097842,210096872,6780433,13.705711,24.8,101160.5,1.1825906,1.0177728,0
210184414,210161781,6780433,13.674004,24.789999,101160.875,1.1826345,1.0177538,0
210227714,210226744,6780433,13.914454,24.8,101157.97,1.182561,1.0177855,0
210314393,210291694,6780433,14.139052,24.794998,101155.3,1.1825495,1.0177904,0
210357604,210356634,6780433,14.065066,24.8,101156.19,1.18254,1.0177945,0
210444247,210421614,6780433,14.287022,24.8,101153.52,1.182509,1.017808,0
210487516,210486532,6780433,14.4667,24.789999,101151.36,1.1825233,1.0178018,0
210574104,210551481,6780433,14.678085,24.794998,101148.83,1.1824738,1.0178231,0
210617435,210616432,6780433,14.804916,24.789999,101147.3,1.1824758,1.0178221,0
210704023,210681392,6780433,14.910609,24.794998,101146.04,1.1824412,1.017837,0
210747306,210746332,6780433,14.889471,24.8,101146.29,1.1824244,1.0178443,0
210833904,210811282,6780433,15.132564,24.789999,101143.36,1.1824298,1.0178419,0
210877230,210876256,6780433,14.931747,24.8,101145.79,1.1824186,1.0178468,0
210963808,210941182,6780433,15.174841,24.794998,101142.86,1.182404,1.0178531,0
211266901,211265932,6780433,15.481351,24.789999,101139.18,1.1823809,1.017863,0
211353503,211330888,6780433,15.7165165,24.789999,101136.38,1.1823483,1.0178771,0
211396897,211395851,6780433,15.77729,24.789999,101135.625,1.1823393,1.0178809,0
211483421,211460792,6780433,15.980748,24.789999,101133.21,1.1823112,1.0178931,0
211526702,211525732,6780433,16.202703,24.789999,101130.55,1.18228,1.0179065,0
211613305,211590682,6780433,16.052092,24.794998,101132.336,1.182281,1.0179061,0
211656616,211655644,6780433,16.287256,24.789999,101129.53,1.1822681,1.0179116,0
211743228,211720581,6780433,16.318966,24.789999,101129.16,1.1822637,1.0179135,0
211786502,211785533,6780433,16.266119,24.789999,101129.79,1.1822711,1.0179104,0
211873192,211850486,6780433,16.453724,24.794998,101127.516,1.1822248,1.0179303,0
211916437,211915463,6780433,16.815722,24.789999,101123.19,1.182194,1.0179435,0
212003019,211980386,6780433,16.51714,24.8,101126.76,1.182196,1.0179427,0
212046306,212045333,6780433,16.68889,24.789999,101124.72,1.1822119,1.0179358,0
212132945,212110303,6780433,16.921413,24.789999,101121.92,1.1821791,1.0179499,0
212176205,212175232,6780433,16.93991,24.789999,101121.68,1.1821764,1.0179511,0
212262869,212240214,6780433,17.238493,24.789999,101118.12,1.1821346,1.017969,0
212306102,212305131,6780433,17.449879,24.789999,101115.58,1.182105,1.0179819,0
212392717,212370088,6780433,17.259632,24.789999,101117.86,1.1821316,1.0179703,0
212436008,212435032,6780433,17.386463,24.789999,101116.336,1.1821139,1.017978,0
212522602,212499981,6780433,17.299267,24.8,101117.375,1.1820863,1.0179899,0
212565944,212564973,6780433,17.57671,24.8,101114.07,1.1820477,1.0180064,0
212652519,212629882,6780433,17.72468,24.789999,101112.29,1.1820666,1.0179983,0
212695803,212694831,6780433,17.959846,24.789999,101109.48,1.1820337,1.0180125,0
212782422,212759781,6780433,17.957203,24.789999,101109.5,1.182034,1.0180124,0
212825711,212824732,6780433,17.788095,24.8,101111.54,1.1820182,1.0180192,0
213042215,213019585,6780433,17.777525,24.794998,101111.66,1.1820393,1.0180101,0
213085518,213084531,6780433,17.72468,24.8,101112.3,1.1820271,1.0180154,0
213172101,213149482,6780433,17.735249,24.789999,101112.16,1.182065,1.017999,0
213215447,213214475,6780433,17.616344,24.8,101113.57,1.1820419,1.018009,0
213302021,213279382,6780433,17.735249,24.789999,101112.16,1.182065,1.017999,0
213345347,213344370,6780433,17.682402,24.789999,101112.8,1.1820725,1.0179958,0
213431907,213409282,6780433,17.43931,24.8,101115.72,1.182067,1.0179981,0
213475240,213474267,6780433,17.492155,24.8,101115.086,1.1820596,1.0180013,0
213561879,213539182,6780433,17.426098,24.794998,101115.85,1.1820884,1.017989,0
213605110,213604133,6780433,17.426098,24.8,101115.86,1.1820687,1.0179974,0
213691701,213669091,6780433,17.523863,24.794998,101114.7,1.1820749,1.0179948,0
213735021,213734031,6780433,17.597849,24.789999,101113.805,1.1820842,1.0179907,0
213821602,213798981,6780433,17.682402,24.794998,101112.8,1.1820526,1.0180044,0
213864902,213863932,6780433,17.766956,24.8,101111.79,1.1820211,1.0180179,0
213951503,213928886,6780433,17.375893,24.8,101116.484,1.182076,1.0179943,0
213994803,213993833,6780433,17.256989,24.8,101117.89,1.1820924,1.0179873,0
214081405,214058782,6780433,17.587278,24.794998,101113.94,1.182066,1.0179986,0
214124707,214123737,6780433,17.492155,24.8,101115.086,1.1820596,1.0180013,0
214211348,214188728,6780433,17.661263,24.794998,101113.055,1.1820556,1.0180031,0
214254602,214253632,6780433,17.468374,24.8,101115.35,1.1820627,1.018,0
214341228,214318604,6780433,17.53179,24.8,101114.59,1.1820539,1.0180038,0
214384522,214383532,6780433,17.53179,24.8,101114.586,1.1820538,1.0180038,0
214471102,214448512,6780433,17.798664,24.8,101111.41,1.1820166,1.0180199,0
214514437,214513432,6780433,17.574068,24.8,101114.086,1.182048,1.0180064,0
214601002,214578389,6780433,17.682402,24.794998,101112.8,1.1820526,1.0180044,0
214644395,214643331,6780433,17.809235,24.8,101111.28,1.1820152,1.0180205,0
214730949,214708303,6780433,17.71411,24.794998,101112.42,1.1820482,1.0180063,0
214774255,214773264,6780433,17.552929,24.8,101114.336,1.182051,1.0180051,0
214860801,214838182,6780433,17.851511,24.794998,101110.77,1.182029,1.0180146,0
214904124,214903154,6780433,18.105173,24.8,101107.73,1.1819736,1.0180384,0
214990711,214968082,6780433,17.880577,24.8,101110.41,1.1820049,1.0180249,0
215034012,215033034,6780433,17.936066,24.8,101109.766,1.1819974,1.0180281,0
215120651,215097981,6780433,18.263712,24.8,101105.83,1.1819514,1.0180479,0
215163903,215162932,6780433,18.144808,24.8,101107.234,1.1819679,1.0180409,0
215250518,215227886,6780433,18.538515,24.794998,101102.52,1.1819324,1.0180562,0
215293801,215292832,6780433,18.527945,24.8,101102.664,1.1819143,1.0180639,0
215380449,215357804,6780433,18.697054,24.8,101100.63,1.1818907,1.018074,0
215423702,215422732,6780433,18.823883,24.8,101099.11,1.1818728,1.0180818,0
215510345,215487702,6780433,18.57022,24.794998,101102.16,1.1819283,1.018058,0
215553602,215552632,6780433,18.781607,24.8,101099.62,1.1818788,1.0180793,0
215640233,215617589,6780433,18.72876,24.794998,101100.24,1.1819059,1.0180676,0
215683505,215682532,6780433,18.443392,24.789999,101103.66,1.1819656,1.0180418,0
215770101,215747482,6780433,18.432821,24.8,101103.81,1.1819279,1.0180581,0
215813424,215812451,6780433,18.950716,24.8,101097.586,1.1818551,1.0180895,0
215900023,215877383,6780433,18.633638,24.794998,101101.38,1.1819191,1.0180619,0
215943327,215942332,6780433,18.549084,24.789999,101102.4,1.1819509,1.0180482,0
216029901,216007283,6780433,18.6125,24.8,101101.64,1.1819025,1.018069,0
216073214,216072232,6780433,18.549084,24.8,101102.414,1.1819115,1.0180652,0
216159806,216137184,6780433,18.559652,24.8,101102.29,1.18191,1.0180658,0
216203214,216202132,6780433,18.464529,24.8,101103.43,1.1819234,1.01806,0
216289730,216267096,6780433,18.675915,24.794998,101100.875,1.1819133,1.0180644,0
216333019,216332032,6780433,18.845022,24.8,101098.86,1.18187,1.018083,0
216419616,216396982,6780433,18.697054,24.8,101100.63,1.1818907,1.018074,0
216462958,216461984,6780433,18.950716,24.789999,101097.58,1.1818945,1.0180725,0
216549526,216526882,6780433,18.940145,24.8,101097.72,1.1818566,1.0180888,0
216592870,216591896,6780433,18.781607,24.8,101099.625,1.1818789,1.0180792,0
216679446,216656782,6780433,19.214949,24.789999,101094.41,1.1818575,1.0180885,0
216722714,216721744,6780433,19.056408,24.789999,101096.305,1.1818798,1.0180788,0
216809396,216786681,6780433,19.18324,24.794998,101094.79,1.1818421,1.018095,0
216852604,216851632,6780433,19.18324,24.8,101094.79,1.1818224,1.0181035,0
216939221,216916614,6780433,19.20702,24.794998,101094.53,1.1818391,1.0180963,0
216982527,216981532,6780433,19.246655,24.8,101094.05,1.1818137,1.0181073,0
217069101,217046481,6780433,19.33121,24.8,101093.02,1.1818017,1.0181124,0
217112439,217111433,6780433,19.373487,24.8,101092.53,1.181796,1.0181149,0
217199002,217176382,6780433,19.510887,24.8,101090.87,1.1817765,1.0181233,0
217242338,217241332,6780433,19.45804,24.8,101091.5,1.1817839,1.01812,0
217328902,217306282,6780433,19.47918,24.8,101091.25,1.181781,1.0181214,0
217372228,217371258,6780433,19.394627,24.8,101092.266,1.1817929,1.0181162,0
217458803,217436182,6780433,19.566378,24.794998,101090.22,1.1817887,1.018118,0
217502101,217501131,6780433,19.584873,24.8,101089.98,1.181766,1.0181278,0
217588701,217566102,6780433,19.637718,24.8,101089.34,1.1817586,1.018131,0
217632023,217631032,6780433,19.648287,24.8,101089.22,1.1817572,1.0181316,0
217718604,217696013,6780433,19.711704,24.8,101088.45,1.1817484,1.0181354,0
217761909,217760934,6780433,19.925732,24.789999,101085.91,1.1817582,1.0181313,0
217848510,217825889,6780433,19.62715,24.8,101089.484,1.1817603,1.0181303,0
217891890,217890831,6780433,19.563734,24.8,101090.23,1.181769,1.0181265,0
217978425,217955792,6780433,19.78569,24.8,101087.56,1.1817379,1.01814,0
218021720,218020732,6780433,20.179394,24.8,101082.87,1.181683,1.0181636,0
218108305,218085682,6780433,19.777761,24.8,101087.69,1.1817393,1.0181392,0
218151612,218150640,6780433,19.796259,24.8,101087.44,1.1817365,1.0181406,0
218238244,218215582,6780433,19.796259,24.8,101087.44,1.1817365,1.0181406,0
218281506,218280532,6780433,20.092197,24.8,101083.89,1.181695,1.0181584,0
218368158,218345491,6780433,19.880812,24.8,101086.42,1.1817245,1.0181457,0
218411407,218410432,6780433,20.007643,24.8,101084.91,1.1817069,1.0181533,0
218498025,218475386,6780433,20.123905,24.8,101083.51,1.1816905,1.0181603,0
218541304,218540332,6780433,20.24281,24.8,101082.11,1.1816741,1.0181674,0
218627959,218605310,6780433,20.602165,24.794998,101077.79,1.1816434,1.0181806,0
218671242,218670251,6780433,20.454195,24.8,101079.58,1.1816446,1.0181801,0
218757871,218735215,6780433,20.623304,24.794998,101077.53,1.1816404,1.0181819,0
218801101,218800131,6780433,20.876966,24.8,101074.5,1.1815852,1.0182058,0
218887715,218865088,6780433,20.887537,24.8,101074.375,1.1815838,1.0182064,0
218931001,218930031,6780433,20.85583,24.8,101074.76,1.1815882,1.0182045,0
219017602,218994982,6780433,20.993229,24.789999,101073.086,1.1816083,1.0181957,0
219060943,219059972,6780433,20.876966,24.8,101074.51,1.1815853,1.0182056,0
219147521,219124882,6780433,20.771273,24.789999,101075.76,1.1816396,1.0181823,0
219190801,219189832,6780433,20.707859,24.789999,101076.516,1.1816484,1.0181785,0
219277420,219254781,6780433,21.046076,24.789999,101072.46,1.1816009,1.018199,0
219320711,219319731,6780433,20.792412,24.8,101075.516,1.1815971,1.0182006,0
219407311,219384691,6780433,20.929811,24.8,101073.86,1.1815777,1.018209,0
219450664,219449632,6780433,21.151768,24.789999,101071.19,1.181586,1.0182053,0
219537235,219514590,6780433,21.02758,24.789999,101072.7,1.1816038,1.0181978,0
219580520,219579532,6780433,21.02758,24.789999,101072.695,1.1816037,1.0181978,0
219667101,219644482,6780433,21.194044,24.794998,101070.69,1.1815604,1.0182164,0
219710448,219709475,6780433,21.682873,24.789999,101064.836,1.1815118,1.0182374,0
219797026,219774386,6780433,21.2786,24.794998,101069.67,1.1815485,1.0182215,0
219840343,219839370,6780433,21.363153,24.789999,101068.66,1.1815565,1.018218,0
219926912,219904282,6780433,21.236322,24.789999,101070.17,1.1815741,1.0182105,0
219970214,219969244,6780433,21.046076,24.8,101072.47,1.1815615,1.0182159,0
220056906,220034198,6780433,20.95095,24.794998,101073.6,1.1815944,1.0182017,0
220100102,220099132,6780433,21.024937,24.8,101072.72,1.1815645,1.0182146,0
220186719,220164092,6780433,21.130629,24.789999,101071.44,1.1815889,1.0182041,0
220230023,220229033,6780433,21.299738,24.789999,101069.414,1.1815653,1.0182142,0
220316605,220293982,6780433,21.236322,24.789999,101070.17,1.1815741,1.0182105,0
220359902,220358932,6780433,21.408073,24.789999,101068.14,1.1815504,1.0182208,0
220446511,220423884,6780433,21.566612,24.794998,101066.24,1.1815083,1.0182389,0
220706320,220683682,6780433,21.74629,24.789999,101064.08,1.1815028,1.0182412,0
221009435,221008431,6780433,21.682873,24.789999,101064.836,1.1815118,1.0182374,0
221096003,221073388,6780433,21.482058,24.789999,101067.25,1.18154,1.0182252,0
221139391,221138334,6780433,21.30238,24.789999,101069.41,1.1815653,1.0182142,0
221225946,221203313,6780433,21.482058,24.785,101067.24,1.1815598,1.0182166,0
221269254,221268266,6780433,21.344658,24.789999,101068.91,1.1815594,1.0182168,0
221355804,221333181,6780433,21.334087,24.785,101069.016,1.1815805,1.0182077,0
221399110,221398140,6780433,21.492626,24.779999,101067.11,1.181578,1.0182087,0
221485711,221463082,6780433,21.503197,24.785,101066.984,1.1815567,1.0182179,0
221529002,221528032,6780433,21.365795,24.779999,101068.64,1.1815959,1.0182011,0
221615666,221592982,6780433,21.418642,24.779999,101068.0,1.1815884,1.0182043,0
221658903,221657932,6780433,21.682873,24.789999,101064.83,1.1815116,1.0182374,0
221745522,221722884,6780433,21.556044,24.785,101066.36,1.1815494,1.0182211,0
221788802,221787832,6780433,21.61946,24.779999,101065.586,1.1815603,1.0182165,0
221875446,221852803,6780433,21.46092,24.785,101067.5,1.1815628,1.0182153,0
221918702,221917732,6780433,21.429213,24.789999,101067.89,1.1815475,1.018222,0
222005338,221982701,6780433,21.418642,24.785,101068.0,1.1815686,1.0182128,0
222048604,222047631,6780433,21.3473,24.779999,101068.87,1.1815985,1.0181999,0
222135215,222112589,6780433,21.418642,24.779999,101068.0,1.1815884,1.0182043,0
222178504,222177532,6780433,21.260101,24.789999,101069.914,1.1815712,1.0182117,0
222265102,222242482,6780433,21.534904,24.779999,101066.59,1.1815721,1.0182114,0
222308430,222307457,6780433,21.622103,24.779999,101065.58,1.1815602,1.0182165,0
222395023,222372382,6780433,21.471487,24.779999,101067.36,1.181581,1.0182076,0
222438317,222437333,6780433,21.579824,24.779999,101066.086,1.1815661,1.018214,0
222524902,222502282,6780433,21.558685,24.779999,101066.336,1.181569,1.0182127,0
222568215,222567233,6780433,21.704012,24.779999,101064.57,1.1815484,1.0182216,0
222654803,222632182,6780433,21.643238,24.779999,101065.31,1.181557,1.0182178,0
222698168,222697132,6780433,21.622103,24.769999,101065.555,1.1815996,1.0181994,0
222784707,222762084,6780433,21.748932,24.769999,101064.03,1.1815817,1.0182072,0
222828018,222827032,6780433,21.960318,24.769999,101061.51,1.1815523,1.01822,0
222914621,222891982,6780433,21.899546,24.769999,101062.25,1.181561,1.0182161,0
222957954,222956985,6780433,21.81499,24.769999,101063.266,1.1815728,1.018211,0
223044526,223021882,6780433,21.63267,24.769999,101065.44,1.1815982,1.0182002,0
223087861,223086889,6780433,21.79121,24.769999,101063.54,1.181576,1.0182097,0
223174442,223151782,6780433,21.674948,24.769999,101064.92,1.1815922,1.0182027,0
223217714,223216744,6780433,21.622103,24.769999,101065.555,1.1815996,1.0181994,0
223304389,223281681,6780433,21.727795,24.769999,101064.28,1.1815847,1.0182059,0
223347606,223346632,6780433,21.81499,24.769999,101063.266,1.1815728,1.018211,0
223434205,223411601,6780433,21.886333,24.769999,101062.38,1.1815625,1.0182154,0
223477519,223476532,6780433,21.727795,24.769999,101064.29,1.1815848,1.0182059,0
223564133,223541497,6780433,21.61153,24.769999,101065.68,1.181601,1.0181988,0
223607423,223606432,6780433,21.600964,24.769999,101065.805,1.1816026,1.0181981,0
