timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
211932658,46080.0,1.0,16164.265,0.0,79026,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212933041,46080.0,1.0,16061.576,0.0,79414,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213187947,46080.0,1.0,16061.576,0.0,79519,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214440967,46080.0,1.0,16167.3,0.0,80006,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215696361,46080.0,1.0,16183.255,0.0,80490,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216949974,46080.0,1.0,16064.996,0.0,80974,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217952695,46080.0,1.0,16183.903,0.0,81364,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218204130,46080.0,1.0,16183.903,0.0,81464,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219458003,46080.0,1.0,16042.595,0.0,81956,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220711065,46080.0,1.0,16039.2295,0.0,82435,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221967349,46080.0,1.0,16183.952,0.0,82924,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222970067,46080.0,1.0,16180.062,0.0,83314,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223220057,46080.0,1.0,16180.062,0.0,83418,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224476482,46080.0,1.0,16152.068,0.0,83904,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225729983,46080.0,1.0,16260.835,0.0,84389,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226983236,46080.0,1.0,16039.631,0.0,84873,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227984169,46080.0,1.0,16226.806,0.0,85262,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228239019,46080.0,1.0,16226.806,0.0,85367,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229492949,46080.0,1.0,16046.214,0.0,85849,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230747271,46080.0,1.0,16010.413,0.0,86337,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232000957,46080.0,1.0,16151.697,0.0,86821,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233003041,46080.0,1.0,15999.616,0.0,87209,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234507966,46080.0,1.0,16183.952,0.0,87796,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235763060,46080.0,1.0,16324.747,0.0,88286,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237015358,46080.0,1.0,16035.59,0.0,88770,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238017249,46080.0,1.0,16167.04,0.0,89159,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238268968,46080.0,1.0,16167.04,0.0,89261,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239524159,46080.0,1.0,16038.8125,0.0,89751,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240779038,46080.0,1.0,16016.468,0.0,90236,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242032515,46080.0,1.0,16182.447,0.0,90720,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243032631,46080.0,1.0,16038.358,0.0,91108,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243285144,46080.0,1.0,16038.358,0.0,91211,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244539053,46080.0,1.0,16167.268,0.0,91697,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245793004,46080.0,1.0,16151.149,0.0,92180,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247047966,46080.0,1.0,15992.023,0.0,92668,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248051059,46080.0,1.0,16328.087,0.0,93057,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249555308,46080.0,1.0,16034.787,0.0,93647,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250811059,46080.0,1.0,16043.123,0.0,94129,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251812520,46080.0,1.0,16132.586,0.0,94518,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252064137,46080.0,1.0,16132.586,0.0,94616,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253317303,46080.0,1.0,16038.8545,0.0,95107,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254573228,46080.0,1.0,16046.253,0.0,95593,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255825139,46080.0,1.0,16137.218,0.0,96083,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257079967,46080.0,1.0,16222.004,0.0,96565,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258334674,46080.0,1.0,16182.333,0.0,97059,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259588951,46080.0,1.0,16183.564,0.0,97543,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260843201,46080.0,1.0,16011.819,0.0,98030,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261844139,46080.0,1.0,16151.697,0.0,98419,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262096338,46080.0,1.0,16151.697,0.0,98513,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263351032,46080.0,1.0,16012.427,0.0,99005,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264605140,46080.0,1.0,16013.578,0.0,99489,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265858239,46080.0,1.0,16183.724,0.0,99979,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266860008,46080.0,1.0,16073.652,0.0,100368,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267112536,46080.0,1.0,16073.652,0.0,100458,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268367948,46080.0,1.0,16139.713,0.0,100953,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269621305,46080.0,1.0,16172.613,0.0,101445,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270876502,46080.0,1.0,15992.79,0.0,101928,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271876532,46080.0,1.0,16128.968,0.0,102317,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272131047,46080.0,1.0,16128.968,0.0,102412,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273383286,46080.0,1.0,16192.626,0.0,102904,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274637963,46080.0,1.0,16039.4375,0.0,103391,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275892948,46080.0,1.0,16171.953,0.0,103872,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276892950,46080.0,1.0,16011.309,0.0,104260,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277145190,46080.0,1.0,16011.309,0.0,104360,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278400960,46080.0,1.0,16126.235,0.0,104850,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280908004,46080.0,1.0,16042.066,0.0,105820,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281910081,46080.0,1.0,16158.194,0.0,106210,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282162569,46080.0,1.0,16158.194,0.0,106315,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283417245,46080.0,1.0,16039.166,0.0,106801,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284669008,46080.0,1.0,16204.759,0.0,107286,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285923278,46080.0,1.0,16152.18,0.0,107774,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286925108,46080.0,1.0,16011.004,0.0,108163,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287177279,46080.0,1.0,16011.004,0.0,108267,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288431301,46080.0,1.0,16319.361,0.0,108749,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289686098,46080.0,1.0,16169.343,0.0,109235,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290939267,46080.0,1.0,14439.539,0.0,109661,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291940973,46080.0,1.0,14359.202,0.0,110001,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292193005,46080.0,1.0,14359.202,0.0,110087,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293447331,46080.0,1.0,14211.464,0.0,110514,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294700989,46080.0,1.0,14353.719,0.0,110933,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295956364,46080.0,1.0,14354.788,0.0,111360,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296959052,46080.0,1.0,14201.43,0.0,111699,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298463055,46080.0,1.0,14376.869,0.0,112210,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299720048,46080.0,1.0,14408.142,0.0,112635,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300974458,46080.0,1.0,14206.729,0.0,113057,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301975242,46080.0,1.0,14375.002,0.0,113399,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302226386,46080.0,1.0,14375.002,0.0,113488,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303481240,46080.0,1.0,14211.166,0.0,113909,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304734086,46080.0,1.0,14377.002,0.0,114331,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305987965,46080.0,1.0,14394.688,0.0,114754,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306991076,46080.0,1.0,14225.773,0.0,115092,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307243203,46080.0,1.0,14225.773,0.0,115186,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308496374,46080.0,1.0,14959.417,0.0,115662,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309750020,46080.0,1.0,16175.67,0.0,116150,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311006133,46080.0,1.0,16021.016,0.0,116634,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312008041,46080.0,1.0,16188.578,0.0,117024,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312258329,46080.0,1.0,16188.578,0.0,117128,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313512950,46080.0,1.0,16099.952,0.0,117610,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314767947,46080.0,1.0,16054.6455,0.0,118099,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316022800,46080.0,1.0,16107.538,0.0,118589,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317023217,46080.0,1.0,15472.867,0.0,118942,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317275142,46080.0,1.0,15472.867,0.0,119032,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318528986,46080.0,1.0,14323.886,0.0,119452,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319784125,46080.0,1.0,14471.399,0.0,119876,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321037313,46080.0,1.0,14283.502,0.0,120300,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322039017,46080.0,1.0,14288.992,0.0,120639,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322292503,46080.0,1.0,14288.992,0.0,120724,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323546113,46080.0,1.0,14248.946,0.0,121152,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324797967,46080.0,1.0,14288.961,0.0,121572,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326053190,46080.0,1.0,14287.9795,0.0,121995,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327055319,46080.0,1.0,14264.055,0.0,122337,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327307482,46080.0,1.0,14264.055,0.0,122423,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328562740,46080.0,1.0,14300.775,0.0,122848,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329816307,46080.0,1.0,14300.505,0.0,123271,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330817514,46080.0,1.0,14248.052,0.0,123609,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331068952,46080.0,1.0,14248.052,0.0,123693,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332324195,46080.0,1.0,14326.6045,0.0,124124,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333577212,46080.0,1.0,14299.685,0.0,124549,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334831024,46080.0,1.0,14288.169,0.0,124970,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335831035,46080.0,1.0,14312.635,0.0,125309,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336085027,46080.0,1.0,14312.635,0.0,125391,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337339057,46080.0,1.0,14337.04,0.0,125822,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339847312,46080.0,1.0,14323.298,0.0,126668,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340849988,46080.0,1.0,14275.218,0.0,127007,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341104293,46080.0,1.0,14275.218,0.0,127086,109,0.0,0,0,0,0,0,0.0,0,2,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
