timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
283554017,283553995,-1,-49.0,0,0,0,1500,1500,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
284053990,284053967,-1,-52.0,0,0,0,1499,1500,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,1758,0,0,16,0,0,14,94
284553985,284553964,-1,-50.0,0,0,0,1499,1500,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1910,2000,0,0,16,0,0,14,91
285553990,285553968,-1,-50.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
286053989,286053968,-1,-50.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
286553991,286553970,-1,-47.0,0,0,0,1500,1500,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
287054021,287054000,-1,-48.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
287553989,287553967,-1,-48.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
288053650,288053630,-1,-48.0,0,0,0,1499,1500,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
288554025,288554005,-1,-48.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
289053556,289053535,-1,-48.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
289553705,289553637,-1,-49.0,0,0,0,1500,1500,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
290058331,290053701,-1,-48.0,0,0,0,1499,1500,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
290564373,290553625,-1,-49.0,0,0,0,1500,1500,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
291065243,291053586,-1,-49.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
291553571,291553550,-1,-50.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1980,1935,0,0,16,0,0,14,97
292053598,292053577,-1,-50.0,0,0,0,1500,1500,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,98
292553580,292553559,-1,-51.0,0,0,0,1500,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1990,1984,0,0,16,0,0,14,99
293053625,293053605,-1,-51.0,0,0,0,1500,1500,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
293554029,293553996,-1,-51.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,1984,0,0,16,0,0,14,94
294053583,294053563,-1,-50.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,1984,0,0,16,0,0,14,94
294553565,294553545,-1,-50.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,1984,0,0,16,0,0,14,93
295053592,295053569,-1,-51.0,0,0,0,1500,1500,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1910,1984,0,0,16,0,0,14,91
295553572,295553553,-1,-52.0,0,0,0,1499,1500,1656,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,1967,0,0,16,0,0,14,93
296053974,296053701,-1,-52.0,0,0,0,1285,1496,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,1967,0,0,16,0,0,14,94
296553548,296553517,-1,-48.0,0,0,0,1146,1466,1657,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1910,1951,0,0,16,0,0,14,91
297053562,297053541,-1,-49.0,0,0,0,1317,1578,1657,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
297533262,297513545,-1,-52.0,0,0,0,1366,1667,1656,1499,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,1967,0,0,16,0,0,14,93
298553548,298553528,-1,-43.0,0,0,0,1407,1646,1395,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1920,2000,0,0,16,0,0,14,92
299052499,299052456,-1,-45.0,0,0,0,1402,1651,1330,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,93
299553209,299553136,-1,-46.0,0,0,0,1411,1663,1316,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
300057634,300053549,-1,-46.0,0,0,0,1440,1552,1290,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
300563188,300553538,-1,-46.0,0,0,0,1468,1501,1231,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,1984,0,0,16,0,0,14,97
301064048,301053540,-1,-51.0,0,0,0,1500,1500,1167,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,1984,0,0,16,0,0,14,97
301553591,301553571,-1,-51.0,0,0,0,1500,1500,1112,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1990,1984,0,0,16,0,0,14,99
302053557,302053536,-1,-49.0,0,0,0,1500,1499,1073,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,99
302553546,302553526,-1,-49.0,0,0,0,1500,1500,1036,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,1935,0,0,16,0,0,14,97
303053311,303053290,-1,-50.0,0,0,0,1501,1497,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
303553330,303553297,-1,-48.0,0,0,0,1510,1458,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
304053573,304053552,-1,-49.0,0,0,0,1596,1496,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,1887,0,0,16,0,0,14,96
305053548,305053527,-1,-42.0,0,0,0,1512,1499,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
305553534,305553514,-1,-44.0,0,0,0,1501,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,94
306053269,306053227,-1,-40.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1920,2000,0,0,16,0,0,14,91
306553544,306553524,-1,-38.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1920,2000,0,0,16,0,0,14,92
307053501,307053481,-1,-42.0,0,0,0,1500,1499,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,93
307553265,307553224,-1,-49.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
308053308,308053286,-1,-50.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
308553248,308553227,-1,-48.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
309051281,309051260,-1,-47.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
309552690,309552657,-1,-48.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
310053251,310053228,-1,-47.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1999,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
310562679,310553137,-1,-47.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
311062796,311053158,-1,-46.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
312053164,312053143,-1,-47.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
312533154,312533134,-1,-47.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,1838,0,0,16,0,0,14,97
313053176,313053156,-1,-53.0,0,0,0,1499,1499,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,1951,0,0,16,0,0,14,98
313553234,313553213,-1,-49.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,1920,0,0,16,0,0,14,97
314053152,314053043,-1,-46.0,0,0,0,1474,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
314553314,314553272,-1,-44.0,0,0,0,1446,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,93
315053190,315053152,-1,-50.0,0,0,0,1453,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,93
315553299,315553279,-1,-47.0,0,0,0,1336,1499,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1929,2000,0,0,16,0,0,14,92
316053183,316053138,-1,-46.0,0,0,0,1356,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1910,2000,0,0,16,0,0,14,91
316553140,316553032,-1,-46.0,0,0,0,1356,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1910,2000,0,0,16,0,0,14,91
317053190,317053154,-1,-48.0,0,0,0,1380,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1920,2000,0,0,16,0,0,14,92
318053264,318053225,-1,-48.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1940,2000,0,0,16,0,0,14,94
318552959,318552926,-1,-47.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
319049711,319049690,-1,-45.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
319550657,319532919,-1,-46.0,0,0,0,1425,1499,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
320053267,320053224,-1,-46.0,0,0,0,1411,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
320557125,320552944,-1,-48.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
321065686,321052919,-1,-50.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
321552941,321552920,-1,-50.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1949,2000,0,0,16,0,0,14,95
322052868,322052848,-1,-53.0,0,0,0,1499,1500,1039,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1949,1838,0,0,16,0,0,14,96
322552940,322552921,-1,-51.0,0,0,0,1490,1500,1090,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1940,1984,0,0,16,0,0,14,94
323052957,323052937,-1,-44.0,0,0,0,1499,1500,1133,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,95
323552939,323552919,-1,-53.0,0,0,0,1497,1500,1222,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1940,1951,0,0,16,0,0,14,94
324052950,324052930,-1,-52.0,0,0,0,1497,1501,1206,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,1967,0,0,16,0,0,14,95
324552869,324552849,-1,-50.0,0,0,0,1497,1500,1233,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1959,2000,0,0,16,0,0,14,96
325052864,325052844,-1,-48.0,0,0,0,1500,1500,1229,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,2000,0,0,16,0,0,14,97
325552877,325552857,-1,-46.0,0,0,0,1499,1501,1236,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,99
326052864,326052841,-1,-43.0,0,0,0,1500,1629,1230,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
326552866,326552846,-1,-42.0,0,0,0,1500,1613,1234,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
327052867,327052846,-1,-42.0,0,0,0,1500,1606,1255,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
327552865,327552842,-1,-42.0,0,0,0,1500,1585,1263,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
328052867,328052844,-1,-44.0,0,0,0,1500,1577,1302,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
328552864,328552843,-1,-47.0,0,0,0,1500,1514,1308,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,1920,0,0,16,0,0,14,98
329052857,329052836,-1,-51.0,0,0,0,1535,1523,1333,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,1984,0,0,16,0,0,14,98
329549532,329549478,-1,-51.0,0,0,0,1572,1558,1356,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1969,1984,0,0,16,0,0,14,97
330052879,330052843,-1,-51.0,0,0,0,1501,1511,1405,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,1984,0,0,16,0,0,14,98
330557082,330552859,-1,-51.0,0,0,0,1644,1533,1385,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,1984,0,0,16,0,0,14,99
331064376,331052703,-1,-51.0,0,0,0,1528,1501,1396,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,1984,0,0,16,0,0,14,99
331565271,331552681,-1,-51.0,0,0,0,1557,1502,1397,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,1967,0,0,16,0,0,14,100
332052842,332052821,-1,-51.0,0,0,0,1500,1503,1449,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,1984,0,0,16,0,0,14,100
332552939,332552919,-1,-51.0,0,0,0,1500,1500,1457,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
333032716,333032697,-1,-51.0,0,0,0,1584,1583,1446,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
333552705,333552686,-1,-41.0,0,0,0,1500,1556,1468,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
334052718,334052698,-1,-40.0,0,0,0,1500,1555,1480,1497,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
334552869,334552846,-1,-39.0,0,0,0,1501,1563,1580,1495,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
335052657,335052636,-1,-39.0,0,0,0,1500,1556,1606,1473,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
335552877,335552857,-1,-38.0,0,0,0,1499,1551,1702,1458,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
336052705,336052683,-1,-38.0,0,0,0,1497,1500,1617,1488,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
336552865,336552845,-1,-39.0,0,0,0,1499,1500,1622,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
337052539,337052520,-1,-39.0,0,0,0,1500,1501,1407,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
337552557,337552537,-1,-38.0,0,0,0,1500,1500,1223,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
338052543,338052523,-1,-38.0,0,0,0,1500,1501,1064,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
338552875,338552844,-1,-37.0,0,0,0,1497,1502,1000,1482,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
339552660,339552638,-1,-37.0,0,0,0,1500,1500,1000,1489,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
340052538,340052516,-1,-37.0,0,0,0,1499,1500,1000,1436,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
340556639,340552509,-1,-38.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
341063190,341052640,-1,-38.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
341564168,341552633,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
342052703,342052684,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
342552715,342552695,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
343052402,343052383,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
343552395,343552376,-1,-37.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
344052414,344052383,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
344552635,344552615,-1,-38.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
345052454,345052434,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
345552433,345552413,-1,-37.0,0,0,0,1500,1500,1000,1318,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
346052629,346052609,-1,-37.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
346552454,346552405,-1,-38.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,100
347052428,347052391,-1,-37.0,0,0,0,1499,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
347552531,347552510,-1,-38.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
348052636,348052614,-1,-38.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1980,2000,0,0,16,0,0,14,98
348552666,348552645,-1,-38.0,0,0,0,1500,1500,1000,1000,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,98
349052386,349052366,-1,-38.0,0,0,0,1500,1500,1000,1430,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
349551271,349551250,-1,-38.0,0,0,0,1500,1500,1000,1418,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
350052632,350052611,-1,-38.0,0,0,0,1500,1499,1000,1389,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
350556486,350552376,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
351062419,351052373,-1,-36.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
351562734,351552487,-1,-36.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
352052606,352052511,-1,-36.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
352552689,352552650,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
353052666,353052645,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
353552612,353552532,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
354052620,354052538,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,1990,2000,0,0,16,0,0,14,99
354552655,354552635,-1,-36.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
355052633,355052612,-1,-36.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
355552536,355552515,-1,-36.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
356052636,356052616,-1,-36.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
356552662,356552642,-1,-36.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
357052627,357052607,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
357552626,357552606,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
358052671,358052650,-1,-37.0,0,0,0,1499,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
358552629,358552608,-1,-37.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
359052684,359052663,-1,-37.0,0,0,0,1500,1500,1000,1499,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
359549725,359549704,-1,-39.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1999,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
360050657,360050623,-1,-40.0,0,0,0,1500,1500,1000,1500,1988,1000,1000,1000,1000,1000,1499,1500,1500,1000,2000,2000,0,0,16,0,0,14,100
