timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
255955809,3407882,3407882,0,0,0,0,0,0,0,0,800.00397,800.00397,6410.598,6410.598,5.0553493,0.09011923,4.6734375e-08,-0.3437385,0.324682,-10.405287,0.11429724,0.03522222,-0.0064238776,217.84833,118.03812,283.54617,0.15803054,0.08735449,0.013364249,23.533836,23.533836
257950810,3407882,3407882,0,0,0,0,0,0,0,0,800.00336,800.00336,6410.5415,6410.5415,5.0729322,0.08572065,1.80818e-07,-0.627143,0.19846164,-12.224802,0.45612258,0.28588077,0.004525972,682.04767,161.74393,394.9903,0.0512942,0.12550864,0.05445047,23.526083,23.526083
258995812,3407882,3407882,0,0,0,0,0,0,0,0,800.00305,800.00305,6410.607,6410.607,3.8368812,0.06557776,4.766406e-08,-0.594011,0.0779625,-9.534127,-0.14526795,0.0068241977,-0.032993194,153.54674,61.793377,139.76001,0.076720536,0.05736084,0.008785044,23.505125,23.505125
259940811,3407882,3407882,0,0,0,0,0,0,0,0,800.00287,800.00287,6410.517,6410.517,3.582095,0.06158994,2.68387e-08,-0.35720813,0.31944034,-9.671255,0.0016531342,-0.050879505,0.0126441475,234.47905,25.650843,228.15706,0.04165351,0.10771565,0.004838141,23.505955,23.505955
260990807,3407882,3407882,0,0,0,0,0,0,0,0,800.0027,800.0027,6410.53,6410.53,4.135846,0.076127715,6.471235e-08,-0.2520661,0.37417552,-9.306592,-0.17070733,0.15587257,0.032520797,124.67874,72.33798,172.11546,0.08125883,0.07110264,0.010339363,23.500969,23.500969
261930808,3407882,3407882,0,0,0,0,0,0,0,0,800.00244,800.00244,6410.482,6410.482,3.8864303,0.072133385,4.924625e-08,-0.44446933,0.295154,-10.199533,0.11797203,-0.054446865,0.009348938,187.91786,31.144627,202.14893,0.049798045,0.08618984,0.0077988007,23.490618,23.490618
262980803,3407882,3407882,0,0,0,0,0,0,0,0,800.0023,800.0023,6410.46,6410.46,3.9900205,0.06836589,4.074047e-08,-0.6171553,0.49851567,-9.715466,-0.012265057,0.087585665,0.029236898,126.42436,42.636818,128.68724,0.10383382,0.06330172,0.008056988,23.467857,23.467857
263915823,3407882,3407882,0,0,0,0,0,0,0,0,800.00226,800.00226,6410.424,6410.424,4.3425655,0.07397419,3.7392386e-08,-0.8293022,0.35785717,-9.831725,0.04685205,-0.06444662,-0.039821375,207.8638,74.53242,234.79807,0.09410191,0.07193551,0.006085663,23.499508,23.499508
264965803,3407882,3407882,0,0,0,0,0,0,0,0,800.002,800.002,6410.462,6410.462,4.0372276,0.07497705,3.098491e-08,-0.7211613,0.05502825,-9.340596,0.05358596,0.01784031,0.03255585,199.53099,56.47991,301.3638,0.08991731,0.07736046,0.008664496,23.474154,23.474154
265905804,3407882,3407882,0,0,0,0,0,0,0,0,800.00195,800.00195,6410.477,6410.477,4.1555405,0.07205729,5.6935153e-08,-0.8959969,0.10097888,-10.024668,0.005294865,0.14719097,0.016588178,213.8613,65.80242,262.69098,0.08829764,0.06253524,0.010205327,23.458426,23.458426
266950805,3407882,3407882,0,0,0,0,0,0,0,0,800.0019,800.0019,6410.5347,6410.5347,3.929672,0.07155913,2.7304887e-08,-0.52194905,0.11064008,-9.799161,0.037652053,0.005395517,-0.010313417,157.48264,38.675774,175.8567,0.080133,0.075666,0.004096135,23.454197,23.454197
267990808,3407882,3407882,0,0,0,0,0,0,0,0,800.0018,800.0018,6410.504,6410.504,3.3924553,0.058304682,3.567812e-08,-0.33485147,0.3301869,-9.867256,0.07959019,-0.047169596,-0.016252683,124.45047,23.837908,127.29482,0.042615175,0.071103126,0.0040083975,23.452684,23.452684
268930802,3407882,3407882,0,0,0,0,0,0,0,0,800.0017,800.0017,6410.5547,6410.5547,3.5771942,0.06788138,2.5276148e-07,-0.54279554,0.14202514,-9.817401,-0.21786036,0.94979113,0.15461391,179.0645,47.60939,198.26465,0.0661324,0.14900368,0.013598319,23.44168,23.44168
269975806,3407882,3407882,0,0,0,0,0,0,0,0,800.00165,800.00165,6410.4907,6410.4907,3.6738815,0.06657126,3.3734574e-07,-0.020493114,0.26677316,-9.9482975,-0.049143422,-0.07609172,0.938819,46.754265,38.43486,108.72034,0.044715166,0.02709937,0.007966478,23.427982,23.427982
270920803,3407882,3407882,0,0,0,0,0,0,0,0,800.0016,800.0016,6410.5635,6410.5635,3.3769677,0.06549746,3.292163e-07,0.031109221,0.13930196,-9.828196,-0.036310118,-0.018078487,1.0542992,65.07334,26.973606,114.43729,0.025275163,0.06159038,0.004866131,23.41293,23.41293
271965804,3407882,3407882,0,0,0,0,0,0,0,0,800.00146,800.00146,6410.559,6410.559,3.6018174,0.06305476,5.345725e-07,0.23642534,0.018356837,-9.756463,-0.013839047,-0.006442829,0.93037826,121.98074,44.21247,178.02194,0.047097124,0.13772999,0.0029954796,23.404581,23.404581
272905821,3407882,3407882,0,0,0,0,0,0,0,0,800.0014,800.0014,6410.589,6410.589,3.450023,0.06062534,4.0563614e-07,0.3647033,0.007008463,-9.747887,-0.0024666267,-0.021580014,0.9965033,125.605896,50.531364,147.78294,0.05477165,0.06701762,0.0051941057,23.414045,23.414045
273955807,3407882,3407882,0,0,0,0,0,0,0,0,800.0014,800.0014,6410.563,6410.563,3.7965527,0.064233795,3.590059e-07,-0.044516064,-0.46277955,-9.957246,-0.00011316361,0.0078573525,0.9139936,154.82466,82.27945,170.83899,0.04081507,0.06542081,0.006018084,23.386766,23.386766
275000804,3407882,3407882,0,0,0,0,0,0,0,0,800.00134,800.00134,6410.5737,6410.5737,3.1022298,0.05744114,3.4480334e-07,-0.21492974,-0.13767588,-9.584887,-0.02351535,0.007518496,1.0595703,55.471607,21.90672,91.01368,0.059399027,0.028602676,0.0026700222,23.401545,23.401545
275945802,3407882,3407882,0,0,0,0,0,0,0,0,800.0012,800.0012,6410.5703,6410.5703,3.7242768,0.06262399,4.547798e-07,-0.2078058,0.30815393,-9.673157,0.051038284,0.057632312,0.9104289,212.6333,96.352806,139.44073,0.09870195,0.10776251,0.0072538117,23.383495,23.383495
276990803,3407882,3407882,0,0,0,0,0,0,0,0,800.0012,800.0012,6410.562,6410.562,3.7848692,0.073363975,4.7521468e-07,-0.19843584,0.08224032,-9.705953,-0.0033282642,0.007885729,0.9801749,126.59677,53.57511,153.46445,0.09347494,0.064423785,0.013368383,23.362686,23.362686
