timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,avoidance_system_required,avoidance_system_valid,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
243216135,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
243722429,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
244228190,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
244734292,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
245239887,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
245746084,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
246252509,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
246758410,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
247769900,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
248276358,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
248782644,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
249288179,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
249794025,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
250299888,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
250806025,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
251312507,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
251819115,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
252324888,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
252830890,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
253337114,199999074,204037170,239167880,2147411071,8307839,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
