timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
200516315,200325671,0.013576109,-0.040602542,0.0039233193,0.01206246,0.05102974,-0.16764021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14791656,0.0,0.0,0.0,0.0,0.0,0.0,0.0004029274,-0.00055893615,-0.00413201,0.0004029274,0.009151659,0.0043326057,-1.23381615e-05,0.0,0.0,0.0,0.0,0.0,0.0
201016202,200825671,-0.0092191845,-0.04426329,-0.0012838244,-0.0012875125,0.05043423,-0.1587596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653234,0.0,0.0,0.0,0.0,0.0,0.0,0.0008030236,-0.00073947146,-0.0042126626,0.0008030236,0.010861128,0.0022516623,-0.0001282692,0.0,0.0,0.0,0.0,0.0,0.0
201516287,201325671,0.04864564,-0.01699033,0.0056052916,0.016953463,0.047158837,-0.16474795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005557537,0.0,0.0,0.0,0.0,0.0,0.0,0.00095909834,-0.0013208601,-0.0033126697,0.00095909834,0.0052671395,-0.008790258,-0.00047665834,0.0,0.0,0.0,0.0,0.0,0.0
202016239,201825671,-0.06939017,0.045143615,0.062828794,-0.00042572245,0.052434564,-0.11229992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26697183,0.0,0.0,0.0,0.0,0.0,0.0,0.0014095008,-0.0003264625,-0.0039469525,0.0014095008,-0.000715822,-0.0012278184,-3.8981438e-05,0.0,0.0,0.0,0.0,0.0,0.0
202516241,202325671,0.06582703,-0.017304644,0.03873519,0.020706158,0.035546362,-0.120144844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16729784,0.0,0.0,0.0,0.0,0.0,0.0,0.00022518635,-0.001928959,-0.0028491542,0.00022518635,0.003829604,0.006570991,0.00017619133,0.0,0.0,0.0,0.0,0.0,0.0
203015994,202825671,0.00031120516,0.09406016,-0.024960905,0.009251298,0.04377079,-0.14573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23193812,0.0,0.0,0.0,0.0,0.0,0.0,0.00073587894,-0.0016026326,-0.003356889,0.00073587894,0.0071928734,0.0028882325,-2.169609e-05,0.0,0.0,0.0,0.0,0.0,0.0
203515980,203325671,0.047481287,-0.023115477,0.011599115,0.021672841,0.025459409,-0.13004684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14077759,0.0,0.0,0.0,0.0,0.0,0.0,-2.4735928e-06,-0.0021045522,-0.0031779483,-2.4735928e-06,0.0069491854,-0.0011528991,-0.00017476082,0.0,0.0,0.0,0.0,0.0,0.0
204015979,203825671,0.017867422,-0.016957952,-0.056189716,0.020801164,0.01609397,-0.15215063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06161952,0.0,0.0,0.0,0.0,0.0,0.0,0.0011324286,-0.0012732793,-0.0027367324,0.0011324286,-0.008843066,0.031737477,0.00085133314,0.0,0.0,0.0,0.0,0.0,0.0
204515966,204325675,-0.006465895,0.059057645,-0.042028353,0.015803158,0.018350482,-0.13648415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038714,0.0,0.0,0.0,0.0,0.0,0.0,0.0022900105,-0.0019269406,-0.0032929108,0.0022900105,-0.013418302,-0.011022501,-0.00039166212,0.0,0.0,0.0,0.0,0.0,0.0
205015965,204825671,-0.009539599,0.010187358,-0.01150975,0.00056159217,0.015326619,-0.13355088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45081115,0.0,0.0,0.0,0.0,0.0,0.0,0.0047287047,-0.00075408875,-0.00446596,0.0047287047,0.028720802,0.0072894692,-0.0005554557,0.0,0.0,0.0,0.0,0.0,0.0
