timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
201862185,201671729,171865803351,0.00026015754,0.0026779752,0.006701401,0,0.24182904,0.22850499,0.020152677,0.021058707,0.008653857,0.010446764,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.69518,73.66653,0.51053065,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
202062224,201871728,171865803351,0.0001871813,0.0036076212,0.009315688,0,0.24193063,0.22864829,0.026889995,0.034098424,0.008807536,0.015446828,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.406265,73.66653,0.5099138,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
202262229,202071729,171865803351,0.00023749586,0.0035892227,0.0073065516,0,0.24205081,0.2287958,0.013695252,0.05587701,0.006194247,0.008945186,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.793304,73.66653,0.5107542,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
202462227,202271730,171865803351,0.00019985589,0.0039302744,0.008516435,0,0.24216451,0.22893839,0.028426593,0.036259733,0.0062909527,0.009589156,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.50986,73.66653,0.5099489,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
202662517,202471730,171865803351,0.00040672193,0.0024578522,0.0065506627,0,0.24225508,0.22907011,0.012331021,0.020174503,0.006954429,0.012397739,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.71008,73.66653,0.5107981,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
202862225,202671729,171865803351,0.00023213228,0.0028351976,0.008196368,0,0.24234508,0.22919746,0.021003587,0.028284892,0.0057885726,0.021940336,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.484825,73.66653,0.50987923,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
203062190,202871728,171865803351,0.0004316658,0.0027022536,0.005587142,0,0.24242747,0.22932243,0.015130953,0.018565783,0.0051207696,0.014790542,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.74112,73.66653,0.51053005,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
203262200,203071730,171865803351,0.00036994152,0.001678002,0.0057424447,0,0.24251325,0.2294438,0.022762774,0.022300752,0.0060294527,0.011716528,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.46546,73.66653,0.50999546,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
203462207,203271730,171865803351,0.00038385196,0.0024365121,0.005966637,0,0.24259554,0.22956336,0.021078708,0.026519755,0.0041477513,0.011452017,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.663666,73.66653,0.510808,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
203662493,203471729,171865803351,0.00018846599,0.0021552409,0.005723967,0,0.24268118,0.22919933,0.023353571,0.02169869,0.003908875,0.019451786,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.41948,73.66653,0.509822,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
203862241,203671729,171865803351,0.00011981913,0.0017634667,0.0048806383,0,0.24277388,0.22933164,0.016325165,0.024239922,0.0047404254,0.008288035,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.63835,73.66653,0.50972337,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
204062169,203871729,171865803351,0.00020879078,0.0038944185,0.00633472,0,0.2428722,0.22946855,0.018796565,0.031500388,0.005157555,0.013765848,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.579155,73.66653,0.5091941,0.5250894,0,0,895,3,2,3,2,2,0,0,0,0,0,0,0
204262272,204071729,171799743191,0.0002732994,0.007053061,0.011230843,0,0.24295966,0.22960566,0.017876906,0.036420446,0.0024477975,0.012588156,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.60156,73.66653,0.50900996,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
204462224,204271729,171799743191,0.0004459798,0.004092532,0.0066801943,0,0.24305107,0.2297387,0.02148176,0.02733726,0.0028178843,0.011698406,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.592865,73.66653,0.5086352,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
204662490,204471728,171799743191,0.00076120615,0.0047413404,0.0072945645,0,0.24315582,0.22987455,0.023874804,0.02493544,0.0024011224,0.012248777,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.476654,73.66653,0.50769717,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
205062226,204871728,171799743191,0.0005468235,0.0029397106,0.00853895,0,0.24332005,0.23011978,0.037424378,0.032258715,0.0024327259,0.012181155,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.45848,73.66653,0.50543344,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
205262201,205071728,171799743191,0.0005396333,0.0046132095,0.010757861,0,0.24342342,0.23024514,0.055282407,0.030575356,0.0029366368,0.011684728,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.25753,73.66653,0.50309956,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
205462191,205271729,171799743191,0.000202268,0.0027317663,0.010346876,0,0.24352358,0.23038,0.07591231,0.03288451,0.0024696721,0.011124086,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.9563,73.66653,0.5005814,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
205662441,205471728,171799743191,0.0011281758,0.0029816064,0.008318713,0,0.24359609,0.23050371,0.09788572,0.03767652,0.0042398414,0.014071362,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.01372,73.66653,0.4971027,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
205862201,205671729,171799743191,0.0071981642,0.00502294,0.007025337,0,0.24367787,0.23062603,0.09716263,0.038816243,0.0020583062,0.0092886435,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.14958,73.66653,0.49671298,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
206062222,205871729,171799743191,0.017839398,0.008054359,0.009440484,0,0.24375479,0.23024757,0.09696157,0.02115353,0.005064485,0.012673878,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.03391,73.66653,0.49686357,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
206262258,206071728,171799743191,0.019165667,0.008756281,0.011233534,0,0.24384494,0.23036,0.107090645,0.043902263,0.0029124683,0.0126713775,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.12956,73.66653,0.49513456,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
206662225,206471729,171799743191,0.0011872201,0.010051209,0.013908748,0,0.24403124,0.23057139,0.10615311,0.052852105,0.0057613607,0.015065532,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.17151,73.66653,0.49534643,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
206862276,206671729,171799743191,0.00031008996,0.004012533,0.0020590182,0,0.24411504,0.2306685,0.10002119,0.044575498,0.0022822109,0.018369759,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.17723,73.66653,0.49617013,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207062224,206871729,171799743191,0.0020401624,0.008565209,0.009818206,0,0.24419035,0.2307646,0.101083934,0.052689157,0.0012458343,0.016566196,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.22846,73.66653,0.49589846,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207262200,207071728,171799743191,0.008551651,0.009298405,0.01007338,0,0.24429211,0.23086391,0.1045839,0.045493267,0.0029098357,0.025690392,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.20998,73.66653,0.49522802,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207462186,207271730,171799743191,0.0019247446,0.003947798,0.002958833,0,0.24436602,0.23094992,0.10089419,0.039269168,0.0017253493,0.019397411,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.16884,73.66653,0.49585813,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207662193,207471729,171799743191,0.00066210254,0.0047492906,0.005918395,0,0.24445198,0.23103222,0.10130054,0.0786868,0.0041561285,0.021565545,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.04332,73.66653,0.49603957,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
207862194,207671729,171799743191,0.009386163,0.008275095,0.009565071,0,0.24454188,0.23111491,0.0953796,0.038381834,0.0010181232,0.0196766,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.00424,73.66653,0.49699685,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
208062203,207871729,171799743191,0.0061608087,0.0022995225,0.0046784636,0,0.24465369,0.23120478,0.09547379,0.036152866,0.0012894524,0.024084136,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.830124,73.66653,0.4972176,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
208262217,208071729,171799743191,0.00064579636,0.008492506,0.012928676,0,0.24476649,0.2312925,0.08591979,0.050790757,0.0022978443,0.019788066,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.99823,73.66653,0.4979266,0.5250894,0,0,831,3,2,3,2,2,0,0,0,0,0,0,0
208462227,208271729,171808131751,0.007079156,0.0035747092,0.008287119,0,0.2448909,0.23137733,0.048943214,0.048799884,0.00041143797,0.027598888,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.86831,73.66653,0.4979405,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
208662255,208471729,171808131751,0.00038274127,0.0056763543,0.013810151,0,0.24498095,0.23095044,0.02322154,0.042876553,0.0034904901,0.02414517,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.959946,73.66653,0.49764973,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
208862249,208671729,171808131751,0.010841335,0.012307169,0.021723442,0,0.24510752,0.2310358,0.015558334,0.06286455,0.00038819734,0.031701718,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.87211,73.66653,0.4972914,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209062224,208871729,171808131751,0.0038595654,0.0066527696,0.019016821,0,0.24520153,0.23110613,0.010351458,0.02652773,0.0036365546,0.032174997,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.88814,73.66653,0.49747434,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209262184,209071729,171808131751,0.02210868,0.011098145,0.016274342,0,0.24527591,0.2311657,0.007550358,0.044827223,0.0027339158,0.026341703,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.88928,73.66653,0.49756438,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209462228,209271730,171808131751,0.016942414,0.007234353,0.016375462,0,0.24535295,0.2312295,0.007170867,0.06504631,0.006129643,0.025264941,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.94548,73.66653,0.4973608,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209662195,209471729,171808131751,0.0099479295,0.010470899,0.011112053,0,0.24546818,0.2312981,0.008297246,0.045140088,0.009187577,0.027309697,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.90094,73.66653,0.49701232,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
209862191,209671729,171808131751,0.006191586,0.006898268,0.011495886,0,0.24561031,0.23136832,0.0074863276,0.033696417,0.011578923,0.028084371,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.97784,73.66653,0.4966392,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210062191,209871729,171808131751,0.007588948,0.005353882,0.01586763,0,0.24569386,0.23142102,0.0072191996,0.018696457,0.0118567115,0.04215298,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.16561,73.66653,0.4962845,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210262233,210071729,171808131751,0.01749315,0.020976847,0.019390931,0,0.24580409,0.23147596,0.007862817,0.06275336,0.017130934,0.034697402,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.12665,73.66653,0.49612164,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210462436,210271729,171808131751,0.00983883,0.0075405748,0.0112736095,0,0.24587949,0.23152184,0.003899496,0.03488297,0.013313796,0.028559089,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.96338,73.66653,0.49721074,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210662216,210471729,171808131751,0.0017169106,0.0051275794,0.011832187,0,0.24601369,0.23158051,0.0042489707,0.024289627,0.018806841,0.030545838,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.06407,73.66653,0.4967769,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
210862216,210671728,171808131751,0.0007639723,0.0066230744,0.012817794,0,0.24614915,0.23164007,0.00843273,0.016242342,0.018623685,0.03714761,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.16731,73.66653,0.4968885,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211262220,211071729,171808131751,0.0071879905,0.009981584,0.013120314,0,0.24636725,0.23124877,0.011247279,0.04387975,0.019684648,0.028163027,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.00678,73.66653,0.49566016,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211462357,211271728,171808131751,0.0006223295,0.0024376276,0.00841706,0,0.24647108,0.23130533,0.010723052,0.0068645873,0.020053886,0.026792247,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.97339,73.66653,0.49564812,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211662185,211471729,171808131751,0.0024823435,0.0008373146,0.0029369858,0,0.24653059,0.23135221,0.019992592,0.02589614,0.014314524,0.0299238,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.08109,73.66653,0.49397764,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
211862191,211671729,171808131751,0.00091981475,0.0060763303,0.009291681,0,0.24662387,0.23140627,0.009546901,0.030891517,0.013082876,0.029700551,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.02775,73.66653,0.4957352,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212062232,211871728,171808131751,0.0014436711,0.01047261,0.013823527,0,0.24669242,0.23145789,0.02884594,0.08677218,0.015928997,0.023103159,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.13669,73.66653,0.5014223,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212262240,212071729,171808131751,0.00092742016,0.008645389,0.010195631,0,0.24674079,0.2315118,0.039477803,0.11540406,0.006438333,0.015041103,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.28183,73.66653,0.50305825,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212462382,212271729,171808131751,0.0006095538,0.010660404,0.020600196,0,0.24680291,0.2315889,0.009443132,0.113051005,0.015376813,0.021082021,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.15456,73.66653,0.4977367,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
212662225,212471729,171808131751,0.001084135,0.014186845,0.028379742,0,0.24688616,0.2316949,0.018851452,0.122632,0.012649148,0.021386843,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.06119,73.66653,0.49476188,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213062249,212871729,171808131751,0.00053217943,0.012629523,0.022185126,0,0.24713643,0.23199926,0.01798796,0.0564834,0.0016713056,0.020242453,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.07025,73.66653,0.496581,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213262196,213071730,171808131751,0.0020812363,0.0133610945,0.017977212,0,0.24749106,0.23228115,0.018181384,0.06370449,0.0020643533,0.013856964,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.07309,73.66653,0.49826387,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213462363,213271729,171808131751,0.010516939,0.026648598,0.018503278,0,0.24767818,0.23250964,0.023242638,0.08526019,0.00605377,0.002249407,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.89957,73.66653,0.49527416,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213662212,213471729,171808131751,0.0045183036,0.0071902694,0.0076298867,0,0.24782407,0.23222323,0.025290856,0.07017873,0.013633981,0.00942047,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.20263,73.66653,0.49737126,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
213862222,213671730,171808131751,0.0035018744,0.010205272,0.014268639,0,0.24801351,0.23247316,0.013906199,0.03281515,0.01553061,0.008737781,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.04752,73.66653,0.49643835,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214062188,213871730,171808131751,0.0043760827,0.008400508,0.020300671,0,0.24821687,0.23274347,0.012705077,0.026859455,0.020913657,0.004962855,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.04892,73.66653,0.49631745,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214262216,214071730,171808131751,0.003906411,0.013691074,0.02784004,0,0.24868819,0.2331204,0.014419851,0.068929486,0.021913087,0.01394643,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.14299,73.66653,0.49587724,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214462389,214271729,171808131751,0.0023618648,0.017472709,0.024293048,0,0.2491399,0.23351148,0.012653237,0.1467271,0.023176745,0.01899492,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.951416,73.66653,0.49581406,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214662258,214471729,171808131751,0.0036341609,0.012596813,0.024947014,0,0.24991976,0.2340345,0.010182176,0.051580533,0.022123024,0.016093573,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.07082,73.66653,0.4963811,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
214862229,214671731,171808131751,0.0019490023,0.008637143,0.02871967,0,0.2509357,0.23465788,0.012991534,0.10688247,0.0210601,0.021881044,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.08671,73.66653,0.49615473,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215062229,214871731,171808131751,0.00045799973,0.009128037,0.029054428,0,0.25177202,0.23524967,0.008702551,0.04793115,0.019722488,0.023682319,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.12854,73.66653,0.49547762,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215262184,215071729,171808131751,0.001271868,0.0072192326,0.027705956,0,0.25288734,0.23596235,0.00631905,0.015015914,0.019422634,0.02405006,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.049866,73.66653,0.4960446,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215462357,215271729,171808131751,0.002992443,0.016980244,0.03586552,0,0.25446635,0.23685102,0.00813935,0.097194545,0.02004334,0.012124955,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.07623,73.66653,0.4957683,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215662196,215471729,171808131751,0.0020198838,0.01317037,0.031288303,0,0.25557318,0.23761554,0.014203808,0.05486842,0.019399988,0.00921239,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.244514,73.66653,0.49681106,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
215862184,215671728,171808131751,0.00036591626,0.008716983,0.024732616,0,0.25660878,0.23838346,0.011822625,0.017735397,0.018291479,0.012385837,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.076996,73.66653,0.4954519,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216062191,215871728,171808131751,0.0008458446,0.009766908,0.024475796,0,0.2581293,0.23932642,0.0067786407,0.068931185,0.017038433,0.009536768,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.12078,73.66653,0.4960327,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216262247,216071729,171808131751,0.0021307045,0.015936637,0.030347189,0,0.25954983,0.23970681,0.021132171,0.04285727,0.0178006,0.0251984,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.07165,73.66653,0.49564204,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216462442,216271728,171807083175,0.0013637444,0.009126877,0.027703507,0,0.2600814,0.24038243,0.01171969,0.03437411,0.012391627,0.024257973,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.94776,73.66653,0.49693456,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216662221,216471731,171807083175,0.00057967927,0.0065407166,0.024677875,0,0.26030967,0.24096298,0.015516237,0.0071163853,0.010660601,0.0203963,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.943756,73.66653,0.49518946,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
216862218,216671730,171807083175,0.00044390364,0.0092976,0.026188167,0,0.26012945,0.24139449,0.010165352,0.04130701,0.0065604965,0.01716489,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.14822,73.66653,0.49481377,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
217062249,216871730,171807083175,0.0003181779,0.007834789,0.027564215,0,0.2599614,0.2418098,0.017755724,0.061258577,0.007720214,0.021656184,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.40912,73.66653,0.49466786,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
217262225,217071729,171807083175,0.0004287959,0.008563872,0.026371531,0,0.25971532,0.2421684,0.011309425,0.03336769,0.010393419,0.017949559,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.21145,73.66653,0.49470952,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
217462351,217271728,171807083175,0.00044412364,0.0151502555,0.03200902,0,0.25951418,0.24247465,0.014290575,0.11193845,0.011303193,0.019311614,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,73.191185,73.66653,0.4942379,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
217662186,217471729,171807083175,0.0006677326,0.02077833,0.039905045,0,0.25933823,0.24273004,0.011350281,0.0792559,0.011114678,0.015638055,0.0,nan,0.0,0.0,3407898,3407898,6780433,466953,72.994255,73.66653,0.4951282,0.5250894,0,0,831,3,2,3,2,3,0,0,0,0,0,0,0
