timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
200525970,200335671,0.09628214,0.09628751,0.20678684,1.0421268,1.0421515,2.6801355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418874,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076834,0.002507509,0.0025076834,0.0025018747,1.0000325,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201025962,200835672,0.09629191,0.09629392,0.2067942,1.0462424,1.046267,2.6964464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419326,0.0,0.0,0.0,0.0,0.0,0.0,0.002507682,0.0025075092,0.002507682,0.0025018733,1.0000325,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201525985,201335671,0.09629569,0.09629531,0.20679384,1.0523779,1.0524024,2.7097673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419772,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076824,0.002507518,0.0025076824,0.0025018698,1.0000324,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202025985,201835671,0.0963044,0.09630077,0.20679404,1.0565091,1.0565335,2.7196248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419424,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076866,0.002507514,0.0025076866,0.0025018675,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202525963,202335671,0.096303724,0.09630238,0.20679307,1.0586065,1.0586306,2.7294827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4198475,0.0,0.0,0.0,0.0,0.0,0.0,0.0025076885,0.0025075315,0.0025076885,0.002501864,1.0000324,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203026218,202835671,0.09630473,0.09630521,0.20679973,1.0627373,1.0627615,2.7363038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420265,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077022,0.002507545,0.0025077022,0.0025018626,1.0000325,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203526250,203335671,0.09630227,0.096303776,0.20679846,1.0668646,1.0668887,2.746172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419528,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077064,0.0025075604,0.0025077064,0.00250186,1.0000325,1.0000329,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204026244,203835673,0.096303254,0.096307084,0.20679834,1.0730493,1.0730734,2.7692358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.419943,0.0,0.0,0.0,0.0,0.0,0.0,0.002507709,0.002507564,0.002507709,0.0025018575,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204526210,204335671,0.096300855,0.09630692,0.20680451,1.0751548,1.0751791,2.7794068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420358,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077148,0.0025075777,0.0025077148,0.0025018572,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
205026263,204835671,0.09629678,0.096303225,0.20680422,1.0772622,1.0772866,2.7827475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420766,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077271,0.0025076,0.0025077271,0.002501858,1.0000325,1.000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
