timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
222015998,221825671,-1.916878,0.0038315617,-1.916772,-1.9070562,-1.8857073,-2.2362282,-1.9321977,-0.07220931,-0.07354731,-0.07649879,-0.030342437,-0.070085615,-0.07483682,-0.07457884,-0.07406424,-0.09036133,-0.075260445,0.6739807,0.3206988,8.7834975e-05,8.345339e-06,0.00522441,1
223016015,222825671,-1.9368305,0.00387517,-1.946036,-1.9362686,-1.9152838,-2.2643535,-1.9612706,-0.106404416,-0.10582289,-0.10451616,-0.12221879,-0.10732002,-0.009702489,-0.010282338,-0.011497006,0.011874989,-0.008785352,0.67341113,0.32129878,8.852629e-05,6.8660097e-06,0.0051946784,1
224015995,223825671,-1.9017681,0.003940681,-1.9021771,-1.8925987,-1.8715416,-2.217184,-1.9173907,0.09482726,0.09506553,0.0955829,0.08490647,0.094438575,-0.083753556,-0.083343565,-0.08245097,-0.09562847,-0.084382,0.6747937,0.3198536,8.685098e-05,7.775889e-06,0.0052579897,1
225015978,224825671,-1.9857961,0.0040173186,-1.994847,-1.9852202,-1.9645163,-2.308722,-2.0098763,-0.078200586,-0.078233324,-0.07829301,-0.07615189,-0.078145824,-0.0820497,-0.08224936,-0.082670316,-0.075886235,-0.08173576,0.67423123,0.3204448,8.7474225e-05,6.449827e-06,0.00523001,1
226015996,225825671,-1.9600506,0.0040933075,-1.9658134,-1.9562219,-1.9356068,-2.2784276,-1.9807798,-0.15865451,-0.1583482,-0.15765077,-0.16606642,-0.15913403,-0.0058184154,-0.0063134953,-0.0073554832,0.011559006,-0.0050388332,0.6745653,0.32009667,8.708594e-05,6.4558076e-06,0.005244492,1
227015978,226825671,-1.9458542,0.0041450565,-1.9516399,-1.9421235,-1.9216794,-2.261651,-1.966484,0.08650355,0.08703488,0.088215426,0.06973829,0.08565791,0.10759844,0.10750081,0.107316956,0.113438755,0.10776432,0.67654324,0.31802884,8.478681e-05,7.9144065e-06,0.005335145,1
228016028,227825671,-2.0106413,0.004210683,-2.0116944,-2.0022154,-1.9818271,-2.3208451,-2.026496,0.038217716,0.038534865,0.039249815,0.029411234,0.03771705,0.05308285,0.05278684,0.05217117,0.06414668,0.05355349,0.6758948,0.31871,8.5550455e-05,6.8311133e-06,0.0053027077,1
229015983,228825671,-1.9015312,0.0042274185,-1.914167,-1.9048533,-1.8848592,-2.2179723,-1.9286878,-0.012549967,-0.012462527,-0.012263566,-0.01541014,-0.0126901865,0.10937023,0.10936493,0.1093636,0.10994662,0.10938476,0.67407984,0.32061532,8.7600616e-05,4.2070587e-06,0.0052129775,1
230016049,229825671,-1.925418,0.004279342,-1.9311068,-1.9218701,-1.9020368,-2.2323332,-1.9455112,-0.034800783,-0.034693033,-0.03444703,-0.037952572,-0.03497204,0.045061387,0.04498305,0.04482626,0.048070937,0.04518962,0.6763764,0.318214,8.4884e-05,5.473186e-06,0.0053192433,1
231015980,230825671,-1.9659147,0.0043754275,-1.9664108,-1.9571801,-1.9373467,-2.2675269,-1.9808141,-0.016171064,-0.016073734,-0.015847243,-0.0184508,-0.016323745,0.017045084,0.016860332,0.016475543,0.02340747,0.01733862,0.6767334,0.31784013,8.4479114e-05,5.741483e-06,0.0053362884,1
232015997,231825671,-1.9625376,0.0044491733,-1.9643874,-1.955178,-1.9353926,-2.2648468,-1.978757,0.020344667,0.020866267,0.02202683,0.0039670393,0.019514434,-0.011789639,-0.011908069,-0.012137752,-0.0054192096,-0.011591673,0.67667854,0.31789842,8.455616e-05,5.5419905e-06,0.0053330106,1
233016015,232825671,-1.9397705,0.004539889,-1.9482749,-1.9390744,-1.9193147,-2.2483878,-1.9626262,0.040922698,0.04092093,0.040931877,0.042308915,0.04092953,0.020527469,0.02025153,0.01966876,0.029309617,0.020960586,0.6767434,0.3178305,8.449463e-05,5.5337437e-06,0.0053360295,1
235015974,234825671,-1.9291097,0.004608537,-1.9312495,-1.9222844,-1.9030385,-2.2236207,-1.9452294,0.084797114,0.085093744,0.085738756,0.072554804,0.0843132,0.024813697,0.025336303,0.026470874,0.009475222,0.024010893,0.67805725,0.31645942,8.28651e-05,5.2571904e-06,0.005395177,1
237015987,236825671,-1.961827,0.0047147647,-1.9628675,-1.9540399,-1.9350783,-2.2509766,-1.9766407,0.07229006,0.072086014,0.07165339,0.08066921,0.07262056,-0.016911708,-0.017287575,-0.018090136,-0.0058845878,-0.016326971,0.678398,0.31610703,8.245926e-05,4.782624e-06,0.005407701,1
238016025,237825671,-1.9255497,0.0047928696,-1.9233971,-1.9146821,-1.895495,-2.2096198,-1.9372536,-0.013792682,-0.013611114,-0.013198603,-0.01894791,-0.014080934,-0.10032655,-0.10049277,-0.10083547,-0.09416564,-0.10006088,0.67879677,0.3156886,8.201793e-05,5.0786257e-06,0.005427609,1
239015973,238825671,-1.9125857,0.004876356,-1.9196088,-1.9109374,-1.891842,-2.2044444,-1.9333981,0.013087399,0.012705907,0.011870511,0.025604434,0.013695046,-0.04221452,-0.042252906,-0.042339288,-0.042847976,-0.042157568,0.6789964,0.3154805,8.178791e-05,5.01643e-06,0.0054363073,1
240015991,239825671,-1.9732149,0.004241204,-1.9821651,-1.9746335,-1.958011,-2.2305734,-1.9941683,0.028674722,0.02921784,0.030325055,-0.0052421093,0.027745366,0.15101777,0.15466994,0.16250442,0.035693165,0.14535376,0.6799305,0.31452623,8.0178695e-05,2.5318457e-06,0.005460541,1
241015982,240825671,-1.9776443,0.003867845,-1.9798919,-1.9732344,-1.9589064,-2.198017,-1.9902977,0.01670599,0.016863704,0.017236114,0.014065146,0.01646161,0.0330571,0.032346066,0.030836448,0.05663005,0.034168765,0.6733371,0.32144427,8.724854e-05,3.1490085e-06,0.0051281853,1
242015992,241825671,-1.9547774,0.0036056177,-1.9532791,-1.9472765,-1.9339118,-2.1528492,-1.9629151,0.018503606,0.018468916,0.01842457,0.024096489,0.01857555,-0.03258357,-0.033907026,-0.03673047,0.010164943,-0.030523235,0.67555004,0.31914285,8.446719e-05,2.6976716e-06,0.0052199615,1
243015976,242825671,-1.94685,0.0035018506,-1.9518706,-1.946089,-1.9336451,-2.141151,-1.960903,0.050953537,0.05110947,0.051475234,0.0474087,0.050707012,0.038834445,0.03830778,0.037191764,0.056376055,0.039658494,0.6784439,0.3161217,8.106802e-05,3.0612148e-06,0.005350138,1
244015993,243825671,-1.961003,0.0030289784,-1.959695,-1.9550511,-1.9445963,-2.1149716,-1.9672129,0.17896688,0.17900407,0.17912138,0.18191504,0.17892122,0.055361137,0.053767808,0.050368022,0.10715851,0.057839893,0.68133724,0.31310767,7.750895e-05,4.5688103e-06,0.0054731253,1
245015976,244825671,-1.9446371,0.0029569538,-1.9440188,-1.9395871,-1.9295784,-2.0925395,-1.9512113,-0.021549106,-0.021440387,-0.021208644,-0.028312445,-0.02173829,-0.08071998,-0.07948828,-0.07684465,-0.12052662,-0.08262803,0.67886454,0.31570232,8.006093e-05,2.6601801e-06,0.0053504794,1
246015992,245825671,-1.9546679,0.0026913295,-1.9587444,-1.954802,-1.9458479,-2.0913591,-1.9651748,-0.017686725,-0.017485008,-0.017030805,-0.026471853,-0.018025875,-0.02505192,-0.024173273,-0.022283692,-0.053247433,-0.026411463,0.6760682,0.31863526,8.292232e-05,1.8993086e-06,0.005211782,1
247015976,246825671,-1.9473015,0.0026357619,-1.9557868,-1.9520812,-1.9436374,-2.0807123,-1.96185,-0.010316193,-0.010222197,-0.010021567,-0.016634703,-0.010482788,0.0005643517,0.0020300746,0.005173087,-0.047026932,-0.0017079413,0.676373,0.31832007,8.249177e-05,2.2270854e-06,0.0052221227,1
248015993,247825671,-1.966923,0.0024128747,-1.9686012,-1.9653854,-1.9579965,-2.0775313,-1.973901,-0.10123682,-0.10129762,-0.10142481,-0.09775138,-0.10113037,0.057859015,0.057046097,0.055314634,0.084199734,0.059125945,0.6756948,0.31903678,8.3072635e-05,1.8981806e-06,0.0051834164,1
249015979,248825671,-1.9617119,0.0021755423,-1.9561828,-1.9533958,-1.9469173,-2.051073,-1.9608175,0.121947765,0.12195751,0.12199373,0.12293422,0.12193647,-0.06733705,-0.06819703,-0.07002889,-0.03931477,-0.06599715,0.6790421,0.31554082,7.92417e-05,3.3265924e-06,0.005334475,1
250015993,249825671,-1.9429929,0.00217683,-1.9444051,-1.9416044,-1.9355317,-2.0363545,-1.9488024,0.19760776,0.19759941,0.19758606,0.1982398,0.19762361,-0.108481094,-0.108739,-0.10928385,-0.10012743,-0.10807675,0.6793663,0.31519493,7.883854e-05,1.198096e-05,0.005347998,1
251015979,250825671,-1.937228,0.002255189,-1.9398376,-1.9372143,-1.9310787,-2.0294218,-1.9442203,0.06705785,0.06710988,0.06723297,0.064670324,0.06696808,-0.0573477,-0.056957453,-0.05611524,-0.07004097,-0.05794978,0.6788542,0.31573206,7.9385e-05,1.0922997e-05,0.0053233625,1
252015996,251825671,-1.9506828,0.002260281,-1.9515735,-1.9490491,-1.943132,-2.0378852,-1.9557999,0.09584235,0.095929965,0.09613861,0.09231011,0.095692396,-0.041380215,-0.041030623,-0.040275227,-0.05269397,-0.0419189,0.67831653,0.31629676,7.991703e-05,9.3823965e-06,0.0052974503,1
253015976,252825671,-1.9750644,0.0023455112,-1.9761432,-1.9734854,-1.9677091,-2.0635023,-1.9803263,0.00600183,0.0060349256,0.006117083,0.0047998056,0.0059459805,0.04685721,0.0468813,0.04694009,0.046076734,0.04682393,0.6781194,0.3165041,8.013727e-05,8.951831e-06,0.0052873995,1
254015994,253825671,-1.9467777,0.0024094211,-1.9397653,-1.9371428,-1.9314593,-2.0258403,-1.9438847,-0.1099208,-0.109906375,-0.10987002,-0.11066562,-0.10994589,0.018576443,0.018734947,0.019080773,0.013382122,0.018334225,0.67862284,0.31597766,7.957985e-05,9.449216e-06,0.00531045,1
255015973,254825671,-1.9461706,0.0024525218,-1.9485817,-1.9461738,-1.9405087,-2.031073,-1.9526265,-0.04407075,-0.04415162,-0.04433643,-0.040708542,-0.04393073,0.06406343,0.0636053,0.06263275,0.078831464,0.06477822,0.67832285,0.31629217,7.987759e-05,8.743923e-06,0.005296371,1
256016025,255825671,-1.995228,0.002496707,-1.9969184,-1.99441,-1.9889442,-2.0794258,-2.000874,0.0078021884,0.007854044,0.007982761,0.0059720576,0.007713735,0.09216327,0.092163585,0.09217278,0.09217294,0.092166744,0.6795351,0.3148914,0.000107705004,0.00010779851,0.0053579677,1
258015991,257825671,-1.933178,0.0026782558,-1.9364954,-1.9339899,-1.9285585,-2.0187192,-1.9404299,0.058771044,0.058788545,0.058834307,0.058015704,0.058740564,-0.01605341,-0.015970107,-0.015784284,-0.018799389,-0.016179193,0.6794862,0.31494418,0.0001077617,0.00010639257,0.005355424,1
259015981,258825671,-1.9598944,0.002712813,-1.9601003,-1.9578084,-1.9524041,-2.0386887,-1.963958,0.08005294,0.07985915,0.07939845,0.086626396,0.080383256,0.22871059,0.22876233,0.22887796,0.22668827,0.22863263,0.67939293,0.3150485,0.00010792209,0.00010169978,0.005348961,1
260015994,259825671,-1.9604204,0.0027851616,-1.960509,-1.9580923,-1.952854,-2.0397973,-1.9643046,0.0739028,0.07390873,0.073928356,0.07375421,0.07389267,-0.12311298,-0.12319356,-0.12335783,-0.12053412,-0.12298477,0.6801688,0.31422246,0.00010672523,0.00011346796,0.0053885626,1
261016012,260825671,-2.0027251,0.0028646935,-2.0098042,-2.007408,-2.0021908,-2.0885653,-2.0135803,0.16510987,0.16528842,0.16572285,0.15898919,0.16480488,0.033480644,0.033410966,0.03327185,0.035952926,0.03359282,0.68066984,0.31368777,0.00010596777,0.00012235995,0.0054141204,1
262015996,261825673,-1.9658993,0.0029322652,-1.9637029,-1.961319,-1.9561516,-2.041894,-1.9674456,-0.007775545,-0.007561058,-0.0070407093,-0.0152668655,-0.008142501,0.081641436,0.081674814,0.081755996,0.08080417,0.08159435,0.68109,0.31324053,0.000105378815,0.0001295282,0.005434566,1
263015982,262825671,-1.9384683,0.0029268921,-1.9377854,-1.9354608,-1.9304458,-2.0138593,-1.9414222,0.021639034,0.0218793,0.02246029,0.013087653,0.021227248,-0.0027060509,-0.0025278926,-0.002139762,-0.008214951,-0.0029765815,0.68146247,0.31284207,0.000104704864,0.00013468688,0.0054560294,1
264015992,263825671,-1.922474,0.002972815,-1.9247952,-1.9226743,-1.917653,-1.9976097,-1.9283767,-0.097483076,-0.09750435,-0.0975503,-0.09683351,-0.09744735,-0.050401002,-0.050373882,-0.05030854,-0.051370054,-0.0504397,0.68169427,0.31259587,0.00010433498,0.00013753655,0.005467876,1
265016168,264825671,-1.9882572,0.002942794,-1.9896833,-1.9875007,-1.9827985,-2.0610628,-1.9930954,-0.013400041,-0.013075329,-0.01228933,-0.024601176,-0.013955556,0.030531764,0.030484438,0.030394793,0.0324412,0.030609548,0.68115616,0.31317863,0.00010511579,0.00012104288,0.0054389397,1
266016246,265825673,-1.9742101,0.0029994138,-1.9726919,-1.9705453,-1.965937,-2.0427809,-1.9760377,-0.06083996,-0.06088449,-0.060986176,-0.059249293,-0.060763545,0.07176614,0.071676016,0.071493745,0.07457149,0.07190812,0.68105114,0.31329176,0.00010519129,0.00011765423,0.0054341685,1
267016166,266825671,-1.976357,0.0029950177,-1.9796693,-1.9777167,-1.9731219,-2.0465357,-1.9829494,-0.016850263,-0.017228596,-0.018134259,-0.0038731396,-0.016203351,0.077905715,0.07794595,0.078035,0.07607019,0.07784623,0.68055326,0.31382832,0.000105968655,0.00010622017,0.005406156,1
268016186,267825671,-1.950204,0.002965887,-1.9483135,-1.9464502,-1.9420539,-2.0122108,-1.95145,-0.0077391844,-0.007928843,-0.008381037,-0.0012797844,-0.0074148644,0.005358383,0.0054072067,0.0055153444,0.0034972578,0.0052869916,0.6802577,0.31414852,0.00010642347,9.7686534e-05,0.005389813,1
269016165,268825671,-1.9619062,0.0030502095,-1.9604676,-1.9584631,-1.9541996,-2.0256562,-1.9635671,0.0562302,0.05625074,0.056304898,0.055485647,0.056194913,-0.06664565,-0.06665559,-0.06666854,-0.0663555,-0.06662677,0.67995685,0.3144686,0.00010689201,9.249672e-05,0.005375219,1
270016238,269825671,-1.3838699,0.00309033,-1.3149259,-1.3129718,-1.308877,-1.3782313,-1.3179109,-0.00871674,-0.0086629465,-0.008529067,-0.010661542,-0.008809179,-0.0635947,-0.06355351,-0.06346011,-0.064911366,-0.06365293,0.67899305,0.31549498,0.000108396605,7.71733e-05,0.0053263796,1
271016255,270825671,-0.38592193,0.0031649456,-0.30291134,-0.30098897,-0.2969591,-0.3650495,-0.30584943,-0.05821749,-0.05801139,-0.057510316,-0.06535648,-0.058570392,-0.0036495626,-0.0036827922,-0.0037427545,-0.0023959577,-0.0035945475,0.6787302,0.3157755,0.000108848624,7.281489e-05,0.005312762,1
272016174,271825671,0.6261952,0.0032596781,0.6986731,0.70047325,0.7045326,0.6384903,0.69575256,-0.03816008,-0.038081042,-0.037886128,-0.040923037,-0.038295493,-0.013083145,-0.013098367,-0.013121635,-0.012560546,-0.013056092,0.67835605,0.31617418,0.00010950361,6.753307e-05,0.0052928966,1
273016176,272825671,1.5814159,0.0034122618,1.6600028,1.6619036,1.6658309,1.5988635,1.6571308,0.06869154,0.06868735,0.06868204,0.06883605,0.06869872,0.008235201,0.00818906,0.008101076,0.009659693,0.008308701,0.67839706,0.3161307,0.00010942876,6.789619e-05,0.0052949055,1
274016177,273825671,2.5250058,0.003571551,2.5952194,2.597074,2.6010613,2.5345838,2.5923257,0.085209966,0.08522922,0.08527985,0.08445339,0.08517666,-0.08172746,-0.081678934,-0.08157122,-0.08331886,-0.08179686,0.67836314,0.31616637,0.00010949244,6.747242e-05,0.0052934843,1
275015990,274825671,-2.774076,0.0037333034,-2.6911352,-2.6892767,-2.685328,-2.7517896,-2.6940074,-0.009647366,-0.009613801,-0.00952835,-0.010948177,-0.009705398,0.015356533,0.015450314,0.015652526,0.012321327,0.015219441,0.6784102,0.31611636,0.000109417895,6.7967834e-05,0.0052960142,1
276016010,275825671,-1.7466966,0.0039008844,-1.6753341,-1.6734349,-1.6695074,-1.7364123,-1.6782069,-0.07668146,-0.07673385,-0.07685439,-0.07495167,-0.076592,0.16718502,0.16721183,0.16727594,0.16620073,0.16714936,0.67872065,0.31578746,0.00010890319,7.165253e-05,0.005311321,1
277015989,276825671,-0.76008546,0.0040653115,-0.6804309,-0.6786055,-0.67460644,-0.74063456,-0.68332446,-0.03495916,-0.03502288,-0.035171594,-0.032825418,-0.034850277,0.042557195,0.04258037,0.042635452,0.041687082,0.042526115,0.67872757,0.3157809,0.00010889689,7.166332e-05,0.0053110546,1
278015972,277825671,-0.040829074,0.004199008,-0.030113345,-0.02841487,-0.024326762,-0.08887075,-0.03302167,0.044627942,0.0446127,0.044580497,0.045069315,0.04465372,0.019290823,0.019332372,0.019425105,0.017890163,0.019232113,0.67877126,0.3157346,0.00010882484,7.214461e-05,0.005313114,1
279015992,278825671,-0.094870016,0.004293554,-0.10155041,-0.09985242,-0.0957705,-0.16027531,-0.10445454,-0.07448327,-0.07452023,-0.07460445,-0.07320689,-0.074419975,-0.029180892,-0.029226413,-0.02931364,-0.027808683,-0.029108359,0.6787231,0.31578556,0.000108900225,7.155131e-05,0.0053109084,1
281016024,280825671,-0.14935578,0.004466448,-0.14892286,-0.14703986,-0.14314249,-0.20949008,-0.15177253,-0.057305362,-0.05725972,-0.05714596,-0.059026778,-0.05738412,-0.08441958,-0.08431412,-0.084089294,-0.08780372,-0.08457455,0.6786539,0.3158587,0.00010899655,7.068029e-05,0.0053076674,1
282015973,281825671,-0.16238081,0.004548874,-0.16334943,-0.16146958,-0.15757766,-0.22381568,-0.16619518,0.12186011,0.12183297,0.12177182,0.122703105,0.12190613,0.017072171,0.017125502,0.017242176,0.015281454,0.016995648,0.67884034,0.31566146,0.00010869941,7.286258e-05,0.005316623,1
283016014,282825671,-0.14497888,0.004640875,-0.1447058,-0.14301558,-0.13895985,-0.20311598,-0.14759244,-0.056476943,-0.056422524,-0.056285955,-0.05845941,-0.056570664,0.052001312,0.05204597,0.05214765,0.050563745,0.051939353,0.67881703,0.31568664,0.0001087283,7.26385e-05,0.0053149443,1
284015981,283825671,-0.50849307,0.0046782754,-0.68377256,-0.6819869,-0.6780777,-0.7426439,-0.6866013,0.07448987,0.07441834,0.07424957,0.07668684,0.074611045,-0.10312821,-0.10288216,-0.10236847,-0.11115545,-0.103495084,0.6784017,0.31612816,0.00010938831,6.7421184e-05,0.0052933744,1
285015990,284825671,-1.8141845,0.004911986,-1.9198974,-1.9180816,-1.914276,-1.9786006,-1.922675,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
286016007,285825670,-1.8141845,0.004911986,-1.9324809,-1.9306669,-1.9268597,-1.9911662,-1.9352592,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
287015992,286825671,-1.8141845,0.004911986,-1.8304043,-1.828755,-1.8248159,-1.8873094,-1.8332115,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
288015976,287825671,-1.8141845,0.004911986,-1.860938,-1.859286,-1.8553504,-1.9178759,-1.8637443,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
289015992,288825671,-1.8141845,0.004911986,-1.8950868,-1.8934311,-1.8894997,-1.9520646,-1.8978915,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
290015971,289825671,-1.8141845,0.004911986,-1.937103,-1.9354424,-1.9315165,-1.994134,-1.9399055,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
291016024,290825671,-1.8141845,0.004911986,-1.9715798,-1.9697707,-1.9659579,-2.0302181,-1.9743603,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
292015971,291825671,-1.8141845,0.004911986,-1.9959556,-1.9941499,-1.9903333,-2.0545566,-1.9987372,0.06227517,0.062217474,0.062084466,0.063997924,0.0623731,-0.13097718,-0.13075835,-0.13029575,-0.13815017,-0.13130058,0.67848533,0.31604013,0.000109250395,6.805008e-05,0.0052971765,1
