timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
329097150,1200.0,0.39491013,1193.8651,0.0,8298,0,593.93286,8145,507,0,0,2,0.062246777,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330077195,1200.0,0.39491013,789.24493,0.0,8318,0,610.9964,8170,507,0,0,2,0.062056303,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331327213,1200.0,0.39491013,910.9672,0.0,8352,0,570.97943,8198,512,0,0,2,0.062454257,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332087270,1200.0,0.39491013,1044.5286,0.0,8369,0,570.2829,8220,512,0,0,2,0.062287103,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333077965,1200.0,0.39491013,949.96106,0.0,8408,0,616.9747,8249,512,0,0,2,0.06206813,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334158015,1200.0,0.39491013,1578.8854,0.0,8439,0,660.5337,8286,512,0,0,2,0.061790973,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335077943,1200.0,0.39491013,1098.0394,0.0,8460,0,811.8957,8315,514,0,0,2,0.061815996,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336067964,1200.0,0.39491013,857.4257,0.0,8487,0,588.11884,8341,514,0,0,2,0.061623305,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337127967,1200.0,0.39491013,1092.0792,0.0,8510,0,633.6634,8365,518,0,0,2,0.061924685,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339197959,1200.0,0.39491013,1225.7985,0.0,8561,0,627.7514,8420,518,0,0,2,0.06152019,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340148141,1200.0,0.39491013,809.9603,0.0,8581,0,593.9709,8442,522,0,0,2,0.061833687,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341137973,1200.0,0.39491013,857.46814,0.0,8607,0,588.1479,8467,524,0,0,2,0.061887328,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342198022,1200.0,0.39491013,1100.0,0.0,8632,0,497.0297,8495,526,0,0,2,0.061918776,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343127998,1200.0,0.39491013,938.6139,0.0,8661,0,633.6634,8520,526,0,0,2,0.06173709,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344377968,1200.0,0.39491013,1305.9712,0.0,8683,0,616.9864,8550,530,0,0,2,0.061988305,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345087962,1200.0,0.39491013,789.09326,0.0,8698,0,499.0,8570,530,0,0,2,0.06184364,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346107964,1200.0,0.39491013,870.3332,0.0,8725,0,633.6897,8597,530,0,0,2,0.061649412,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347367941,1200.0,0.39491013,1089.9989,0.0,8752,0,570.99945,8626,535,0,0,2,0.062021796,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348287941,1200.0,0.39491013,925.74347,0.0,8782,0,590.09955,8648,535,0,0,2,0.061864015,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349107965,1200.0,0.39491013,1305.9406,0.0,8794,0,561.38617,8673,535,0,0,2,0.061685693,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350148018,1200.0,0.39491013,789.09094,0.0,8818,0,614.83746,8701,535,0,0,2,0.061487187,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351177968,1200.0,0.39491013,857.4453,0.0,8848,0,633.6778,8723,539,0,0,2,0.061790667,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352107963,1200.0,0.39491013,1112.8713,0.0,8864,0,497.0297,8748,541,0,0,2,0.061842706,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353118023,1200.0,0.39491013,925.74255,0.0,8886,0,588.11884,8771,545,0,0,2,0.062136587,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354277963,1200.0,0.27365103,1265.966,0.0,8926,0,547.9852,8799,545,0,0,2,0.061938856,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355098025,1200.0,0.39491013,1143.5948,0.0,8943,0,610.9074,8825,545,0,0,2,0.061756372,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356117941,1200.0,0.39491013,854.45544,0.0,8975,0,633.6634,8853,545,0,0,2,0.06156105,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357168135,1200.0,0.39491013,1259.9988,0.0,8998,0,501.9995,8871,554,0,0,2,0.06245068,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358087941,1200.0,0.39491013,947.97906,0.0,9017,0,593.9869,8898,556,0,0,2,0.062485952,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359108022,1200.0,0.39491013,1293.0488,0.0,9046,0,519.79376,8920,561,0,0,2,0.06289238,0,0,1,1,1,1,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
