timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
287010001,287009919,3407890,35.188778,6.9689226,-0.3788824,22.509058,0,0,0,0,8
288010002,288009919,3407890,31.976957,-3.4500446,-2.2499511,22.524155,0,0,0,0,8
289010012,289009919,3407890,-16.042747,8.365872,-13.644289,22.42351,0,0,0,0,9
290010003,290009919,3407890,-66.64859,-34.261623,-2.2134395,22.478865,0,0,0,0,8
291010003,291009919,3407890,-15.603611,0.504578,-24.999058,22.463768,0,0,0,0,8
292010015,292009923,3407890,-23.5632,0.6794212,-5.1023097,22.403381,0,0,0,0,9
293010004,293009920,3407890,17.083227,7.001843,-13.074137,22.403381,0,0,0,0,8
294010002,294009919,3407890,15.307328,10.307038,3.757101,22.373188,0,0,0,0,8
295010012,295009920,3407890,4.362235,1.6301852,-4.256358,22.296028,0,0,0,0,9
296010003,296009919,3407890,3.1489737,6.1141925,-10.015544,22.207125,0,0,0,0,8
297010005,297009921,3407890,21.953632,-2.9550436,-5.8604074,22.086353,0,0,0,0,8
299010000,299009919,3407890,13.05618,62.80051,-30.156767,22.237318,0,0,0,0,8
300010005,300009923,3407890,46.10634,8.358757,-0.8343793,22.222221,0,0,0,0,8
301010003,301009920,3407890,-14.350845,8.315661,-21.08334,22.214674,0,0,0,0,8
302010000,302009919,3407890,5.5138464,1.7896658,-22.580315,22.388285,0,0,0,0,8
303010007,303009925,3407890,17.41243,28.162395,-30.666132,22.116547,0,0,0,0,8
304010010,304009920,3407890,8.7399,-15.55965,-5.18052,22.175255,0,0,0,0,9
305010003,305009919,3407890,14.217967,-13.459603,21.705833,22.192028,0,0,0,0,8
306010000,306009919,3407890,-3.3584664,29.321789,-25.124153,22.403381,0,0,0,0,8
307010006,307009918,3407890,-44.25921,-10.14237,0.7092157,22.296028,0,0,0,0,9
308010000,308009919,3407890,-10.602722,-17.05749,-4.654927,22.176931,0,0,0,0,8
309010006,309009920,3407890,8.34918,0.88765025,-13.092692,22.161835,0,0,0,0,8
310010008,310009919,3407890,-22.79865,-5.65404,-6.330801,22.242352,0,0,0,0,9
311009999,311009919,3407890,-15.789761,-2.5127146,-14.5567465,22.086353,0,0,0,0,8
312010000,312009918,3407890,-5.2498856,4.209605,2.9430726,21.995773,0,0,0,0,8
313010006,313009919,3407890,7.7620015,2.1654224,-7.970563,22.067902,0,0,0,0,9
314010003,314009920,3407890,21.213823,6.5152216,-6.547543,22.025967,0,0,0,0,8
315010007,315009924,3407890,9.290101,6.0345855,-15.67424,22.108997,0,0,0,0,8
316010005,316009919,3407890,-10.552444,-4.7680526,7.2107368,22.161835,0,0,0,0,8
317010000,317009919,3407890,18.98961,-8.62152,-2.498948,21.980677,0,0,0,0,8
318010006,318009923,3407890,-5.9801173,32.161312,-20.86487,22.041063,0,0,0,0,8
319010005,319009924,3407890,54.79729,5.8532248,1.2366052,21.859903,0,0,0,0,8
320010009,320009919,3407890,-31.954079,2.4670918,-44.05331,22.047771,0,0,0,0,9
321010002,321009919,3407890,-8.037335,0.676362,-17.791912,22.025967,0,0,0,0,8
322009999,322009919,3407890,-13.196839,-22.563555,-59.15833,21.844807,0,0,0,0,8
323010006,323009918,3407890,12.430695,7.376269,21.015238,21.967257,0,0,0,0,9
324010000,324009919,3407890,14.258668,-1.2910733,-1.6298528,21.875,0,0,0,0,8
325010004,325009922,3407890,-10.16578,-2.345719,-23.931244,21.859903,0,0,0,0,8
326009999,326009918,3407890,-6.508039,-17.773954,4.232949,21.92029,0,0,0,0,8
327010005,327009919,3407890,9.627684,8.119935,4.092888,21.942934,0,0,0,0,8
328010012,328009930,3407890,-18.620903,-5.0625396,-23.995886,22.063707,0,0,0,0,8
329009999,329009918,3407890,12.837709,4.0037036,-6.6923923,21.950483,0,0,0,0,8
330010007,330009919,3407890,5.1156106,-7.4284096,-7.570997,21.927,0,0,0,0,9
331009999,331009919,3407890,-13.06875,14.611813,-12.571953,21.859903,0,0,0,0,8
332010014,332009933,3407890,-14.683639,-2.0566192,-2.8508956,21.859903,0,0,0,0,8
333010000,333009919,3407890,17.178995,-7.6770077,4.8817773,21.890097,0,0,0,0,8
334010010,334009922,3407890,-2.767697,3.8903115,-27.67697,21.853193,0,0,0,0,9
